LGA_CODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
LGA35800,0,0,0,0,0,0,0,0,0,4,118,56,63,84,124,111,70,40,9,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,153,77,87,86,99,89,41,26,5,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,15,9,0,11,11,15,9,16,3,0,70,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,9,11,23,18,8,11,0,3,100,6,5,0,4,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,3
LGA36070,0,0,0,0,0,0,0,0,0,0,149,59,90,76,47,58,13,3,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,0,0,0,0,0,0,0,0,0,3,46,19,38,56,52,31,28,10,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,83,39,33,51,51,37,36,9,3,342,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,3,10,10,3,9,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,9,7,5,3,5,0,50,5,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA36250,116,91,109,148,178,101,32,6,3,780,4532,3192,2799,4305,4824,4336,2534,1870,623,29003,0,0,0,0,0,0,0,0,0,0,733,488,354,487,553,395,240,150,51,3447,16,8,6,10,10,12,13,9,4,82,6481,4288,2930,4411,4484,3194,1818,1084,300,28997,61,36,24,55,46,44,17,16,14,317,182,134,90,166,170,122,70,33,13,984,155,124,109,118,124,89,72,38,12,849,175,98,81,73,74,51,31,27,3,605,492,252,225,351,316,298,223,167,53,2384,7,5,4,0,0,3,0,0,0,22,82,50,30,61,51,52,22,23,11,388,344,292,170,225,280,183,82,48,8,1628,502,390,369,692,1036,900,602,477,146,5128,82,73,38,52,68,68,52,31,7,476,68,37,35,53,50,35,68,124,82,548,1792,1384,882,1348,1743,1476,846,657,236,10378,621,394,271,370,353,246,99,57,25,2447,81,51,41,41,73,59,29,17,6,406
LGA36300,0,0,0,0,0,0,0,0,0,0,52,30,34,44,53,34,10,19,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,32,26,38,27,23,23,11,3,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,0,6,3,0,4,9,7,3,6,0,0,43,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,16,10,10,15,3,3,0,0,69,3,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LGA36370,41,47,68,72,62,34,14,5,0,345,2641,1879,1815,2110,2265,1953,1369,970,304,15310,0,0,0,0,0,0,0,0,0,0,428,303,184,244,286,152,119,76,33,1831,12,10,5,11,11,0,6,0,3,57,4340,3180,2218,2640,2482,1784,1351,834,245,19072,15,22,13,14,21,19,12,5,4,123,17,19,13,21,20,8,8,4,0,113,67,32,50,61,53,38,25,19,3,348,77,39,27,27,41,17,11,9,3,249,125,117,113,95,100,82,65,23,3,726,4,0,0,0,0,0,0,0,0,7,28,30,14,27,24,18,8,9,0,159,293,187,136,141,171,78,40,18,3,1077,284,242,326,528,687,638,500,361,146,3702,146,94,75,86,69,93,65,33,15,679,37,29,29,30,25,16,21,15,3,205,1035,838,672,938,1038,837,633,413,137,6551,283,148,146,128,129,74,46,20,6,979,23,7,13,9,9,14,14,10,4,105
LGA36510,18,21,21,38,41,25,9,0,3,184,1239,690,598,1096,1132,1193,798,425,155,7332,0,0,0,0,0,0,0,0,0,0,158,70,80,108,119,87,56,39,19,744,4,0,3,0,3,4,0,3,0,22,1467,701,597,946,892,818,576,306,82,6385,71,48,34,59,39,65,48,27,4,394,14,6,8,9,19,7,7,3,0,84,79,32,39,47,32,41,15,8,0,307,20,9,4,11,13,3,11,3,0,82,251,151,130,166,199,183,160,101,47,1392,0,0,0,0,0,0,0,0,0,0,8,4,3,13,13,15,9,3,0,67,95,81,22,52,74,53,23,7,0,399,105,66,65,146,206,257,141,98,29,1118,36,23,21,29,33,28,14,13,4,207,19,10,8,23,8,31,19,14,4,137,510,335,256,374,513,519,317,229,86,3137,202,114,79,123,118,75,41,12,7,774,22,6,17,16,13,14,8,0,4,105
LGA36580,9,7,12,16,30,15,0,0,0,102,715,369,358,602,705,819,468,244,64,4348,0,0,0,0,0,0,0,0,0,0,76,46,45,65,58,61,28,19,3,400,0,0,0,0,3,3,0,0,0,3,563,272,332,507,484,430,272,110,27,3002,22,16,7,14,16,10,10,3,3,89,6,10,4,9,4,9,0,4,0,39,48,23,19,18,35,26,22,4,0,192,22,6,3,11,10,10,5,3,0,63,236,163,80,165,180,153,109,52,19,1162,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,15,39,11,15,29,28,22,10,9,4,159,50,34,45,89,143,153,93,39,16,662,11,3,3,9,14,11,7,3,0,63,8,9,0,11,7,17,7,6,3,74,303,180,153,221,318,272,179,90,29,1749,64,40,24,38,52,46,39,19,3,321,67,13,29,40,27,32,29,21,3,262
LGA36630,12,16,16,16,19,18,8,3,0,113,939,477,520,735,857,1011,692,360,122,5712,0,0,0,0,0,0,0,0,0,0,140,58,74,84,92,108,52,36,17,653,0,0,0,0,0,3,0,0,0,5,1241,601,559,705,775,701,431,219,74,5304,30,17,15,24,24,17,23,12,7,176,3,0,0,13,6,3,6,0,0,31,86,42,40,50,53,56,36,18,0,381,47,8,20,10,15,11,8,4,0,125,456,218,211,254,292,259,160,137,58,2037,0,0,0,0,0,0,0,0,0,0,29,14,12,10,15,11,16,3,3,107,81,42,35,41,49,57,34,12,3,353,57,41,61,107,184,245,180,111,30,1018,59,26,20,35,31,24,34,21,0,251,12,8,8,12,7,21,26,14,0,110,495,277,290,392,452,511,350,223,97,3090,182,93,84,107,106,87,70,21,3,755,12,6,10,21,7,13,4,0,0,70
LGA36660,13,11,11,16,19,24,11,3,0,99,1548,817,751,1015,1131,1206,846,557,206,8073,0,0,0,0,0,0,0,0,0,0,170,77,67,98,70,101,38,29,5,661,62,33,28,20,12,16,8,5,3,179,2027,1054,850,1200,1181,1099,798,462,149,8814,16,10,7,12,7,8,6,0,0,65,18,3,7,7,10,8,11,3,0,68,56,40,32,44,48,45,28,17,12,306,38,11,16,14,14,10,0,4,0,106,77,39,50,57,73,42,37,32,5,412,0,0,0,0,0,0,0,0,0,0,11,3,6,4,6,8,4,4,0,44,54,21,49,29,41,36,25,8,4,264,136,81,93,170,248,260,191,128,40,1348,52,20,30,25,23,25,17,9,0,201,41,24,17,23,37,46,43,18,11,262,471,315,245,349,425,386,309,210,80,2782,109,66,51,66,102,90,58,22,9,568,10,4,7,3,15,9,3,3,0,43
LGA36720,259,214,287,376,423,266,76,36,10,1958,7104,4005,4334,6804,7316,7911,6116,4397,1447,49441,0,0,0,0,0,0,0,0,0,3,1161,743,589,783,835,713,440,298,76,5634,100,39,31,66,30,28,35,19,5,358,9151,5564,4699,6840,6493,5400,3951,2220,557,44884,90,51,57,64,76,120,103,63,16,640,116,76,66,136,98,89,75,34,14,704,358,284,242,255,267,194,139,82,38,1866,176,109,74,82,108,90,42,27,10,722,870,511,458,585,608,564,530,303,78,4509,3,0,3,0,3,3,0,0,0,16,76,62,54,63,70,74,41,46,21,508,999,759,432,586,670,494,269,113,24,4338,687,517,528,1054,1573,1703,1415,1099,321,8904,117,57,63,95,125,144,108,72,27,812,100,54,65,67,65,87,92,78,27,627,2332,1628,1339,2136,2552,2666,2060,1582,551,16857,1423,849,586,790,798,499,308,168,37,5457,57,26,54,48,53,59,41,37,14,388
LGA36820,20,6,14,25,37,25,3,3,0,126,515,325,317,510,680,793,550,305,109,4103,0,0,0,0,0,0,0,0,0,0,75,24,17,40,42,43,19,10,5,280,4,0,6,0,0,4,0,0,0,17,1191,574,446,676,745,623,462,253,80,5052,0,0,0,0,0,0,3,0,0,10,11,4,0,3,4,11,3,4,0,45,75,26,33,49,36,38,20,20,5,312,12,3,4,4,4,0,0,4,0,29,19,16,17,34,17,44,44,21,3,213,0,0,0,0,0,0,0,0,0,0,12,7,3,3,8,10,7,3,0,51,172,65,68,65,57,53,19,15,3,531,88,33,39,116,186,190,135,118,41,944,12,5,14,16,14,14,12,3,3,94,24,16,9,15,31,15,11,7,11,148,250,157,123,231,302,289,196,121,47,1705,107,45,42,56,63,55,30,12,8,421,0,0,0,5,3,11,3,0,0,19
LGA36910,85,151,143,131,95,60,17,5,0,694,6431,4189,3573,4362,4596,4223,2927,2122,787,33208,0,0,0,0,0,0,0,0,0,0,462,332,254,297,311,244,146,85,23,2156,103,67,47,40,31,22,12,15,3,341,8657,5393,4056,4874,4583,3610,2446,1561,495,35678,434,219,169,281,241,215,123,61,35,1786,45,32,30,55,30,29,23,13,7,262,158,96,106,107,127,105,70,42,13,821,122,58,53,43,54,43,18,12,7,415,1651,1096,898,1119,1101,945,712,489,198,8208,0,0,0,0,0,0,0,0,0,3,76,83,42,56,73,66,35,25,8,470,729,486,357,369,419,305,159,76,28,2929,673,588,622,912,1053,1033,775,616,214,6485,133,65,64,83,73,64,39,28,16,555,116,84,69,86,85,66,47,26,11,591,1728,1438,1061,1477,1720,1412,1065,734,281,10910,1202,744,559,591,533,380,181,86,29,4314,59,47,41,48,57,59,27,19,5,361
LGA36950,0,0,0,0,8,0,0,0,0,9,396,206,196,131,130,74,40,19,11,1205,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,153,65,83,67,51,26,13,15,6,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,4,8,10,0,0,0,0,51,9,10,3,0,3,3,0,3,0,29,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,134,55,53,40,35,13,11,3,0,335,0,3,3,3,4,3,0,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,3,0,3,0,16,40,22,30,21,25,6,7,0,0,141,28,10,12,9,12,3,0,3,0,79,6,3,3,0,0,0,0,0,0,12
LGA36960,0,0,0,0,0,0,0,0,0,3,848,388,334,276,260,146,68,31,6,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,101,31,36,37,29,23,14,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,3,3,3,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,9,0,3,0,0,27,259,124,114,71,61,30,14,5,0,681,0,4,5,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,13,0,0,3,4,0,0,0,0,27,26,13,8,15,4,3,3,0,0,74,35,29,17,12,16,6,0,0,0,123,16,0,12,3,3,6,0,0,0,35
LGA37010,107,194,165,183,184,96,29,11,7,964,5219,3920,4149,4603,4543,3781,2143,1359,484,30204,0,0,0,0,0,0,0,0,0,0,342,326,229,270,265,178,88,50,19,1773,33,34,27,19,21,12,13,4,0,151,9935,7554,6088,6307,5413,3700,2180,1240,391,42810,9,9,7,21,22,12,3,0,3,90,207,139,145,162,134,86,85,49,4,1009,128,93,80,54,77,67,31,13,8,550,42,30,50,34,33,24,18,10,0,234,283,233,226,263,225,186,127,66,9,1618,4,5,4,3,3,0,0,0,0,19,62,40,61,53,40,28,15,15,7,319,653,407,322,353,323,227,80,44,15,2423,568,509,562,864,1206,990,606,447,156,5912,145,123,114,133,136,115,52,36,13,860,114,78,63,77,59,42,33,13,0,471,1840,1479,1476,1797,1776,1451,786,474,180,11265,562,488,335,322,297,159,58,46,12,2273,40,43,24,35,24,22,14,0,0,212
LGA37300,7,0,3,4,0,0,0,0,0,20,98,59,74,96,109,43,3,3,0,489,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,172,53,127,139,98,32,4,3,0,627,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,0,0,0,0,6,5,3,11,8,0,0,0,0,0,29,3,3,0,0,0,0,0,0,0,8,6,0,5,8,9,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,8,5,5,3,0,0,0,48,22,6,15,32,25,20,0,0,0,105,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,71,29,32,40,43,8,0,3,0,231,12,6,7,4,3,3,0,0,0,33,3,0,0,0,0,0,0,0,0,6
LGA37310,5,3,14,12,14,6,0,0,0,50,1466,765,738,1022,1011,958,670,343,154,7134,0,0,0,0,0,0,0,0,0,0,166,87,76,92,91,68,44,31,6,663,12,4,3,0,6,0,9,0,3,38,1732,786,786,945,904,680,486,284,82,6678,53,17,23,26,26,41,10,13,3,218,8,3,7,8,0,5,4,0,0,30,45,26,23,18,35,34,15,10,6,201,3,9,0,5,13,3,4,0,0,38,358,169,154,236,167,149,131,63,24,1452,0,0,0,0,0,0,0,0,0,0,7,5,8,4,3,3,0,0,0,34,128,64,65,59,79,56,27,12,0,490,329,199,217,336,394,395,261,196,83,2403,47,13,24,33,12,12,9,4,0,158,13,3,8,8,13,16,12,3,0,82,451,213,243,334,322,306,169,101,58,2201,109,64,52,61,59,55,32,15,8,457,5,0,6,4,0,0,3,3,0,26
LGA37340,11,27,44,51,40,23,7,0,0,201,972,594,757,934,1022,895,574,355,126,6227,0,0,0,0,0,0,0,0,0,0,69,58,54,71,59,44,14,12,6,390,0,0,0,0,0,0,0,0,0,3,1167,879,864,998,937,691,401,202,70,6207,0,3,4,0,6,0,0,3,0,21,9,7,23,15,16,8,3,3,0,93,48,22,31,31,41,26,16,5,0,226,14,13,3,5,3,6,3,0,0,50,28,37,27,44,49,40,36,11,3,273,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,4,4,0,0,23,79,48,40,68,51,50,29,7,0,366,51,46,80,143,271,249,133,59,20,1055,18,14,13,13,14,21,12,5,0,110,24,16,16,15,13,10,3,6,0,102,414,250,285,389,459,444,202,133,40,2627,99,54,43,51,52,36,20,6,3,363,0,4,4,3,5,4,3,0,0,24
LGA37400,0,0,0,0,0,0,0,0,0,0,72,27,48,40,48,60,42,21,4,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,87,48,60,58,72,57,36,21,3,431,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,3,3,4,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,18,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,4,18,29,16,16,13,0,126,9,4,3,3,0,4,5,0,0,26,0,0,0,0,0,0,0,0,0,0
LGA37550,0,0,0,0,0,0,0,0,0,0,108,41,35,45,28,8,0,4,0,270,0,0,0,0,0,0,0,0,0,0,6,3,3,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,70,40,21,17,15,11,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71,32,19,23,7,5,0,0,0,163,3,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,6,3,9,7,4,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,39,30,39,21,18,4,3,4,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,748,385,256,270,182,70,38,13,3,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,3,14,3,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,6,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,6,0,4,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,5,11,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,3,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
LGA39499,13,27,48,21,35,10,3,0,0,159,134,198,269,261,393,616,318,49,11,2254,0,0,0,0,0,0,0,0,0,0,25,25,23,39,23,52,25,5,0,212,0,0,0,0,0,3,0,0,0,7,214,350,373,297,305,375,203,43,14,2167,3,3,0,4,4,12,3,0,0,32,6,3,12,6,4,7,0,0,0,35,13,8,8,8,6,9,5,0,0,63,5,35,10,7,0,3,3,0,0,67,10,25,19,14,27,41,23,8,3,171,3,0,0,0,0,0,0,0,0,7,3,4,10,10,4,0,3,0,0,35,18,23,22,12,18,36,15,0,0,144,16,22,47,46,97,145,71,14,8,470,5,10,8,3,8,8,0,0,0,42,3,5,3,6,4,7,7,0,0,36,52,50,93,75,96,177,89,19,7,648,51,39,56,56,33,41,17,9,0,303,3,0,3,4,9,10,3,0,0,38
LGA39799,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,8,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,4,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,20,502,217,70,37,25,5,3,0,880,87,270,261,194,255,352,212,172,104,1908,0,0,0,0,0,0,0,0,0,0,8,47,25,22,22,8,5,8,5,164,0,0,0,0,0,0,0,0,0,4,199,586,544,375,353,313,175,117,39,2708,0,0,0,0,3,0,0,0,3,7,50,50,73,69,57,49,29,27,10,412,0,0,3,0,0,0,0,0,0,12,0,3,0,0,0,3,0,0,0,10,29,142,75,58,37,40,24,27,4,427,0,7,6,3,0,3,0,0,0,13,0,18,9,4,5,0,0,0,0,40,0,41,21,8,13,12,3,3,3,104,7,45,35,24,20,34,19,13,10,199,0,0,5,6,0,8,0,0,3,24,0,0,3,3,3,0,0,0,0,18,21,163,109,71,103,152,77,87,76,855,7,68,55,18,14,25,3,3,5,204,0,3,4,0,0,3,0,0,3,23
