LGA_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
LGA36630,3,33,45,42,53,37,42,14,3,284,3,0,0,0,3,3,8,3,0,24,0,9,5,13,16,18,10,10,0,89,133,98,169,221,260,232,277,209,64,1668,205,391,869,1070,1167,1252,1152,556,119,6773,0,0,12,12,10,10,3,0,0,51,5,3,3,4,10,3,3,0,0,28,3,10,13,17,18,15,13,7,0,94,0,0,7,4,0,0,0,0,0,14,7,10,34,27,5,8,0,0,0,94,5,24,67,126,191,150,88,30,3,686,3,45,123,169,178,117,33,18,0,694,56,91,163,177,118,81,27,11,4,714,8,43,134,113,136,70,17,0,0,529,0,7,25,9,5,11,7,6,0,72,20,34,89,62,46,24,7,3,0,286,0,0,0,0,0,0,0,0,0,5,0,3,12,3,5,4,0,0,0,37,88,56,111,141,139,195,189,224,94,1241,190,328,785,869,873,696,391,303,104,4539
LGA36660,23,32,57,55,56,59,48,13,3,347,5,0,0,3,0,5,8,7,5,36,0,0,17,21,23,15,27,9,4,120,150,91,168,149,205,218,256,153,76,1458,255,443,963,1055,1219,1360,1227,548,162,7222,0,0,11,14,16,8,3,0,0,52,0,3,11,12,11,3,0,0,0,40,3,5,10,24,22,11,6,0,0,78,0,7,4,3,3,0,0,0,0,20,0,17,40,23,18,4,10,0,0,113,3,24,89,160,203,181,95,41,21,819,0,27,91,177,191,137,57,23,10,718,37,92,197,169,135,76,32,14,4,754,7,44,96,113,127,97,25,6,0,516,3,8,21,25,24,16,6,3,6,120,33,63,101,77,56,30,12,3,0,371,0,0,3,4,0,0,0,0,0,10,0,5,6,12,12,3,4,3,0,47,95,59,97,123,144,173,192,233,131,1241,183,347,762,944,955,749,447,337,170,4905
LGA36720,119,256,630,723,621,380,289,107,31,3154,23,14,6,10,13,24,23,21,9,144,16,34,125,179,195,161,115,83,21,933,688,624,1274,1449,1504,1389,1358,927,546,9771,1655,3688,10756,13371,13874,12633,10406,5278,1746,73415,4,46,150,167,144,84,36,23,3,652,10,24,67,79,72,26,9,0,0,291,3,32,95,131,111,114,125,80,21,718,0,24,83,89,67,20,15,6,0,309,15,52,156,147,93,43,15,9,4,536,21,232,975,1745,1882,1191,716,353,80,7201,8,202,887,1450,1642,1128,580,227,62,6194,279,906,1813,1833,1511,1078,553,281,69,8329,97,454,1095,1109,1260,782,256,93,19,5163,25,191,404,354,273,185,102,44,15,1600,231,454,984,967,539,419,148,63,14,3828,10,9,8,10,16,12,8,4,0,78,4,33,75,111,89,61,31,16,9,427,866,436,816,1193,1161,1062,1280,1604,767,9192,1585,3099,7618,9392,8864,6205,3879,2807,1066,44516
LGA36820,3,14,36,36,43,43,32,8,0,223,3,3,0,3,0,0,4,3,0,18,0,3,3,14,25,16,8,6,0,79,101,72,117,130,197,231,215,138,54,1254,178,256,642,828,1044,1241,1073,491,127,5874,0,3,11,19,19,15,5,0,0,85,0,0,7,6,3,0,0,0,0,20,0,0,5,16,9,15,9,0,3,62,0,0,7,0,5,0,4,0,0,15,6,8,18,22,16,8,3,0,0,85,0,18,56,122,182,117,79,43,9,628,0,17,81,130,198,114,58,19,5,625,35,54,120,151,102,91,33,8,3,594,5,13,68,72,102,76,21,11,3,364,0,4,28,17,16,8,4,6,3,95,12,34,67,68,36,29,11,0,3,262,0,0,0,0,0,0,0,0,0,6,0,0,0,7,15,8,7,0,0,40,88,38,89,132,140,170,142,160,93,1063,151,193,557,783,841,665,376,256,115,3938
LGA36910,96,165,335,266,203,161,86,22,13,1357,18,16,21,3,16,13,11,12,5,109,11,16,80,91,102,82,50,10,10,456,549,473,830,796,844,850,793,627,319,6089,1133,2754,6974,6565,6414,5826,4002,2007,671,36345,0,44,117,108,88,34,21,5,3,418,6,39,48,33,35,22,3,0,0,190,7,52,106,96,46,42,34,20,5,418,0,12,18,27,14,14,4,0,0,85,11,87,131,102,83,29,6,3,0,455,22,194,621,1002,1107,720,359,209,53,4278,9,171,649,895,1027,628,283,123,25,3815,229,716,1168,974,694,363,138,90,17,4394,77,346,667,598,562,327,100,34,11,2731,21,103,194,160,104,69,40,19,0,715,141,289,477,351,209,132,40,13,4,1656,4,6,10,4,9,5,5,3,0,45,4,18,50,74,64,23,15,7,7,257,473,269,450,556,587,558,723,967,537,5113,1011,2340,4710,4988,4636,2958,1779,1489,667,24576
LGA36950,0,3,4,0,3,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,44,41,107,53,45,39,15,5,3,334,61,75,221,156,152,117,35,9,4,832,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,25,19,24,17,3,0,0,88,0,6,23,21,16,4,0,0,0,82,3,18,45,29,18,3,3,0,0,123,0,3,24,10,5,3,0,0,0,52,0,3,5,0,0,0,0,0,0,10,3,0,3,4,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,18,16,42,23,23,15,8,7,0,156,28,56,172,115,102,43,17,12,0,549
LGA36960,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,0,0,0,17,75,26,98,42,26,24,14,4,0,308,99,87,225,167,140,88,26,6,0,834,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,17,5,3,0,0,58,0,9,17,23,28,11,3,0,0,96,3,10,35,32,12,3,0,0,0,104,0,0,30,24,9,0,0,0,0,75,0,6,0,4,0,0,0,0,0,14,6,4,3,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,0,16,23,22,28,17,15,7,11,0,0,112,35,67,140,131,85,30,17,0,0,502
LGA37010,86,175,379,388,304,223,148,41,7,1742,18,9,22,9,8,18,3,11,7,99,22,58,171,145,172,100,50,18,7,743,663,1085,1733,1322,1273,1038,758,431,156,8456,1244,3941,9753,8708,8295,6802,4176,1685,475,45097,10,128,313,191,114,62,19,8,0,829,9,36,69,67,42,12,3,0,0,242,3,46,155,121,72,45,39,22,12,515,0,15,52,33,23,7,4,0,0,137,10,62,139,85,46,7,0,0,0,357,27,302,983,1025,1001,509,202,92,32,4169,10,195,745,814,867,460,187,56,15,3351,192,784,1502,1082,786,348,92,62,16,4854,45,376,943,775,672,372,89,23,4,3302,7,119,226,175,112,69,28,14,3,753,142,347,612,416,233,124,38,9,8,1930,0,4,10,10,0,4,8,4,0,44,0,22,52,89,68,31,14,3,5,275,646,479,869,913,812,641,633,713,392,6094,1097,2901,6672,5794,4835,2686,1357,1012,482,26851
LGA37300,0,0,10,12,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,21,18,36,48,41,25,8,0,0,198,25,81,285,311,235,135,28,3,0,1107,0,3,4,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,0,8,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,16,15,18,0,0,0,0,50,0,6,28,18,14,0,0,0,0,79,4,10,21,16,12,0,0,0,0,70,0,0,16,10,11,0,0,0,0,35,0,3,3,0,3,0,0,0,0,8,0,3,6,17,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,16,3,24,29,21,4,0,0,0,98,16,38,141,120,84,17,0,0,0,418
LGA37310,6,29,72,55,39,19,21,10,0,252,4,3,3,4,0,3,4,3,0,18,5,0,11,19,21,14,8,3,0,84,182,134,303,316,349,300,272,145,54,2059,290,552,1519,1489,1354,1026,665,312,87,7285,0,4,5,9,8,6,0,0,0,35,0,0,3,5,9,3,0,0,0,20,0,4,6,13,7,11,8,3,0,57,0,3,7,0,0,0,0,0,0,10,14,36,52,24,18,4,0,0,0,157,4,32,83,140,143,105,60,24,8,598,0,38,168,183,145,84,36,18,0,683,30,99,212,169,108,54,9,3,3,685,10,32,97,78,74,69,11,5,0,380,0,8,18,7,11,3,4,0,0,54,11,39,58,72,39,17,4,3,0,246,0,0,0,4,0,0,0,0,0,8,0,0,9,4,3,8,0,0,0,28,100,50,97,137,161,134,161,181,106,1123,175,352,821,848,730,494,304,236,126,4079
LGA37340,6,58,162,110,75,43,29,10,0,497,0,3,5,3,3,3,3,4,5,28,0,3,10,15,26,17,15,3,3,95,174,218,540,383,372,320,277,119,38,2433,254,645,1982,1628,1599,1472,1024,362,84,9058,0,3,28,15,10,9,3,3,0,73,0,4,12,8,10,0,0,0,0,37,0,13,31,25,24,15,9,5,0,117,0,3,3,7,0,3,0,0,0,25,7,13,25,18,14,3,7,0,0,77,3,19,81,124,181,94,30,10,5,550,0,36,107,125,138,96,37,9,3,555,33,139,256,187,133,78,24,3,0,853,5,54,138,110,110,54,10,0,0,482,0,19,57,31,17,8,6,0,0,139,31,90,171,118,68,39,8,3,0,525,0,0,0,0,0,0,0,0,0,5,0,6,13,13,10,4,0,0,0,44,131,163,236,280,223,203,145,168,69,1614,211,560,1158,1067,930,618,279,199,80,5102
LGA37400,0,3,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,4,4,9,14,5,6,65,4,13,42,30,38,42,43,19,6,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,7,0,0,7,9,10,10,3,4,0,35,0,4,4,7,4,3,4,0,0,25,0,5,10,3,0,0,0,0,0,26,0,3,4,3,5,5,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,12,10,18,8,6,0,60,3,20,42,37,34,33,16,13,0,196
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,21,7,16,8,10,0,0,0,71,16,28,18,26,16,18,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,12,0,3,3,3,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,14,10,4,3,3,0,0,47,13,16,26,18,7,11,3,0,0,91
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,3,6,8,7,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,3,7,6,3,3,0,0,0,29
LGA37600,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,19,17,18,13,14,0,3,0,121,34,34,73,53,60,33,3,5,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,5,8,6,0,0,0,0,25,0,0,14,12,5,0,0,0,0,26,3,0,12,15,5,0,0,0,0,32,0,0,9,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,9,5,0,3,0,0,44,13,7,55,45,26,8,3,0,0,161
LGA39499,5,9,36,25,17,27,21,0,0,142,0,0,3,0,0,3,0,0,0,9,0,9,3,6,3,12,10,3,0,48,45,118,355,336,299,265,187,54,9,1657,79,312,925,669,647,771,673,135,14,4223,0,10,32,8,3,4,0,0,0,58,0,5,6,6,7,4,0,0,0,31,0,4,11,6,3,7,7,0,0,44,0,0,13,3,0,4,0,0,0,23,3,5,20,11,7,3,0,0,0,41,0,25,71,55,90,84,28,3,0,363,3,10,45,32,32,66,16,0,0,207,15,75,120,59,70,87,23,5,0,445,6,33,101,42,41,44,6,0,0,278,0,21,31,11,6,15,0,0,0,90,12,41,44,25,21,25,3,0,0,179,0,0,3,0,0,0,0,0,0,3,0,3,7,0,9,4,3,0,0,29,40,53,122,90,114,134,64,22,16,651,85,286,626,357,404,489,152,29,18,2445
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,3,3,8,3,3,10,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
LGA40070,6,48,80,35,35,17,3,0,0,222,13,22,3,0,0,0,0,3,0,46,4,15,19,20,15,15,0,3,0,86,82,259,428,222,219,141,123,56,24,1556,144,989,2275,1112,912,807,669,254,110,7277,0,52,69,27,19,5,7,8,0,186,3,16,21,18,12,0,0,0,0,71,0,38,42,14,3,3,0,5,0,103,0,15,30,7,10,9,3,0,0,79,0,11,11,3,0,3,0,0,0,32,0,84,230,119,111,85,45,33,9,717,0,14,51,44,84,111,37,19,12,374,8,226,286,100,77,74,23,14,8,814,3,97,244,121,104,111,37,10,5,728,3,55,90,46,32,23,13,8,3,258,7,39,48,25,12,22,0,6,3,171,9,5,0,0,0,0,0,0,0,21,0,12,22,13,12,5,0,3,0,72,83,189,188,137,107,99,70,73,40,991,117,852,1331,676,585,556,240,169,82,4614
LGA40120,9,16,46,63,71,39,26,8,0,273,0,0,0,0,0,0,3,0,0,5,0,6,13,24,49,34,19,8,0,146,109,74,100,149,187,189,158,57,22,1035,176,462,1130,1813,2414,2228,1612,530,147,10519,0,28,74,96,89,45,4,3,0,337,0,0,16,20,20,6,0,0,0,64,5,9,26,43,24,19,21,11,4,157,0,4,16,28,23,15,3,3,0,91,0,7,32,63,38,17,0,0,0,165,4,53,230,460,602,317,96,40,22,1821,0,13,120,206,478,375,101,31,15,1341,15,85,294,364,307,197,62,21,4,1353,11,65,208,278,304,244,55,18,5,1186,3,35,67,99,85,55,25,4,3,371,34,42,97,96,74,64,12,3,0,424,0,0,0,0,6,0,0,0,0,10,0,3,17,29,24,20,6,0,0,112,136,49,103,137,163,154,133,112,61,1044,209,402,1292,1916,2231,1533,519,243,119,8467
LGA40220,4,11,53,56,45,43,31,9,3,256,0,0,0,0,0,0,0,0,0,4,0,4,4,11,15,7,27,10,8,93,96,49,88,116,137,161,187,141,81,1051,129,231,651,852,1044,1273,1336,651,202,6369,0,3,14,18,17,14,3,4,0,69,0,0,0,8,5,7,3,0,0,24,0,0,5,19,7,17,18,18,0,79,0,0,7,6,4,3,0,0,0,27,5,8,38,31,13,11,3,6,0,104,3,13,63,141,191,168,80,31,3,702,0,3,37,67,126,163,62,22,3,483,12,54,115,110,107,87,41,16,3,559,3,11,81,98,108,80,30,9,0,419,0,12,26,21,26,20,11,0,0,112,7,38,59,55,36,49,19,7,0,274,3,0,0,3,0,0,0,0,0,4,0,3,0,6,4,10,3,0,0,30,86,34,85,108,94,148,187,188,100,1035,123,183,536,681,754,772,462,307,118,3925
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,27,47,37,25,18,7,0,0,183,27,40,87,55,61,40,19,3,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,6,5,3,0,0,0,20,0,7,17,5,20,6,0,0,0,59,0,3,10,7,7,0,0,0,0,23,0,0,7,3,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,12,5,17,12,7,3,7,0,0,68,14,21,56,34,50,18,7,3,0,203
LGA40310,6,16,52,47,45,29,26,10,0,228,0,0,0,3,0,3,3,0,4,14,0,0,7,17,16,18,8,4,5,82,83,35,66,109,149,141,104,72,44,800,136,241,800,1014,1086,1074,767,306,123,5547,0,11,42,27,17,6,3,0,0,103,7,0,12,15,0,3,0,0,0,39,3,5,16,20,12,7,5,3,0,77,0,3,3,3,4,3,0,0,0,14,0,7,39,29,18,6,0,0,0,98,8,16,73,134,213,91,47,18,8,611,0,7,67,102,151,99,32,13,3,477,12,53,165,153,97,61,27,19,0,588,8,26,86,111,96,47,11,3,0,388,0,6,22,14,17,8,5,3,0,81,12,43,87,61,43,26,10,0,0,288,0,0,3,3,0,3,0,0,0,8,0,0,5,12,9,3,3,0,0,32,60,27,56,59,70,80,86,140,85,654,108,204,671,730,757,449,237,195,96,3452
LGA40430,0,0,5,0,3,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,16,18,33,17,4,111,4,22,53,70,77,91,121,46,17,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,20,21,7,5,0,0,64,0,0,6,8,11,10,4,3,0,42,0,0,20,10,8,5,4,0,0,54,6,5,3,10,3,6,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,3,5,3,9,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,11,20,22,17,27,3,112,10,12,58,69,77,67,37,30,5,352
LGA40520,4,5,24,23,18,17,13,6,0,102,0,0,0,0,0,0,3,0,0,11,0,0,4,7,3,3,7,0,0,25,47,21,42,48,70,100,63,45,18,453,88,102,315,339,360,430,309,137,49,2122,0,0,15,10,10,0,3,0,0,38,0,0,0,3,0,0,0,0,0,14,0,0,3,6,0,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,13,6,7,0,0,0,0,31,0,16,54,63,96,45,18,11,0,303,0,11,44,34,52,38,14,9,3,197,6,37,76,57,38,17,4,8,0,242,8,22,39,38,27,20,3,0,0,156,0,7,6,3,7,3,0,3,0,26,8,15,39,24,24,7,4,3,0,137,0,0,0,5,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,14,35,15,45,66,51,52,62,79,24,420,67,127,341,320,304,188,112,113,26,1607
LGA40700,3,27,56,51,60,36,21,6,0,257,3,0,0,0,0,0,0,3,0,6,0,3,14,19,26,26,30,7,6,124,61,52,86,118,156,145,139,91,87,926,117,499,1587,2040,2453,2184,1804,872,411,11958,0,32,74,110,89,72,27,21,5,435,3,7,28,38,23,11,0,0,0,113,3,8,39,43,23,12,13,23,18,192,0,6,35,37,42,14,4,4,0,138,0,0,20,19,19,11,0,3,0,74,3,96,297,481,598,430,245,156,64,2381,0,23,116,256,518,396,184,90,52,1632,24,177,398,446,419,245,114,92,24,1928,3,100,252,323,364,293,118,66,19,1539,3,67,134,128,82,50,42,24,10,541,22,38,67,84,73,83,24,18,3,405,0,8,0,3,4,3,3,0,4,26,3,22,33,31,37,33,10,9,3,176,171,66,104,152,222,167,188,354,233,1652,229,659,1588,2139,2506,1811,974,874,435,11217
LGA40910,8,25,121,101,87,50,25,5,3,434,3,0,3,0,0,4,4,4,3,23,3,6,40,50,34,28,26,14,5,210,86,76,137,134,199,116,113,159,71,1099,153,711,2381,2457,2364,1687,1255,866,279,12141,0,34,89,73,39,16,5,3,4,275,0,13,32,41,12,11,0,0,0,115,0,13,37,43,35,28,45,24,5,236,0,4,18,20,15,9,4,0,0,75,0,4,18,15,9,4,0,0,0,61,7,64,244,291,310,194,118,49,22,1303,0,47,191,232,305,240,103,70,24,1214,26,228,503,417,272,138,62,41,21,1713,9,147,284,253,239,123,56,16,3,1124,0,48,94,67,51,20,15,10,12,319,25,84,150,204,101,60,28,12,7,679,0,0,0,3,3,0,0,3,0,15,8,13,30,29,24,18,6,7,3,139,151,122,146,221,191,248,262,283,122,1733,230,834,1832,1925,1609,1103,712,520,224,8997
