LGA_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
LGA42250,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,12,6,6,0,0,0,0,0,0,0,0,0,26,9,0,12,10,0,0,0,0,0,0,0,0,33,3,0,4,3,0,0,0,0,0,0,0,0,5,15,3,18,13,0,0,0,0,0,0,0,3,48,12,5,6,6,3,0,0,0,0,0,0,0,39,7,7,8,5,0,0,0,0,0,0,0,0,32,20,4,12,7,0,3,3,0,0,0,0,0,51,7,3,5,5,0,0,0,0,0,0,0,0,25,10,0,4,5,0,0,0,0,0,0,0,0,24,3,0,3,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,8,3
LGA42600,8,0,9,27,3,4,10,8,0,0,0,6,76,26,8,23,14,3,3,0,0,0,0,0,0,75,134,44,75,56,16,11,4,0,0,0,0,22,363,116,73,124,128,29,24,7,0,3,0,3,18,514,11,5,31,39,12,6,3,3,0,0,0,0,97,41,26,136,190,79,55,30,10,3,0,3,11,582,27,10,60,206,52,40,21,11,3,3,5,8,435,19,0,44,136,57,55,28,4,9,4,0,6,362,24,4,48,164,87,126,78,21,9,3,3,7,559,18,0,22,79,44,77,44,17,8,0,3,6,322,6,3,11,53,51,92,66,35,11,3,3,4,331,8,0,3,21,13,30,34,26,7,4,0,3,157,7,0,0,7,10,30,44,50,24,7,19,3,199,0,0,0,6,7,10,13,18,6,5,3,0,74,0,0,0,0,0,0,3,0,4,3,4,0,20,9,4,13,56,26
LGA42750,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,0,0,0,0,0,0,7,15,12,12,0,0,0,0,0,0,0,0,0,44,13,3,19,0,3,0,0,0,0,0,0,0,49,3,3,3,0,0,0,0,0,0,0,0,0,18,23,3,27,13,0,0,0,0,0,0,3,0,74,3,3,24,10,0,0,0,0,0,0,0,0,44,6,6,9,12,0,0,0,0,0,0,0,4,40,14,3,12,17,3,0,0,0,0,0,0,3,62,8,3,9,10,0,0,0,0,0,0,3,3,33,10,4,8,0,0,0,0,0,0,0,0,0,26,0,0,4,3,0,3,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,3,0,0,0,0,0,0,0,0,0,17,4,4,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,6,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA43360,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,17,6,4,18,7,0,0,0,0,0,0,0,0,34,0,0,4,3,0,0,0,0,0,0,0,0,4,19,0,16,15,0,0,0,0,0,0,0,3,48,14,0,10,0,0,0,0,0,0,0,0,0,20,11,0,4,3,0,0,0,0,0,0,0,0,27,13,3,9,3,0,0,0,0,0,0,0,0,31,8,0,6,0,0,0,0,0,0,0,0,0,13,6,0,0,3,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0
LGA43650,5,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,3,0,0,0,0,0,0,0,0,9,21,0,12,12,0,0,0,0,0,0,0,3,44,18,0,15,27,3,0,0,0,0,0,0,4,68,3,0,12,6,0,0,0,0,0,0,0,0,23,8,3,19,37,3,3,0,0,0,0,0,0,80,12,0,19,22,0,0,0,0,0,0,0,0,62,4,3,10,12,4,3,0,0,0,0,0,3,38,16,3,10,21,5,7,3,0,0,0,0,0,69,3,0,6,13,5,3,3,0,0,0,3,0,36,9,3,7,13,7,3,0,0,0,0,0,0,39,6,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,12,11,0
LGA43710,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,11,4,9,0,0,0,0,0,0,0,0,0,23,7,4,13,0,0,0,0,0,0,0,0,3,32,3,0,4,3,0,0,0,0,0,0,0,0,14,11,4,10,9,4,0,0,0,0,0,0,5,42,13,0,11,3,3,3,0,0,0,0,0,0,29,8,6,4,5,0,4,0,0,0,0,0,0,31,20,3,7,10,3,5,0,0,0,0,0,3,44,10,3,4,3,4,0,0,3,0,0,0,0,26,0,0,7,3,0,0,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,0
LGA43790,5,0,0,3,0,0,0,0,0,0,0,0,13,12,3,10,0,0,0,0,0,0,0,0,5,31,62,24,36,4,0,0,0,0,0,0,0,8,135,50,18,53,14,0,0,0,0,0,0,0,5,144,18,8,30,9,0,0,0,0,0,0,0,3,67,43,18,116,33,0,3,0,0,0,0,3,6,217,26,11,46,29,3,3,0,0,0,0,0,0,116,28,3,42,20,3,3,0,0,0,0,0,0,107,23,10,61,33,3,0,0,0,0,0,0,7,132,11,3,8,11,4,3,0,0,0,0,0,3,46,7,0,20,12,3,0,0,0,0,0,0,0,43,8,0,9,7,0,0,0,0,0,0,0,0,26,5,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,24,16,0
LGA43920,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,7,7,0,0,0,0,0,0,0,3,36,17,5,8,11,3,3,0,0,0,0,0,3,46,0,0,4,3,0,0,0,0,0,0,0,0,10,18,0,10,11,3,0,0,0,0,0,0,3,46,9,0,5,9,7,0,3,0,0,0,0,0,30,6,0,3,8,6,0,0,0,0,0,0,0,31,6,0,3,16,3,3,4,0,0,0,3,0,39,0,0,4,3,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,19,3,18,21,6,13,6,5,0,0,0,16,121,94,25,46,14,9,4,6,0,0,0,9,15,223,803,147,123,82,41,19,7,0,0,0,30,82,1340,451,228,197,161,66,49,14,6,0,4,16,41,1233,39,62,185,64,38,25,7,0,0,0,5,8,429,134,91,334,334,138,126,15,3,3,3,7,53,1252,40,27,141,293,156,95,22,3,0,0,7,21,794,28,13,92,213,128,121,26,12,0,0,3,17,652,34,12,99,258,191,223,53,13,3,0,3,16,908,12,3,38,107,102,130,40,9,0,0,4,6,452,17,3,29,98,109,137,57,10,4,0,0,7,486,7,0,5,24,31,67,35,5,0,0,0,3,180,10,0,4,16,11,25,21,4,4,0,0,3,95,0,0,0,6,4,10,8,4,0,0,0,0,29,0,0,0,3,3,4,0,0,0,0,0,0,8,44,20,69,92,80
LGA44210,0,0,3,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,6,50,14,29,3,0,0,0,0,0,0,0,6,100,28,11,32,15,0,0,0,0,0,0,3,0,86,4,0,19,0,0,0,0,0,0,0,0,0,32,30,10,43,11,5,0,0,0,0,3,0,3,110,25,10,18,10,0,0,0,0,0,0,0,3,69,11,3,18,10,4,0,0,0,0,0,0,3,50,17,6,21,13,0,0,0,0,0,0,0,5,61,7,0,7,7,0,0,0,0,0,0,0,0,28,3,4,4,4,3,0,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,6,0
LGA44340,9,11,13,26,3,11,6,0,0,0,0,5,83,17,5,15,10,9,7,3,3,0,0,0,6,78,115,29,62,34,20,14,4,6,0,0,0,18,309,105,47,118,116,29,40,8,5,0,0,0,16,478,9,10,29,17,7,8,4,0,0,0,0,6,85,58,24,140,175,79,58,34,4,0,0,0,15,595,22,13,90,136,53,69,21,6,3,0,0,8,417,27,8,52,119,52,76,31,9,0,0,0,12,383,34,11,56,129,74,102,43,6,0,0,5,3,470,8,7,19,70,48,76,34,10,0,0,3,4,278,11,3,13,49,51,75,61,18,5,0,0,3,280,4,0,8,21,9,29,46,11,0,0,0,0,133,8,0,3,11,4,11,27,15,4,3,0,0,97,4,0,0,6,3,10,15,8,0,0,3,0,51,3,0,0,0,0,3,0,4,3,0,0,0,12,10,3,29,41,48
LGA44550,0,0,0,4,0,0,3,0,0,0,0,0,11,9,3,3,6,3,0,0,0,0,0,4,3,28,98,13,26,25,12,3,3,0,0,0,0,3,183,47,30,50,68,29,13,3,3,0,0,0,8,244,21,3,31,19,10,4,0,0,0,0,0,0,92,35,11,53,140,58,38,6,0,0,0,4,8,357,19,9,22,66,49,24,3,0,0,0,0,3,194,11,8,16,63,39,29,8,0,0,0,5,3,180,16,0,28,90,50,42,9,0,0,0,5,0,240,6,0,4,37,26,26,11,0,0,0,0,0,112,7,0,7,41,31,39,11,3,0,0,0,0,138,0,0,0,15,13,7,11,0,0,0,0,0,47,5,0,3,0,5,7,3,3,0,0,0,3,30,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,14,48,16
LGA44620,8,3,4,6,0,0,0,0,0,0,0,3,26,24,17,20,5,3,0,0,0,0,0,0,5,71,231,106,82,24,0,4,0,0,0,0,12,21,484,103,106,112,59,4,0,0,0,0,0,3,12,407,11,21,112,23,3,0,0,0,0,0,3,4,175,41,81,174,144,13,3,0,0,0,0,6,13,473,14,32,114,91,23,5,0,0,0,0,0,8,279,10,22,89,99,22,3,0,5,0,0,0,4,255,11,31,88,144,19,11,4,0,0,0,7,4,324,4,6,30,54,17,9,3,0,0,0,0,3,128,5,7,28,48,12,17,4,0,0,0,0,5,128,0,0,4,18,12,3,0,0,0,0,0,3,42,4,0,3,10,3,5,0,0,0,0,0,4,38,3,0,0,0,3,7,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,16,17,40,50,12
LGA44830,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,21,8,0,5,0,0,0,0,0,0,0,0,3,20,11,0,7,0,0,0,0,0,0,0,0,0,20,3,3,5,4,0,0,0,0,0,0,0,0,23,7,0,3,4,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0,10,7,0,3,0,0,0,0,0,0,0,0,0,15,6,3,6,0,0,0,0,0,0,0,0,3,17,7,0,4,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0
LGA45040,3,5,9,3,3,0,0,0,0,0,0,3,23,26,3,12,8,0,0,0,0,0,0,0,5,49,158,53,56,23,0,0,0,0,0,0,8,12,320,83,57,83,50,11,0,0,0,0,0,3,9,289,19,19,73,35,3,3,0,0,0,0,0,6,157,35,29,136,116,16,4,0,3,0,0,0,13,363,11,14,62,46,12,0,0,0,0,0,0,5,161,13,11,56,59,11,3,0,0,0,0,0,0,152,18,5,59,98,12,8,0,3,0,0,0,6,206,11,11,15,46,7,3,4,0,0,0,0,0,89,13,5,19,22,7,6,0,0,0,0,0,0,74,3,4,5,11,0,0,4,0,0,0,0,0,36,0,0,4,9,0,3,9,0,0,0,0,0,24,0,0,0,5,0,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,3,0,3,6,8,22,33,4
LGA45090,3,0,0,0,0,0,0,0,0,0,0,0,3,7,3,8,0,0,0,0,0,0,0,0,0,14,29,16,12,8,0,0,0,0,0,0,0,9,77,21,21,25,11,0,0,0,0,0,0,0,10,84,8,3,18,0,0,0,0,0,0,0,0,3,36,28,15,42,24,4,0,3,0,0,0,0,3,112,11,5,18,15,0,0,0,0,0,0,0,3,58,14,6,20,29,3,0,0,0,0,0,0,3,79,22,7,38,38,9,0,0,0,0,0,0,3,118,11,3,13,12,7,0,0,0,0,0,0,3,46,13,8,13,12,3,0,0,0,0,0,0,0,53,7,0,7,5,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,13,12,3
LGA45120,4,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,4,0,3,20,33,3,5,0,0,0,0,0,0,0,0,4,47,21,7,14,0,0,0,0,0,0,0,0,4,50,4,3,9,0,0,0,0,0,0,0,0,0,19,16,7,19,8,0,0,0,0,0,0,0,5,57,10,4,9,3,0,0,0,0,0,0,0,0,25,13,3,13,0,0,0,0,0,0,0,0,0,28,12,6,10,3,0,0,0,0,0,0,0,3,31,0,3,3,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0
LGA45290,11,3,25,48,21,17,14,4,6,0,0,13,156,38,3,15,26,8,7,11,3,0,0,0,9,123,287,51,79,75,20,11,8,0,4,3,3,44,589,192,82,139,110,23,18,10,3,0,0,7,39,634,15,14,28,27,11,5,5,0,0,0,0,4,119,64,28,141,193,66,58,40,8,0,0,0,18,625,23,6,77,183,60,53,27,7,0,0,0,8,451,30,9,67,160,54,78,42,10,0,0,0,9,445,30,6,45,178,97,124,48,18,4,0,0,12,565,18,4,23,75,51,84,47,22,7,3,3,0,333,23,3,23,65,63,106,71,20,5,4,0,12,395,0,0,7,22,18,41,68,19,3,0,3,3,191,3,0,7,9,10,31,54,38,14,10,3,0,176,3,0,0,3,0,5,27,15,6,4,0,0,64,0,0,0,0,0,0,7,5,0,0,0,0,18,13,9,31,59,40
LGA45340,18,4,12,27,14,12,5,3,0,0,0,21,106,93,44,53,42,10,12,3,0,0,0,6,13,276,701,153,201,196,42,23,11,0,0,6,34,65,1434,361,217,286,430,114,45,5,0,0,0,23,54,1543,66,71,231,126,33,15,0,0,0,0,5,17,566,145,115,419,898,310,140,22,7,0,3,12,46,2118,46,31,166,544,188,96,17,0,0,0,0,26,1119,46,21,112,440,178,85,19,5,0,0,6,19,933,45,18,135,568,300,184,42,16,3,0,3,25,1332,21,7,43,221,123,112,22,10,0,0,0,8,564,17,7,29,186,128,122,33,5,0,0,0,4,529,5,0,6,45,42,38,21,9,0,3,0,3,175,4,0,10,25,15,25,14,8,0,0,0,6,93,3,0,0,14,8,9,5,4,0,0,0,0,39,0,0,3,3,0,0,4,0,0,0,0,0,13,57,28,100,256,102
LGA45400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,18,9,12,0,0,0,0,0,0,0,0,3,33,12,8,14,0,0,0,0,0,0,0,0,0,28,5,0,3,0,0,0,0,0,0,0,0,0,12,4,0,9,0,0,0,0,0,0,0,0,0,16,3,0,9,0,0,0,0,0,0,0,0,0,10,4,4,3,0,0,0,0,0,0,0,0,0,8,8,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA45680,16,7,14,20,4,0,0,0,0,0,0,10,72,78,26,71,33,0,0,0,0,0,0,10,24,238,775,178,227,139,10,5,0,0,0,4,31,60,1437,403,198,302,246,34,9,6,0,5,4,34,40,1283,45,76,330,104,18,0,0,0,0,0,4,9,595,106,133,573,543,85,35,4,0,0,3,14,28,1535,27,20,218,284,54,32,5,0,0,0,0,14,664,22,19,173,266,45,28,10,5,0,0,3,13,580,29,22,192,310,83,42,7,0,0,0,5,16,699,4,0,54,116,48,16,3,0,0,0,5,7,247,10,4,41,97,38,20,4,0,0,0,0,3,217,8,0,15,24,6,14,0,0,0,0,0,0,76,3,0,3,9,10,9,3,0,0,0,0,0,41,0,0,3,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,29,30,132,172,35
LGA45890,30,14,40,39,15,30,8,0,0,3,4,23,204,141,46,85,43,9,10,3,0,0,0,17,25,388,1320,250,309,167,54,37,5,0,3,6,46,104,2302,723,349,393,280,68,45,10,0,3,3,35,89,1993,85,124,427,121,40,33,9,6,0,0,11,28,872,192,169,675,684,198,155,33,3,3,0,21,64,2196,50,44,276,476,165,120,24,8,4,0,0,25,1194,46,42,190,358,176,114,36,9,0,0,8,17,1002,59,24,211,476,233,229,55,13,3,0,4,27,1335,28,4,65,197,100,144,39,6,0,0,0,18,600,15,11,60,183,104,155,69,16,3,0,0,9,625,5,0,14,63,33,67,40,9,3,0,0,3,241,10,0,7,30,15,26,18,11,0,0,3,5,128,0,0,9,4,8,10,15,7,0,0,0,0,57,0,0,0,3,0,4,3,3,0,0,0,0,23,50,55,162,220,101
LGA46090,3,0,3,4,0,0,0,0,0,0,0,3,16,16,8,18,0,0,0,0,0,0,0,0,3,47,143,23,49,7,3,0,0,0,0,0,4,8,245,80,27,90,18,0,4,0,0,0,0,5,16,235,10,11,47,4,3,0,0,0,0,0,0,9,88,31,30,127,39,3,3,0,0,0,0,0,12,255,7,9,78,23,3,0,0,0,0,0,0,8,126,8,10,66,21,4,5,0,0,0,0,0,9,134,20,16,85,41,9,5,0,0,0,0,0,7,180,12,4,39,16,3,0,0,0,0,0,0,9,80,6,4,30,16,4,4,0,0,0,0,0,4,74,3,0,9,8,5,0,0,0,0,0,3,5,35,6,0,7,3,3,0,3,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,78,34,0
