LGA_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
LGA54130,0,7,20,3,22,22,67,0,5,4,0,7,0,14,3,6,13,0,9,0,26,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,26,48,5,45,22,141,0,0,6,0,18,18,42,0,11,0,4,3,0,15,0,8,16,0,6,0,31,9,3,5,0,0,0,20,4,0,5,0,3,0,14,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54170,15,122,161,23,7,146,468,9,78,38,7,3,0,138,83,107,275,35,35,7,537,725,42,995,0,67,11,1843,802,3,759,0,34,7,1607,1410,3,708,8,49,8,2182,749,0,382,0,17,8,1151,291,0,116,0,12,0,415,92,0,40,0,4,0,139,40,0,7,0,3,0,53,19,0,9,0,0,0,30,6,0,3,0,0,0,17,4,0,3,0,0,0,9,13,3,14,0,5,0,38,65,18,102,9,16,11,214,4317,383,3614,71,253,193,8831,11,43,186,11,20,119,395,4,107,14,7,0,0,143,14,109,92,32,15,7,265,45,50,164,6,8,3,277,30,17,171,0,9,0,224,100,17,287,0,21,3,428,879,12,845,0,62,12,1804,2444,6,1246,6,76,12,3791,796,0,376,0,17,6,1193,333,0,117,0,4,0,458,137,0,58,0,0,0,196,72,0,19,0,0,0,100,43,0,21,0
LGA54200,3,73,94,15,4,77,276,0,48,21,21,6,0,98,41,56,173,15,18,4,321,393,37,400,5,23,3,860,222,6,175,0,8,4,419,243,0,127,4,15,0,385,144,0,64,0,3,0,211,25,3,15,0,0,0,41,3,0,4,0,0,0,11,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,7,13,16,44,3,13,6,86,1105,245,1116,66,94,97,2731,0,27,107,4,8,72,221,0,71,5,0,0,0,79,7,84,52,22,21,5,187,17,32,90,10,9,5,157,18,7,103,5,8,0,137,67,23,130,4,7,0,226,344,0,348,4,17,0,708,617,0,305,0,22,4,946,161,0,68,0,5,0,234,30,0,9,0,0,0,46,5,0,3,0,0,0,9,6,0,4,0,4,0,10,3,0,0,0
LGA54280,21,164,46,41,91,48,400,15,134,17,10,67,0,241,79,247,86,10,260,6,696,306,43,139,0,52,3,545,249,22,85,0,25,0,377,361,19,61,0,15,0,453,188,0,37,0,9,3,235,94,0,19,0,9,0,123,26,0,9,0,4,0,42,0,3,3,0,0,0,10,0,0,0,0,4,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,6,6,0,4,0,21,30,45,22,14,39,10,149,1376,677,522,77,584,72,3304,9,59,54,25,94,67,303,4,121,4,10,28,3,165,18,181,41,24,144,8,416,43,155,50,4,195,3,451,79,37,63,0,59,3,240,250,43,106,3,42,0,450,527,27,181,0,28,0,761,512,10,109,0,15,4,651,170,5,37,0,9,7,223,75,0,5,0,4,0,87,18,0,3,0,3,0,22,0,0,3,0,0,0,3,3,0,0,0
LGA54310,64,104,15,15,844,100,1137,18,152,0,0,98,0,264,20,211,4,5,162,0,406,16,78,8,0,66,3,168,30,25,6,0,26,0,88,44,23,6,0,40,0,124,71,8,24,0,38,0,141,86,0,34,0,18,0,140,90,3,20,0,9,0,120,65,0,13,0,24,0,99,46,0,11,0,9,0,67,25,0,3,0,0,0,30,19,0,3,0,3,0,28,5,4,0,0,7,0,20,61,43,13,0,127,4,256,664,654,151,28,1482,109,3093,72,85,25,20,1180,109,1491,7,57,0,0,57,3,123,14,144,0,3,198,0,363,14,154,0,0,152,3,325,3,27,0,0,72,0,113,7,28,8,0,64,0,105,12,23,4,0,75,0,114,27,24,9,3,53,0,110,14,21,20,0,44,0,92,18,4,3,0,21,0,41,18,0,8,0,7,0,36,14,0,17,0,3,0,35,11,0,10,0
LGA54340,10,35,15,7,26,19,98,26,24,19,3,10,0,70,52,47,69,0,16,0,179,21,4,17,0,0,0,43,5,0,3,0,0,0,17,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,21,118,112,129,9,55,21,444,0,12,15,4,10,13,70,3,19,0,3,7,0,41,54,48,30,5,16,0,151,63,32,39,0,14,0,148,14,5,21,0,3,0,39,26,0,7,0,3,0,42,10,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54410,0,8,12,9,10,9,47,0,12,6,0,4,0,20,3,3,10,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,24,30,6,20,16,100,0,11,9,13,7,9,43,0,3,5,0,0,0,13,0,14,17,0,5,0,37,3,4,11,0,0,0,17,0,0,6,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,3,9,0,13,8,33,3,3,4,0,3,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,19,0,18,8,53,0,0,9,0,9,6,30,0,0,3,0,3,0,6,0,3,3,0,0,0,14,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,3,22,3,27,31,85,4,7,12,0,8,0,30,3,13,39,3,6,0,63,0,3,7,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,16,6,33,81,4,48,27,211,0,4,15,5,19,25,63,0,14,0,0,4,0,17,6,13,22,0,11,0,59,10,3,20,0,5,0,38,3,0,12,0,4,0,20,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54620,0,7,11,3,24,20,66,0,3,6,8,0,0,18,0,12,18,5,4,0,34,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,0,27,37,13,37,22,139,0,3,5,0,17,9,33,0,5,0,0,0,0,10,0,6,12,6,9,0,42,0,0,10,0,4,0,15,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,3,7,0,9,4,31,0,4,0,0,3,0,7,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,16,4,42,0,0,3,0,11,5,19,0,7,0,0,0,0,10,0,0,3,0,0,0,10,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,11,7,3,21,13,60,0,3,5,0,6,0,15,0,3,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,20,22,3,35,19,93,0,3,8,0,10,14,35,0,3,3,0,0,0,10,3,7,4,0,0,0,11,3,4,5,0,0,0,14,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,6,161,57,0,9,22,249,10,106,6,7,3,6,134,210,102,212,16,12,7,561,376,14,211,0,21,4,623,94,3,53,0,4,0,156,98,3,17,0,0,0,119,7,0,11,0,0,0,19,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,6,28,24,3,4,3,63,816,419,597,22,57,48,1955,3,61,31,0,4,28,127,3,130,5,4,0,0,135,3,172,34,14,3,4,231,19,92,75,10,4,6,202,86,30,100,4,7,0,231,381,17,177,0,17,0,589,475,3,211,0,18,3,712,336,0,101,0,5,3,447,25,0,7,0,0,0,35,9,0,3,0,0,0,9,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
LGA54900,0,12,17,0,39,21,87,0,10,3,0,11,0,27,0,4,17,0,9,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,16,0,29,46,5,63,25,169,0,0,17,0,33,17,78,0,3,6,0,3,0,9,0,19,15,0,15,0,60,0,7,7,0,3,0,19,0,0,4,0,3,0,8,0,0,3,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,0,18,0,35,20,3,80,0,0,0,14,3,0,12,0,0,4,0,0,0,11,0,3,3,0,0,0,7,0,0,4,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,13,0,20,10,51,32,6,128,0,15,0,37,22,8,82,0,0,0,10,0,0,13,0,0,3,20,3,0,28,3,0,3,0,0,0,7,0,0,7,0,0,0,6,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,10,4,0,147,48,213,0,5,0,0,9,0,16,0,4,5,4,12,0,19,3,0,11,0,3,0,19,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,0,33,3,29,31,3,197,52,306,0,7,3,6,138,47,196,0,8,0,3,0,0,9,0,16,3,0,13,0,27,4,5,3,0,0,0,15,0,6,0,0,0,0,8,0,0,8,0,0,0,9,0,0,4,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55110,10,220,100,25,11,102,476,24,128,33,12,18,3,209,365,144,473,15,48,6,1065,1247,31,713,6,59,13,2064,473,0,212,0,17,8,702,553,3,161,0,10,0,733,203,0,43,0,3,0,246,50,0,21,0,0,0,71,24,0,5,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,0,3,33,44,26,50,6,15,10,150,2994,570,1814,70,181,146,5782,8,87,142,26,17,91,375,4,174,13,20,4,4,224,40,234,159,55,25,3,515,200,149,280,44,32,7,714,298,41,302,3,38,6,695,1119,33,524,10,39,13,1734,1769,7,572,12,57,17,2429,919,5,251,3,18,7,1198,131,0,38,0,3,0,173,47,0,10,0,0,0,53,11,0,0,0,0,0,19,3,0,3,0,0,0,11,0,0,0,0
LGA55180,6,51,52,19,32,50,215,67,33,29,5,22,0,157,135,41,93,3,32,3,307,60,3,41,0,15,3,124,3,0,5,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,3,0,0,0,10,3,8,18,4,7,3,38,287,146,251,27,113,60,882,0,21,35,3,23,48,130,4,41,13,17,8,4,84,85,54,66,0,29,3,235,108,25,59,6,15,0,218,45,5,29,0,3,0,88,57,4,19,0,3,0,82,52,0,13,0,0,0,62,6,0,5,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
LGA55250,0,30,3,5,45,7,87,0,21,0,18,7,0,42,0,9,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,0,12,0,60,8,23,63,12,163,0,26,3,3,39,10,75,0,9,0,9,8,0,31,0,24,6,9,3,0,47,0,18,3,0,0,0,27,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55320,4,338,225,27,12,151,757,13,161,43,12,6,6,242,214,170,230,20,25,7,658,762,78,623,3,43,14,1522,574,7,409,3,10,5,1013,809,3,419,0,13,7,1252,649,3,274,0,19,4,945,274,0,97,0,10,0,381,92,0,33,0,4,0,128,40,3,22,0,0,0,59,23,0,5,0,0,0,29,19,0,6,0,0,0,26,14,0,0,0,0,0,14,17,27,6,0,0,0,51,49,51,86,9,15,10,206,3535,837,2483,72,156,201,7286,9,153,226,25,18,120,551,0,242,14,18,14,10,303,14,212,116,31,9,4,387,50,97,169,29,31,7,382,79,28,138,0,20,5,267,181,25,222,7,13,3,447,802,18,577,5,31,5,1439,1522,4,736,8,33,4,2316,709,0,270,0,22,3,1008,261,4,101,3,3,3,373,115,3,50,0,3,0,172,83,0,37,3,3,0,132,47,0,13,0
LGA55390,0,3,0,23,11,0,41,0,4,0,3,0,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,3,30,16,0,56,0,3,0,14,3,5,23,0,0,0,4,0,0,6,0,0,0,7,3,0,13,0,0,0,8,0,0,5,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55460,3,40,34,3,42,21,135,13,34,9,4,16,0,81,13,29,47,0,23,0,109,6,3,17,0,3,0,31,0,0,9,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,4,0,16,0,25,36,110,118,10,101,23,399,0,10,16,4,33,11,72,4,19,5,6,3,0,39,3,39,13,7,31,0,93,5,20,33,0,8,0,65,9,3,23,0,0,0,31,4,0,14,0,3,0,24,3,0,8,0,4,0,13,6,0,8,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55530,0,3,5,0,22,15,43,0,0,0,0,6,0,6,0,4,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,15,0,22,15,64,0,0,5,0,6,7,23,0,0,3,0,3,0,6,0,3,6,0,3,0,16,4,3,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,0,29,23,3,25,23,101,3,11,6,0,13,0,36,21,21,24,3,18,0,81,5,3,11,0,3,0,21,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,0,6,0,26,29,74,73,8,59,25,272,0,10,23,0,15,21,65,0,17,5,0,0,0,22,11,21,14,3,6,0,56,8,23,17,0,3,0,60,3,0,6,0,5,0,23,9,0,5,0,3,0,21,3,0,3,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55670,0,11,12,0,19,9,48,0,6,4,0,4,0,17,0,4,12,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,16,30,3,35,9,98,0,0,13,0,18,11,37,0,0,3,0,0,0,4,0,4,10,0,3,0,20,12,3,4,0,4,0,24,3,3,0,0,0,0,10,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55740,7,102,21,0,3,14,143,9,24,6,0,0,0,45,178,24,88,5,9,0,311,149,12,70,0,4,0,239,52,3,29,0,0,0,94,81,0,50,0,3,0,130,71,0,20,0,0,0,98,38,0,17,0,0,0,53,17,0,15,0,0,0,30,10,0,0,0,0,0,11,7,0,3,0,0,0,8,10,0,4,0,0,0,12,3,0,0,0,0,0,4,5,7,6,0,0,0,23,11,10,15,3,3,3,39,648,190,338,14,25,18,1243,3,41,24,0,0,9,84,0,63,0,8,0,0,71,8,51,17,3,3,0,81,30,16,21,4,3,0,73,64,11,28,3,4,0,102,107,9,49,0,7,3,174,131,4,65,0,0,0,199,148,0,61,0,0,0,215,73,3,23,0,0,0,98,28,0,14,0,0,0,43,21,0,8,0,0,0,22,21,0,9,0,0,0,29,9,0,3,0
