LGA_NAME16	Year	LabourForceStatus	Sex	adults
Bass Coast (S)	2016	Unemployed (looking for work)	F	377
Bass Coast (S)	2016	Unemployed (looking for work)	M	477
Baw Baw (S)	2006		F	762
Baw Baw (S)	2006		M	652
Baw Baw (S)	2006	Employed (away from work)	F	540
Baw Baw (S)	2006	Employed (away from work)	M	629
Baw Baw (S)	2006	Employed (full-time)	F	3174
Baw Baw (S)	2006	Employed (full-time)	M	7078
Baw Baw (S)	2006	Employed (part-time)	F	3978
Baw Baw (S)	2006	Employed (part-time)	M	1440
Baw Baw (S)	2006	Not in the labour force	F	6243
Baw Baw (S)	2006	Not in the labour force	M	3885
Baw Baw (S)	2006	Unemployed (looking for work)	F	432
Baw Baw (S)	2006	Unemployed (looking for work)	M	425
Baw Baw (S)	2011		F	756
Baw Baw (S)	2011		M	782
Baw Baw (S)	2011	Employed (away from work)	F	660
Baw Baw (S)	2011	Employed (away from work)	M	685
Baw Baw (S)	2011	Employed (full-time)	F	3668
Baw Baw (S)	2011	Employed (full-time)	M	8119
Baw Baw (S)	2011	Employed (part-time)	F	4807
Baw Baw (S)	2011	Employed (part-time)	M	1860
Baw Baw (S)	2011	Not in the labour force	F	7305
Baw Baw (S)	2011	Not in the labour force	M	4619
Baw Baw (S)	2011	Unemployed (looking for work)	F	502
Baw Baw (S)	2011	Unemployed (looking for work)	M	525
Baw Baw (S)	2016		F	1433
Baw Baw (S)	2016		M	1292
Baw Baw (S)	2016	Employed (away from work)	F	734
Baw Baw (S)	2016	Employed (away from work)	M	610
Baw Baw (S)	2016	Employed (full-time)	F	3969
Baw Baw (S)	2016	Employed (full-time)	M	8399
Baw Baw (S)	2016	Employed (part-time)	F	5337
Baw Baw (S)	2016	Employed (part-time)	M	2211
Baw Baw (S)	2016	Not in the labour force	F	8250
Baw Baw (S)	2016	Not in the labour force	M	5709
Baw Baw (S)	2016	Unemployed (looking for work)	F	624
Baw Baw (S)	2016	Unemployed (looking for work)	M	620
Bayside (C)	2006		F	2333
Bayside (C)	2006		M	1817
Bayside (C)	2006	Employed (away from work)	F	1337
Bayside (C)	2006	Employed (away from work)	M	1169
Bayside (C)	2006	Employed (full-time)	F	8678
Bayside (C)	2006	Employed (full-time)	M	16808
Bayside (C)	2006	Employed (part-time)	F	9693
Bayside (C)	2006	Employed (part-time)	M	4042
Bayside (C)	2006	Not in the labour force	F	15206
Bayside (C)	2006	Not in the labour force	M	8397
Bayside (C)	2006	Unemployed (looking for work)	F	656
Bayside (C)	2006	Unemployed (looking for work)	M	758
Bayside (C)	2011		F	1825
Bayside (C)	2011		M	1646
Bayside (C)	2011	Employed (away from work)	F	1333
Bayside (C)	2011	Employed (away from work)	M	1046
Bayside (C)	2011	Employed (full-time)	F	8977
Bayside (C)	2011	Employed (full-time)	M	17250
Bayside (C)	2011	Employed (part-time)	F	10551
Bayside (C)	2011	Employed (part-time)	M	4572
Bayside (C)	2011	Not in the labour force	F	15697
Bayside (C)	2011	Not in the labour force	M	9184
Bayside (C)	2011	Unemployed (looking for work)	F	807
Bayside (C)	2011	Unemployed (looking for work)	M	929
Bayside (C)	2016		F	2270
Bayside (C)	2016		M	2021
Bayside (C)	2016	Employed (away from work)	F	1134
Bayside (C)	2016	Employed (away from work)	M	847
Bayside (C)	2016	Employed (full-time)	F	9871
Bayside (C)	2016	Employed (full-time)	M	17691
Bayside (C)	2016	Employed (part-time)	F	11274
Bayside (C)	2016	Employed (part-time)	M	5171
Bayside (C)	2016	Not in the labour force	F	16071
Bayside (C)	2016	Not in the labour force	M	10105
Bayside (C)	2016	Unemployed (looking for work)	F	1121
Bayside (C)	2016	Unemployed (looking for work)	M	1093
Benalla (RC)	2006		F	245
Benalla (RC)	2006		M	178
Benalla (RC)	2006	Employed (away from work)	F	195
Benalla (RC)	2006	Employed (away from work)	M	216
Benalla (RC)	2006	Employed (full-time)	F	1173
Benalla (RC)	2006	Employed (full-time)	M	2454
Benalla (RC)	2006	Employed (part-time)	F	1375
Benalla (RC)	2006	Employed (part-time)	M	516
Benalla (RC)	2006	Not in the labour force	F	2538
Benalla (RC)	2006	Not in the labour force	M	1605
Benalla (RC)	2006	Unemployed (looking for work)	F	171
Benalla (RC)	2006	Unemployed (looking for work)	M	192
Benalla (RC)	2011		F	235
Benalla (RC)	2011		M	204
Benalla (RC)	2011	Employed (away from work)	F	221
Benalla (RC)	2011	Employed (away from work)	M	238
Benalla (RC)	2011	Employed (full-time)	F	1125
Benalla (RC)	2011	Employed (full-time)	M	2367
Benalla (RC)	2011	Employed (part-time)	F	1444
Benalla (RC)	2011	Employed (part-time)	M	630
Benalla (RC)	2011	Not in the labour force	F	2687
Benalla (RC)	2011	Not in the labour force	M	1807
Benalla (RC)	2011	Unemployed (looking for work)	F	148
Benalla (RC)	2011	Unemployed (looking for work)	M	165
Benalla (RC)	2016		F	480
Benalla (RC)	2016		M	448
Benalla (RC)	2016	Employed (away from work)	F	219
Benalla (RC)	2016	Employed (away from work)	M	183
Benalla (RC)	2016	Employed (full-time)	F	1101
Benalla (RC)	2016	Employed (full-time)	M	2144
Benalla (RC)	2016	Employed (part-time)	F	1411
Benalla (RC)	2016	Employed (part-time)	M	605
Benalla (RC)	2016	Not in the labour force	F	2762
Benalla (RC)	2016	Not in the labour force	M	2024
Benalla (RC)	2016	Unemployed (looking for work)	F	140
Benalla (RC)	2016	Unemployed (looking for work)	M	175
Boroondara (C)	2006		F	3586
Boroondara (C)	2006		M	3163
Boroondara (C)	2006	Employed (away from work)	F	2322
Boroondara (C)	2006	Employed (away from work)	M	2038
Boroondara (C)	2006	Employed (full-time)	F	17845
Boroondara (C)	2006	Employed (full-time)	M	29641
Boroondara (C)	2006	Employed (part-time)	F	16940
Boroondara (C)	2006	Employed (part-time)	M	8234
Boroondara (C)	2006	Not in the labour force	F	24885
Boroondara (C)	2006	Not in the labour force	M	14811
Boroondara (C)	2006	Unemployed (looking for work)	F	1466
Boroondara (C)	2006	Unemployed (looking for work)	M	1647
Boroondara (C)	2011		F	2785
Boroondara (C)	2011		M	2808
Boroondara (C)	2011	Employed (away from work)	F	2254
Boroondara (C)	2011	Employed (away from work)	M	1815
Boroondara (C)	2011	Employed (full-time)	F	18663
Boroondara (C)	2011	Employed (full-time)	M	30746
Boroondara (C)	2011	Employed (part-time)	F	17837
Boroondara (C)	2011	Employed (part-time)	M	8980
Boroondara (C)	2011	Not in the labour force	F	25788
Boroondara (C)	2011	Not in the labour force	M	15973
Boroondara (C)	2011	Unemployed (looking for work)	F	1751
Boroondara (C)	2011	Unemployed (looking for work)	M	2012
Boroondara (C)	2016		F	3533
Boroondara (C)	2016		M	3298
Boroondara (C)	2016	Employed (away from work)	F	2038
Boroondara (C)	2016	Employed (away from work)	M	1468
Boroondara (C)	2016	Employed (full-time)	F	19343
Boroondara (C)	2016	Employed (full-time)	M	30428
Boroondara (C)	2016	Employed (part-time)	F	18926
Boroondara (C)	2016	Employed (part-time)	M	10059
Boroondara (C)	2016	Not in the labour force	F	26943
Boroondara (C)	2016	Not in the labour force	M	17555
Boroondara (C)	2016	Unemployed (looking for work)	F	2263
Boroondara (C)	2016	Unemployed (looking for work)	M	2575
Brimbank (C)	2006		F	4391
Brimbank (C)	2006		M	4544
Brimbank (C)	2006	Employed (away from work)	F	2219
Brimbank (C)	2006	Employed (away from work)	M	2857
Brimbank (C)	2006	Employed (full-time)	F	15151
Brimbank (C)	2006	Employed (full-time)	M	29194
Brimbank (C)	2006	Employed (part-time)	F	12258
Brimbank (C)	2006	Employed (part-time)	M	6385
Brimbank (C)	2006	Not in the labour force	F	30768
Brimbank (C)	2006	Not in the labour force	M	19283
Brimbank (C)	2006	Unemployed (looking for work)	F	3078
Brimbank (C)	2006	Unemployed (looking for work)	M	3591
Brimbank (C)	2011		F	5030
Brimbank (C)	2011		M	5339
Brimbank (C)	2011	Employed (away from work)	F	2518
Brimbank (C)	2011	Employed (away from work)	M	2959
Brimbank (C)	2011	Employed (full-time)	F	16784
Brimbank (C)	2011	Employed (full-time)	M	31367
Brimbank (C)	2011	Employed (part-time)	F	14019
Brimbank (C)	2011	Employed (part-time)	M	8733
Brimbank (C)	2011	Not in the labour force	F	32732
Brimbank (C)	2011	Not in the labour force	M	21549
Brimbank (C)	2011	Unemployed (looking for work)	F	3271
Brimbank (C)	2011	Unemployed (looking for work)	M	3629
Brimbank (C)	2016		F	5027
Brimbank (C)	2016		M	5123
Brimbank (C)	2016	Employed (away from work)	F	2254
Brimbank (C)	2016	Employed (away from work)	M	2444
Brimbank (C)	2016	Employed (full-time)	F	16975
Brimbank (C)	2016	Employed (full-time)	M	31470
Brimbank (C)	2016	Employed (part-time)	F	16058
Brimbank (C)	2016	Employed (part-time)	M	10830
Brimbank (C)	2016	Not in the labour force	F	34781
Brimbank (C)	2016	Not in the labour force	M	24237
Brimbank (C)	2016	Unemployed (looking for work)	F	4443
Brimbank (C)	2016	Unemployed (looking for work)	M	4815
Buloke (S)	2006		F	141
Buloke (S)	2006		M	121
Buloke (S)	2006	Employed (away from work)	F	88
Buloke (S)	2006	Employed (away from work)	M	110
Buloke (S)	2006	Employed (full-time)	F	529
Buloke (S)	2006	Employed (full-time)	M	1296
Buloke (S)	2006	Employed (part-time)	F	615
Buloke (S)	2006	Employed (part-time)	M	236
Buloke (S)	2006	Not in the labour force	F	1366
Buloke (S)	2006	Not in the labour force	M	889
Buloke (S)	2006	Unemployed (looking for work)	F	42
Buloke (S)	2006	Unemployed (looking for work)	M	54
Buloke (S)	2011		F	108
Buloke (S)	2011		M	119
Buloke (S)	2011	Employed (away from work)	F	90
Buloke (S)	2011	Employed (away from work)	M	97
Buloke (S)	2011	Employed (full-time)	F	472
Buloke (S)	2011	Employed (full-time)	M	1248
Buloke (S)	2011	Employed (part-time)	F	607
Buloke (S)	2011	Employed (part-time)	M	209
Buloke (S)	2011	Not in the labour force	F	1281
Buloke (S)	2011	Not in the labour force	M	885
Buloke (S)	2011	Unemployed (looking for work)	F	40
Buloke (S)	2011	Unemployed (looking for work)	M	67
Buloke (S)	2016		F	268
Buloke (S)	2016		M	265
Buloke (S)	2016	Employed (away from work)	F	82
Buloke (S)	2016	Employed (away from work)	M	76
Buloke (S)	2016	Employed (full-time)	F	396
Buloke (S)	2016	Employed (full-time)	M	1059
Buloke (S)	2016	Employed (part-time)	F	638
Buloke (S)	2016	Employed (part-time)	M	238
Buloke (S)	2016	Not in the labour force	F	1165
Buloke (S)	2016	Not in the labour force	M	907
Buloke (S)	2016	Unemployed (looking for work)	F	39
Buloke (S)	2016	Unemployed (looking for work)	M	74
Campaspe (S)	2006		F	673
Campaspe (S)	2006		M	700
Campaspe (S)	2006	Employed (away from work)	F	522
Campaspe (S)	2006	Employed (away from work)	M	682
Campaspe (S)	2006	Employed (full-time)	F	3135
Campaspe (S)	2006	Employed (full-time)	M	6813
Campaspe (S)	2006	Employed (part-time)	F	3519
Campaspe (S)	2006	Employed (part-time)	M	1293
Campaspe (S)	2006	Not in the labour force	F	6228
Campaspe (S)	2006	Not in the labour force	M	4086
Campaspe (S)	2006	Unemployed (looking for work)	F	362
Campaspe (S)	2006	Unemployed (looking for work)	M	422
Campaspe (S)	2011		F	774
Campaspe (S)	2011		M	731
Campaspe (S)	2011	Employed (away from work)	F	577
Campaspe (S)	2011	Employed (away from work)	M	612
Campaspe (S)	2011	Employed (full-time)	F	3114
Campaspe (S)	2011	Employed (full-time)	M	6435
Campaspe (S)	2011	Employed (part-time)	F	3741
Campaspe (S)	2011	Employed (part-time)	M	1460
Campaspe (S)	2011	Not in the labour force	F	6387
Campaspe (S)	2011	Not in the labour force	M	4546
Campaspe (S)	2011	Unemployed (looking for work)	F	325
Campaspe (S)	2011	Unemployed (looking for work)	M	419
Campaspe (S)	2016		F	1241
Campaspe (S)	2016		M	1158
Campaspe (S)	2016	Employed (away from work)	F	571
Campaspe (S)	2016	Employed (away from work)	M	543
Campaspe (S)	2016	Employed (full-time)	F	3091
Campaspe (S)	2016	Employed (full-time)	M	6221
Campaspe (S)	2016	Employed (part-time)	F	3881
Campaspe (S)	2016	Employed (part-time)	M	1647
Campaspe (S)	2016	Not in the labour force	F	6352
Campaspe (S)	2016	Not in the labour force	M	4900
Campaspe (S)	2016	Unemployed (looking for work)	F	376
Campaspe (S)	2016	Unemployed (looking for work)	M	444
Cardinia (S)	2006		F	1095
Cardinia (S)	2006		M	1106
Cardinia (S)	2006	Employed (away from work)	F	776
Cardinia (S)	2006	Employed (away from work)	M	960
Cardinia (S)	2006	Employed (full-time)	F	5287
Cardinia (S)	2006	Employed (full-time)	M	11900
Cardinia (S)	2006	Employed (part-time)	F	6095
Cardinia (S)	2006	Employed (part-time)	M	2186
Cardinia (S)	2006	Not in the labour force	F	8001
Cardinia (S)	2006	Not in the labour force	M	4426
Cardinia (S)	2006	Unemployed (looking for work)	F	625
Cardinia (S)	2006	Unemployed (looking for work)	M	578
Cardinia (S)	2011		F	1207
Cardinia (S)	2011		M	1244
Cardinia (S)	2011	Employed (away from work)	F	1008
Cardinia (S)	2011	Employed (away from work)	M	1046
Cardinia (S)	2011	Employed (full-time)	F	7499
Cardinia (S)	2011	Employed (full-time)	M	15796
Cardinia (S)	2011	Employed (part-time)	F	8024
Cardinia (S)	2011	Employed (part-time)	M	2880
Cardinia (S)	2011	Not in the labour force	F	10390
Cardinia (S)	2011	Not in the labour force	M	6003
Cardinia (S)	2011	Unemployed (looking for work)	F	922
Cardinia (S)	2011	Unemployed (looking for work)	M	820
Cardinia (S)	2016		F	2189
Cardinia (S)	2016		M	2115
Cardinia (S)	2016	Employed (away from work)	F	1316
Cardinia (S)	2016	Employed (away from work)	M	1086
Cardinia (S)	2016	Employed (full-time)	F	9124
Cardinia (S)	2016	Employed (full-time)	M	18913
Cardinia (S)	2016	Employed (part-time)	F	10520
Cardinia (S)	2016	Employed (part-time)	M	4000
Cardinia (S)	2016	Not in the labour force	F	12672
Cardinia (S)	2016	Not in the labour force	M	7865
Cardinia (S)	2016	Unemployed (looking for work)	F	1384
Cardinia (S)	2016	Unemployed (looking for work)	M	1220
Casey (C)	2006		F	4347
Casey (C)	2006		M	4430
Casey (C)	2006	Employed (away from work)	F	2970
Casey (C)	2006	Employed (away from work)	M	3483
Casey (C)	2006	Employed (full-time)	F	21990
Casey (C)	2006	Employed (full-time)	M	44859
Casey (C)	2006	Employed (part-time)	F	19586
Casey (C)	2006	Employed (part-time)	M	7792
Casey (C)	2006	Not in the labour force	F	30787
Casey (C)	2006	Not in the labour force	M	16367
Casey (C)	2006	Unemployed (looking for work)	F	2931
Casey (C)	2006	Unemployed (looking for work)	M	2754
Casey (C)	2011		F	4062
Casey (C)	2011		M	4045
Casey (C)	2011	Employed (away from work)	F	3461
Casey (C)	2011	Employed (away from work)	M	3739
Casey (C)	2011	Employed (full-time)	F	26195
Casey (C)	2011	Employed (full-time)	M	52172
Casey (C)	2011	Employed (part-time)	F	23834
Casey (C)	2011	Employed (part-time)	M	10134
Casey (C)	2011	Not in the labour force	F	37094
Casey (C)	2011	Not in the labour force	M	21563
Casey (C)	2011	Unemployed (looking for work)	F	3886
Casey (C)	2011	Unemployed (looking for work)	M	3597
Casey (C)	2016		F	5982
Casey (C)	2016		M	5967
Casey (C)	2016	Employed (away from work)	F	3677
Casey (C)	2016	Employed (away from work)	M	3309
Casey (C)	2016	Employed (full-time)	F	29541
Casey (C)	2016	Employed (full-time)	M	58115
Casey (C)	2016	Employed (part-time)	F	29097
Casey (C)	2016	Employed (part-time)	M	14177
Casey (C)	2016	Not in the labour force	F	43644
Casey (C)	2016	Not in the labour force	M	27277
Casey (C)	2016	Unemployed (looking for work)	F	5313
Casey (C)	2016	Unemployed (looking for work)	M	5350
Central Goldfields (S)	2006		F	262
Central Goldfields (S)	2006		M	220
Central Goldfields (S)	2006	Employed (away from work)	F	111
Central Goldfields (S)	2006	Employed (away from work)	M	163
Central Goldfields (S)	2006	Employed (full-time)	F	781
Central Goldfields (S)	2006	Employed (full-time)	M	1674
Central Goldfields (S)	2006	Employed (part-time)	F	949
Central Goldfields (S)	2006	Employed (part-time)	M	454
Central Goldfields (S)	2006	Not in the labour force	F	2858
Central Goldfields (S)	2006	Not in the labour force	M	2140
Central Goldfields (S)	2006	Unemployed (looking for work)	F	175
Central Goldfields (S)	2006	Unemployed (looking for work)	M	277
Central Goldfields (S)	2011		F	234
Central Goldfields (S)	2011		M	274
Central Goldfields (S)	2011	Employed (away from work)	F	191
Central Goldfields (S)	2011	Employed (away from work)	M	168
Central Goldfields (S)	2011	Employed (full-time)	F	753
Central Goldfields (S)	2011	Employed (full-time)	M	1703
Central Goldfields (S)	2011	Employed (part-time)	F	1116
Central Goldfields (S)	2011	Employed (part-time)	M	497
Central Goldfields (S)	2011	Not in the labour force	F	2897
Central Goldfields (S)	2011	Not in the labour force	M	2277
Central Goldfields (S)	2011	Unemployed (looking for work)	F	123
Central Goldfields (S)	2011	Unemployed (looking for work)	M	192
Central Goldfields (S)	2016		F	403
Central Goldfields (S)	2016		M	380
Central Goldfields (S)	2016	Employed (away from work)	F	144
Central Goldfields (S)	2016	Employed (away from work)	M	133
Central Goldfields (S)	2016	Employed (full-time)	F	754
Central Goldfields (S)	2016	Employed (full-time)	M	1563
Central Goldfields (S)	2016	Employed (part-time)	F	1166
Central Goldfields (S)	2016	Employed (part-time)	M	588
Central Goldfields (S)	2016	Not in the labour force	F	2977
Central Goldfields (S)	2016	Not in the labour force	M	2452
Central Goldfields (S)	2016	Unemployed (looking for work)	F	170
Central Goldfields (S)	2016	Unemployed (looking for work)	M	253
Colac-Otway (S)	2006		F	374
Colac-Otway (S)	2006		M	414
Colac-Otway (S)	2006	Employed (away from work)	F	309
Colac-Otway (S)	2006	Employed (away from work)	M	352
Colac-Otway (S)	2006	Employed (full-time)	F	1739
Colac-Otway (S)	2006	Employed (full-time)	M	3938
Colac-Otway (S)	2006	Employed (part-time)	F	2132
Colac-Otway (S)	2006	Employed (part-time)	M	902
Colac-Otway (S)	2006	Not in the labour force	F	3434
Colac-Otway (S)	2006	Not in the labour force	M	2174
Colac-Otway (S)	2006	Unemployed (looking for work)	F	201
Colac-Otway (S)	2006	Unemployed (looking for work)	M	247
Colac-Otway (S)	2011		F	375
Colac-Otway (S)	2011		M	406
Colac-Otway (S)	2011	Employed (away from work)	F	350
Colac-Otway (S)	2011	Employed (away from work)	M	371
Colac-Otway (S)	2011	Employed (full-time)	F	1721
Colac-Otway (S)	2011	Employed (full-time)	M	3721
Colac-Otway (S)	2011	Employed (part-time)	F	2273
Colac-Otway (S)	2011	Employed (part-time)	M	1038
Colac-Otway (S)	2011	Not in the labour force	F	3486
Colac-Otway (S)	2011	Not in the labour force	M	2396
Colac-Otway (S)	2011	Unemployed (looking for work)	F	152
Colac-Otway (S)	2011	Unemployed (looking for work)	M	203
Colac-Otway (S)	2016		F	627
Colac-Otway (S)	2016		M	649
Colac-Otway (S)	2016	Employed (away from work)	F	328
Colac-Otway (S)	2016	Employed (away from work)	M	322
Colac-Otway (S)	2016	Employed (full-time)	F	1711
Colac-Otway (S)	2016	Employed (full-time)	M	3558
