SA3_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
50605,7,0,3,5,6,3,3,0,0,0,0,5,36,5,0,8,5,5,0,0,0,0,0,0,0,29,59,13,20,49,4,3,5,0,0,0,0,11,163,51,33,64,71,19,14,7,0,0,0,0,4,258,3,11,12,31,8,0,0,0,0,0,0,7,70,31,9,67,133,65,45,13,0,0,0,3,17,389,27,3,24,102,34,39,12,3,0,0,0,5,252,16,4,29,87,49,37,12,3,0,0,0,3,247,18,3,33,107,71,52,30,0,0,3,0,3,331,15,0,12,72,49,39,21,3,0,0,0,3,208,12,3,18,61,29,46,23,6,0,0,0,9,205,5,0,3,28,18,29,21,6,3,0,0,3,116,5,0,0,14,5,21,13,3,0,0,7,0,69,3,0,0,4,0,11,12,7,0,0,0,4,38,0,0,0,0,3,0,0,0,0,0,0,0,10,10,0,18,71,31
50606,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,3,0,0,0,0,0,0,0,6,11,5,4,3,3,0,0,0,0,0,0,3,29,11,3,16,11,9,4,0,0,0,0,0,3,51,9,0,9,0,0,0,0,0,0,0,0,0,13,14,0,16,37,7,12,7,0,0,0,0,0,95,14,4,11,11,11,3,0,0,0,0,0,0,47,10,0,4,5,0,3,0,0,0,0,0,0,25,14,4,13,13,3,8,7,0,0,0,0,5,65,5,5,5,7,14,5,3,3,0,0,0,0,48,3,0,9,13,8,11,4,0,0,0,0,0,54,5,0,0,6,0,0,4,0,0,0,0,0,23,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,8,18,0
50607,15,3,4,21,26,32,27,12,3,0,0,9,158,30,4,17,15,8,10,9,4,0,0,0,5,107,169,37,61,61,26,27,13,9,4,0,3,18,421,107,49,84,120,48,36,11,9,3,0,3,18,487,10,24,26,28,13,11,3,3,0,0,0,4,129,66,34,117,209,74,60,34,18,0,0,3,17,633,45,16,79,155,70,68,30,10,5,0,3,6,488,26,7,69,167,94,78,40,16,8,0,0,5,511,30,11,48,218,121,127,83,27,3,3,3,16,691,20,0,20,116,75,96,52,17,7,3,6,3,413,22,4,18,124,98,112,75,44,12,3,5,10,523,14,0,11,41,34,65,49,16,4,0,3,0,248,9,0,0,36,40,53,84,74,38,8,23,7,380,3,0,3,10,16,25,27,39,15,3,3,3,148,0,0,0,5,0,3,6,9,10,4,4,0,34,26,15,29,78,52
50701,4,8,10,15,5,10,8,0,0,0,0,13,71,32,12,16,11,12,3,3,0,0,0,0,6,93,230,45,77,71,14,11,7,0,0,4,5,36,504,163,77,109,151,47,45,5,0,0,0,6,20,638,14,61,65,33,8,12,7,0,0,0,3,5,216,53,42,157,255,112,104,23,3,0,0,3,25,773,25,20,91,174,76,76,13,4,0,0,3,10,490,23,8,59,137,95,86,27,3,0,0,0,14,449,24,4,77,196,109,150,42,11,0,0,0,14,624,14,8,28,94,73,108,46,4,0,0,3,10,380,17,0,27,81,77,133,64,13,0,0,0,10,421,8,0,10,46,35,60,48,4,0,0,0,3,205,4,0,7,16,10,45,27,10,0,0,0,0,127,3,0,0,15,7,22,18,9,0,0,0,0,65,0,0,0,3,0,4,9,3,0,4,0,0,22,19,18,58,120,71
50702,11,3,8,10,3,6,4,3,0,0,3,7,63,45,9,20,7,3,3,10,4,0,0,5,7,110,295,48,62,43,20,17,3,4,3,0,13,26,531,155,70,90,85,30,28,10,5,0,0,5,27,511,16,20,37,20,10,6,3,0,3,0,0,4,114,61,29,110,111,59,60,30,6,4,0,7,18,498,21,7,60,102,35,47,22,5,3,0,0,7,311,30,7,39,95,43,54,28,10,4,4,4,7,326,17,5,46,105,79,99,54,17,6,0,0,9,434,9,3,21,50,41,55,51,17,5,3,3,3,266,13,6,15,43,46,76,78,29,3,3,3,4,318,3,0,7,20,14,32,45,14,6,4,3,3,148,10,0,3,9,9,40,40,39,9,8,13,3,192,4,0,0,5,0,15,22,16,7,0,3,0,73,0,0,3,0,0,0,6,3,4,0,10,0,27,26,10,20,51,45
50703,6,0,3,5,0,0,0,0,0,0,0,3,20,10,4,10,6,0,0,0,0,0,0,0,6,33,85,31,62,30,6,3,0,0,0,0,0,7,222,61,26,85,61,4,5,0,0,0,3,0,6,250,11,17,48,23,3,3,0,0,0,0,0,8,114,28,22,103,140,29,12,3,0,0,0,0,6,339,11,3,66,68,15,7,3,0,0,0,3,4,175,5,10,33,71,16,6,5,0,0,0,0,0,141,3,6,54,93,25,22,0,0,0,0,0,0,209,7,0,16,33,14,13,0,0,0,0,0,0,91,6,0,17,28,20,16,3,0,0,0,0,0,93,3,0,4,6,8,3,3,0,0,0,0,0,30,0,0,3,3,0,10,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,28,36,10
50704,12,3,7,19,13,31,29,14,4,4,3,13,139,33,9,11,19,7,11,5,7,0,0,0,7,114,203,36,63,49,18,18,9,10,0,3,14,13,442,156,54,125,133,44,34,19,4,0,0,5,11,598,24,39,33,40,13,13,11,3,0,0,3,14,183,79,42,117,255,121,115,58,17,7,3,8,17,826,17,8,88,198,114,97,42,14,3,0,3,15,605,35,7,57,184,99,112,60,15,3,0,3,20,595,40,3,51,213,175,188,111,27,6,8,6,15,849,23,7,24,111,84,134,101,29,10,4,3,9,540,33,0,32,112,116,166,125,47,12,3,3,5,657,17,3,8,44,57,85,87,31,8,0,3,0,337,9,0,6,26,41,58,118,61,34,15,29,7,407,8,0,0,10,16,39,53,30,16,7,11,3,191,3,0,0,0,0,8,7,3,6,3,6,0,50,40,19,30,91,85
50705,6,4,13,23,11,11,9,0,0,0,0,11,81,21,9,37,24,3,8,0,0,0,0,0,3,107,190,41,178,116,17,8,3,3,0,0,8,28,584,106,66,305,273,42,33,5,0,0,0,10,17,863,15,22,94,117,17,13,3,0,4,0,3,4,296,53,49,270,501,131,92,7,0,0,0,4,15,1124,32,6,129,257,74,64,3,0,0,0,0,12,573,16,10,109,280,103,63,18,3,0,0,3,16,623,21,8,114,444,151,151,25,6,0,0,0,18,941,21,8,64,210,109,117,23,0,0,0,0,7,556,10,3,61,220,118,133,21,4,0,0,3,3,590,10,0,21,92,49,66,25,3,0,0,3,5,272,0,0,12,41,28,55,16,3,0,0,0,3,171,0,0,0,20,6,24,11,0,3,0,4,0,68,0,0,3,4,3,7,3,0,0,0,0,0,24,24,12,117,248,125
50901,24,0,9,10,3,3,0,0,0,0,0,3,56,25,12,20,16,0,0,0,0,0,0,0,6,89,211,58,116,63,3,3,4,0,0,0,9,23,486,173,86,186,106,10,5,0,3,3,0,5,19,597,34,40,69,56,11,0,0,0,0,0,0,7,216,138,75,244,289,28,17,3,3,0,0,0,24,817,110,40,140,151,24,22,3,0,0,0,3,22,521,75,26,126,167,23,31,6,0,0,0,0,15,482,124,48,160,190,51,31,6,4,3,0,5,25,642,68,21,69,90,39,29,12,0,0,0,0,15,334,65,20,67,109,40,36,9,3,0,0,3,15,363,19,5,28,22,12,27,6,0,0,0,0,10,128,13,11,16,16,11,20,3,0,0,0,0,9,99,13,3,10,10,6,5,6,3,0,0,0,4,52,3,0,0,3,3,0,0,0,0,3,0,0,16,74,24,94,103,32
50902,26,3,7,10,4,3,0,0,0,0,0,3,50,29,10,24,7,0,0,0,0,0,0,3,7,69,214,29,72,27,5,0,0,0,0,0,13,21,381,174,61,126,53,4,3,3,0,0,0,0,22,449,60,39,53,16,4,0,0,0,0,0,3,4,180,181,78,181,92,16,5,0,0,0,3,3,32,593,151,49,94,35,10,7,4,0,0,0,0,14,370,164,50,122,50,8,5,0,0,0,0,0,19,412,202,75,153,87,26,7,3,4,0,0,0,42,602,108,32,86,52,8,3,4,0,3,0,3,23,324,109,36,76,57,18,8,4,0,0,0,4,13,328,48,13,39,28,11,4,0,0,0,0,0,11,148,27,7,19,20,5,3,3,5,0,0,0,6,98,16,3,5,4,0,0,3,0,0,0,0,3,37,5,0,0,0,0,0,0,0,0,0,0,0,9,106,38,89,58,18
50903,10,4,7,0,0,0,0,0,0,0,0,3,26,23,0,11,0,0,0,0,0,0,0,0,3,46,90,23,25,4,0,0,0,0,0,0,0,9,153,97,26,49,3,3,0,0,0,0,0,0,10,194,33,14,28,7,0,0,0,0,0,0,0,4,85,90,34,78,17,0,0,0,0,0,0,3,9,242,75,20,52,15,0,0,0,0,0,0,0,14,177,71,21,68,12,10,0,0,0,0,0,0,8,187,105,27,69,22,4,3,0,0,3,0,0,16,254,61,11,35,13,4,0,0,0,0,0,0,7,138,62,21,33,8,0,3,3,0,0,0,0,11,137,30,11,11,4,3,0,0,0,0,0,0,0,63,15,3,4,4,3,0,0,0,0,0,0,6,41,3,0,4,4,0,0,0,0,0,0,0,0,11,5,0,3,0,0,0,0,0,0,0,0,0,12,50,18,36,18,3
51001,19,3,3,8,0,3,0,0,0,0,0,9,48,21,7,10,3,0,0,0,0,0,0,0,10,53,232,23,22,8,3,0,0,3,0,0,4,27,324,111,21,35,11,9,4,9,3,0,0,9,14,233,188,30,35,11,7,3,0,3,0,3,3,28,308,270,53,71,56,14,15,13,14,3,0,16,40,563,139,31,49,48,10,11,20,10,3,0,12,19,355,172,38,59,36,21,24,14,11,0,0,7,37,417,232,53,102,59,35,40,40,26,9,3,18,39,655,147,27,63,38,19,29,40,34,9,0,13,31,450,125,40,65,44,15,41,53,44,12,7,13,39,501,77,30,64,25,12,14,29,28,17,0,6,24,326,72,19,42,6,10,9,14,23,18,3,15,22,255,27,8,13,3,0,11,6,15,14,8,15,6,117,9,0,3,0,0,0,0,9,4,0,3,9,41,114,41,74,32,20
51002,3,3,3,0,0,0,0,0,0,0,0,7,12,0,3,0,3,3,0,0,0,0,0,0,0,10,36,14,7,3,0,3,3,0,0,0,3,10,74,31,7,17,3,0,0,0,0,0,0,4,0,65,38,6,8,0,0,0,0,0,0,0,0,5,59,45,23,17,7,3,3,8,0,0,0,3,7,115,31,14,12,16,3,3,8,0,0,0,0,5,97,78,21,26,5,5,4,6,5,4,0,0,5,168,102,23,37,30,14,10,21,7,6,0,3,15,272,91,25,33,18,10,13,19,14,4,3,4,23,258,142,43,64,33,17,13,22,18,9,4,3,42,416,68,32,48,20,4,10,16,17,5,0,7,18,253,159,35,69,25,11,8,20,35,13,9,19,46,451,70,17,31,9,3,3,17,14,10,6,12,9,207,21,7,11,3,0,0,3,3,6,0,3,11,67,68,31,50,10,12
51003,10,10,0,5,0,0,0,0,0,0,0,7,34,12,3,3,7,0,0,0,0,0,0,0,7,31,51,4,14,0,0,0,0,0,0,0,0,11,91,39,18,7,8,3,3,0,3,0,0,3,7,90,21,11,6,3,0,0,0,0,0,0,0,3,47,32,14,21,13,3,9,0,0,0,0,3,14,112,21,15,21,16,9,8,5,5,3,0,0,6,104,45,31,24,10,11,8,5,7,0,7,11,13,177,89,47,55,31,20,9,8,14,4,13,7,15,304,143,30,40,21,12,13,19,12,12,19,4,37,369,337,44,71,35,17,25,26,23,22,14,22,56,699,196,28,61,14,13,18,16,18,15,8,9,29,431,540,42,51,25,17,22,31,21,16,15,44,69,883,343,21,35,7,3,13,13,15,17,11,20,29,538,92,3,12,0,3,6,4,3,6,3,7,12,150,190,46,48,24,12
51101,3,0,0,0,0,0,0,0,0,0,0,0,12,8,4,6,3,0,0,0,0,0,0,0,3,24,57,13,38,14,3,0,0,0,0,0,5,6,139,47,14,57,19,3,0,0,0,0,0,3,6,154,7,5,16,4,0,0,0,0,0,0,0,0,42,38,15,76,57,14,15,6,3,0,0,4,5,232,44,8,41,31,12,5,6,0,0,0,0,7,154,44,10,30,35,9,10,3,3,0,0,0,6,147,54,27,52,55,21,5,3,4,0,0,0,10,226,27,6,27,28,9,7,5,8,0,0,0,8,131,30,17,26,24,16,17,9,5,0,3,0,8,157,15,3,3,8,10,7,0,5,0,0,3,3,62,8,3,7,5,3,10,12,13,0,0,0,10,65,3,3,4,3,5,0,4,3,3,0,0,3,30,0,0,0,3,0,0,0,3,3,0,3,0,16,31,16,31,32,9
51102,4,0,4,0,0,3,0,3,0,0,0,0,20,11,6,4,0,0,0,0,0,0,0,0,3,29,65,26,16,11,0,0,3,0,0,0,3,6,131,47,27,48,11,0,0,0,0,0,0,0,4,142,16,15,26,11,0,0,0,0,0,0,3,6,88,50,14,69,37,4,7,4,3,0,3,4,11,199,27,10,41,18,3,3,3,0,0,0,3,9,119,29,22,31,26,6,3,0,3,3,0,6,6,140,51,17,51,54,17,14,3,7,10,4,15,8,239,37,10,32,14,11,7,3,4,0,0,11,15,142,36,17,37,30,14,7,11,4,4,6,15,10,180,20,14,18,4,4,8,0,0,0,0,8,8,81,15,3,8,10,3,0,4,3,0,4,16,3,77,11,3,5,0,4,0,0,4,4,0,9,4,44,3,0,3,0,0,0,0,3,0,0,12,0,24,28,21,40,22,12
51103,10,5,3,6,3,4,0,0,0,0,0,7,37,27,4,5,0,0,3,0,3,0,0,0,4,54,145,29,33,15,6,3,7,0,0,0,3,17,259,78,43,50,25,8,3,3,4,0,0,0,6,222,62,16,17,8,0,0,0,0,0,0,0,11,116,80,31,87,57,36,18,3,3,0,0,0,19,332,57,19,57,61,19,8,3,3,0,0,0,7,241,100,31,72,63,27,26,11,4,0,0,0,13,346,126,36,111,115,76,53,20,11,3,3,3,31,583,80,29,78,66,51,59,26,9,0,0,0,24,420,111,23,106,105,64,93,37,26,3,0,0,27,593,57,17,61,33,20,63,36,14,3,0,0,11,320,100,3,53,38,32,51,45,17,11,0,11,23,389,30,3,17,17,10,30,17,14,11,0,0,5,145,11,0,4,4,0,9,8,3,4,0,4,4,50,71,15,71,60,42
51104,17,0,14,8,0,3,3,0,0,0,0,5,55,32,13,19,9,3,0,0,0,0,0,3,8,107,193,56,139,46,11,3,6,0,0,0,10,23,474,124,67,178,83,15,10,4,0,0,0,3,25,506,58,35,69,32,5,0,0,4,3,0,3,9,225,119,75,262,172,28,15,15,3,10,0,8,30,740,96,31,141,108,17,15,7,0,3,3,3,26,453,109,26,139,105,32,22,6,4,5,0,0,20,472,152,28,169,165,43,34,13,4,9,3,7,30,642,85,23,58,82,31,33,16,3,4,0,0,17,351,108,22,88,91,34,32,21,9,5,0,3,13,420,45,11,43,39,6,20,12,3,0,0,0,3,180,32,5,20,23,3,12,15,0,3,0,3,3,126,12,0,3,10,4,6,8,0,0,0,0,3,44,3,0,3,3,0,0,6,0,0,0,0,0,21,90,34,120,105,36
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,0,3,3,0,0,0,0,0,0,0,0,8,17,4,9,3,0,0,0,0,0,0,0,0,29,120,19,27,19,3,0,0,0,0,0,8,4,202,104,58,45,32,0,0,0,0,0,0,0,12,250,11,20,64,10,3,0,3,0,0,0,3,0,119,33,52,111,64,5,10,0,0,0,0,3,14,287,6,12,61,27,5,3,4,0,0,0,0,0,120,8,8,63,26,4,7,3,0,0,0,0,0,115,15,7,55,41,8,5,0,0,0,0,0,3,135,3,0,13,16,3,5,0,0,0,0,0,0,38,4,3,14,13,0,7,3,0,0,0,0,3,44,0,0,3,0,3,3,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,15,12,39,12,5
60102,11,3,3,3,6,3,3,0,0,0,0,0,28,15,13,9,13,3,3,0,0,0,0,0,3,54,244,38,69,42,11,11,0,0,3,0,3,24,444,158,67,117,86,19,19,4,0,0,0,0,10,481,19,20,71,33,11,7,3,0,0,0,0,8,168,57,59,182,163,64,62,16,8,0,0,5,11,634,20,21,87,94,53,44,12,0,0,0,0,9,339,21,14,65,68,39,39,12,0,0,0,0,3,268,24,13,88,121,66,78,29,4,0,0,0,4,433,11,3,24,58,20,43,26,3,0,0,0,3,204,10,3,14,38,23,62,29,7,0,0,0,4,188,7,0,9,18,10,23,20,3,0,0,0,3,91,3,0,4,5,3,11,12,6,0,0,0,0,50,0,0,0,0,0,4,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,69,41,25
60103,8,3,10,10,7,5,0,0,0,0,0,4,48,58,10,22,15,3,0,0,0,0,0,7,5,118,455,73,175,74,13,4,3,3,0,0,7,31,836,253,115,231,161,37,32,0,3,0,0,3,29,869,26,34,113,74,11,8,0,3,0,0,5,3,282,85,81,295,280,91,58,8,0,0,0,3,20,930,27,21,141,183,44,34,5,3,0,3,3,9,481,18,16,118,171,54,33,5,0,0,0,3,7,432,27,11,137,189,85,58,22,3,0,0,5,10,540,5,6,41,83,43,31,15,7,0,0,0,6,230,4,9,26,70,29,39,5,0,0,0,0,3,197,0,4,9,18,8,6,4,0,0,0,0,0,52,9,0,6,4,3,7,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,25,18,74,83,34
60104,0,4,4,3,3,0,3,0,0,0,0,0,18,3,3,7,5,4,7,0,0,0,0,0,0,27,77,23,31,22,11,4,0,0,0,0,0,13,177,48,20,39,36,12,19,5,0,0,0,0,0,189,16,9,16,18,7,9,0,0,0,0,0,0,72,32,21,58,82,44,54,13,0,0,0,4,9,306,15,0,27,43,29,39,10,0,0,0,0,0,162,15,0,25,45,36,57,8,0,0,0,0,3,185,19,7,21,57,34,69,18,3,0,0,0,3,235,10,0,11,22,28,27,11,5,0,0,0,0,115,6,0,12,13,28,35,28,5,0,0,0,3,133,0,0,4,6,6,17,13,4,0,0,0,0,58,3,0,0,4,5,8,11,3,0,0,0,3,39,0,0,0,0,0,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,20,18,21
60105,11,14,24,18,13,13,24,13,3,0,0,13,140,26,6,42,12,9,12,4,3,7,3,0,8,136,246,63,146,63,19,29,9,4,3,0,4,30,622,137,88,270,138,28,29,23,5,0,0,4,17,741,12,15,31,27,16,18,12,0,3,0,0,7,152,57,54,216,220,75,89,49,11,10,0,3,14,792,21,18,154,173,57,73,46,11,7,0,0,11,565,29,14,113,161,65,93,62,20,5,0,6,7,572,16,20,113,203,118,151,79,28,8,0,0,9,742,17,12,33,97,55,102,78,14,16,3,0,9,431,18,8,26,66,49,121,103,46,16,4,3,0,467,14,0,13,32,17,55,58,41,10,6,0,3,252,6,0,11,19,3,33,53,56,18,4,0,0,211,5,0,0,3,6,9,29,23,5,3,3,0,91,0,0,0,0,0,3,4,13,5,3,0,0,32,21,13,29,57,43
60106,4,0,0,4,0,0,0,0,0,0,0,0,5,8,3,5,7,0,0,0,0,0,0,0,0,22,36,6,30,21,3,3,0,0,0,0,0,0,97,13,12,44,40,6,5,0,0,0,0,0,5,131,9,0,21,7,12,0,0,0,0,0,0,0,53,10,16,37,66,22,14,0,0,0,0,3,5,172,9,3,12,27,12,6,0,0,0,0,0,3,81,9,3,13,22,19,3,0,0,0,0,0,0,66,16,3,11,33,20,15,5,0,0,0,0,3,106,4,0,5,12,6,8,0,0,0,0,0,0,37,5,0,0,14,8,0,0,0,0,0,0,0,28,3,0,3,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,8,11
60201,11,5,25,10,6,9,6,0,0,0,6,10,103,55,22,56,33,14,6,3,0,0,0,3,12,200,488,97,236,140,20,22,9,4,0,0,16,35,1053,361,157,433,280,49,35,7,0,0,0,12,28,1360,53,53,169,125,21,13,4,3,0,0,5,15,459,127,167,465,463,123,72,19,0,0,0,11,26,1468,46,39,244,245,93,70,21,0,0,0,0,6,768,38,23,174,270,91,73,20,0,0,0,3,9,695,53,39,211,312,140,116,22,8,4,0,3,15,924,10,8,83,128,64,59,36,3,0,0,0,7,394,12,8,57,90,67,66,29,11,3,3,0,11,363,6,0,10,35,15,23,30,11,3,0,0,0,126,11,0,12,15,7,25,16,10,3,0,0,0,91,0,0,3,4,0,12,14,7,0,0,0,0,42,0,0,3,3,0,0,3,4,0,0,0,0,11,28,31,88,148,71
60202,0,0,0,3,0,0,0,0,0,0,0,0,14,11,6,9,3,0,0,0,0,0,0,0,6,29,43,23,44,23,4,0,0,0,0,0,0,7,144,60,35,73,36,3,0,0,0,0,0,0,3,220,19,11,36,28,3,0,0,0,0,0,0,3,102,39,23,91,64,14,7,0,0,0,0,3,6,245,21,11,47,29,7,3,0,0,0,0,0,3,124,18,7,18,33,4,3,0,0,0,0,0,0,88,26,9,41,41,14,5,4,0,0,0,0,4,142,11,7,10,19,4,5,3,0,0,0,0,4,66,11,3,9,14,3,3,0,0,0,0,0,3,52,5,0,0,0,3,3,0,0,0,0,0,0,16,3,0,0,4,3,0,3,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,27,4
