SA3_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
59999,215,96,141,449,104,30,11,3,148,33,8,40,191,96,167,458,102,34,22,3,153,37,5,43,198,79,173,453,95,33,14,7,149,38,10,44,197,154,158,505,114,47,6,3,168,28,5,36,204,182,112,500,59,28,16,4,104,23,8,33,134,255,87,474,19,13,4,0,37,0,0,3,36,322,86,442,3,3,0,0,3,0,3,3,7,144,36,191,0,0,3,0,3,0,0,0,3,90,20,116,1143,431,140,60,1773,352,88,444,2215,1845,1490,5559
60101,823,190,67,1084,521,258,33,12,821,30,12,42,859,204,68,1133,519,220,26,9,776,28,11,37,808,243,76,1128,446,198,31,13,691,17,4,25,715,242,50,1002,423,202,40,8,670,12,9,29,693,349,58,1101,223,162,19,5,416,15,5,24,439,527,66,1036,56,87,8,0,150,0,3,3,151,627,70,848,15,26,0,0,41,0,0,0,41,465,42,547,3,13,0,0,19,0,0,0,19,597,75,693,4092,2404,297,116,6907,385,204,588,7497,4740,859,13092
60102,2536,528,114,3175,1684,896,68,21,2673,66,31,94,2770,481,118,3369,1812,846,77,37,2770,58,30,88,2856,481,157,3499,1807,808,104,28,2749,56,26,79,2835,546,164,3540,1643,851,103,32,2629,41,36,78,2709,895,173,3778,838,686,81,16,1613,27,25,56,1674,1583,160,3416,236,381,40,15,671,5,8,16,684,2468,149,3298,48,139,13,3,202,7,0,7,211,2122,158,2485,15,83,3,17,121,0,3,0,119,4248,376,4747,13583,8605,986,334,23506,742,548,1291,24795,16316,2014,43120
60103,2394,612,170,3182,1426,758,70,45,2301,94,50,145,2448,607,188,3246,1545,761,76,40,2424,96,39,129,2552,676,204,3435,1581,743,87,39,2451,89,51,139,2590,825,234,3651,1360,775,93,33,2249,68,32,103,2355,1100,233,3679,710,558,76,18,1368,37,46,83,1450,1467,211,3129,197,266,17,9,497,0,10,10,502,2134,182,2818,40,96,7,12,152,3,4,5,155,1929,207,2295,12,43,0,19,77,0,0,0,79,3858,553,4484,12560,8007,859,434,21859,1151,726,1872,23730,16759,2945,43428
60104,1628,257,54,1946,1117,640,56,20,1832,35,24,57,1889,229,80,2205,1176,637,37,15,1868,45,18,61,1927,299,95,2323,1106,567,59,13,1746,33,21,61,1803,272,73,2153,918,576,78,22,1587,33,27,59,1651,532,106,2293,501,500,63,15,1072,26,24,51,1120,933,108,2161,148,248,12,8,411,0,16,14,434,1398,108,1935,40,90,10,8,147,0,0,0,150,1198,91,1432,3,42,5,4,57,0,3,3,60,2207,173,2442,8421,5934,634,181,15165,395,425,812,15980,9043,1158,26181
60105,2475,412,191,3078,1648,866,92,8,2612,61,34,94,2705,394,177,3278,1764,791,70,14,2647,62,33,91,2735,396,171,3308,1701,752,85,23,2560,49,36,83,2643,404,194,3243,1452,756,92,22,2324,49,46,97,2416,711,203,3331,837,659,71,13,1582,36,46,77,1656,1222,191,3080,318,426,40,7,793,0,15,22,813,1806,182,2796,73,177,15,3,276,0,8,4,278,1471,145,1897,43,101,8,6,160,3,3,3,169,3444,292,3907,13544,9545,972,271,24327,711,1036,1745,26066,14621,2632,43315
60106,696,120,49,868,453,283,23,8,764,28,11,41,804,142,73,1019,508,277,24,11,823,23,18,42,867,170,53,1089,567,280,36,21,905,28,16,41,946,229,58,1227,517,283,42,0,845,17,14,36,878,321,77,1281,262,218,34,5,517,15,21,34,556,546,66,1167,97,109,18,6,229,0,7,8,234,794,70,1103,19,45,6,3,71,0,0,0,74,589,68,727,9,20,0,0,31,0,0,0,31,961,104,1098,3987,2693,332,117,7131,301,176,477,7605,4684,831,13123
60201,3542,811,274,4625,2304,1292,117,44,3755,141,88,230,3988,793,300,5077,2621,1328,110,55,4109,142,70,214,4321,828,318,5469,2461,1160,134,41,3800,142,64,199,4000,892,313,5205,2128,1141,139,51,3458,101,56,154,3607,1208,326,5147,1201,979,128,33,2337,95,71,163,2497,1947,311,4751,329,517,61,25,933,9,8,19,943,3203,339,4489,79,207,18,5,313,0,3,4,312,3014,313,3640,23,109,10,11,151,0,0,0,154,5974,622,6745,19574,13318,1406,535,34836,1639,1277,2918,37750,24362,4391,66510
60202,774,195,62,1036,556,354,35,30,964,32,15,45,1005,196,81,1287,714,378,56,27,1178,38,23,61,1239,245,90,1571,726,408,46,27,1207,59,22,79,1284,316,112,1709,635,425,83,21,1172,40,21,64,1231,569,128,1931,420,386,60,14,888,32,19,53,938,824,136,1903,142,192,38,13,385,3,6,7,400,1314,126,1841,57,74,9,8,147,0,3,3,151,1056,108,1311,33,46,4,3,83,0,4,4,88,1556,192,1843,4976,3508,482,222,9196,406,235,648,9842,7497,1326,18665
60203,1305,332,123,1753,887,518,43,21,1474,70,37,113,1590,371,149,2112,1076,579,57,34,1744,82,49,130,1876,451,163,2486,1120,678,75,34,1915,95,39,138,2052,600,233,2881,1053,722,100,48,1917,110,37,146,2061,945,207,3212,675,540,97,26,1334,70,52,118,1457,1402,243,3100,240,282,28,15,568,7,10,14,580,2232,249,3061,93,125,10,9,236,3,0,3,234,1775,180,2194,52,87,14,11,171,6,0,6,174,2622,331,3133,8075,5387,633,326,14426,823,448,1265,15688,12755,2402,30849
60301,438,120,38,596,293,162,13,10,480,32,7,40,516,128,47,690,385,181,20,20,601,23,14,38,641,187,65,887,360,190,20,21,597,17,9,24,619,235,62,918,326,184,43,15,556,18,7,33,590,299,79,965,222,151,18,4,391,20,9,31,427,417,62,906,86,83,8,13,188,5,3,3,191,560,89,838,40,38,0,4,87,0,0,0,87,441,42,568,18,17,3,7,52,0,0,0,52,498,90,631,2707,1571,206,154,4639,217,112,331,4968,3523,701,9191
60302,748,170,79,994,490,315,26,16,846,28,10,40,892,234,77,1202,591,362,34,20,996,23,14,44,1042,265,67,1376,572,346,40,11,970,22,25,43,1019,336,83,1436,520,402,49,13,985,34,22,55,1037,557,113,1709,277,309,38,15,632,29,14,41,673,834,105,1605,103,175,16,9,302,4,5,10,307,1183,118,1615,29,59,5,5,98,0,0,3,100,859,73,1040,17,34,3,11,68,0,0,0,64,1199,136,1394,3996,3058,323,162,7543,293,208,504,8048,6724,1047,15817
60303,191,45,24,263,130,99,10,6,242,3,8,16,256,63,39,356,154,94,16,6,269,5,6,9,278,83,49,411,166,122,21,8,322,19,9,30,351,122,45,520,174,160,26,3,357,12,3,15,379,219,54,651,127,132,30,0,293,16,4,15,310,391,54,752,51,75,18,3,147,0,3,7,149,555,83,784,21,38,4,3,61,0,0,0,67,452,76,594,4,24,7,8,41,0,0,0,38,571,109,718,1169,1034,162,64,2435,99,49,148,2575,2716,599,5887
60401,1812,489,127,2434,1191,669,80,28,1975,115,41,151,2120,493,144,2757,1386,755,82,34,2260,107,54,159,2416,546,169,3136,1504,781,96,34,2415,101,30,130,2549,744,203,3500,1255,745,132,36,2167,83,35,119,2289,1045,195,3527,696,598,83,29,1408,54,51,105,1511,1548,197,3257,199,243,33,11,482,7,7,12,497,2401,211,3111,48,101,14,20,179,0,0,6,183,2108,184,2479,30,59,0,12,108,3,0,3,110,3944,426,4485,10655,7096,872,358,18987,1060,595,1659,20644,16182,2392,39213
60402,1759,443,107,2316,1163,681,66,27,1942,80,31,107,2054,477,135,2669,1332,733,92,47,2213,110,36,148,2362,532,177,3069,1328,719,105,20,2174,89,43,134,2301,666,155,3118,1133,697,108,30,1963,84,41,127,2090,996,205,3287,672,567,90,25,1359,51,36,90,1446,1498,221,3165,216,299,42,12,572,6,6,10,581,2424,248,3255,51,131,9,9,203,0,8,7,207,2008,184,2404,39,69,8,14,129,3,4,9,138,3423,380,3937,9910,6799,853,332,17892,918,538,1455,19349,14909,2251,36508
60403,674,175,58,899,449,261,20,12,741,38,14,53,796,169,58,1020,575,256,35,22,890,39,11,53,945,228,72,1255,593,285,36,13,927,41,17,63,991,256,106,1350,535,298,44,15,895,49,17,59,952,370,105,1425,321,249,43,7,625,33,22,54,678,511,102,1288,122,122,18,6,271,4,3,7,277,746,74,1098,36,50,4,6,94,0,3,3,97,614,80,787,28,40,6,5,86,0,3,3,83,895,116,1100,4397,2538,379,152,7459,406,158,565,8022,4892,1042,13955
69797,0,0,0,0,3,0,0,0,8,0,0,0,8,0,3,7,4,0,0,0,4,0,0,0,6,0,0,9,6,0,0,0,6,0,0,0,4,0,0,4,4,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,4,3,0,47,0,0,0,50,12,4,73
69999,42,25,16,80,11,4,0,0,12,6,0,10,27,23,14,65,15,9,0,0,23,4,3,6,31,19,20,67,17,10,0,0,23,8,0,6,28,25,12,69,9,10,3,0,15,7,0,5,23,29,5,55,5,4,0,0,7,0,3,5,16,34,7,58,0,0,0,0,0,0,0,0,0,46,10,62,0,0,0,0,0,0,0,0,0,21,6,22,0,0,0,0,0,0,0,0,0,8,7,14,139,91,14,10,247,69,32,95,345,329,164,835
70101,1718,217,293,2230,1087,218,44,19,1379,39,12,50,1422,186,211,1816,1130,187,37,18,1375,46,15,64,1440,182,220,1840,1085,175,56,24,1331,34,14,41,1375,145,204,1729,829,188,51,12,1079,19,6,31,1114,188,175,1472,538,170,33,11,752,22,15,41,792,304,158,1253,250,111,18,8,387,3,7,13,398,417,107,920,56,52,3,3,121,5,4,8,124,318,57,506,27,24,0,6,59,0,0,0,59,514,80,647,11658,2686,578,285,15210,387,230,618,15826,3566,2873,22269
70102,3485,509,400,4395,2303,588,117,56,3055,92,35,124,3182,435,363,3987,2213,564,91,55,2921,69,33,102,3026,368,361,3760,1997,426,100,64,2594,80,38,116,2709,413,324,3448,1731,426,99,39,2293,64,16,80,2377,508,320,3198,1076,333,73,30,1520,52,33,79,1598,793,309,2699,425,220,31,10,692,18,13,25,716,1215,233,2169,95,84,18,8,201,0,3,7,207,982,142,1327,27,36,8,4,74,0,0,0,72,1324,174,1574,18900,6631,1115,642,27296,897,552,1447,28741,9555,4379,42671
70103,1237,298,373,1914,1050,230,56,26,1355,30,10,36,1396,216,345,1963,1173,252,75,31,1531,46,9,55,1588,250,366,2202,991,222,85,30,1326,42,15,53,1382,233,309,1930,737,223,74,26,1063,34,11,42,1109,276,260,1641,453,149,50,12,662,21,13,36,699,357,190,1246,176,108,17,5,309,12,3,13,321,433,139,893,48,38,3,0,90,4,0,6,92,361,76,531,17,16,3,0,36,0,0,0,36,305,57,402,8398,2252,637,274,11558,345,130,475,12034,4160,3156,19349
70104,2347,322,227,2898,1650,330,62,36,2074,47,17,67,2134,231,212,2584,1459,225,66,35,1793,60,15,72,1866,214,189,2266,1114,206,54,20,1400,44,6,52,1452,194,140,1788,774,171,59,12,1016,33,12,38,1053,253,154,1461,447,125,26,7,609,18,7,25,631,319,118,1066,121,59,10,10,202,3,3,3,207,416,62,691,27,20,0,0,49,0,0,0,50,280,45,379,8,7,0,0,19,0,0,0,22,390,55,469,12947,3240,747,366,17293,629,297,922,18218,4571,2228,25016
70201,1782,538,299,2623,1173,317,43,27,1558,146,38,190,1743,532,298,2576,1284,307,54,20,1669,101,13,115,1788,455,372,2612,1280,244,66,37,1624,94,19,110,1735,429,311,2482,1169,233,60,24,1487,51,17,65,1554,419,302,2279,756,217,55,17,1046,30,17,50,1096,441,227,1755,272,122,31,12,429,12,5,16,445,505,130,1079,64,58,3,5,134,3,0,7,134,425,88,651,27,29,0,0,54,0,0,3,59,671,106,836,11193,3177,651,326,15351,1317,320,1639,16986,7452,3920,28350
70202,178,134,45,367,112,35,9,3,158,33,10,39,195,109,31,336,133,28,5,6,164,27,11,37,208,116,54,374,128,27,6,4,165,19,4,21,188,116,35,334,123,17,10,5,152,5,0,5,159,78,44,275,94,26,16,0,127,3,4,3,132,86,26,242,44,14,3,3,60,3,0,4,64,91,19,170,7,8,0,0,17,0,3,0,17,72,13,103,10,0,3,0,7,0,0,0,7,72,10,95,1281,341,81,63,1762,240,50,287,2045,1640,469,4156
70203,546,407,217,1169,305,104,20,23,460,68,16,86,543,358,194,1090,322,112,24,26,483,64,19,84,566,367,139,1071,330,102,23,17,467,66,12,78,548,341,165,1054,270,74,25,11,380,38,7,46,429,296,100,825,177,71,13,11,269,26,9,34,299,336,96,730,58,40,0,8,108,3,4,9,116,311,69,500,17,7,0,3,25,0,0,0,30,184,37,252,7,7,4,3,23,0,0,0,23,161,29,213,2594,964,180,221,3956,873,194,1067,5022,5324,1641,11998
70204,542,381,81,1003,315,115,16,15,458,28,15,44,499,375,88,962,294,94,20,13,418,33,19,49,470,250,79,802,265,93,24,13,391,32,7,44,436,213,77,729,222,70,15,12,324,9,3,7,329,160,68,556,126,39,12,9,182,5,3,8,194,155,57,406,52,27,3,7,83,3,0,3,81,97,37,219,11,8,0,0,21,0,0,0,21,81,15,108,4,0,0,0,4,0,0,0,4,49,14,71,2338,890,167,156,3543,397,167,562,4109,4113,1076,9295
70205,691,359,180,1228,409,123,24,24,579,36,21,55,636,289,149,1077,510,105,34,19,668,43,22,64,732,328,238,1296,484,82,21,19,609,32,15,48,655,262,219,1136,369,95,25,16,510,11,8,24,532,243,186,959,244,70,25,7,340,13,15,28,365,252,152,772,108,61,7,5,180,5,4,11,194,248,100,542,40,18,4,3,69,0,0,0,70,220,64,358,18,9,0,5,32,0,0,0,32,242,91,365,4373,1211,303,255,6140,378,213,587,6733,4706,2463,13906
79797,3,3,0,7,0,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,5,0,0,0,4,0,0,5,3,0,0,3,3,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,3,10,28,0,0,0,25,29,17,72
79999,54,55,70,179,38,3,7,0,50,8,3,15,63,67,81,213,40,14,4,0,61,10,3,10,67,73,85,225,37,16,0,0,54,6,0,5,59,83,90,233,33,13,3,3,51,7,0,13,59,104,48,215,27,11,5,0,44,6,0,6,49,129,45,223,11,0,0,0,11,0,0,0,9,140,36,189,0,0,0,0,6,0,0,0,6,65,22,86,0,0,0,0,0,0,0,0,0,25,9,34,399,103,52,18,574,56,24,76,647,889,745,2281
80101,6304,771,339,7415,4006,1364,166,56,5594,121,69,193,5786,666,301,6752,3706,1036,126,60,4924,95,51,137,5068,596,282,5944,3137,874,162,42,4215,84,43,132,4345,672,222,5243,2469,828,153,40,3491,73,71,147,3634,1334,268,5239,1338,816,114,25,2289,50,47,101,2386,2242,235,4857,526,512,69,18,1119,15,29,39,1161,3514,235,4913,110,223,22,6,359,3,11,21,374,2810,217,3409,42,88,12,12,144,5,4,9,154,4393,510,5057,31181,14159,2040,700,48085,1216,1331,2551,50633,23228,4150,78013
80103,46,75,4,121,34,7,0,0,44,0,0,0,45,67,9,124,54,15,3,4,73,3,0,3,75,42,11,125,41,22,0,3,68,3,4,8,76,43,24,145,28,9,3,3,45,3,0,7,56,36,16,108,32,14,3,0,47,3,0,3,50,52,15,119,14,4,0,0,21,0,0,0,22,46,20,85,4,3,3,0,14,0,0,0,14,35,11,66,4,0,0,0,4,0,0,0,4,40,14,61,335,140,18,11,508,31,9,41,549,727,169,1455
80104,6072,630,293,7002,3892,1008,143,55,5092,106,48,156,5247,495,260,6005,3278,783,87,42,4186,61,22,82,4273,366,203,4840,2419,535,94,38,3082,46,36,78,3160,418,167,3743,1441,473,66,19,1995,51,31,79,2078,640,125,2841,667,320,51,12,1053,35,23,57,1115,926,119,2153,222,191,17,12,442,4,7,15,451,1138,61,1652,43,66,3,3,118,3,3,4,126,842,50,1020,10,25,8,3,44,3,0,0,50,1121,85,1258,26956,9830,1492,525,38798,908,885,1792,40596,10932,2444,53975
80105,2999,429,287,3715,1798,582,67,27,2468,49,32,81,2548,310,239,3107,1851,551,59,27,2488,53,19,73,2564,351,213,3132,1572,440,61,15,2091,58,19,81,2169,410,202,2770,1122,398,67,10,1603,42,28,75,1681,646,154,2477,575,339,50,6,980,31,23,61,1037,879,151,2066,197,214,22,0,434,5,13,15,450,1101,143,1687,50,73,8,3,137,3,6,11,144,1033,105,1286,23,54,9,4,94,0,3,3,96,2475,369,2940,18083,8189,1049,577,27899,656,1227,1885,29787,13109,3503,46406
80106,1508,166,113,1790,1130,259,51,12,1455,38,20,60,1511,184,121,1820,1251,280,34,11,1586,32,19,51,1636,195,140,1969,1225,289,53,16,1582,39,10,48,1628,239,125,1988,965,273,51,9,1298,38,21,50,1349,397,129,1871,530,239,28,11,806,18,15,32,838,584,113,1541,234,238,18,11,499,3,19,19,520,863,107,1493,63,95,10,7,168,0,3,3,171,717,85,976,31,81,7,9,126,4,0,6,129,1596,397,2124,10362,3266,551,156,14339,310,285,592,14930,6250,1896,23075
80107,4761,557,228,5548,3558,1119,156,56,4887,95,43,140,5025,568,244,5835,3899,1026,159,73,5161,80,35,114,5274,532,267,6077,4053,1011,218,51,5342,93,41,131,5469,732,262,6463,3141,956,200,45,4343,74,47,120,4459,1419,266,6148,1710,867,152,31,2760,48,45,90,2848,2280,217,5345,495,490,63,10,1062,10,21,33,1095,2892,200,4191,88,140,13,13,254,4,9,11,268,2105,150,2523,20,54,4,9,90,0,3,3,99,3123,405,3620,29878,12425,1944,658,44909,1068,950,2010,46922,18374,3170,68469
80108,1377,166,72,1614,1049,396,45,10,1504,32,7,41,1541,123,76,1739,1024,346,35,12,1419,19,11,32,1456,162,81,1699,843,262,41,21,1159,26,13,42,1203,169,46,1412,641,235,48,8,934,18,16,31,969,307,60,1330,310,220,23,4,561,13,7,18,585,534,64,1183,142,163,29,7,338,6,13,17,354,1023,69,1452,46,91,9,3,150,0,4,5,154,1025,86,1267,11,36,0,0,53,0,3,3,59,1650,328,2040,6780,3313,519,121,10738,224,224,446,11183,6069,1101,18358
80109,1958,234,122,2314,1413,487,67,23,1985,42,20,59,2045,221,123,2394,1545,445,59,23,2070,26,23,51,2126,245,117,2482,1451,393,66,20,1926,42,18,59,1986,266,122,2370,1091,335,65,15,1504,31,18,46,1544,482,109,2143,535,282,43,13,874,16,10,24,903,700,101,1699,184,240,32,8,468,6,14,25,489,1115,92,1703,58,119,13,0,191,3,9,15,207,1274,91,1574,16,63,11,8,100,0,7,6,111,2983,258,3354,11043,5027,694,216,16981,397,360,757,17740,9226,1642,28604
80110,478,39,36,551,243,49,4,0,296,0,7,7,305,22,22,344,148,31,8,0,185,0,3,3,186,12,10,218,130,25,10,3,164,3,0,3,169,17,10,202,69,21,3,0,98,0,0,0,99,17,8,129,34,13,10,0,62,0,0,0,63,40,9,108,11,11,0,0,29,0,0,0,29,49,7,85,0,5,0,0,5,0,0,0,5,29,3,40,0,3,0,0,3,0,0,0,3,41,0,48,2088,557,139,37,2822,43,29,74,2895,431,270,3601
80111,52,3,3,65,31,11,0,0,48,0,0,0,48,4,3,57,18,4,0,0,29,0,0,0,31,5,3,40,28,10,3,0,34,0,0,0,34,0,3,40,16,6,0,0,26,0,0,0,24,6,3,40,9,7,0,0,18,0,0,0,18,6,3,27,5,0,0,0,10,0,0,0,10,3,0,14,4,0,0,0,4,0,0,0,4,4,0,9,0,3,0,0,7,0,0,0,7,7,0,11,225,85,22,4,337,3,4,7,344,71,44,464
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,26,12,14,59,14,0,0,0,18,3,0,3,19,14,11,45,8,3,0,0,5,0,0,0,7,10,9,26,12,5,0,0,19,4,0,4,21,11,12,43,16,4,0,0,22,0,0,0,22,13,11,41,4,4,0,4,7,0,0,0,7,15,16,36,0,0,0,0,0,0,0,0,3,12,4,18,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,8,126,62,9,6,202,31,8,44,248,153,107,506
90101,82,57,13,152,60,10,5,0,77,4,0,0,86,38,13,130,74,16,6,3,92,0,0,0,94,26,22,144,70,22,5,3,100,0,0,0,102,29,30,163,63,16,8,0,85,0,0,7,84,26,23,137,62,15,3,0,78,0,0,3,86,25,22,129,52,11,0,0,71,0,0,0,70,16,17,105,8,0,0,0,8,0,0,0,8,21,5,39,3,0,0,0,4,0,0,0,4,27,3,37,587,161,55,17,820,12,11,16,840,470,226,1526
90102,21,8,0,33,17,3,0,0,29,0,0,3,28,3,4,35,12,0,0,0,21,0,0,0,21,9,0,27,18,10,3,0,29,0,0,0,25,13,3,44,10,9,10,5,30,0,0,0,38,15,5,56,9,3,0,0,17,0,0,0,17,12,3,29,3,3,0,0,14,0,0,0,14,18,6,34,3,0,0,0,3,0,0,0,3,21,0,23,0,0,0,0,0,0,0,0,0,20,6,26,128,67,19,14,222,3,5,9,234,152,41,430
90103,17,9,0,27,8,3,0,0,13,0,0,0,18,8,7,34,10,5,0,0,16,0,0,0,17,11,8,38,6,0,0,0,11,0,0,0,11,6,6,24,10,0,0,0,8,0,3,0,13,7,3,28,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,4,0,6,93,21,5,10,135,4,0,13,146,98,72,312
90104,99,3,0,106,71,24,6,6,101,0,0,3,102,6,9,116,72,32,0,0,108,0,0,0,110,13,9,128,83,35,0,6,126,0,0,0,126,7,11,143,84,35,6,0,125,0,0,0,124,18,11,157,65,25,9,0,99,0,0,5,98,39,18,151,31,29,4,3,72,0,0,0,72,59,14,142,12,23,0,0,41,0,0,0,41,64,7,107,5,15,0,3,28,0,0,0,28,114,25,166,591,314,38,27,975,9,4,16,983,364,93,1450
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6
99999,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,11,4,3,3,18,22,4,46
