SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
50602,3,63,7,41,115,4,82,6,25,116,19,127,14,94,256,27,297,51,131,503,10,110,15,40,180,13,106,13,35,161,12,30,5,7,50,0,6,3,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,5,22,3,13,39,96,841,127,385,1441,4,17,11,19,49,4,69,7,15,97,14,62,10,43,133,13,62,16,49,141,0,32,9,26,78,5,52,10,31,103,21,172,38,69,299,24,155,58,66,307,10,29,10,24,75,3,3,3,3,16,0,3,3,4,10,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,22,3,20,50,99,688,182,385,1349,3,16,0,13,27,0,3,3,11,15,6,53,9,29,99,5,55,15,17,101,4,19,10,31,67,13,36,4,28,81,7,96,22,55,188,33,192,63,126,414
50603,3,39,10,23,75,6,55,8,7,77,7,74,22,58,161,39,298,48,107,492,20,140,26,40,229,31,117,31,46,213,7,37,9,6,58,0,9,0,4,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,29,5,14,46,115,789,150,317,1372,3,14,8,15,38,0,31,5,18,47,15,39,11,33,89,6,38,15,33,90,10,29,11,27,70,8,41,8,31,86,19,162,44,72,294,39,198,67,64,370,8,28,11,11,63,3,4,5,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,25,6,12,38,118,602,183,311,1215,0,18,4,7,34,0,5,0,5,10,6,36,3,19,71,11,28,10,20,68,4,20,4,13,44,7,31,7,17,65,9,94,33,41,179,49,236,82,98,467
50604,5,58,6,26,93,10,101,5,15,135,14,164,20,65,267,43,499,38,129,708,18,155,12,45,225,12,105,13,20,157,9,52,9,15,85,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,9,0,0,12,4,40,4,16,68,121,1184,120,337,1764,0,30,0,5,42,4,56,6,16,85,19,93,6,24,138,16,59,12,48,134,11,64,8,23,110,11,110,18,44,183,52,382,58,121,612,58,262,42,77,440,7,37,15,13,63,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,4,32,5,19,68,187,1139,173,393,1894,3,10,11,14,39,0,7,0,4,12,21,61,12,17,108,13,74,13,26,125,15,31,6,25,76,9,63,16,31,119,44,273,45,95,460,75,390,96,139,695
50605,0,26,3,5,37,0,17,0,0,26,18,37,5,9,73,29,152,27,34,235,11,70,11,23,125,15,71,5,14,105,10,22,0,9,45,0,9,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,8,21,79,436,59,108,682,0,12,3,6,20,4,14,6,3,29,3,41,0,7,53,9,18,4,14,40,3,14,5,3,26,8,39,5,9,65,12,101,28,33,175,29,125,36,35,234,3,31,0,12,50,0,7,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,6,20,75,415,93,124,714,3,10,3,5,19,0,0,0,0,0,3,18,5,6,34,8,18,4,5,31,3,8,5,10,19,3,23,3,10,40,5,59,14,20,94,26,189,40,69,322
50606,0,10,0,3,11,0,0,0,0,4,3,14,0,3,22,0,45,0,0,44,0,14,0,4,19,3,9,0,3,13,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,10,95,3,21,126,0,9,0,3,10,0,0,0,0,3,3,3,0,0,7,0,3,0,3,9,0,7,0,0,8,0,16,8,3,29,4,31,3,5,40,3,51,6,11,75,0,7,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,15,141,17,33,211,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,10,0,0,11,3,22,8,11,45,14,101,11,14,145
50607,4,31,6,17,66,7,31,3,11,53,6,46,8,27,89,9,73,28,48,155,5,25,15,15,60,0,48,13,19,90,11,34,16,12,72,4,22,5,6,44,3,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,12,3,3,17,48,330,107,171,656,4,8,5,8,21,0,24,3,13,40,7,43,5,27,86,5,24,3,16,48,3,4,6,5,24,0,10,9,14,37,10,46,17,32,97,4,55,29,32,118,3,23,17,14,55,0,10,7,3,25,0,3,0,4,12,0,0,3,0,8,0,0,0,0,3,0,3,0,0,3,0,18,5,3,22,38,286,110,160,588,0,9,0,3,14,0,0,3,4,7,3,24,6,13,52,4,27,4,14,56,3,10,8,11,34,3,13,5,13,33,4,39,20,21,77,10,71,27,35,139
50701,9,48,4,24,79,10,64,3,16,98,15,108,26,74,219,31,277,40,77,433,20,149,21,40,228,21,156,22,22,222,5,49,3,7,57,0,8,0,3,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,5,17,4,4,32,122,883,129,267,1399,3,20,5,13,42,0,44,3,22,74,17,68,5,23,112,11,53,14,40,114,11,31,7,29,81,6,63,21,31,118,24,187,35,78,320,35,292,47,92,475,16,49,8,19,85,0,10,3,0,16,0,5,0,0,5,0,3,0,3,3,0,0,0,0,0,0,3,0,3,10,0,31,3,18,53,128,849,164,364,1502,12,10,10,14,43,0,4,0,4,10,5,57,12,24,89,12,50,8,25,101,10,17,9,26,67,8,42,3,18,73,17,136,25,46,225,61,345,87,152,648
50702,3,36,8,14,62,3,46,3,8,64,6,57,15,22,97,6,85,23,42,151,4,71,8,23,104,4,66,15,13,94,7,18,8,17,51,0,8,6,8,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,10,3,3,14,34,402,101,144,678,0,11,7,8,29,0,35,9,19,63,3,39,7,9,64,3,32,9,26,65,4,15,3,15,30,0,25,5,22,62,6,48,11,23,90,7,69,10,15,103,4,18,3,6,34,3,12,3,4,18,0,5,0,7,6,0,3,0,0,6,0,0,0,0,0,0,7,0,0,4,3,10,4,10,29,45,333,78,155,613,0,3,7,8,16,0,9,3,4,14,0,42,9,19,66,8,37,9,16,65,7,20,5,18,44,3,16,6,7,30,0,29,18,13,61,5,46,11,30,94
50703,3,12,0,9,27,0,18,0,8,21,6,74,9,21,113,11,150,13,23,195,3,31,0,7,41,3,16,0,3,22,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,26,314,20,76,438,5,7,0,3,15,0,17,0,3,24,3,42,3,16,63,7,31,3,12,52,3,30,8,24,61,5,125,9,20,155,15,140,11,36,201,3,64,10,23,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,14,28,39,482,45,146,710,0,4,3,4,11,0,3,0,0,7,3,18,6,11,33,4,23,4,13,37,4,9,3,13,25,11,52,3,14,83,19,183,19,53,271,36,207,31,62,329
50704,0,40,9,22,80,3,30,11,15,65,3,38,14,33,90,21,171,38,61,288,18,122,32,51,223,23,139,55,42,265,21,76,29,16,139,10,10,13,13,45,4,7,0,3,14,3,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,13,3,17,30,107,657,210,275,1253,6,18,3,13,45,3,31,3,6,48,9,49,7,25,83,10,22,11,31,73,5,11,9,5,30,8,22,15,22,63,12,120,38,55,220,42,185,74,90,392,14,43,37,27,120,6,19,3,6,33,0,3,3,4,11,0,3,3,0,4,0,0,0,0,0,0,9,3,4,15,4,12,0,3,25,106,542,218,287,1157,8,22,6,11,40,0,4,0,5,4,4,51,3,17,74,9,34,7,16,63,3,10,4,18,37,0,18,7,7,34,3,72,23,39,136,35,192,70,79,380
50705,0,41,16,11,60,4,62,11,6,81,16,134,16,74,236,60,579,61,144,844,27,162,16,23,239,26,125,10,16,184,6,15,0,6,30,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,11,3,20,4,7,34,144,1151,135,291,1722,4,14,5,16,41,0,25,6,13,44,22,60,6,22,114,5,67,8,37,124,5,75,9,25,120,15,248,28,66,366,72,565,70,131,841,48,264,31,66,406,3,22,3,3,36,0,4,3,3,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,34,8,13,58,187,1385,194,393,2161,0,16,4,6,26,0,0,0,3,8,3,33,7,19,58,11,39,14,18,82,7,31,3,14,60,4,100,18,42,154,38,479,49,124,691,177,738,121,206,1242
50901,0,72,14,17,100,8,75,6,15,105,14,156,22,48,238,28,270,26,38,360,3,43,6,9,63,8,35,3,3,46,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,28,3,11,38,66,691,76,144,971,5,32,6,14,58,0,50,6,21,77,15,98,24,38,178,23,126,12,30,191,7,89,9,18,122,12,140,14,36,203,23,129,21,31,200,4,37,7,8,50,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,27,0,7,34,92,733,96,200,1122,7,18,4,7,45,0,5,0,10,21,0,61,4,23,94,13,82,21,26,137,13,65,11,20,109,19,72,18,42,150,30,190,35,52,301,18,102,16,25,165
50902,9,67,10,22,110,10,73,4,17,100,17,138,20,32,206,9,106,10,15,139,3,16,0,3,19,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,18,3,3,25,46,424,46,92,619,4,41,3,12,59,0,50,4,5,56,15,98,6,30,146,6,109,8,20,153,12,49,4,14,78,7,79,7,17,104,9,70,3,8,89,0,23,0,4,31,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,23,51,546,35,112,740,8,30,3,14,54,0,9,0,3,10,5,46,4,17,74,23,85,0,31,139,7,49,0,16,72,14,76,5,23,120,21,103,11,27,166,6,49,8,12,84
50903,4,40,5,12,65,6,26,0,3,31,0,60,5,11,81,6,16,3,3,31,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,7,15,153,16,34,222,4,14,0,3,30,0,14,0,6,22,3,42,5,7,61,4,48,10,9,64,0,29,7,3,39,0,24,0,5,31,0,21,0,3,26,3,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,9,14,210,20,44,289,0,22,3,11,34,0,5,0,3,6,0,26,3,8,36,0,35,3,15,50,0,35,0,14,51,8,47,3,13,70,3,28,3,7,43,3,13,3,5,21
51001,20,372,10,73,469,9,96,0,19,122,9,96,5,28,145,0,40,0,6,56,0,18,0,3,24,0,25,3,5,28,0,19,7,7,31,0,11,3,3,18,3,0,3,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,68,3,22,93,51,752,37,169,1004,21,400,11,101,532,10,78,11,32,133,14,110,10,25,157,10,86,4,24,118,7,33,3,10,55,3,35,0,9,51,3,33,5,11,48,4,34,0,9,45,3,25,3,5,31,0,19,0,3,19,0,6,0,3,11,0,4,0,3,6,0,0,0,0,0,0,3,0,0,3,8,67,0,26,98,73,936,48,262,1319,16,182,12,61,274,15,89,0,27,136,20,154,7,47,224,16,110,7,19,152,11,47,3,18,77,12,77,6,18,112,7,46,7,20,82,13,73,7,14,103
51002,4,84,8,29,128,5,51,0,13,64,3,37,3,10,48,0,8,4,6,19,3,3,0,4,7,0,6,0,0,9,0,5,0,5,17,0,0,0,0,3,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,5,10,18,213,13,83,326,0,64,4,23,89,3,19,3,11,40,8,57,4,14,94,0,27,4,18,47,0,9,0,8,20,0,15,0,4,15,0,7,0,0,12,0,4,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,3,5,28,0,23,3,9,36,17,244,28,94,381,8,55,6,14,83,0,16,3,10,19,8,41,3,20,73,3,43,5,9,51,4,24,4,9,37,0,20,3,13,32,5,24,0,10,38,4,21,3,7,40
51003,5,63,4,34,108,6,47,0,12,66,3,40,0,15,57,3,18,5,5,26,0,5,0,0,6,0,6,0,3,10,0,10,0,0,14,0,3,0,0,3,0,0,0,0,3,0,4,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,21,3,9,32,27,220,13,77,342,6,95,7,47,160,3,23,0,8,40,0,44,5,11,62,5,20,0,4,37,0,11,3,3,19,0,7,0,0,10,0,11,0,5,17,3,8,0,7,14,0,4,0,3,5,0,3,0,0,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,10,24,0,24,0,12,35,24,270,24,115,436,9,81,8,33,131,3,10,0,11,19,7,45,8,11,71,3,30,3,6,45,4,19,0,7,26,0,18,5,15,38,7,38,4,17,66,3,40,3,8,62
51101,3,21,0,3,31,4,17,0,3,31,8,59,4,11,79,11,57,5,13,83,4,19,0,0,22,0,8,0,0,11,0,6,0,3,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,3,3,11,28,192,23,42,286,0,12,3,3,21,0,12,4,4,16,4,31,4,8,44,3,32,10,8,54,4,16,4,7,38,4,34,9,8,57,6,32,4,8,43,0,6,0,3,12,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,30,180,35,51,295,0,13,0,8,20,0,3,0,0,4,0,19,6,9,26,5,18,0,7,28,3,15,0,12,25,5,27,3,11,43,3,49,3,11,75,0,17,3,6,28
51102,0,28,0,13,44,0,26,3,8,34,3,41,3,9,56,3,29,0,3,31,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,23,16,148,11,34,198,0,26,3,4,41,0,24,0,5,27,3,16,0,4,23,4,17,3,8,32,0,3,3,4,11,3,6,0,0,12,0,13,0,3,15,0,11,0,3,17,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,6,142,10,37,204,3,24,4,3,34,0,3,0,0,7,4,16,0,3,24,0,23,0,3,33,0,9,3,4,16,0,14,3,3,17,3,17,3,4,25,0,5,0,7,14
51103,13,145,10,32,195,3,71,4,6,89,7,76,14,28,131,4,73,8,16,104,9,52,0,15,69,3,39,0,15,59,0,12,0,3,18,0,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,34,4,13,51,41,516,40,128,735,4,106,6,30,146,3,56,3,9,78,3,83,3,27,121,8,62,3,27,98,3,42,4,4,55,6,55,3,9,76,7,46,13,23,88,8,45,4,16,73,3,9,0,3,23,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,28,45,533,49,167,796,4,67,8,36,117,0,10,0,3,19,6,61,0,15,87,7,74,4,20,105,3,36,3,13,52,7,83,10,19,118,9,103,17,24,150,5,42,11,16,82
51104,4,97,5,34,145,12,76,7,21,116,21,206,27,56,309,19,180,10,33,243,4,32,4,8,50,9,23,4,6,39,5,13,4,0,17,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,35,7,9,51,83,657,71,172,982,4,43,6,25,78,3,59,0,13,74,20,110,8,35,175,24,108,16,34,179,18,69,8,24,119,19,126,10,37,189,23,123,10,33,184,14,71,19,21,123,0,7,0,3,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,30,4,15,50,117,752,84,239,1194,3,37,4,23,68,0,12,0,9,27,15,84,3,23,128,13,86,7,23,124,4,65,14,22,106,20,137,15,41,211,46,222,37,52,352,23,71,16,26,140
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,60,3,18,91,13,103,9,14,144,20,122,8,30,181,7,91,8,11,115,3,16,0,0,16,0,5,0,3,10,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,10,3,5,18,47,425,38,89,590,0,10,5,8,24,4,50,7,3,66,10,126,8,29,174,19,73,5,15,106,4,56,7,14,88,8,87,5,11,108,6,49,3,0,64,0,12,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,6,21,50,471,42,94,664,0,5,0,0,8,0,5,4,4,13,0,32,4,14,46,15,104,7,27,161,17,78,13,28,136,17,125,3,16,164,6,78,4,16,114,5,23,5,3,32
60102,12,60,19,26,108,14,88,9,20,127,18,122,20,49,204,15,160,21,19,216,10,54,3,14,78,18,75,10,14,120,4,14,3,6,23,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,24,83,591,86,163,924,0,16,6,6,28,0,48,3,15,65,13,108,10,39,175,12,65,5,39,114,9,45,11,17,79,14,159,25,30,235,24,143,34,20,219,8,49,15,11,87,0,11,0,0,12,0,3,0,3,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,28,0,3,33,84,658,123,194,1064,3,7,3,3,18,0,11,0,8,19,7,52,11,13,88,9,76,10,30,127,10,50,5,30,97,21,166,24,57,268,30,181,36,58,308,26,86,20,25,160
60103,4,76,10,33,128,13,85,14,33,138,27,186,35,87,340,33,293,32,50,406,10,101,12,19,142,13,81,7,14,118,0,18,0,0,21,0,3,0,0,7,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,9,0,27,3,4,36,106,883,113,248,1352,0,14,3,7,31,0,42,10,30,85,18,130,12,58,223,15,122,21,35,196,9,92,17,28,145,34,264,29,46,373,42,246,46,50,386,11,33,3,6,49,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,12,45,144,991,151,273,1557,3,18,6,7,29,0,17,4,10,27,9,113,26,27,177,19,74,21,47,163,15,80,17,50,156,32,229,51,79,389,66,363,40,82,556,25,76,20,17,135
60104,0,12,8,7,26,3,20,3,7,36,15,41,4,16,77,4,58,8,16,90,9,48,7,9,76,12,61,14,9,95,4,16,4,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,6,3,11,49,274,45,76,444,0,9,0,3,9,0,9,0,11,18,3,28,6,14,51,3,26,3,9,44,3,18,4,7,31,9,54,7,15,89,20,128,23,19,191,11,46,11,9,82,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,7,3,3,16,55,338,72,92,552,0,7,0,5,11,0,4,0,3,6,0,32,3,10,44,8,17,3,11,34,0,14,0,5,25,3,34,10,18,63,14,128,34,47,220,29,95,21,16,156
