SA3_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,3,0,0,294,144,43,23,3,0,212,4,3,0,0,0,12,420,100,26,7,0,555,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,44,44,12,3,0,0,52,3,0,0,0,0,0,4,0,0,0,0,4,86,15,4,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,9,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,543,122,29,7,0,699,0,0,0,0,0,0,12,0,0,0,0,9,10,0,0,0,0,13,223,42,0,0,0,266,128,41,26,4,5,194,12,0,3,0,0,15,383,89,27,4
30102,3,0,0,273,138,47,15,5,3,211,16,3,3,0,0,16,449,92,19,3,3,573,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,25,36,8,3,0,0,46,0,0,0,0,0,3,0,0,0,0,0,0,68,12,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,10,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,545,107,24,3,3,679,0,0,0,0,0,5,7,0,0,0,0,7,93,6,0,0,0,99,250,19,0,0,0,263,204,43,16,3,3,268,16,8,0,0,0,24,573,69,15,3
30103,7,3,0,345,119,55,21,0,0,195,11,0,0,0,0,11,507,108,29,5,0,644,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,20,75,25,0,0,0,100,0,3,0,0,0,5,3,0,0,0,0,7,102,30,0,0,0,134,0,0,0,0,0,0,5,0,0,0,0,5,34,0,0,0,0,34,12,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,54,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,666,142,26,3,0,843,0,0,0,0,0,3,4,0,0,0,0,4,65,0,0,0,0,64,255,55,9,0,0,311,136,47,26,8,3,219,23,3,3,0,0,28,476,107,31,11
30201,3,0,0,148,80,33,19,7,0,136,10,3,0,0,0,12,215,65,24,7,0,313,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,27,37,21,0,0,0,60,4,0,0,0,0,8,0,0,0,0,0,0,64,30,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,99,23,7,3,441,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,25,109,20,0,0,0,132,96,26,20,3,3,146,7,4,0,0,0,10,232,55,22,3
30202,13,3,0,508,114,50,44,9,0,216,14,5,3,0,0,21,588,191,62,11,3,850,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,62,77,53,7,0,0,135,0,0,0,0,0,3,3,0,3,0,0,7,140,51,8,0,0,209,3,0,0,0,0,3,8,0,0,0,0,10,230,7,4,0,0,247,31,22,4,0,0,61,0,0,0,0,0,5,9,0,0,0,0,12,285,38,12,0,0,333,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,18,0,0,0,0,0,0,1025,284,82,17,3,1410,0,0,0,0,0,0,3,0,0,0,0,9,101,6,0,0,0,102,325,101,25,4,0,453,105,70,37,9,3,224,29,9,6,3,3,44,566,184,70,13
30203,5,0,4,267,71,39,25,8,3,145,13,0,0,0,0,16,344,103,33,10,9,492,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,26,34,25,7,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,58,32,4,0,0,91,0,0,0,0,0,0,6,0,0,0,0,12,235,23,0,0,0,266,46,39,8,3,0,85,0,0,0,0,0,3,4,0,0,0,0,3,296,65,5,4,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,197,43,19,9,960,0,0,0,0,0,0,4,3,0,0,0,4,62,0,0,0,0,63,187,49,9,3,0,246,79,36,38,10,0,162,13,9,0,0,0,23,346,95,48,12
30204,9,0,0,309,98,34,14,4,0,146,14,0,0,0,0,12,427,88,22,9,0,547,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,47,53,18,0,0,0,80,0,0,0,0,0,3,3,0,0,0,0,5,112,25,3,0,0,135,0,0,0,0,0,0,3,0,0,0,0,3,24,3,0,0,0,27,15,3,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,6,43,7,0,0,0,55,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,593,120,28,7,0,748,0,0,0,0,0,0,3,0,0,0,0,4,79,3,0,0,0,84,253,55,5,0,0,318,95,42,13,0,0,150,17,7,0,0,0,20,450,104,18,6
30301,15,0,0,299,78,30,47,17,3,176,8,4,0,0,0,13,351,114,58,14,7,543,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,51,104,74,7,0,0,188,0,3,7,0,0,14,0,0,0,0,0,3,156,76,11,3,0,250,0,0,0,0,0,0,3,0,0,0,0,3,35,3,0,0,0,39,27,12,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,74,15,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,575,207,80,16,6,884,0,0,0,0,0,3,0,0,0,0,0,0,44,0,0,0,3,50,143,68,11,0,0,220,74,53,35,18,15,194,13,3,3,0,0,18,278,121,50,20
30302,35,3,0,595,99,96,131,57,16,404,18,11,5,0,0,37,608,363,172,68,21,1235,3,0,0,0,0,4,14,0,0,0,0,14,121,3,0,0,0,129,119,121,24,3,0,269,12,7,12,8,3,37,3,3,0,0,0,8,271,136,37,12,5,453,3,3,0,0,0,5,43,3,0,0,0,48,605,51,16,6,0,673,85,86,14,0,0,187,9,3,10,3,0,24,21,0,0,0,0,18,768,147,38,6,3,961,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1652,645,248,86,27,2658,0,0,3,0,0,3,0,3,3,0,0,9,104,13,3,0,0,120,244,218,30,0,0,500,107,106,144,63,28,454,24,20,10,8,3,64,489,358,192,74
30303,17,9,4,349,138,94,83,60,25,386,12,5,11,0,3,30,406,201,111,63,30,816,0,3,0,0,0,6,0,0,0,0,0,0,27,3,0,0,0,30,118,91,38,11,3,258,7,4,3,0,0,18,3,4,0,0,0,10,159,101,44,7,5,319,0,0,0,0,0,0,3,0,0,0,0,3,63,3,3,0,0,76,35,42,3,0,0,85,0,0,0,0,0,0,0,3,0,0,0,6,106,57,7,0,0,171,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,17,0,0,0,0,0,0,685,360,164,79,30,1325,0,0,0,0,0,0,6,4,0,0,0,8,35,3,0,0,0,38,201,93,18,3,0,316,136,114,92,76,54,466,18,6,11,4,7,45,400,224,113,85
30304,21,5,3,316,85,50,63,46,16,259,7,5,3,0,5,31,382,144,87,47,27,692,0,0,0,0,0,0,3,0,0,0,0,3,22,3,0,0,0,25,30,34,18,7,0,92,0,3,0,5,0,14,0,0,0,0,0,4,52,41,25,10,0,138,3,0,0,0,0,3,0,0,0,0,0,4,59,0,0,0,0,63,23,15,3,3,0,42,0,0,0,0,0,3,8,0,0,0,0,8,92,22,7,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,208,125,64,27,947,0,0,0,0,0,0,3,0,6,0,0,14,58,9,0,0,0,68,178,64,21,5,0,270,96,75,76,40,26,311,18,14,5,4,3,42,352,157,112,50
30305,4,3,0,186,146,57,27,11,0,255,4,0,7,0,0,13,344,90,44,12,0,494,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,17,62,30,5,0,0,101,11,0,0,0,0,21,3,4,0,0,0,6,90,40,12,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,20,15,13,5,0,51,0,0,0,0,0,0,3,3,0,0,0,14,26,24,17,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,153,66,22,6,698,0,0,0,0,0,0,0,0,0,0,0,5,34,3,0,0,0,34,155,30,10,3,3,202,164,64,45,16,6,292,6,5,7,0,0,28,363,107,61,20
30306,19,11,3,286,137,79,87,51,22,375,5,13,7,0,3,25,359,171,112,61,31,727,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,17,89,80,34,8,5,220,11,9,5,3,0,25,0,3,6,0,0,11,119,94,49,10,10,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,483,265,163,73,40,1018,0,4,0,0,0,3,3,0,0,4,0,13,19,0,0,0,0,22,145,70,27,10,0,254,114,107,113,81,51,461,16,11,12,7,3,53,308,192,154,95
30401,0,0,0,129,69,30,21,3,0,115,0,0,0,0,0,5,174,56,23,3,0,252,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,63,23,4,0,285,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,103,21,3,0,0,127,71,24,10,3,3,118,4,0,0,0,0,4,180,42,20,3
30402,8,0,0,112,91,31,43,11,3,181,7,0,3,0,0,8,187,56,48,12,3,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,17,0,0,0,0,0,3,0,0,0,0,0,0,13,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,67,56,11,3,336,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,11,82,20,0,0,0,106,99,40,40,12,3,189,15,0,0,0,0,20,204,63,46,15
30403,21,6,0,298,64,79,134,50,41,370,3,0,3,4,3,10,234,255,154,58,45,753,0,0,0,0,0,0,0,0,0,0,0,3,75,4,8,0,0,85,75,95,18,0,0,189,3,13,14,9,0,36,0,3,0,0,0,3,162,110,40,14,3,322,0,3,0,0,0,8,26,0,0,0,0,23,667,111,32,3,0,814,107,259,57,3,0,430,8,6,17,8,3,38,3,0,0,0,0,12,811,386,105,14,5,1326,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,1208,755,303,85,56,2408,0,0,0,0,0,0,0,0,3,0,0,6,37,4,0,0,0,41,110,128,14,3,3,258,83,72,162,100,57,464,11,6,5,9,3,36,242,215,177,112
30404,8,0,0,249,58,35,33,10,4,138,8,4,3,0,0,9,303,99,41,9,4,465,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,18,35,20,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,58,25,0,0,0,80,0,0,0,0,0,0,7,0,0,0,0,7,69,4,3,0,0,76,22,14,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,90,17,5,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,141,49,12,4,658,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,35,156,50,4,3,0,223,87,24,25,9,5,147,7,0,3,0,0,11,280,82,38,9
30501,25,0,0,375,62,58,112,43,15,286,11,8,5,3,0,29,309,289,147,56,14,816,0,0,0,0,0,0,10,0,0,0,0,10,77,11,0,0,0,95,32,33,9,0,0,72,4,6,15,6,0,35,0,3,0,0,0,8,122,57,24,13,0,213,17,4,3,0,0,25,145,11,0,0,0,155,1356,172,64,11,0,1607,187,250,72,23,14,537,12,13,14,3,3,45,58,13,21,3,0,91,1781,459,170,43,14,2465,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,8,3,0,0,0,0,8,2216,803,344,103,32,3505,3,0,0,0,0,4,3,0,0,0,0,4,53,3,4,0,0,61,127,165,32,6,0,328,52,79,130,59,25,346,23,10,4,3,3,39,257,262,166,72
30502,19,0,0,313,56,59,65,25,11,213,8,3,0,0,3,12,329,192,84,28,8,646,0,0,0,0,0,3,3,0,0,0,0,3,92,3,3,0,0,96,114,129,17,3,0,258,0,8,8,0,5,17,0,0,0,0,0,0,208,139,23,3,5,381,0,0,0,0,0,0,5,0,0,0,0,5,270,21,3,4,0,297,46,45,7,0,0,95,0,0,3,0,0,7,10,0,0,0,0,6,325,65,10,4,0,410,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,870,398,121,37,16,1436,0,0,0,0,0,0,0,0,3,0,0,3,58,6,0,0,0,66,146,94,15,3,0,260,52,53,36,28,9,179,6,6,4,0,0,16,263,157,64,30
30503,21,3,0,568,116,87,128,51,6,392,15,5,4,0,0,27,611,343,162,58,10,1179,0,0,0,0,0,0,9,0,0,0,0,11,135,4,3,0,0,144,102,145,23,6,0,274,3,8,19,5,3,39,4,0,0,0,0,8,249,166,42,9,3,476,11,0,0,0,0,7,58,3,0,0,0,64,1108,92,23,0,0,1225,128,144,19,4,0,290,3,6,14,3,0,27,30,4,0,0,0,36,1336,250,57,5,3,1646,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,2207,763,253,75,11,3313,0,0,0,0,0,0,4,0,0,0,0,6,125,10,3,0,0,142,225,189,32,0,0,442,99,91,138,63,23,420,36,14,6,3,3,56,489,303,177,73
30504,34,3,0,649,90,93,188,66,21,465,10,4,3,0,0,19,548,444,232,69,23,1318,0,0,0,0,0,0,0,0,0,0,0,0,70,4,0,0,0,78,39,71,15,0,0,126,6,5,9,0,0,21,0,0,0,0,0,0,121,82,23,0,0,223,0,0,0,0,0,3,27,0,0,0,0,25,672,59,15,0,0,744,90,181,21,3,0,296,6,4,12,5,0,26,10,4,3,0,0,10,805,249,49,7,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,1477,777,298,79,23,2658,3,0,0,0,0,3,12,3,0,0,0,13,100,11,0,0,0,110,195,255,24,0,0,474,96,94,156,56,21,426,19,14,5,0,0,37,427,375,183,56
30601,0,0,0,259,118,38,13,0,0,172,4,4,0,0,0,11,392,75,16,0,0,481,0,0,0,0,0,0,3,0,0,0,0,3,42,0,0,0,0,42,27,9,0,0,0,30,4,0,0,0,0,7,0,0,0,0,0,0,76,5,0,0,0,80,0,0,0,0,0,0,7,0,0,0,0,7,125,7,0,0,0,133,20,8,0,0,0,27,3,0,0,0,0,5,3,0,0,0,0,3,153,18,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,102,19,0,0,742,0,0,0,0,0,0,4,0,0,0,0,4,30,0,0,0,0,34,216,34,0,3,0,256,161,50,28,6,0,247,33,3,0,0,0,37,448,95,28,5
30602,12,0,0,542,189,76,25,12,4,316,24,8,8,0,0,35,787,176,44,20,4,1029,0,0,0,0,0,0,3,0,0,0,0,3,75,4,0,0,0,79,23,3,0,0,0,26,0,3,5,0,0,7,11,0,0,0,0,11,110,5,5,0,0,122,8,0,0,0,0,8,33,0,0,0,0,33,380,40,9,0,0,432,79,42,11,0,0,127,3,4,0,0,0,11,16,3,0,0,0,18,522,94,20,0,0,637,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,3,3,0,0,0,7,1436,281,67,18,4,1812,3,3,0,0,0,3,5,0,0,0,0,9,104,4,0,0,0,104,424,68,5,0,0,500,192,97,63,8,13,361,30,4,3,0,0,39,750,173,72,10
