SA3_CODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
40701,326,177,159,179,205,281,259,106,40,1739,31,36,14,17,33,18,23,22,7,190,2557,1550,1245,1844,2857,4245,5637,3207,1284,24436,9,3,21,9,11,8,6,0,0,65,11,3,0,11,6,9,5,0,0,50,3,0,0,5,3,3,5,0,0,21,3,0,0,0,0,0,0,0,0,6,5,0,6,3,3,4,0,0,0,20,10,10,28,31,40,38,33,9,4,208,19,13,32,35,48,42,33,9,4,229,4082,2173,2030,2366,2576,2917,2554,970,320,19999,737,412,398,486,652,865,876,511,258,5192,7451,4185,3785,4818,6237,8176,9171,4716,1874,50397
40702,374,170,188,198,234,178,130,51,14,1540,0,5,0,5,3,7,5,4,0,38,5128,2980,2694,3500,4916,5535,4745,2704,1195,33404,23,10,20,26,13,5,3,0,0,110,90,59,110,122,85,31,6,3,3,509,0,0,0,3,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,12,11,8,12,16,5,0,0,0,0,47,13,18,29,29,18,15,4,0,0,128,34,19,44,41,26,18,3,4,0,196,6041,3400,3417,3248,3204,2461,1448,599,192,24011,915,621,685,744,889,836,763,437,278,6162,12294,7150,7041,7746,9203,8946,6998,3751,1671,64788
40703,435,258,237,241,289,290,210,81,24,2061,54,35,32,33,38,17,27,9,3,241,5036,3255,2678,3386,5279,6157,5880,3386,1420,36457,39,8,45,29,10,5,0,0,0,146,109,77,94,101,56,37,18,0,0,487,0,0,0,3,0,8,0,4,0,10,5,3,0,5,4,4,0,0,0,23,137,62,124,92,69,54,32,0,3,570,25,19,29,33,44,26,7,4,0,183,164,81,152,124,117,83,39,12,5,782,5334,3457,3381,2945,3179,2745,1890,730,222,23882,1082,790,881,911,1010,996,897,439,255,7255,11831,7725,7383,7584,9722,10080,8758,4575,1892,69554
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
49999,15,12,22,16,15,11,3,0,0,101,0,0,0,0,3,3,0,0,0,5,52,107,135,117,151,171,133,49,19,927,4,3,11,6,0,0,0,0,0,27,12,4,10,4,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,12,0,0,7,0,3,3,0,0,0,19,3,9,4,3,3,0,0,0,0,31,108,194,257,155,143,132,87,7,3,1074,42,106,123,137,165,98,51,0,0,722,217,439,556,421,474,403,271,59,22,2863
50101,323,171,151,181,214,181,134,43,11,1411,7,5,0,8,3,7,9,0,0,43,3915,1846,1650,2877,3512,3716,3629,1902,735,23778,22,3,49,20,11,8,8,3,0,122,55,26,44,43,20,8,11,0,0,208,3,0,3,3,9,4,5,0,0,28,4,0,4,0,0,0,0,0,0,6,12,6,34,0,3,3,0,0,0,58,33,11,27,38,18,20,9,6,0,159,46,13,58,42,19,22,9,6,0,222,5374,2285,3015,3398,2518,2060,1208,424,161,20448,1051,477,616,764,715,718,575,354,176,5447,10557,4725,5522,7273,6910,6629,5483,2699,1079,50875
50102,828,389,424,482,476,432,243,88,30,3408,32,20,23,25,24,25,8,3,0,168,9419,5363,4925,6619,8414,8389,6762,3507,1317,54721,103,16,108,92,32,15,10,0,0,376,134,40,130,84,48,19,11,3,0,471,7,7,3,10,3,8,3,0,3,48,4,0,3,0,0,0,0,0,0,9,36,13,46,25,0,3,0,0,0,129,49,50,63,60,83,39,28,7,3,371,82,60,111,85,82,44,25,7,3,508,9305,5388,5640,4803,4267,3266,1735,612,208,35220,1873,1139,1376,1375,1446,1322,1038,613,255,10430,21072,12088,12451,13241,14460,13161,9635,4759,1792,102644
50103,130,56,38,66,85,89,80,33,7,585,0,3,0,0,3,6,6,5,4,24,1660,840,691,1085,1734,2122,1983,971,317,11393,8,3,3,10,3,0,0,0,0,22,20,9,18,15,9,4,0,0,0,70,3,3,0,0,4,3,4,0,0,22,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,6,8,14,26,28,18,11,0,0,116,9,13,15,26,30,21,11,0,0,126,1987,971,911,1108,1192,1193,710,210,47,8324,430,223,226,263,402,453,362,199,87,2641,4132,2076,1883,2532,3418,3848,3094,1385,451,22815
50201,690,423,370,417,434,361,290,127,22,3137,12,3,11,7,24,19,18,10,0,108,7776,4902,4034,5305,7172,7848,8756,5350,1763,52909,102,40,110,97,34,13,9,0,0,401,80,24,71,74,27,18,4,0,0,294,3,4,0,5,11,7,11,3,3,57,10,3,0,3,0,0,0,0,0,15,25,17,71,16,6,5,3,0,0,137,30,38,53,63,72,42,29,4,0,332,68,55,119,81,75,46,36,4,0,485,7886,4843,4823,4231,3883,3159,2184,1080,313,32400,1489,962,1036,1102,1194,1172,1123,736,325,9139,17559,10950,10359,11114,12586,12388,12177,7189,2416,96736
50301,230,233,116,158,187,158,114,47,17,1257,9,8,5,8,9,6,5,10,3,54,6380,4698,2315,3479,5419,4628,4098,2674,1377,35067,137,129,127,104,108,43,45,14,5,721,180,119,157,123,52,34,13,3,0,676,40,41,15,25,50,40,41,38,16,299,0,0,3,0,0,0,0,0,0,5,12,14,13,14,11,6,3,0,0,78,35,53,25,37,40,48,18,6,4,273,49,67,37,51,58,54,26,7,4,357,4457,4731,3321,2802,2917,2510,1513,596,290,23143,1005,902,845,685,880,780,622,360,239,6322,12341,10878,6969,7422,9630,8245,6458,3738,1948,67634
50302,360,337,668,372,271,247,144,58,23,2480,7,0,5,10,11,3,15,6,0,63,5576,3936,7310,5838,5825,5172,3993,2560,1467,41673,460,300,1087,470,95,61,25,13,0,2508,307,212,515,265,120,67,39,14,3,1546,62,56,85,53,64,76,62,18,4,482,0,3,0,0,4,0,0,0,0,4,28,48,112,32,6,10,6,4,0,234,34,47,107,73,63,48,31,15,3,427,62,102,222,104,66,59,36,17,4,672,5481,5389,11277,6142,4299,3365,1742,534,200,38411,1395,1557,3687,1999,1434,1286,855,492,300,13021,13647,11921,25190,15583,12245,10424,6927,3718,2007,101666
50401,396,327,426,369,295,309,173,76,22,2398,12,19,6,22,14,15,9,7,5,112,6109,3798,4876,5203,5303,5356,4599,2943,1256,39458,401,177,662,372,98,51,34,17,3,1812,581,326,508,323,190,96,48,25,10,2111,76,43,45,59,71,100,86,32,3,525,3,3,0,3,0,0,0,0,0,12,79,93,216,53,11,23,17,0,0,491,42,39,83,73,61,43,29,12,3,373,129,132,293,131,71,66,37,12,0,877,4409,3537,5930,4206,3244,2277,1150,456,221,25423,1041,769,1397,1118,977,843,609,419,279,7441,13042,9093,14212,11914,10383,9225,6784,3988,1809,80443
50402,327,208,155,211,240,206,155,56,15,1562,11,0,10,8,10,12,13,3,0,69,3035,2192,1441,2109,3351,3245,2835,1391,490,20095,26,12,37,17,15,4,6,3,0,132,19,21,16,10,17,11,0,0,0,94,3,4,4,3,7,9,8,0,0,32,4,3,6,0,3,0,0,0,0,11,7,3,14,7,3,0,0,0,0,36,23,15,27,46,33,16,17,8,3,191,37,22,37,50,39,16,21,8,3,240,3584,2183,2108,2139,2215,1764,1041,364,93,15482,627,674,1063,988,864,614,464,183,98,5570,7389,5140,4764,5381,6598,5736,4393,1952,683,42032
50403,1240,778,791,776,727,444,213,77,21,5065,35,26,24,27,26,28,17,10,0,185,12584,7990,7623,9147,9972,7919,5329,2591,833,63987,741,253,934,571,167,82,50,12,3,2818,1231,670,790,575,389,220,92,26,4,3995,33,15,26,26,31,20,17,9,0,169,4,4,4,4,3,0,0,0,0,25,330,136,543,160,43,36,18,8,3,1271,66,59,93,100,112,60,29,11,0,519,396,195,642,263,153,92,49,11,0,1809,10025,6533,7737,5585,4860,3038,1387,469,110,39748,2448,1630,2101,1860,1636,1212,803,465,308,12461,28024,17742,20403,18706,17795,13046,7906,3641,1283,128540
50501,1031,638,569,661,724,521,346,113,21,4632,15,10,9,20,22,37,20,6,3,150,14947,10333,7097,10471,14092,13570,10067,4301,1784,86658,234,176,208,194,145,114,58,15,7,1147,228,285,263,171,148,102,71,21,8,1298,22,18,15,20,26,34,23,11,4,180,0,0,0,0,0,0,0,0,0,0,39,31,66,26,24,23,12,3,0,223,56,72,106,79,105,77,70,18,14,594,98,101,169,113,128,96,79,19,12,817,11848,8004,7899,7986,7099,5229,2475,788,318,51654,1977,1465,1401,1497,1610,1540,956,466,269,11178,29558,20624,17320,20815,23534,20949,13869,5661,2401,154730
50502,1039,671,1010,913,675,587,407,213,52,5560,13,15,20,15,26,37,20,11,3,153,15240,9612,13111,12657,13023,11959,10595,7706,3112,97014,913,551,1686,792,260,162,67,20,8,4466,2107,1069,1603,1024,596,305,112,44,8,6866,456,314,194,270,366,400,294,184,167,2653,0,3,0,0,3,3,0,0,0,12,232,262,699,121,30,30,13,10,0,1407,91,95,186,169,167,110,67,30,17,939,325,355,888,291,211,146,89,42,14,2356,10222,7251,13395,8952,6418,4761,2601,1165,454,55229,2857,1905,3658,2580,2234,1872,1423,978,724,18220,32823,21747,35583,27648,23959,20296,15551,10291,4532,192425
50503,1934,1118,1134,1275,1048,619,319,128,24,7607,34,31,42,40,43,22,18,4,3,246,19830,12223,11651,14007,14626,10368,7797,4200,1392,96086,866,378,875,733,311,135,75,17,0,3401,1458,826,796,683,495,253,79,43,3,4638,20,12,15,26,19,17,24,5,0,147,8,0,0,3,0,4,0,0,0,21,197,89,281,119,59,36,15,8,0,801,130,99,128,150,146,101,52,18,10,839,341,191,410,274,204,142,65,28,10,1657,16292,9641,12100,9221,6907,3616,1838,723,218,60550,3501,2234,2714,2454,2234,1541,995,561,262,16499,43181,26194,29419,28265,25607,16654,11103,5641,1895,187960
50601,1043,547,694,594,446,263,184,47,19,3832,29,19,24,33,28,12,10,3,0,155,7463,4305,5238,5241,5261,4954,3748,1842,572,38622,692,157,768,519,158,69,22,10,0,2395,474,230,379,248,125,68,38,12,0,1563,4,4,3,9,5,8,7,0,0,39,6,5,0,3,3,0,0,0,0,23,267,88,436,139,38,21,13,3,0,1007,51,32,69,69,66,41,22,3,0,365,334,122,509,209,107,71,31,4,4,1394,6974,4173,5286,3683,2916,2103,1061,343,113,26657,1496,794,1188,1017,916,740,585,337,222,7299,17726,9930,13728,11323,9694,8139,5577,2567,917,79602
50602,398,298,498,372,230,222,97,45,22,2166,6,13,14,8,21,19,11,3,4,87,4355,3089,4788,4198,4067,3912,2916,1956,857,30136,360,319,805,335,89,52,21,3,3,1985,1213,586,1009,701,271,129,56,16,3,3976,5,8,10,4,3,10,5,0,0,47,3,0,5,3,0,0,0,0,0,13,81,120,320,46,14,22,3,0,0,608,20,24,62,53,39,29,18,7,0,258,107,148,386,101,55,51,19,7,0,880,3329,3656,6427,3526,2423,1781,849,331,180,22501,1146,1158,2172,1322,1031,884,600,399,220,8937,10754,9237,16234,10667,8202,7033,4568,2744,1279,70718
50603,756,675,606,564,482,430,219,90,32,3853,47,11,23,30,11,18,14,5,6,162,6482,5541,4604,5069,5727,5705,4693,2810,1501,42125,865,764,992,767,518,211,67,36,10,4217,1620,936,1093,883,505,163,93,26,6,5338,4,7,3,6,3,11,9,4,3,48,0,0,0,0,0,0,0,0,0,4,243,367,630,148,77,49,26,14,0,1555,45,51,68,51,62,42,41,22,7,381,285,416,693,200,135,93,67,38,5,1937,4938,5367,5445,3643,2893,2296,1240,484,189,26495,1241,1196,1447,1066,918,781,542,410,465,8065,16133,15141,15396,12466,11451,9826,7061,3909,2209,93597
50604,1155,761,799,724,661,491,263,86,30,4972,63,52,33,33,57,44,12,14,0,318,9668,6482,6310,7314,7790,7231,5691,3061,1021,54573,1207,410,1170,1028,348,152,74,17,0,4411,2941,1583,1707,1420,813,412,156,34,14,9084,0,4,8,4,8,3,9,0,0,27,10,10,3,4,0,0,0,0,0,21,371,293,687,204,73,59,29,13,0,1730,40,54,100,90,105,67,39,3,5,493,417,352,790,296,182,120,63,21,6,2245,7767,5147,6380,4948,3864,2626,1377,505,179,32785,1948,1411,1897,1679,1269,980,643,398,198,10424,24659,15924,19190,17587,14905,11985,8281,4114,1431,118073
50605,491,288,270,276,265,250,203,74,21,2142,54,39,26,24,35,22,18,12,5,242,5172,3447,2712,3682,4589,4260,3893,2155,639,30547,220,37,193,196,34,39,15,0,0,729,306,147,171,164,86,37,21,10,3,945,10,3,3,5,10,0,8,0,3,38,0,0,0,0,0,0,0,0,0,3,38,6,56,25,6,6,0,0,0,138,22,16,28,25,43,29,9,0,0,170,54,22,89,49,48,38,9,3,3,313,4426,2926,3112,2785,2418,1802,1059,440,120,19088,859,565,673,650,681,652,520,311,157,5067,11174,7217,7084,7678,7971,6914,5558,2933,922,57449
50606,372,202,186,178,130,66,41,15,12,1196,18,3,3,3,4,3,0,0,0,33,2724,1593,1620,1670,2041,1620,1113,464,146,12986,94,11,117,67,11,5,0,0,0,319,79,28,65,38,16,9,0,0,0,236,4,0,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,98,24,122,46,6,14,3,0,0,306,16,8,25,16,16,9,9,0,0,87,112,27,142,65,18,21,13,0,0,401,2745,1530,2008,1376,1172,689,332,124,27,9990,599,272,465,440,398,259,146,55,20,2662,6401,3492,4461,3730,3706,2626,1617,646,189,26873
50607,232,212,241,191,174,160,76,34,28,1348,11,3,15,6,3,7,8,3,0,59,2847,2577,2441,2317,2738,2956,2369,1287,760,20302,114,95,248,116,58,51,9,5,3,709,295,204,241,197,118,56,35,13,8,1156,5,5,11,16,6,14,16,3,3,80,3,0,0,0,0,0,0,0,0,6,11,7,53,11,3,3,13,0,0,113,29,26,34,37,37,31,22,10,3,223,43,36,91,50,38,32,27,10,3,346,2116,2651,2984,1883,1595,1375,744,267,174,13783,560,595,815,595,543,510,367,212,176,4378,6110,6357,7116,5414,5261,5157,3658,1828,1136,42042
50701,717,438,584,554,398,275,131,54,15,3161,28,18,13,30,14,17,4,4,0,132,9999,6123,6662,8020,8124,6654,4871,2770,956,54174,360,117,400,311,123,63,20,4,7,1391,280,157,265,205,106,49,38,7,0,1117,13,5,14,14,12,12,6,3,0,74,3,0,3,0,3,0,0,0,0,14,61,64,128,36,18,23,9,3,0,333,70,43,87,86,77,53,31,12,3,450,133,103,219,124,97,72,35,20,3,799,7912,4951,6917,5676,3930,2476,1089,390,142,33480,1582,1078,1653,1354,1224,928,618,449,306,9193,20523,12729,16475,16114,13872,10461,6781,3660,1413,102028
50702,80,61,77,78,72,82,52,16,3,515,0,4,3,6,3,3,9,3,0,30,2084,1304,1429,1795,2437,2379,2023,1451,588,15493,15,19,47,29,18,3,3,0,0,143,23,22,34,29,24,21,12,0,0,168,11,6,26,14,16,7,11,4,4,99,0,0,0,0,0,0,0,0,0,3,3,0,13,0,0,0,4,0,0,21,16,11,20,43,33,39,21,4,0,181,12,19,40,38,33,41,21,4,0,205,2754,1928,3000,2417,2205,1854,951,282,80,15477,546,425,736,610,663,577,392,305,230,4478,5486,3763,5386,5040,5496,4981,3472,2067,901,36605
50703,441,261,285,244,221,111,49,20,7,1633,23,9,10,13,12,18,5,4,3,83,3674,2108,2637,2737,2473,1910,1393,788,237,17959,263,70,372,171,52,25,9,4,0,973,135,59,144,88,37,29,3,0,0,503,8,0,3,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,3,118,56,232,55,20,12,3,0,0,498,20,17,45,34,32,22,3,3,0,183,141,75,281,94,50,36,8,3,0,687,3566,2109,2908,1898,1372,856,418,155,34,13311,822,681,1118,849,576,399,307,149,47,4943,8684,5171,7581,5961,4638,3305,2162,1098,324,38918
50704,493,419,374,399,415,444,253,117,42,2959,3,14,10,9,7,10,12,11,8,83,8526,6430,4425,6101,7926,7930,6526,4179,2211,54249,272,207,270,232,188,153,73,32,12,1434,243,181,256,208,121,65,45,17,3,1134,16,8,14,16,14,21,11,11,0,104,0,0,0,0,0,0,3,0,0,5,48,48,88,33,16,42,19,13,0,308,62,65,63,62,83,74,33,28,7,471,109,114,151,98,101,109,55,38,12,786,6499,5253,5041,4489,4121,3393,1852,786,426,31864,1213,1019,1053,979,1036,1012,742,595,556,8201,17200,13589,11591,12600,13945,13168,9608,5738,3244,100677
50705,1236,624,737,700,579,368,196,84,28,4552,50,25,38,24,27,24,4,10,0,201,11726,7150,6705,8203,9678,7689,6138,3554,1240,62086,162,47,179,122,49,10,5,0,0,577,196,96,110,121,72,44,13,3,0,654,9,4,8,4,7,6,7,4,0,49,3,5,0,0,6,0,0,0,0,19,55,26,80,15,6,3,0,0,0,199,56,50,91,90,99,60,21,14,0,490,120,86,174,106,113,64,23,14,0,705,13103,7344,8677,6603,5328,3215,1710,721,230,46932,2428,1854,2150,1736,1742,1275,907,547,242,12872,27915,16726,18227,17195,17215,12412,8850,4857,1712,125114
50901,501,264,240,256,308,301,236,116,33,2258,3,10,0,9,9,13,4,3,0,58,4293,2335,2166,2979,4136,4565,4291,2524,1042,28330,38,8,43,21,26,7,5,3,0,142,132,78,90,92,71,66,44,16,3,585,0,0,0,3,6,3,9,0,0,17,0,3,0,0,0,0,0,0,0,5,8,0,31,3,0,0,0,0,0,49,54,27,28,51,70,48,23,12,3,316,63,27,65,56,70,50,30,13,3,372,5323,3052,2839,2738,2938,2815,1627,645,230,22213,1200,648,849,869,965,1032,824,447,187,7027,11111,6195,6093,6842,8297,8630,6871,3659,1467,59173
50902,349,146,162,198,225,240,160,63,8,1551,15,5,9,11,8,19,3,3,0,71,4618,2220,2505,3232,4658,5511,4653,2337,708,30439,10,5,15,9,8,9,4,0,0,62,22,11,21,20,11,7,4,0,0,98,0,3,0,0,3,8,5,0,0,18,4,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,12,18,8,22,28,36,39,22,3,0,185,28,16,24,36,36,37,22,3,0,207,4302,2360,2308,2213,2407,2187,1361,467,102,17702,1094,637,893,905,1009,1037,874,414,154,7024,10125,5292,5827,6469,8211,8864,6953,3226,964,55935
50903,118,62,43,84,76,82,59,12,0,535,4,0,0,0,6,3,0,0,0,14,1796,655,952,1275,1680,2013,1576,830,302,11085,17,0,24,9,3,3,3,0,0,59,3,3,12,12,9,0,0,0,0,37,0,0,0,0,0,3,3,0,0,6,3,0,0,0,0,0,0,0,0,11,0,3,3,0,4,0,0,0,0,10,8,5,7,10,17,5,8,0,0,62,12,9,10,12,23,8,8,0,0,77,1678,834,906,780,839,678,381,189,30,6325,476,235,272,264,357,395,293,167,81,2538,4009,1753,2183,2376,2924,3121,2276,1193,412,20245
51001,469,241,229,207,168,133,55,5,3,1511,3,7,3,0,4,0,0,0,0,20,4088,2201,2528,2320,2457,2131,981,295,70,17068,22,3,34,34,7,3,0,0,0,103,24,7,35,20,12,9,5,3,0,114,0,0,3,0,0,3,4,0,0,16,82,46,56,40,35,20,10,7,0,305,6,0,11,8,0,0,0,0,0,29,3,3,12,11,17,12,0,0,0,51,92,51,82,61,51,30,9,7,0,386,2789,1316,2238,1713,1240,982,322,68,19,10691,1300,705,1104,899,712,534,251,84,27,5617,8376,4309,6089,5119,4551,3752,1579,461,117,34364
51002,188,88,150,150,114,45,14,3,0,758,8,5,3,7,12,6,3,0,0,49,2014,929,2188,2006,1789,1104,312,72,14,10433,41,8,67,52,18,3,5,0,0,191,125,63,112,58,76,52,24,5,0,521,0,0,0,3,3,0,0,0,0,10,32,36,36,29,22,17,10,0,0,179,0,3,10,0,0,0,0,0,0,17,6,4,15,19,12,11,0,0,0,64,40,44,63,42,32,21,11,0,0,261,1967,1039,2371,1418,960,510,105,23,13,8401,797,470,1322,937,801,445,98,33,16,4917,5035,2582,6214,4605,3730,2171,557,133,40,25055
51003,201,96,209,179,120,70,19,3,0,905,10,8,18,14,12,8,0,0,0,65,3055,1216,2928,3094,2703,1618,370,74,20,15083,48,19,131,92,55,16,0,0,0,359,55,15,83,66,29,6,3,3,0,266,0,0,7,4,0,3,0,0,0,11,42,28,21,17,10,20,8,0,0,145,3,0,9,3,0,0,0,0,0,21,15,3,21,23,18,9,0,0,0,101,60,27,59,49,30,29,7,0,0,267,2943,1368,3109,2298,1460,722,120,23,0,12046,803,523,1555,1316,1020,533,113,14,3,5888,7028,3215,8043,7040,5418,2989,627,111,22,34497
51101,219,139,97,113,109,91,46,29,4,839,3,0,0,0,0,0,4,0,0,19,1381,800,722,930,1298,1226,1098,580,203,8230,0,0,3,6,3,3,3,0,0,13,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,7,7,0,0,0,0,0,0,0,0,6,0,0,3,4,0,0,0,0,0,13,7,3,5,12,12,12,3,0,0,48,13,5,13,15,12,12,3,0,0,63,1410,770,827,734,668,511,284,117,34,5353,422,251,284,270,341,300,217,94,39,2209,3236,1829,1849,1979,2336,2063,1613,791,276,15971
51102,50,28,43,26,32,24,17,6,0,216,0,0,0,0,0,0,4,0,0,4,693,343,439,536,723,711,573,220,61,4305,8,0,14,12,0,0,3,0,0,39,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,0,14,0,3,5,0,8,7,0,0,0,23,919,420,618,529,431,330,195,44,12,3504,284,131,227,215,207,178,110,45,20,1421,1941,928,1353,1325,1400,1246,888,307,92,9485
51103,516,297,345,313,261,180,55,27,4,2004,7,15,15,7,28,15,3,0,0,96,3855,2189,2697,2721,3069,2464,1198,470,122,18786,92,17,120,76,18,13,3,0,0,340,79,17,54,63,21,8,3,0,0,243,0,0,0,0,3,0,0,0,0,7,44,28,44,23,11,0,4,3,0,168,16,0,21,11,0,3,0,0,0,60,14,14,22,18,19,8,0,4,0,112,82,45,91,56,34,15,8,5,3,332,3276,1847,2828,1852,1532,997,390,119,20,12855,1249,748,1218,941,873,686,294,113,34,6159,8683,4908,7081,5812,5610,4217,1905,714,178,39097
51104,355,203,186,207,201,188,116,30,7,1503,8,3,8,10,7,5,5,0,0,47,4993,2877,2619,3416,4706,4681,3646,1951,669,29561,39,14,50,45,17,3,0,3,0,178,180,63,91,87,52,54,24,17,3,560,0,0,8,0,0,3,3,0,0,14,5,8,9,3,6,0,0,0,0,31,8,3,9,4,3,0,0,0,0,30,23,9,20,37,23,20,14,4,0,141,39,18,32,45,31,17,13,4,0,201,4191,2468,2652,2189,2101,1671,896,305,96,16573,1150,716,943,905,940,860,582,269,93,6459,10658,6203,6465,6791,7940,7357,5185,2553,866,54019
59797,0,0,8,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,49,46,48,24,4,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,43,45,24,13,0,0,0,146,0,3,30,27,23,6,0,0,0,92,0,20,127,127,105,43,8,3,3,434
