SA3_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
50503,10,0,0,0,6,22,4,40,766,813,623,191,135,25,44,2685,0,6,0,3,16,46,21,34,113,27,21,4,7,0,12,310,3,0,0,7,4,39,34,110,608,308,127,56,38,3,20,1351,3,0,0,0,0,8,5,11,109,61,50,15,20,0,15,307,9,0,3,13,6,85,154,153,338,91,22,61,6,3,45,994,0,4,7,29,45,119,43,37,87,13,3,0,3,0,13,421,4,0,4,5,9,29,27,15,29,3,3,3,0,0,10,137,3,0,0,0,5,9,3,3,26,27,13,3,0,4,13,109,65,103,41,25,1102,751,195,185,351,34,24,11,7,9,108,3003,3,0,0,0,30,13,5,7,15,4,0,0,0,0,646,722,104,118,54,73,1229,1104,501,598,2451,1388,878,348,216,51,925,10047,8,3,0,0,0,20,15,30,487,588,540,287,205,81,284,2544,0,0,3,3,5,29,21,39
50601,0,3,0,0,5,6,5,15,348,303,182,62,49,17,17,1026,0,0,3,0,3,25,7,13,51,24,14,3,3,0,7,145,0,0,0,0,3,18,18,51,315,151,64,33,26,7,17,706,3,0,0,0,0,6,3,11,74,36,23,5,4,3,3,172,3,0,0,3,9,58,91,101,204,47,12,33,12,0,31,615,0,3,0,12,27,82,43,29,50,7,7,3,0,3,5,265,0,0,0,0,3,10,14,9,22,3,3,0,3,0,11,86,0,0,0,0,0,4,0,4,15,11,5,4,0,0,8,55,23,44,13,12,609,412,95,74,161,16,16,5,4,11,63,1547,0,3,0,0,12,17,5,0,6,3,0,0,0,0,342,391,36,54,22,30,672,636,290,311,1243,598,319,147,101,35,509,5007,0,3,0,3,3,3,4,16,172,242,208,129,76,28,130,1024,0,0,0,0,0,16,5,13
50602,3,0,0,0,4,12,3,12,389,455,450,249,205,35,26,1850,0,0,3,3,6,28,7,23,76,18,11,3,5,0,7,198,3,0,0,0,0,12,18,61,303,165,90,32,44,8,15,749,0,0,0,0,0,3,3,5,38,29,33,10,9,5,11,152,7,3,3,9,4,49,69,85,175,61,13,56,10,0,26,560,3,4,5,26,29,68,26,25,34,7,3,0,3,0,8,246,0,5,0,0,3,9,9,8,17,7,4,0,0,0,5,61,0,0,0,0,0,3,3,0,19,18,12,6,7,0,3,69,41,65,13,13,681,310,71,61,164,15,3,0,0,0,71,1519,5,3,0,0,23,14,0,3,12,3,0,0,0,0,462,523,60,86,32,50,754,506,220,289,1224,769,616,359,286,56,621,5935,3,0,0,0,0,3,3,8,142,163,165,109,82,37,80,793,0,4,0,0,4,19,6,18
50603,5,0,0,0,3,9,3,8,433,441,469,189,130,30,17,1741,3,0,3,3,3,38,13,31,70,28,17,12,7,3,3,244,3,0,0,0,3,21,23,61,376,241,117,42,44,8,21,959,0,0,0,0,0,6,4,14,61,39,38,14,12,0,4,204,3,7,0,7,3,57,113,118,245,79,24,65,20,0,30,770,4,12,14,27,26,88,30,37,78,22,3,13,0,0,8,360,0,0,0,0,7,12,11,3,14,8,0,6,0,0,3,66,0,0,0,0,0,4,0,3,15,12,14,10,6,3,12,92,67,70,28,22,784,575,138,141,283,27,16,6,5,3,79,2254,0,3,0,0,26,13,6,3,14,0,4,0,0,0,464,533,83,92,45,62,852,826,349,434,1585,904,711,353,236,47,643,7218,8,0,3,0,0,13,14,16,224,328,373,259,231,90,200,1763,0,0,3,0,5,17,15,32
50604,3,0,0,0,9,16,7,30,709,701,460,150,93,17,46,2239,0,0,0,0,14,39,10,30,87,14,11,4,3,0,7,237,0,0,3,0,4,34,47,100,553,248,106,29,31,9,25,1187,0,0,0,0,0,9,10,11,90,62,46,14,9,0,12,256,3,4,3,5,3,76,154,173,327,80,10,45,8,3,55,950,0,7,16,23,35,107,60,42,53,8,4,4,0,0,15,370,0,0,0,3,3,12,22,8,30,12,0,10,0,0,11,107,3,0,0,0,0,3,0,3,36,21,9,3,0,0,8,93,48,72,25,27,915,625,115,111,211,26,6,7,3,5,90,2266,3,3,0,0,34,15,7,9,10,0,0,3,0,0,524,612,56,94,50,62,1016,930,420,507,2110,1183,663,260,154,33,795,8332,8,0,0,3,3,15,3,34,351,499,486,254,165,62,233,2106,4,0,3,3,6,23,8,38
50605,4,4,0,0,0,10,3,18,308,374,266,104,102,17,20,1222,4,0,0,3,9,33,10,23,66,25,14,3,3,5,5,195,0,0,0,0,4,20,16,45,329,183,92,32,44,8,17,799,0,0,0,0,0,7,3,13,57,34,25,13,6,0,10,178,5,3,0,10,3,38,70,86,169,58,13,48,9,3,26,545,0,0,3,16,19,70,30,36,51,19,8,9,3,3,10,276,0,0,0,3,0,12,7,9,26,4,0,3,0,0,3,68,0,0,0,0,3,3,0,0,17,15,7,7,13,5,13,77,23,35,21,21,461,429,104,109,270,31,29,7,6,11,58,1607,0,3,0,0,12,7,0,3,11,3,0,3,0,0,390,437,34,49,32,51,507,627,243,333,1303,738,446,239,182,51,546,5393,0,3,0,0,0,9,9,13,149,265,245,159,124,45,170,1191,0,0,0,0,0,8,3,11
50606,0,0,0,0,0,8,0,7,64,84,64,30,14,7,4,288,0,0,0,0,7,9,4,8,13,6,4,3,0,0,0,60,0,0,0,0,0,9,5,8,95,51,27,12,18,0,10,240,0,0,0,0,0,0,9,3,10,6,6,3,4,3,0,47,3,0,0,0,3,17,21,20,62,17,5,21,4,0,10,176,0,0,3,0,10,22,13,6,13,3,4,6,0,0,3,80,0,0,0,0,0,0,0,3,6,3,0,3,0,0,0,17,0,0,0,0,0,3,0,0,9,3,3,3,0,0,3,23,12,18,7,10,125,87,15,12,41,6,0,3,0,3,19,368,0,0,0,0,3,0,0,0,0,0,0,0,0,0,95,100,14,23,8,11,143,158,65,70,320,181,121,82,43,8,140,1390,0,0,0,0,0,3,0,5,49,54,48,43,47,21,48,323,0,0,0,0,3,3,0,0
50607,3,0,0,0,0,6,3,15,172,206,238,194,226,94,9,1163,0,3,0,6,7,20,3,14,47,29,11,10,17,5,0,182,0,0,0,3,0,8,15,28,167,137,80,59,79,14,4,598,0,0,0,0,0,0,3,0,18,24,22,16,17,8,0,110,4,0,0,3,4,18,29,43,104,52,24,89,21,6,8,410,3,4,10,12,10,28,11,20,43,12,12,10,15,0,3,188,0,3,0,0,0,6,8,3,6,0,3,5,0,0,3,41,0,0,0,0,0,3,0,3,9,6,3,5,9,3,0,39,33,28,14,10,169,180,71,72,195,33,27,23,14,10,37,917,0,0,0,0,9,4,0,0,8,0,0,0,0,0,314,338,41,38,25,34,203,271,139,196,771,494,424,413,406,146,389,3987,4,3,0,3,3,4,0,5,42,65,86,101,144,86,52,605,0,0,0,0,0,9,0,6
50701,8,3,0,0,3,6,3,14,424,563,490,173,127,18,31,1868,0,0,0,3,8,34,9,20,60,31,5,4,3,0,4,200,0,0,0,3,0,15,25,59,370,204,97,36,30,4,20,873,0,0,0,0,0,8,3,13,58,43,26,13,13,3,13,199,0,3,0,8,6,46,90,97,211,66,13,55,11,0,29,635,0,6,4,22,45,71,30,29,66,16,0,4,4,0,9,323,0,0,0,0,0,5,12,11,13,4,0,6,0,0,8,67,0,0,3,0,5,4,3,3,29,17,14,5,5,0,7,91,53,90,16,21,845,416,73,73,212,23,7,4,3,3,87,1931,0,0,0,0,25,13,4,4,6,0,0,4,0,0,488,544,72,106,32,49,934,630,256,319,1460,961,661,311,191,39,700,6723,9,5,3,3,0,5,14,16,239,320,338,219,173,51,170,1566,0,0,3,4,0,16,9,36
50702,0,0,0,0,3,7,0,6,105,127,188,129,127,47,6,756,0,0,4,3,5,10,5,22,51,14,10,10,5,3,0,147,0,0,0,0,0,12,7,25,116,87,60,57,54,12,3,427,0,0,0,0,0,5,0,5,13,11,13,11,12,5,3,81,0,0,0,0,3,19,30,29,85,32,16,50,15,3,15,302,0,0,8,4,12,27,16,23,35,15,5,4,8,0,13,161,0,0,0,0,0,3,7,3,17,0,4,9,0,0,4,42,0,0,0,0,0,0,0,0,16,12,6,7,0,7,5,51,34,41,18,9,340,217,38,45,146,26,20,12,13,11,39,1000,0,3,0,0,11,9,3,0,7,4,0,0,0,0,298,336,36,49,21,21,374,309,96,154,584,328,327,284,238,84,383,3294,0,0,0,0,0,4,4,3,46,62,75,83,84,33,64,451,0,0,0,0,0,7,9,12
50703,0,0,0,0,0,7,3,4,163,159,81,18,13,3,7,453,0,0,0,0,3,4,3,3,16,5,0,0,0,0,3,42,0,0,0,0,0,7,10,22,105,47,27,13,8,0,5,244,0,0,0,0,0,3,0,4,29,17,10,4,0,0,3,78,0,0,0,3,0,21,52,46,74,14,3,14,0,0,21,265,0,0,4,7,16,32,11,5,19,3,0,0,0,0,5,102,0,0,0,0,0,3,0,12,11,0,0,0,0,0,4,32,3,0,0,0,0,0,0,0,8,9,3,0,0,0,0,27,13,18,12,15,355,197,32,27,50,8,0,0,0,0,19,747,0,0,0,0,6,3,4,0,5,0,0,0,0,0,157,178,15,22,18,22,377,287,122,127,476,271,122,48,25,3,228,2164,0,0,0,0,0,3,3,3,70,86,62,39,33,3,46,342,0,0,0,0,0,3,3,12
50704,8,0,0,0,5,20,9,20,273,422,483,295,327,109,32,2002,0,5,7,3,13,35,19,31,96,43,34,10,22,8,5,343,3,3,0,0,3,24,17,43,355,255,150,117,142,31,20,1167,0,3,0,0,0,10,4,6,44,48,53,46,36,11,6,269,3,0,0,0,0,51,65,85,254,125,50,134,38,15,29,855,5,3,15,19,30,102,47,60,136,48,16,26,22,9,15,557,0,0,0,3,5,7,7,8,22,12,9,11,4,0,12,106,0,0,0,0,0,3,0,0,16,8,8,9,13,0,8,72,87,81,30,41,815,784,218,254,665,106,65,46,39,27,136,3398,0,6,0,0,25,28,3,6,22,8,0,0,0,0,663,761,114,106,53,77,907,1069,386,520,1879,1075,868,694,640,217,927,9525,5,0,0,3,6,10,5,16,194,293,453,347,437,237,263,2271,0,0,4,0,3,25,17,25
50705,0,0,0,0,8,12,9,9,421,469,342,155,109,27,32,1598,0,0,4,0,10,35,11,32,62,22,16,6,7,3,3,224,3,0,3,3,0,25,28,62,448,270,112,41,46,10,22,1072,0,0,0,0,0,7,4,10,60,51,40,16,13,0,18,220,4,0,0,3,3,59,107,118,374,111,17,70,9,0,51,921,0,4,8,21,35,107,59,46,82,9,0,3,0,0,11,398,0,0,0,0,3,9,16,21,30,16,3,7,3,0,10,115,0,0,0,0,0,0,0,3,27,17,17,6,7,0,4,84,44,104,36,47,1227,938,195,171,354,36,12,9,3,7,106,3289,0,3,0,3,37,24,3,3,16,0,0,4,3,0,703,804,56,111,55,75,1332,1229,425,469,1880,1008,561,315,202,44,948,8721,3,5,0,0,0,7,8,17,202,388,373,213,182,49,206,1647,0,5,0,3,3,19,9,20
50901,32,14,3,9,32,67,17,27,496,292,175,60,44,18,25,1314,3,4,5,4,16,62,13,43,69,29,6,5,7,0,9,276,7,5,4,3,11,56,55,91,387,149,53,36,19,9,25,896,3,0,0,0,3,20,14,16,70,34,16,4,5,0,15,203,3,0,7,11,10,57,90,59,134,34,12,19,4,4,28,480,0,0,12,17,46,115,38,37,48,17,3,4,3,0,13,350,0,4,0,5,4,10,10,14,24,6,3,0,0,0,9,93,3,3,0,0,4,9,0,4,30,18,8,9,3,0,6,106,34,61,23,24,730,402,91,72,277,41,13,13,3,12,75,1875,6,9,0,0,18,15,3,4,8,0,0,0,3,0,433,500,91,108,49,73,878,817,322,368,1549,624,293,151,87,46,637,6094,10,10,3,9,9,41,16,36,234,200,149,71,44,26,175,1030,0,0,4,6,8,29,20,36
50902,42,16,3,6,28,76,21,59,469,315,194,71,56,34,38,1436,11,3,0,7,19,47,13,18,85,37,11,9,7,0,9,299,7,3,8,8,10,63,37,89,404,153,68,30,19,14,27,942,0,0,0,0,3,11,4,19,60,34,20,12,3,3,10,186,10,6,11,11,15,90,93,87,212,45,17,21,4,4,25,651,9,5,18,20,44,86,38,26,58,15,3,4,3,0,14,346,0,0,0,0,5,14,3,7,20,6,3,4,0,0,8,79,0,0,0,0,3,6,0,5,29,10,10,4,3,3,7,74,42,75,39,25,779,362,65,64,204,23,18,8,10,7,63,1786,0,4,0,3,19,12,3,3,15,3,0,3,0,0,539,613,129,121,77,84,938,771,282,376,1551,645,350,172,111,66,749,6409,16,15,6,13,12,47,22,32,236,158,134,66,61,24,207,1054,0,3,3,3,10,11,11,23
50903,30,11,4,3,19,43,9,22,254,120,76,30,27,18,18,682,3,3,0,0,10,26,5,8,39,8,3,3,3,0,3,116,3,9,3,5,6,26,14,27,174,65,35,11,9,5,16,412,0,0,0,0,0,9,0,9,21,16,3,0,4,0,5,76,3,5,0,3,3,31,23,23,62,14,3,10,0,0,21,201,3,3,5,8,16,42,7,8,17,0,0,0,0,0,11,115,0,0,0,3,0,4,3,8,7,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,13,3,4,0,0,0,7,37,14,19,10,3,210,115,17,24,51,11,5,3,5,3,17,517,0,0,0,0,10,8,0,0,9,6,0,0,3,0,210,235,64,49,23,23,276,301,92,129,653,243,132,57,48,33,299,2419,12,7,0,5,3,27,8,17,117,81,36,33,20,13,104,494,0,0,0,0,0,6,3,8
51001,7,0,0,0,9,20,4,11,204,195,165,82,44,17,19,766,0,0,3,0,38,29,3,12,33,13,6,3,0,0,0,141,0,0,0,0,3,8,10,9,88,71,32,15,7,3,5,245,0,0,0,0,0,0,0,5,18,13,13,11,3,0,3,65,0,0,0,0,0,12,22,12,53,16,5,15,3,0,3,141,0,0,7,3,20,8,7,3,7,4,0,0,0,5,3,69,0,0,0,0,3,0,3,0,8,3,0,3,0,0,5,31,0,0,0,0,0,0,0,0,13,11,9,0,0,3,6,38,15,12,12,5,86,56,3,17,34,3,5,0,3,0,9,257,0,0,0,0,4,0,0,0,3,0,0,0,0,0,229,242,19,13,27,10,159,131,50,78,444,324,226,126,66,25,281,1993,0,0,0,0,6,13,8,17,94,101,97,50,29,20,71,514,0,0,3,4,67,62,25,32
51002,0,0,0,0,0,0,0,4,44,87,141,92,139,35,17,552,0,0,0,0,8,0,0,0,0,3,4,3,3,0,0,28,0,0,0,0,0,0,0,4,32,36,41,34,37,4,9,193,0,0,0,0,0,0,0,0,7,13,5,11,5,3,0,45,0,0,0,0,0,3,3,7,27,29,7,31,3,0,5,125,0,0,0,3,3,0,3,4,4,0,0,3,0,0,5,28,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,23,0,0,0,0,0,0,0,0,3,0,5,5,6,3,3,22,3,4,0,0,29,9,4,8,19,0,3,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,101,9,4,4,4,44,16,15,39,134,171,204,183,194,52,138,1202,3,0,0,0,0,0,3,0,25,49,87,71,92,35,45,417,0,0,0,0,9,8,0,6
51003,3,0,0,0,4,3,0,7,64,110,172,152,256,64,14,855,0,3,0,0,3,3,0,0,9,0,3,6,3,0,0,33,3,0,0,0,0,3,7,5,46,48,54,36,53,3,4,263,0,0,0,0,0,0,0,0,4,13,15,14,25,3,11,85,0,0,0,0,0,3,4,13,44,40,5,63,19,3,9,204,0,0,0,0,3,3,3,3,3,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,6,3,3,3,3,0,3,25,0,0,0,0,0,3,0,0,6,3,11,3,10,0,3,42,3,8,4,0,27,17,0,3,7,4,0,0,0,0,10,83,0,0,0,0,0,0,0,0,0,0,0,3,3,0,157,167,11,11,3,3,36,39,14,38,194,224,267,283,367,76,212,1777,0,3,3,0,3,7,0,3,34,49,113,101,173,63,61,603,0,0,0,0,0,0,0,3
51101,3,3,0,0,7,24,5,9,108,78,59,24,21,11,10,364,3,3,0,0,5,14,3,8,12,10,7,0,3,9,0,70,3,3,0,0,3,17,8,30,109,48,18,12,3,0,7,250,0,0,0,0,0,9,0,3,15,5,3,0,4,0,5,45,0,0,0,4,0,15,26,21,44,11,0,11,0,3,8,155,0,4,6,6,7,28,16,3,12,4,3,0,0,0,11,96,0,0,0,0,3,3,4,0,3,0,0,0,0,0,5,25,0,0,0,0,0,3,0,0,9,5,0,0,0,0,0,25,7,13,4,10,124,73,9,17,53,12,6,4,0,3,18,344,0,0,0,0,4,3,0,0,0,0,0,0,0,0,160,176,20,23,15,20,159,183,58,95,374,175,96,55,35,18,226,1542,3,0,0,0,3,9,3,9,70,66,47,31,22,3,30,306,0,0,0,0,0,6,0,9
51102,6,0,0,0,3,20,4,10,101,48,57,10,16,8,13,292,0,0,0,0,3,5,3,0,13,0,0,0,0,0,0,37,3,0,0,0,3,9,3,7,49,31,12,0,0,0,0,124,0,0,0,0,0,0,5,0,9,6,5,0,5,0,3,32,3,0,0,0,3,6,13,15,29,10,3,0,0,0,9,82,0,3,0,0,4,14,4,7,6,6,0,0,0,0,0,44,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,7,4,0,0,0,0,0,25,3,7,3,7,109,54,5,0,26,3,0,0,0,0,16,242,0,0,0,0,3,0,0,0,0,0,0,0,0,0,107,113,19,12,5,6,141,110,37,42,251,105,80,16,22,10,148,1002,3,3,3,4,3,11,6,3,64,33,43,21,12,3,47,253,0,0,0,0,0,0,3,4
51103,4,0,0,0,0,7,0,10,160,262,309,174,167,29,19,1144,0,6,0,0,14,12,0,4,24,11,3,3,0,0,3,85,0,0,0,0,0,9,10,15,118,105,51,41,26,8,13,408,0,0,0,0,0,3,3,0,27,28,18,4,10,0,3,107,3,4,0,4,0,22,41,35,126,55,13,53,7,0,20,384,0,0,7,5,13,24,18,8,15,4,3,0,0,0,6,97,0,0,0,0,5,6,3,6,12,4,0,7,0,0,3,44,0,0,0,0,0,3,0,5,5,9,4,3,7,0,4,46,10,14,3,6,127,57,10,11,27,11,3,0,0,5,17,300,0,0,3,0,3,0,0,0,3,3,3,0,0,0,286,303,19,27,10,15,157,143,77,90,518,488,403,293,229,44,388,2913,6,0,0,0,0,0,3,7,66,145,164,145,146,41,95,819,0,15,7,0,19,10,6,3
51104,29,10,3,3,15,49,10,20,350,263,197,89,55,22,26,1133,5,3,0,0,14,36,13,22,67,22,6,6,5,0,9,203,12,0,4,3,15,34,32,61,260,127,58,28,20,14,12,684,3,3,0,0,4,7,5,11,47,41,18,5,12,0,9,160,5,0,0,5,5,46,82,59,156,53,17,22,3,3,19,474,0,8,11,12,35,86,32,30,38,17,7,3,0,0,10,287,0,0,0,0,11,11,9,3,12,6,7,5,0,0,10,80,4,0,0,0,0,6,0,5,28,7,3,4,8,0,7,73,49,69,28,18,565,311,54,51,183,36,14,12,3,9,66,1462,5,3,0,0,14,7,3,0,20,0,0,0,0,0,512,577,104,101,46,45,675,599,246,259,1160,561,323,174,99,51,686,5126,10,10,3,0,7,24,14,24,170,192,177,78,69,20,158,949,0,0,0,0,3,14,13,22
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,0,0,0,0,3,0,6,120,85,46,14,3,0,0,289,0,0,0,0,3,3,9,8,17,0,0,0,0,0,0,43,0,0,0,0,4,4,7,16,71,35,9,6,3,3,5,156,0,0,0,0,0,0,3,3,24,8,3,0,0,0,0,46,0,0,0,0,5,17,33,28,27,6,6,0,0,0,3,123,0,0,0,4,9,25,8,11,15,3,3,0,0,0,3,81,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,16,7,7,6,0,200,82,15,17,37,5,0,0,0,3,20,401,0,0,0,0,3,3,0,0,4,0,0,0,0,0,56,70,8,10,6,4,220,140,87,88,317,133,74,25,5,5,98,1231,0,0,0,0,0,3,6,3,66,67,41,18,17,4,33,264,0,0,0,0,0,10,4,3
