SA3_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
31001,25,66,150,98,83,51,28,9,4,519,7,7,8,10,4,3,8,5,0,58,5,16,42,45,37,31,13,8,3,210,358,620,1437,1135,723,411,272,205,79,5239,614,1592,4336,3850,2850,1906,1131,636,211,17136,0,26,100,65,38,19,4,12,0,267,0,11,59,46,13,4,0,0,0,136,3,12,63,48,42,22,21,14,3,226,0,10,15,16,3,6,0,0,0,52,0,7,29,25,15,0,0,0,0,75,3,79,233,264,192,161,64,45,28,1082,0,50,203,240,197,108,65,25,14,915,52,284,592,503,264,130,38,33,13,1901,19,134,328,273,201,124,34,17,3,1123,3,45,100,54,24,21,6,3,0,248,23,85,187,128,84,44,12,11,3,575,8,0,6,0,0,0,4,0,0,21,5,3,32,34,30,9,0,6,0,113,237,206,460,467,317,264,247,255,154,2602,359,957,2406,2151,1415,914,500,412,223,9333
31002,29,48,90,112,68,77,70,24,0,516,5,8,6,4,3,11,0,3,3,38,4,7,16,36,50,51,48,7,4,219,309,252,544,513,546,523,448,248,64,3440,502,863,2088,2398,2643,2566,1929,763,152,13899,0,3,27,29,28,12,4,3,0,100,4,3,9,25,19,7,0,0,0,67,0,10,20,29,36,22,12,7,0,147,0,0,4,6,3,3,0,0,0,19,6,33,46,53,30,15,6,0,0,200,3,31,126,229,284,191,99,28,4,999,0,26,123,226,245,171,75,21,13,890,60,134,254,299,229,130,45,24,7,1178,13,80,171,225,219,113,35,8,3,868,0,6,36,43,30,24,15,3,3,166,31,65,172,109,78,58,16,0,0,529,3,3,0,3,0,0,0,0,0,11,0,3,13,20,17,11,0,0,0,67,172,67,178,278,222,298,279,262,117,1862,297,461,1178,1561,1432,1060,582,365,145,7091
31003,44,91,211,232,125,75,65,21,9,868,6,12,8,3,3,5,14,13,5,69,10,19,69,88,83,65,29,12,9,374,348,320,665,616,571,462,349,277,87,3692,699,1719,4594,4458,4194,3498,2226,1154,324,22865,0,22,79,57,51,15,8,3,0,234,3,18,49,44,20,9,7,0,0,146,6,27,64,80,40,29,29,17,3,292,0,11,26,16,9,3,0,0,0,69,9,22,52,38,16,7,3,0,0,154,8,107,312,505,438,311,135,48,16,1882,0,76,308,406,432,270,98,34,7,1643,115,388,715,614,423,160,71,27,7,2515,36,226,516,477,406,205,54,17,0,1936,9,51,110,67,41,25,9,0,0,317,72,191,306,211,121,61,23,8,5,988,9,3,3,5,3,3,0,3,0,32,0,11,41,54,33,15,12,0,0,169,338,199,362,487,433,345,387,489,269,3320,605,1359,2936,3058,2480,1464,826,660,311,13697
31004,30,71,186,142,100,63,26,7,3,624,15,9,8,8,8,8,0,3,0,61,3,18,71,75,54,32,22,11,0,284,265,307,539,478,438,317,186,81,34,2637,646,1480,4446,4092,3034,1962,1073,354,82,17172,0,22,45,21,19,10,0,0,0,109,0,13,41,24,16,4,0,0,0,92,3,18,53,47,35,20,8,3,0,190,0,5,9,11,9,0,0,0,0,33,3,11,19,13,8,0,0,0,0,59,9,48,184,237,219,116,46,13,4,866,0,52,174,169,168,77,25,11,0,677,65,233,538,358,215,105,21,5,0,1546,22,164,313,199,186,80,18,3,0,973,6,44,63,34,20,9,7,0,0,185,26,124,190,134,64,40,7,3,0,592,4,0,0,3,0,0,3,0,0,11,4,6,17,19,15,11,3,0,0,68,207,165,312,319,249,216,138,101,14,1728,351,900,1953,1583,1210,696,282,141,25,7143
31101,4,12,31,20,32,19,16,0,3,140,0,0,0,0,0,0,4,0,0,8,0,3,3,12,8,12,3,0,0,40,64,44,134,115,121,125,108,58,24,795,105,152,448,490,564,533,420,180,45,2940,0,0,0,3,5,3,0,0,0,13,0,0,0,4,3,0,0,0,0,6,0,3,8,10,5,3,0,0,0,33,0,4,5,0,4,0,0,0,0,14,0,11,12,13,0,3,0,0,0,37,0,8,20,36,57,41,26,8,3,207,0,3,38,45,56,46,16,13,5,223,15,35,46,61,48,33,14,3,0,259,0,20,39,44,32,33,10,0,0,179,0,3,10,3,3,0,0,0,0,23,10,16,36,26,10,12,6,4,0,124,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,12,52,18,51,52,56,64,54,60,26,435,82,121,263,308,277,252,127,94,36,1559
31102,16,43,83,77,71,52,46,12,4,394,3,3,4,3,0,4,3,4,0,28,0,4,24,30,26,24,8,7,0,136,110,134,256,238,220,184,170,111,43,1448,265,689,1664,1523,1434,1215,961,464,127,8334,0,13,20,8,17,8,4,0,0,66,10,4,18,16,7,3,0,0,0,62,3,10,15,34,23,9,11,13,0,122,0,0,6,5,5,3,4,0,0,27,0,12,11,13,3,6,0,0,0,44,3,19,94,135,170,69,36,21,6,556,3,25,97,108,143,86,24,7,0,490,49,166,278,207,170,93,40,23,8,1033,17,98,187,158,130,65,18,3,0,669,7,20,41,33,22,11,4,4,0,146,38,57,112,78,56,37,13,10,3,405,0,0,0,5,0,0,0,0,0,8,0,7,10,4,12,7,3,0,0,42,155,99,177,203,190,186,186,185,66,1444,284,530,1079,998,942,581,353,258,84,5110
31103,26,59,137,130,103,72,47,15,0,589,6,7,10,0,3,4,9,3,0,51,3,16,42,54,51,37,23,3,0,234,276,225,507,457,452,352,253,149,36,2715,611,1313,3343,3000,2835,2346,1383,528,123,15481,0,26,39,30,22,8,0,4,0,123,3,13,61,31,13,0,0,0,0,125,0,18,45,59,63,42,14,13,3,258,0,9,12,10,5,0,0,0,0,42,3,13,29,20,8,10,0,0,0,83,8,70,167,234,255,159,44,19,3,959,5,58,212,230,212,86,29,11,5,832,92,349,614,441,338,157,46,17,0,2052,21,215,386,277,207,90,19,8,0,1220,3,49,59,34,31,14,6,0,0,200,58,146,237,172,93,64,16,3,0,790,3,9,3,3,0,3,0,0,0,21,0,13,24,18,21,16,4,0,0,92,305,189,356,445,346,298,198,134,52,2326,511,1168,2235,2010,1614,948,376,198,65,9125
31104,16,35,63,86,71,37,26,9,0,352,3,5,0,0,4,3,8,0,0,25,0,8,30,30,47,21,13,4,0,154,152,127,224,273,297,202,134,43,12,1466,380,655,1769,2353,2257,1586,927,233,54,10212,0,11,20,18,14,4,0,0,0,73,0,4,9,13,10,0,0,0,0,28,0,3,26,26,15,12,7,3,3,98,0,0,4,12,3,0,0,0,0,21,5,12,29,29,15,4,0,0,0,95,0,18,128,194,177,86,25,8,0,645,0,19,86,163,129,65,21,3,0,493,28,91,290,311,179,100,27,7,0,1028,12,62,156,135,107,50,10,0,0,532,0,19,37,36,20,11,3,4,0,116,21,41,135,102,56,37,7,0,0,401,0,0,0,0,0,3,0,0,0,4,0,0,17,12,14,5,0,0,0,51,168,63,150,220,214,126,73,28,17,1063,240,345,1072,1271,949,506,174,59,23,4644
31105,31,50,112,111,67,49,44,18,3,475,3,3,3,3,0,0,3,4,0,29,9,10,33,39,43,31,19,14,5,197,189,191,360,326,308,238,237,126,50,2029,496,1051,2739,2662,2315,2034,1493,566,176,13530,0,17,37,37,26,6,0,0,0,133,3,8,27,29,15,4,0,0,0,87,0,6,24,36,28,22,16,7,0,151,0,13,19,13,4,3,3,0,0,58,4,13,16,17,11,5,0,0,0,68,3,66,173,265,280,147,51,20,4,1011,4,45,209,239,273,132,35,20,7,955,60,265,524,387,356,167,48,18,6,1833,22,123,313,245,194,113,22,7,0,1041,6,44,59,34,34,20,6,0,0,202,54,101,190,144,87,73,19,7,0,671,0,3,5,3,0,0,0,0,0,16,0,9,18,19,31,15,3,0,0,93,206,108,247,271,258,217,188,207,79,1777,365,814,1868,1739,1587,924,397,288,100,8078
31106,34,67,146,131,109,64,43,14,6,616,11,5,6,15,5,10,4,3,0,53,7,14,61,62,65,44,22,4,3,288,287,238,443,458,381,350,278,170,64,2673,602,1247,3574,3486,2690,2304,1744,621,157,16427,0,28,64,57,32,27,0,0,0,200,4,19,46,25,23,4,0,0,0,130,4,21,54,67,57,29,18,8,3,261,3,12,22,22,7,4,0,0,0,70,8,17,43,26,15,12,3,0,0,111,4,74,266,300,334,238,71,25,11,1330,3,70,287,286,348,229,40,18,4,1284,86,356,706,492,401,244,56,26,4,2369,36,192,406,298,319,155,21,10,4,1446,10,57,103,66,42,10,17,4,0,312,41,150,244,176,100,97,21,6,0,843,0,3,6,0,4,4,3,0,0,30,3,11,33,28,35,12,4,4,0,125,353,258,450,498,467,452,314,253,158,3200,560,1270,2724,2340,2169,1522,575,368,192,11717
31201,4,26,73,71,51,35,23,3,0,290,3,3,6,0,0,9,4,0,0,26,3,3,8,23,22,9,11,3,3,78,161,214,669,503,472,364,217,86,24,2716,240,622,2209,1860,1534,1227,649,205,54,8596,0,3,34,13,5,3,0,0,0,63,0,5,11,8,10,0,0,0,0,40,0,17,35,23,14,12,7,3,0,107,0,3,3,5,0,0,0,0,0,11,10,28,34,17,7,3,0,0,0,99,3,16,86,141,143,65,16,9,0,482,0,76,210,157,107,76,26,9,0,660,38,133,238,155,84,34,10,3,0,698,12,32,116,87,84,38,9,0,0,383,0,7,20,22,4,5,3,0,0,65,24,45,145,78,27,21,8,4,3,353,0,0,0,0,0,0,0,0,0,5,0,4,6,9,7,4,0,0,0,34,134,76,203,256,225,164,133,128,55,1381,218,452,1145,980,733,432,205,157,60,4384
31202,22,79,187,203,184,117,80,27,9,894,15,0,9,6,4,10,8,9,3,58,3,18,39,67,98,58,20,19,3,330,357,373,912,1016,1165,942,555,364,135,5815,621,1847,5627,5709,5868,4788,2540,1085,302,28387,3,35,81,74,58,23,10,0,0,289,3,11,35,35,15,8,0,0,0,111,3,27,79,82,47,37,30,17,4,324,0,18,13,21,10,7,0,0,0,65,4,34,68,55,28,5,0,0,0,199,6,107,326,528,630,299,144,57,22,2121,6,132,478,594,542,244,114,47,4,2157,113,449,785,596,433,166,68,27,4,2643,26,170,399,364,343,148,32,10,3,1489,4,48,86,58,42,26,8,5,4,278,73,210,400,321,176,107,24,14,9,1323,6,3,0,3,3,3,0,0,0,24,4,0,35,33,25,19,10,5,0,122,452,266,476,690,619,542,511,499,217,4262,690,1511,3264,3457,2968,1622,954,676,262,15416
31203,10,46,140,94,57,37,16,3,0,394,0,0,0,3,4,0,0,4,3,16,0,3,10,15,15,12,9,3,0,65,96,145,399,281,231,197,149,52,19,1568,147,430,1448,1202,1085,966,610,193,45,6130,0,3,18,15,8,5,3,0,0,54,0,4,3,4,0,0,0,0,0,16,0,12,30,18,14,13,3,3,0,86,0,3,3,8,0,3,0,0,0,20,0,4,20,10,7,0,4,0,0,50,3,18,59,77,110,54,21,4,3,343,0,20,59,78,88,52,17,9,0,325,24,101,202,141,93,54,14,0,0,627,4,44,95,70,63,24,8,0,0,303,0,16,52,19,17,7,0,0,0,115,21,82,136,88,51,27,5,4,0,411,0,0,0,0,0,0,0,0,0,4,0,5,8,5,3,4,0,0,0,26,71,122,146,172,108,100,63,61,23,868,125,429,839,713,570,351,139,76,24,3266
31301,13,16,45,37,55,55,59,27,3,323,0,0,0,3,0,4,5,8,3,19,3,0,10,12,18,25,30,22,5,124,70,54,106,127,155,215,323,222,108,1381,168,253,667,931,1200,1553,1983,1045,294,8095,0,0,13,12,8,17,10,3,0,61,0,3,4,11,5,6,3,0,0,36,0,0,9,16,15,18,30,13,0,106,0,3,6,3,0,8,0,0,0,15,3,12,6,8,9,3,0,0,0,44,0,13,55,97,136,164,109,51,4,626,0,16,53,87,102,149,86,31,8,518,22,65,107,176,145,171,99,46,6,831,9,37,86,94,116,114,28,14,3,506,4,8,18,18,19,20,14,11,0,112,10,36,73,71,69,58,33,17,0,368,0,0,0,0,0,3,0,4,0,10,0,0,6,6,7,15,7,3,0,43,75,46,86,144,120,211,284,297,119,1381,127,231,512,745,750,950,714,484,152,4656
31302,32,85,156,143,91,65,49,16,0,636,4,14,10,0,7,0,3,3,0,51,0,8,45,39,43,32,25,0,7,199,224,197,397,364,346,368,335,212,163,2605,517,1095,2824,2514,2318,2026,1502,666,277,13752,0,8,24,15,20,3,3,5,3,76,7,19,18,15,18,3,0,0,0,80,0,7,34,30,24,15,15,3,4,132,0,3,6,11,4,0,0,0,0,26,0,15,43,26,10,10,0,0,0,110,4,41,149,193,264,164,70,34,6,932,0,35,136,189,179,114,31,16,4,708,70,197,372,305,257,135,45,25,7,1405,22,107,243,229,197,101,22,12,3,928,11,17,33,31,22,26,9,7,0,147,36,103,174,104,64,48,21,3,8,563,0,3,0,4,3,0,0,0,0,8,0,7,20,19,12,5,0,4,0,67,187,101,212,256,239,225,211,251,146,1831,336,647,1455,1428,1310,851,430,367,185,7004
31303,3,8,34,32,28,27,13,4,0,142,0,0,0,3,0,0,3,0,0,6,3,0,9,5,4,8,8,3,3,43,102,216,417,345,183,147,123,55,16,1601,142,305,757,738,610,585,463,163,34,3794,0,0,6,0,3,3,0,0,0,20,0,0,7,6,4,0,0,0,0,18,0,0,8,6,4,3,0,0,0,28,0,3,3,0,3,0,0,0,0,9,0,8,10,4,3,3,0,0,0,30,0,7,23,48,67,49,17,8,3,215,0,7,25,47,53,38,16,3,0,192,7,16,38,56,42,30,6,4,0,196,0,6,28,43,40,28,8,0,0,157,0,0,8,10,11,3,0,0,0,37,4,16,31,29,20,11,4,4,0,121,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,0,0,0,13,39,17,41,67,55,66,43,39,19,381,59,84,225,310,309,233,110,59,20,1412
31304,43,62,89,110,93,57,47,18,3,521,3,3,11,3,0,4,7,3,0,28,4,5,34,45,40,43,14,16,3,202,189,143,268,314,337,259,231,163,95,1993,500,922,2168,2796,2809,2166,1488,643,195,13696,0,17,23,33,25,7,4,0,0,113,0,6,15,19,18,7,0,0,0,69,0,12,37,41,24,21,27,9,7,178,0,7,14,15,8,3,0,0,0,40,3,8,25,42,16,4,3,0,0,99,11,38,187,315,291,192,70,25,3,1130,0,30,167,225,247,100,40,17,6,830,72,228,462,443,274,138,38,17,7,1684,27,121,295,237,204,93,22,8,0,999,3,17,50,32,22,13,8,6,0,163,49,97,197,161,96,51,16,14,3,680,0,0,0,0,3,3,0,3,0,11,0,3,17,15,18,8,3,4,0,75,199,103,250,286,248,238,211,211,58,1793,360,693,1734,1872,1488,874,451,306,86,7862
31305,19,42,120,120,103,66,42,16,11,545,4,3,4,6,5,4,13,5,7,46,3,6,22,38,37,33,24,6,7,174,143,116,234,262,373,294,397,270,172,2269,318,712,1863,2301,2661,2409,2140,1060,392,13841,0,16,30,22,26,8,4,4,0,110,6,11,24,33,22,14,0,0,0,111,0,3,24,29,24,25,24,15,7,155,3,0,21,10,7,6,0,0,0,46,0,6,16,21,7,9,0,0,0,54,8,58,155,313,347,265,164,92,30,1430,5,33,135,188,275,222,92,46,19,1021,61,193,393,429,317,217,69,50,24,1755,43,118,221,255,263,164,53,21,5,1138,3,32,65,69,22,27,13,17,3,247,45,81,143,134,107,74,31,18,6,633,0,3,0,4,4,5,0,0,3,27,0,3,12,26,11,10,3,4,0,77,188,107,186,268,303,328,392,583,408,2768,357,668,1425,1801,1731,1383,855,856,511,9576
31401,32,55,101,141,140,83,46,11,3,612,3,10,4,0,0,8,7,3,0,30,0,17,34,77,82,66,34,9,0,318,160,123,238,314,359,272,211,103,46,1820,454,1204,3264,4989,5194,3725,2287,730,167,22009,0,28,106,127,77,28,6,0,0,376,4,13,56,59,51,15,0,0,0,200,0,12,62,71,66,25,13,7,0,250,0,8,22,29,17,10,0,0,0,97,4,23,58,42,23,11,3,3,0,168,5,91,487,760,590,316,90,33,22,2396,0,71,418,630,635,343,78,27,3,2206,80,286,845,884,534,242,80,27,12,2997,35,173,468,436,351,180,26,11,0,1690,11,47,146,122,73,36,27,9,0,458,53,107,218,253,160,100,22,8,0,916,0,0,0,5,4,0,0,0,0,11,3,13,42,48,39,24,3,0,0,172,216,89,178,274,287,197,148,138,78,1599,408,968,3098,3750,2893,1536,505,256,120,13539
31402,39,72,200,195,97,58,30,8,4,693,3,0,0,4,4,0,4,0,0,17,8,3,44,61,36,34,11,9,0,202,119,167,428,363,320,172,160,110,63,1914,438,1167,3792,3881,2892,1770,1182,508,159,15779,0,7,40,24,6,3,0,0,0,87,0,9,19,24,12,3,3,0,0,67,0,7,30,17,24,18,9,11,3,105,0,3,6,3,4,0,0,0,0,16,0,7,25,11,4,0,0,0,0,49,10,38,179,217,180,111,44,21,3,806,0,29,203,158,125,77,25,9,3,622,38,173,433,329,193,111,29,22,3,1330,22,105,256,155,89,73,8,6,0,706,3,23,49,30,15,13,3,3,0,141,29,63,165,143,59,32,13,3,0,512,0,0,3,5,0,0,0,0,0,11,0,7,16,11,5,3,3,0,0,53,103,61,148,181,123,126,112,120,78,1047,208,529,1572,1301,835,579,252,188,89,5546
31403,17,45,103,93,58,28,44,8,0,392,6,3,4,0,3,0,3,3,0,24,0,9,19,39,32,14,14,7,3,131,85,80,193,194,162,150,122,84,54,1114,246,586,1778,1889,1395,1258,855,308,98,8413,0,16,37,23,21,6,0,0,0,99,4,6,21,14,11,6,0,0,0,66,4,3,28,25,30,16,16,4,4,125,0,7,7,4,0,4,0,0,0,23,0,9,29,6,6,3,0,0,0,51,4,42,119,183,182,126,39,14,10,717,0,42,142,134,169,93,27,7,0,613,61,187,363,262,217,122,34,12,5,1261,17,138,222,163,149,75,14,5,0,784,5,25,60,37,19,15,3,3,0,164,20,65,134,95,64,37,4,3,0,429,0,0,0,0,0,5,0,0,0,10,0,3,18,17,18,6,0,0,0,65,120,69,131,181,161,152,136,166,94,1205,233,608,1311,1146,1049,646,279,228,116,5608
31501,10,12,45,44,30,24,14,0,0,182,0,0,3,0,3,3,0,0,0,8,3,7,16,14,20,10,13,0,0,86,302,399,729,534,400,350,214,74,11,3020,402,740,1695,1544,1377,1126,614,175,35,7703,0,8,12,9,5,0,0,0,0,46,5,9,9,3,6,0,0,0,0,29,0,4,21,18,9,10,9,0,0,69,0,0,3,0,0,0,0,0,0,9,4,9,26,15,18,0,3,0,0,79,0,10,91,120,152,79,20,8,0,482,0,42,135,134,131,59,18,6,0,527,15,80,193,169,97,41,13,0,0,608,6,26,131,99,83,26,3,0,0,382,0,8,21,22,13,7,0,4,0,77,11,29,48,59,20,12,0,0,0,181,0,0,0,0,0,0,0,0,0,8,3,3,12,12,8,3,5,0,0,49,123,93,188,184,170,131,83,46,10,1029,172,323,898,857,711,373,148,66,17,3564
31502,0,17,63,47,43,34,21,7,0,231,0,0,3,0,0,3,6,3,0,15,3,4,21,9,27,11,7,0,0,84,159,173,418,270,304,264,152,51,14,1800,220,569,1849,1389,1267,959,446,139,26,6870,0,7,33,8,10,0,0,0,0,54,0,9,3,6,0,4,0,0,0,26,3,11,37,23,21,11,4,0,0,114,0,0,8,3,3,0,0,0,0,13,8,39,43,20,9,3,0,0,0,121,0,47,141,136,139,65,24,7,5,557,3,81,234,130,89,58,14,9,0,614,34,124,227,156,87,38,6,0,0,672,7,57,125,85,56,36,3,0,0,366,0,14,22,6,3,5,0,4,0,60,12,31,80,48,31,14,0,0,0,208,0,0,0,3,3,0,4,0,0,9,0,0,13,6,4,0,0,0,0,25,178,183,355,324,266,166,119,73,38,1704,245,607,1330,960,709,392,176,100,43,4553
31503,8,12,29,32,23,22,14,3,0,142,0,0,3,0,0,3,0,3,0,14,0,0,6,12,7,9,0,4,0,35,60,64,109,109,124,156,138,90,29,875,116,250,629,575,579,640,364,185,41,3383,0,5,20,8,3,3,0,0,0,36,0,7,3,3,0,5,0,0,0,15,0,6,7,3,7,5,3,0,3,35,0,0,0,3,0,3,0,0,0,7,34,52,58,45,9,7,3,0,0,200,0,32,107,149,137,85,45,14,8,577,0,62,163,114,97,39,23,10,0,515,29,94,127,109,60,24,11,5,3,462,4,26,63,61,40,40,8,0,0,243,0,6,15,11,12,4,0,0,0,46,11,24,54,48,24,8,3,0,0,173,0,0,3,4,0,0,0,0,0,8,0,0,9,6,5,0,0,0,0,31,75,40,96,109,101,85,96,104,47,749,161,357,709,673,496,310,196,141,62,3103
31601,28,53,94,112,100,56,41,23,4,519,0,6,0,0,3,0,0,0,0,16,4,6,27,37,41,26,15,18,5,177,126,128,213,232,231,178,141,147,123,1518,349,764,2027,2480,2651,2084,1579,932,364,13231,0,9,28,35,33,16,7,12,0,142,3,3,8,14,11,3,0,0,0,47,0,7,17,19,20,10,27,22,3,120,0,3,19,19,18,4,4,4,0,61,0,11,21,17,6,5,4,0,3,66,11,38,182,381,371,214,164,106,13,1476,0,42,169,339,340,200,124,62,23,1292,59,152,345,415,307,198,127,68,26,1693,17,68,174,191,220,118,44,22,9,863,7,34,58,47,50,24,22,16,0,257,50,71,170,212,107,73,26,14,3,725,0,4,0,0,0,3,4,0,0,9,0,3,20,19,13,12,12,7,0,84,176,71,145,237,193,163,208,287,122,1598,328,524,1346,1930,1673,1046,771,619,198,8433
31602,33,64,169,204,165,110,81,27,15,866,14,0,0,4,3,5,6,6,0,45,6,8,31,43,58,37,32,35,4,250,153,130,284,352,370,323,379,270,154,2412,432,920,2786,3607,3654,3201,2898,1685,553,19728,0,15,41,35,26,19,5,5,0,141,3,10,16,15,12,6,0,0,0,67,0,8,29,37,31,42,43,32,11,228,0,8,23,31,17,6,3,0,0,91,0,12,22,27,9,8,0,5,0,88,3,60,221,363,434,310,162,103,32,1688,4,60,251,340,350,280,150,65,20,1534,57,239,479,478,360,302,168,99,22,2211,24,132,281,276,293,186,70,21,4,1292,0,39,97,59,48,43,27,10,4,332,48,112,251,235,137,104,44,27,13,980,3,4,3,3,7,0,3,0,0,22,3,9,13,16,15,20,7,3,9,89,209,119,166,301,272,257,420,529,226,2498,360,823,1898,2230,2017,1577,1104,909,334,11257
