SA3_CODE_2016,Managers_C06_M,Managers_C06_F,Managers_C06_P,Managers_C11_M,Managers_C11_F,Managers_C11_P,Managers_C16_M,Managers_C16_F,Managers_C16_P,Professionals_C06_M,Professionals_C06_F,Professionals_C06_P,Professionals_C11_M,Professionals_C11_F,Professionals_C11_P,Professionals_C16_M,Professionals_C16_F,Professionals_C16_P,Tech_trad_wkrs_C06_M,Tech_trad_wkrs_C06_F,Tech_trad_wkrs_C06_P,Tech_trad_wkrs_C11_M,Tech_trad_wkrs_C11_F,Tech_trad_wkrs_C11_P,Tech_trad_wkrs_C16_M,Tech_trad_wkrs_C16_F,Tech_trad_wkrs_C16_P,Com_pers_S_work_C06_Cens_M,Com_pers_S_work_C06_Cens_F,Com_pers_S_work_C06_Cens_P,Com_pers_S_work_C11_Cens_M,Com_pers_S_work_C11_Cens_F,Com_pers_S_work_C11_Cens_P,Com_pers_S_work_C16_Cens_M,Com_pers_S_work_C16_Cens_F,Com_pers_S_work_C16_Cens_P,Cler_admin_work_C06_M,Cler_admin_work_C06_F,Cler_admin_work_C06_P,Cler_admin_work_C11_M,Cler_admin_work_C11_F,Cler_admin_work_C11_P,Cler_admin_work_C16_M,Cler_admin_work_C16_F,Cler_admin_work_C16_P,Sales_workers_C06_M,Sales_workers_C06_F,Sales_workers_C06_P,Sales_workers_C11_M,Sales_workers_C11_F,Sales_workers_C11_P,Sales_workers_C16_M,Sales_workers_C16_F,Sales_workers_C16_P,Mach_oper_driv_C06_M,Mach_oper_driv_C06_F,Mach_oper_driv_C06_P,Mach_oper_driv_C11_M,Mach_oper_driv_C11_F,Mach_oper_driv_C11_P,Mach_oper_driv_C16_M,Mach_oper_driv_C16_F,Mach_oper_driv_C16_P,Labourers_C06_M,Labourers_C06_F,Labourers_C06_P,Labourers_C11_M,Labourers_C11_F,Labourers_C11_P,Labourers_C16_M,Labourers_C16_F,Labourers_C16_P,Inadeq_descr_Ns_C06_M,Inadeq_descr_Ns_C06_F,Inadeq_descr_Ns_C06_P,Inadeq_descr_Ns_C11_M,Inadeq_descr_Ns_C11_F,Inadeq_descr_Ns_C11_P,Inadeq_descr_Ns_C16_M,Inadeq_descr_Ns_C16_F,Inadeq_descr_Ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
40204,2924,1607,4530,3106,1763,4871,3062,1860,4917,2458,2898,5358,3064,3886,6956,3117,4233,7347,7401,1164,8565,7834,1272,9097,7257,1288,8541,1334,3745,5081,1798,4554,6351,2169,5467,7633,1954,5902,7860,2182,6440,8616,1964,5885,7846,1821,3422,5245,2021,3653,5675,2219,3642,5859,5043,569,5609,5252,489,5743,5094,420,5518,5116,3507,8626,4964,3188,8155,5142,3282,8423,668,353,1020,744,399,1141,676,385,1066,28727,23170,51890,30960,25650,56609,30686,26462,57150
40205,3499,1625,5122,3297,1607,4902,3110,1665,4780,3715,4279,7990,3846,4773,8621,3713,4988,8702,6576,1055,7626,6520,987,7507,5877,1010,6885,1311,3223,4528,1434,3541,4976,1588,3940,5526,2064,6636,8701,1930,6574,8505,1771,5898,7669,2004,3246,5249,1955,3080,5036,1804,2920,4719,2414,229,2643,2278,206,2483,2310,155,2473,2912,1515,4429,2665,1359,4028,2643,1313,3959,418,262,676,367,229,599,398,243,644,24905,22062,46968,24297,22352,46647,23215,22145,45357
40301,1568,774,2345,1598,837,2433,1537,916,2456,1886,2063,3952,2055,2267,4323,1946,2535,4483,1428,272,1706,1545,304,1843,1392,260,1653,524,1047,1572,620,1215,1832,723,1271,1995,626,1919,2546,649,1929,2581,609,1761,2368,677,907,1582,693,1006,1697,653,883,1532,398,44,441,418,30,451,372,37,416,715,329,1042,696,277,978,679,300,982,119,89,203,130,83,219,124,93,222,7940,7453,15395,8401,7952,16356,8038,8072,16106
40302,2494,1406,3898,2596,1465,4060,2708,1682,4390,3251,3983,7238,3847,4892,8738,4071,5578,9652,4884,854,5737,5103,960,6063,4906,980,5893,1204,2789,3996,1449,3161,4614,1838,3983,5823,1600,4845,6441,1804,5204,7010,1627,4758,6380,1640,2503,4144,1631,2584,4219,1678,2607,4293,1776,171,1952,1727,163,1889,1693,131,1821,2310,1402,3707,2440,1280,3720,2468,1261,3730,299,198,494,382,260,642,338,256,595,19462,18145,37607,20984,19973,40954,21324,21244,42566
40303,2784,1344,4127,2771,1360,4133,2698,1438,4139,4688,5025,9709,4730,5388,10119,4546,5716,10260,2575,591,3167,2560,584,3151,2469,559,3019,883,1765,2646,1016,1957,2973,1136,2160,3294,1134,3334,4472,1079,3264,4344,1022,2962,3987,1235,1563,2800,1219,1527,2753,1085,1486,2570,749,60,806,682,48,728,619,50,668,1344,643,1989,1380,586,1960,1367,614,1983,190,139,330,226,175,400,217,144,359,15581,14454,30040,15667,14891,30552,15155,15126,30284
40304,4819,2456,7269,4864,2610,7474,4685,2835,7519,4548,5719,10269,5161,6972,12138,4902,7275,12184,10548,1766,12318,11472,1817,13292,10692,1923,12616,2125,5591,7720,2519,6719,9237,2827,7517,10343,2659,8464,11122,2730,9144,11873,2603,8375,10977,2810,4976,7784,2984,5386,8375,3009,5283,8293,3950,422,4373,4321,372,4694,4078,327,4412,5715,3499,9216,5426,2922,8350,5333,2796,8134,608,333,936,718,418,1136,625,448,1072,37770,33232,71005,40201,36364,76568,38760,36783,75540
40401,3139,1681,4823,3395,1860,5257,3674,2203,5881,3745,4333,8079,4289,5356,9641,4748,6137,10887,5198,938,6140,5560,1040,6601,5397,1090,6491,1297,2551,3847,1536,3097,4632,1959,3878,5840,1963,5589,7554,1943,5906,7849,1981,5759,7743,1771,2697,4464,1880,2910,4796,2001,3078,5077,2485,300,2785,2593,272,2871,2600,233,2826,2794,1692,4482,2963,1556,4519,3030,1560,4586,408,288,702,530,293,825,422,331,761,22797,20076,42868,24688,22292,46976,25815,24270,50082
40402,1274,751,2025,1425,873,2293,1438,1034,2473,1386,1880,3272,1799,2510,4309,1739,2705,4437,2835,542,3378,3173,578,3757,2971,604,3574,629,1568,2201,867,1986,2851,1048,2379,3429,808,2520,3331,906,2806,3717,875,2569,3449,729,1278,2004,835,1405,2240,889,1397,2289,1845,209,2050,1879,188,2061,1729,169,1900,1898,1242,3135,2016,1225,3239,1938,1210,3153,283,159,443,347,185,533,278,183,456,11697,10139,21839,13256,11749,24998,12905,12245,25152
40403,1817,960,2775,2000,1064,3071,2095,1244,3335,2515,2922,5440,2874,3581,6451,3082,3935,7019,2869,591,3457,3058,666,3725,2943,649,3594,772,1592,2358,1078,1979,3056,1246,2433,3673,1140,3284,4420,1277,3377,4654,1232,3158,4390,1029,1579,2607,1127,1633,2767,1193,1686,2881,1290,112,1397,1338,119,1458,1294,96,1391,1604,852,2453,1641,846,2490,1802,941,2737,260,136,392,316,176,494,244,190,432,13295,12012,25309,14707,13444,28156,15126,14320,29450
40501,1851,888,2738,1789,900,2695,1743,871,2620,882,1173,2055,949,1340,2284,921,1426,2351,1810,414,2223,2012,450,2468,2045,480,2525,282,900,1181,281,1174,1457,344,1394,1738,313,1423,1735,374,1536,1915,377,1549,1924,349,718,1066,369,874,1243,421,888,1308,1092,84,1174,1188,112,1291,1188,102,1289,1796,1139,2936,1709,991,2701,1767,1016,2779,131,76,206,143,71,213,150,80,231,8498,6817,15309,8816,7448,16266,8969,7793,16763
40502,1889,815,2708,1763,724,2494,1563,668,2233,376,665,1042,404,763,1168,384,752,1137,939,229,1168,1036,245,1277,964,226,1187,124,587,709,120,707,827,131,740,873,121,718,836,134,831,967,131,817,946,180,412,588,205,431,634,194,454,650,522,44,558,655,48,699,719,65,782,1042,604,1653,973,587,1560,1018,590,1608,91,74,163,85,55,140,106,48,154,5286,4141,9431,5372,4388,9756,5217,4357,9572
40503,1429,668,2099,1328,642,1963,1247,593,1837,456,834,1286,482,954,1433,462,982,1442,1221,256,1474,1286,268,1552,1226,240,1460,222,827,1046,223,927,1153,243,1040,1286,181,859,1038,185,915,1100,176,874,1056,289,626,912,301,704,1003,312,666,975,917,50,969,1071,71,1141,987,51,1039,824,550,1373,822,529,1356,803,548,1354,101,69,169,142,69,211,102,69,169,5634,4736,10373,5846,5070,10916,5557,5065,10623
40504,1305,583,1882,1242,554,1792,1176,532,1705,324,585,909,373,683,1054,355,703,1061,948,188,1134,1118,231,1351,1079,217,1290,148,654,801,174,796,967,202,836,1035,153,692,844,154,774,922,165,758,920,257,452,704,275,584,861,283,586,866,482,25,505,637,30,661,645,36,683,731,504,1233,808,479,1286,844,470,1317,84,53,137,103,46,148,83,62,149,4430,3727,8159,4868,4179,9050,4833,4197,9023
40601,3299,1422,4719,2952,1381,4333,2606,1257,3861,1171,1858,3032,1290,2110,3392,1185,2088,3270,3075,464,3540,3438,547,3982,3085,529,3616,496,1707,2200,534,1961,2493,568,2040,2605,414,2099,2513,407,2187,2592,335,2129,2467,591,1338,1928,600,1550,2144,639,1516,2156,1791,129,1923,2290,205,2495,2088,194,2281,2300,1370,3672,2106,1269,3377,1939,1212,3152,315,137,453,332,158,495,294,161,457,13452,10532,23981,13945,11361,25308,12741,11134,23874
40602,858,499,1356,803,513,1317,717,487,1202,586,962,1544,768,1103,1871,564,991,1556,1667,299,1963,1990,356,2349,1501,279,1774,494,955,1443,525,1016,1540,497,983,1488,228,1034,1259,267,1131,1397,224,873,1092,235,567,801,224,598,820,262,552,812,1226,85,1310,1424,106,1535,1229,82,1317,1100,700,1802,981,593,1576,790,515,1305,186,118,302,230,87,316,135,94,230,6575,5211,11788,7215,5507,12724,5926,4852,10779
40701,2008,1084,3090,1995,1085,3085,1925,1067,2994,845,1258,2104,1022,1586,2606,986,1712,2698,1989,412,2399,2372,520,2895,2323,510,2829,418,1279,1694,506,1651,2160,587,1919,2506,286,1403,1693,355,1719,2075,343,1772,2121,530,920,1451,606,1193,1803,661,1169,1828,821,80,904,1033,79,1113,1016,89,1101,1580,913,2487,1640,921,2566,1586,940,2525,127,98,223,176,111,287,162,107,272,8602,7437,16039,9709,8877,18591,9587,9290,18874
40702,4008,1929,5936,3864,1803,5666,3477,1694,5173,1219,1972,3191,1274,2228,3502,1270,2363,3633,3591,670,4265,3685,663,4348,3418,650,4068,385,1740,2124,492,2088,2578,600,2377,2981,466,2716,3178,493,2752,3245,460,2672,3128,945,1785,2725,962,1980,2936,988,2015,2998,2434,228,2662,2366,200,2566,2359,174,2531,3356,2000,5354,3043,1846,4885,3240,1731,4974,286,172,458,279,171,444,261,157,421,16685,13209,29897,16452,13729,30182,16082,13827,29909
40703,4352,1988,6342,3868,1700,5568,3525,1647,5167,1044,1840,2877,1064,1927,2992,1011,1976,2984,2896,693,3588,2991,663,3652,3033,631,3668,556,1883,2433,623,2268,2886,660,2426,3083,475,2339,2816,465,2439,2903,442,2370,2807,802,1453,2258,800,1543,2343,835,1740,2579,1804,186,1987,2004,176,2180,2057,190,2247,3935,2652,6589,3578,2258,5840,3645,2235,5878,312,171,488,308,166,469,300,172,475,16176,13204,29375,15696,13138,28835,15502,13391,28886
49797,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,5,6,0,3
49999,33,23,57,46,20,70,35,20,54,65,79,142,65,57,129,52,54,103,125,19,138,116,8,127,94,20,112,39,57,89,29,62,88,19,32,53,15,53,65,39,53,94,18,40,57,29,39,70,21,33,50,27,23,49,89,7,93,81,0,85,82,6,85,155,84,242,163,76,239,132,75,212,20,3,18,28,5,30,11,0,11,567,354,920,590,317,911,465,263,734
50101,1707,1033,2741,1847,1086,2930,1963,1300,3269,1029,1178,2210,1205,1568,2772,1395,2098,3491,2691,434,3130,3059,528,3584,3539,598,4141,263,1102,1360,388,1474,1858,532,1989,2518,254,1573,1827,328,1877,2202,333,2046,2376,619,1211,1827,651,1397,2049,774,1569,2336,837,83,916,1087,100,1191,1332,140,1465,1671,1005,2680,1679,996,2674,1828,1186,3012,145,98,245,157,84,238,200,116,315,9225,7709,16932,10394,9105,19495,11892,11033,22926
50102,2632,1462,4096,2956,1579,4531,2675,1672,4349,2164,2743,4910,2601,3428,6028,2491,3926,6417,6652,977,7631,7991,1190,9181,7402,1273,8677,601,2439,3039,706,3097,3799,833,3782,4613,746,3790,4539,839,4482,5320,784,4308,5093,1058,2492,3547,1124,2814,3932,1231,2998,4229,3812,311,4122,4395,457,4848,4279,394,4679,3230,2166,5394,3748,2335,6076,3616,2404,6019,426,219,641,382,221,607,483,249,730,21333,16589,37925,24734,19602,44330,23798,21007,44807
50103,1421,751,2171,1353,727,2082,1283,728,2014,469,695,1164,475,746,1219,421,790,1212,1041,237,1280,1180,230,1414,1216,235,1458,137,561,691,144,724,871,162,708,873,130,751,883,160,848,1007,143,828,967,223,460,687,221,508,732,225,548,779,798,64,866,828,69,895,926,59,989,1009,702,1712,980,659,1638,804,668,1473,70,52,125,102,70,172,110,53,161,5295,4284,9575,5441,4586,10024,5306,4621,9924
50201,1622,888,2517,2042,1129,3178,2088,1362,3444,1330,1643,2972,1761,2480,4245,1814,3181,4997,4712,696,5404,5902,930,6833,6351,1016,7370,465,1741,2211,732,2787,3521,928,3446,4371,509,2456,2962,636,3366,3997,718,3485,4197,835,2047,2882,961,2463,3421,1141,2676,3816,2387,203,2588,3214,328,3542,3573,449,4017,2080,1262,3344,2587,1369,3950,2614,1631,4249,328,165,495,346,166,514,418,243,654,14271,11094,25366,18186,15017,33201,19636,17483,37124
50301,3384,1489,4871,3705,1611,5324,3868,1708,5573,6300,5454,11752,6713,5876,12593,6705,6460,13167,1365,364,1727,1352,394,1746,1246,376,1620,772,1492,2269,896,1562,2459,1034,1629,2667,740,2607,3343,834,2650,3485,822,2434,3258,1055,1496,2548,1098,1391,2496,1016,1296,2313,410,47,451,391,36,428,356,44,394,1021,344,1364,848,302,1145,801,329,1129,274,159,439,253,152,404,302,202,499,15327,13441,28773,16094,13985,30080,16147,14475,30625
50302,3670,2107,5770,4699,2705,7407,5043,3113,8160,8170,7345,15514,10379,9305,19687,10491,10176,20667,3050,805,3850,4126,1026,5147,3985,1122,5108,1260,2216,3475,1626,2648,4272,1829,3201,5028,1521,4070,5594,1935,4867,6800,1869,4409,6285,1507,1967,3477,1584,1975,3560,1629,2186,3814,944,106,1050,1151,116,1267,1117,123,1237,1798,815,2615,1931,960,2891,2080,1257,3338,309,209,519,386,226,614,431,330,759,22238,19624,41866,27815,23829,51643,28479,25924,54402
50401,2254,1299,3549,2600,1535,4132,2727,1766,4488,3435,3698,7131,4186,4564,8752,4369,5128,9501,4873,828,5706,5347,1024,6364,5037,996,6040,1041,2221,3268,1292,2559,3850,1410,2977,4386,1471,4272,5743,1612,4639,6247,1511,4195,5710,1374,2027,3392,1353,2106,3454,1378,2035,3407,1982,234,2222,2256,290,2544,2002,298,2292,2183,1256,3438,2172,1203,3377,2185,1242,3423,312,243,548,387,202,590,387,265,654,18925,16069,34997,21204,18111,39316,21007,18895,39902
50402,1421,625,2043,1489,718,2209,1459,752,2210,1542,1773,3315,1608,1953,3564,1482,2138,3620,2667,462,3123,2891,498,3384,2761,526,3283,507,1312,1822,522,1369,1890,541,1490,2033,590,2177,2766,634,2461,3096,520,2107,2633,667,1122,1788,635,1168,1799,593,1081,1670,1316,134,1447,1382,145,1523,1316,155,1465,1111,660,1772,1067,588,1656,1073,618,1686,175,103,273,155,117,271,210,131,341,9988,8367,18351,10389,9008,19395,9946,9001,18945
50403,2760,1537,4293,3503,1820,5323,3804,2357,6161,2466,2829,5298,3077,3727,6808,3694,4906,8602,6480,1048,7531,7864,1349,9212,9135,1587,10720,1133,2890,4023,1467,3731,5200,1916,5337,7253,1578,5256,6834,1830,6496,8319,2082,6978,9052,1559,2725,4280,1732,3229,4961,2177,3898,6074,3455,446,3896,4270,564,4837,5198,634,5834,3096,2002,5096,3383,2053,5432,3884,2536,6415,453,251,704,493,316,814,620,405,1023,22979,18979,41960,27610,23286,50900,32499,28640,61140
50501,6706,2773,9478,7132,2935,10070,6796,3282,10075,7845,8282,16127,8613,9573,18186,8296,10278,18578,12131,1785,13919,12030,1773,13807,10871,1679,12544,2219,5270,7487,2424,5794,8223,2480,5878,8359,3079,11165,14240,2943,11006,13956,2460,9436,11896,3319,5719,9041,3112,5231,8345,2947,4819,7767,3258,324,3587,3238,342,3578,2905,285,3186,4400,2127,6527,4048,1858,5906,3774,1757,5530,563,410,975,584,391,972,730,448,1179,43525,37850,81380,44127,38907,83036,41256,37868,79127
50502,5935,3097,9030,6947,3685,10631,7443,4250,11690,9138,9506,18637,11245,11823,23066,11205,13397,24608,9309,1730,11036,10494,1897,12391,10840,2148,12985,2164,4648,6807,2615,5551,8168,3086,6785,9868,2885,9617,12498,3109,10480,13588,3023,9658,12681,3130,4487,7611,3295,4770,8058,3468,4963,8433,3429,463,3884,3918,494,4412,3929,458,4393,4741,2347,7089,4966,2449,7412,5040,2725,7772,668,480,1147,820,517,1336,861,584,1440,41383,36364,77748,47399,41662,89062,48904,44969,93866
50503,3328,1717,5040,4762,2613,7380,5577,3199,8773,3012,3411,6421,4827,6016,10845,5674,7918,13591,8971,1325,10295,12703,1905,14606,14391,2380,16771,1395,3351,4746,2126,5554,7682,2811,7689,10498,1799,6379,8179,2378,9031,11414,2707,9951,12658,1840,3425,5262,2423,4674,7097,3188,5921,9109,3417,398,3822,4820,537,5357,5655,670,6330,4049,2432,6480,5105,2867,7973,6199,3468,9670,532,339,872,632,399,1026,966,584,1543,28344,22776,51120,39777,33601,73381,47170,41777,88947
50601,1380,644,2029,1793,942,2738,2140,1189,3328,1241,1446,2685,1791,2241,4033,2491,3237,5729,3914,582,4497,4854,768,5624,5474,920,6388,580,1745,2323,765,2226,2990,1037,3058,4092,784,2642,3429,1040,3618,4665,1261,3937,5197,720,1459,2182,912,1884,2797,1188,2319,3511,2291,244,2535,2836,323,3156,3361,409,3764,1825,1142,2969,2077,1195,3279,2379,1350,3731,254,128,389,325,143,470,341,202,547,13006,10042,23040,16396,13346,29746,19668,16624,36286
50602,1673,983,2656,2277,1285,3566,2296,1517,3810,2727,2896,5627,3808,3857,7665,3906,4350,8257,3364,632,4000,4361,779,5136,4542,857,5395,791,1715,2512,1076,2046,3124,1294,2520,3810,1121,3330,4453,1427,3693,5120,1256,3447,4701,1001,1308,2310,1053,1518,2573,1199,1634,2835,1848,221,2072,2069,327,2389,2037,260,2303,1784,1016,2796,1930,1058,2983,2123,1224,3346,250,158,410,308,199,511,353,213,569,14567,12269,26835,18314,14758,33072,19005,16025,35026
50603,2725,1265,3987,2949,1382,4325,2804,1418,4221,4130,4148,8274,5294,5127,10420,4927,5459,10387,4935,907,5842,5226,1020,6244,5007,998,6005,1101,2589,3691,1401,2950,4349,1544,3312,4860,1610,4930,6536,1864,5057,6925,1598,4055,5659,1556,2436,3998,1612,2355,3969,1656,2308,3970,2074,261,2336,2495,305,2805,2401,272,2672,2612,1415,4031,2614,1429,4044,2851,1594,4441,336,202,541,431,232,662,429,282,714,21083,18158,39238,23879,19859,43745,23229,19698,42927
50604,2472,1288,3761,2959,1529,4486,2791,1636,4428,2488,2641,5125,3434,3847,7280,3756,4377,8129,7039,1116,8158,8027,1318,9352,8060,1279,9340,1158,2934,4085,1360,3538,4897,1583,4243,5830,1739,5672,7410,1991,6459,8449,1901,5512,7415,1610,2911,4521,1679,3041,4725,1979,3175,5158,4095,481,4574,4676,584,5259,4777,539,5316,3451,2136,5589,3564,2239,5800,3880,2472,6347,436,288,723,517,312,826,624,354,972,24484,19464,43950,28206,22865,51073,29338,23594,52930
50605,1945,927,2868,2154,988,3137,2011,1007,3020,1913,2059,3969,2044,2449,4492,1999,2654,4647,3816,639,4452,4166,655,4822,4159,674,4830,560,1564,2115,604,1848,2452,696,2068,2767,963,3362,4327,965,3673,4635,906,3368,4277,867,1567,2434,791,1607,2392,819,1566,2380,2044,239,2282,2218,230,2450,2279,294,2573,1565,961,2522,1488,856,2338,1462,880,2341,245,165,405,252,170,421,251,161,411,13905,11474,25380,14666,12474,27140,14592,12664,27255
50606,575,318,895,665,378,1047,823,495,1315,283,386,664,420,612,1038,602,940,1549,1183,216,1402,1636,273,1909,2296,414,2706,143,389,532,201,580,777,309,1043,1352,167,814,976,220,1172,1389,324,1522,1842,151,344,498,206,491,696,317,827,1142,647,61,703,890,89,973,1383,137,1522,430,241,672,522,340,870,777,484,1265,67,38,106,78,57,137,127,78,204,3647,2805,6450,4842,3998,8840,6957,5938,12896
50607,1833,897,2737,2057,1082,3139,2068,1134,3205,3289,3043,6329,3749,3542,7295,3590,3684,7277,1580,355,1936,1771,361,2135,1601,388,1993,559,1087,1647,605,1188,1786,676,1272,1946,765,2342,3107,802,2414,3210,714,2016,2734,841,991,1829,771,993,1766,693,950,1647,537,61,599,548,48,601,517,66,584,787,372,1157,779,356,1138,720,368,1088,158,99,255,168,99,263,180,116,301,10342,9257,19599,11248,10084,21333,10766,10000,20767
50701,2304,1083,3391,3192,1609,4802,3509,1979,5489,2407,2718,5127,3612,4431,8039,4408,5786,10195,5936,931,6869,7326,1087,8411,7657,1332,8987,802,2339,3143,1061,3107,4171,1386,3836,5228,1127,4502,5633,1518,5570,7091,1564,5734,7299,1179,2254,3433,1387,2644,4027,1520,3002,4525,2526,252,2776,3013,324,3334,2970,333,3297,2691,1615,4305,2747,1569,4323,2902,1739,4638,359,188,551,453,257,704,551,311,867,19333,15883,35220,24306,20600,44903,26463,24057,50518
50702,1280,706,1983,1470,820,2292,1608,1006,2610,2331,2666,4995,2665,3215,5878,2755,3522,6284,1553,355,1909,1697,356,2056,1604,375,1981,433,913,1337,510,1033,1547,586,1209,1788,445,1461,1904,467,1602,2062,440,1443,1884,492,784,1277,453,755,1216,491,786,1280,503,59,562,526,68,594,520,75,598,852,355,1210,800,319,1127,718,338,1051,147,64,213,122,84,203,178,115,295,8031,7360,15389,8714,8248,16966,8899,8879,17776
50703,452,285,738,588,399,987,793,509,1296,389,466,851,569,802,1367,1017,1369,2382,1755,253,2001,2297,356,2652,2667,439,3106,244,627,871,352,1001,1356,513,1456,1964,281,934,1217,404,1433,1834,504,1679,2180,244,565,810,347,824,1166,497,1128,1625,1050,120,1172,1363,157,1525,1659,183,1842,881,543,1422,974,659,1635,1270,807,2078,127,50,171,119,73,191,190,131,324,5414,3846,9259,7025,5702,12730,9102,7703,16802
50704,4706,2020,6729,4999,2154,7149,4850,2276,7121,6512,6631,13144,7183,7601,14789,6983,7976,14961,4709,964,5673,4890,967,5852,4303,917,5221,1201,2725,3930,1455,2990,4449,1415,3078,4487,1687,5885,7565,1899,6134,8028,1636,5160,6799,2004,2986,4990,1822,2709,4527,1857,2572,4430,1404,139,1542,1444,147,1591,1364,168,1536,2153,965,3116,2026,881,2904,1989,879,2865,380,260,639,410,280,691,393,268,659,24757,22574,47330,26120,23859,49980,24794,23291,48082
50705,2187,1171,3361,2899,1628,4528,3102,1883,4983,1786,2201,3980,2697,3509,6208,2879,4466,7344,7374,1026,8404,8923,1303,10228,9639,1576,11213,1180,2746,3932,1627,4081,5711,1954,5134,7088,1025,3770,4790,1416,5199,6613,1360,5518,6876,1048,2612,3660,1273,3226,4496,1533,3777,5311,2884,254,3139,3968,406,4372,4620,460,5079,2800,1643,4442,3392,1821,5208,3816,2145,5957,429,189,620,494,242,737,654,328,981,20710,15611,36320,26679,21415,48099,29547,25290,54837
50901,3470,1810,5280,3273,1781,5053,3006,1698,4704,1294,1818,3113,1402,2114,3511,1442,2300,3739,2810,541,3356,3064,615,3677,3168,639,3816,531,1530,2058,650,1843,2494,758,2143,2900,376,2097,2470,386,2329,2711,391,2330,2721,677,1310,1992,722,1426,2148,782,1466,2250,1337,157,1497,1515,147,1661,1614,160,1781,2359,1288,3643,2097,1181,3283,2241,1330,3567,221,143,366,205,133,340,250,140,395,13072,10701,23782,13315,11564,24880,13656,12200,25865
50902,4414,2009,6424,4026,1796,5823,3601,1724,5322,826,1467,2295,907,1643,2548,844,1629,2471,2768,602,3372,3067,659,3728,3074,625,3707,359,1229,1582,426,1538,1966,450,1665,2114,353,2053,2399,374,2369,2737,347,2309,2654,481,929,1407,484,1022,1500,542,1048,1590,1816,208,2023,2235,276,2508,2246,289,2529,1844,1197,3038,1876,1193,3072,2025,1254,3277,208,133,337,234,149,383,237,141,377,13059,9825,22884,13635,10634,24272,13365,10682,24041
50903,2417,1115,3532,2169,946,3107,1837,855,2695,310,684,992,361,719,1081,309,680,989,968,240,1208,1185,245,1430,973,229,1202,129,572,699,141,639,785,133,601,734,80,709,793,125,815,942,82,749,827,183,289,476,157,315,475,166,312,485,675,85,757,868,129,1000,789,154,934,772,426,1200,734,404,1142,710,406,1112,74,54,124,104,63,170,109,56,166,5615,4180,9792,5844,4278,10126,5113,4041,9151
51001,974,558,1528,1082,723,1806,1064,728,1795,805,1201,2005,1132,1624,2760,1034,1757,2797,1470,253,1724,1855,294,2143,1633,280,1909,551,924,1478,722,1122,1847,824,1269,2093,239,1194,1426,330,1498,1826,307,1417,1721,263,507,765,226,592,824,288,593,880,688,70,752,881,104,985,634,54,689,1787,911,2700,1277,566,1843,958,457,1416,282,164,441,230,144,372,196,139,339,7047,5774,12827,7738,6669,14404,6938,6700,13639
51002,446,264,705,734,367,1102,639,413,1045,498,597,1101,1014,887,1899,725,839,1562,1657,198,1852,3522,300,3821,3133,317,3452,165,440,605,227,522,754,208,600,809,168,688,855,298,1215,1516,250,862,1109,85,347,433,112,356,466,134,417,556,1198,120,1318,2655,346,3005,2317,441,2756,696,482,1179,1026,584,1605,797,527,1327,117,43,155,176,52,233,213,73,285,5040,3170,8210,9773,4627,14399,8412,4489,12899
51003,670,367,1037,1048,491,1542,1020,586,1600,699,789,1490,1244,1078,2327,1275,1100,2372,2478,291,2768,4502,381,4886,5060,401,5460,202,567,766,274,696,965,321,866,1195,284,1091,1376,535,1634,2166,445,1276,1724,122,538,663,167,533,705,205,530,735,1455,264,1724,2538,453,2990,2649,490,3141,738,545,1281,1380,674,2053,1691,727,2418,160,61,225,259,85,353,266,96,363,6806,4518,11318,11945,6024,17973,12925,6079,18999
51101,1069,501,1571,1022,498,1516,882,461,1340,353,438,792,369,499,872,357,529,885,950,163,1117,1037,185,1223,908,191,1104,86,428,515,97,488,583,94,485,580,98,686,784,106,719,829,115,681,797,192,401,593,172,407,582,206,397,612,627,43,672,720,85,806,716,75,788,662,371,1035,576,372,947,575,376,951,65,25,90,60,37,94,73,36,110,4102,3060,7163,4153,3290,7442,3931,3218,7154
51102,504,304,809,502,307,809,457,297,757,230,310,541,220,287,509,227,323,550,543,81,631,566,98,664,570,105,676,133,263,397,137,277,418,159,313,471,76,400,475,91,444,533,75,422,502,81,236,315,75,221,297,107,214,317,264,14,280,306,35,342,243,22,262,470,263,729,424,263,684,352,267,621,59,35,91,53,25,77,59,27,86,2357,1910,4268,2376,1956,4339,2250,2001,4252
51103,1087,604,1689,1137,682,1819,970,634,1606,985,1294,2275,1231,1436,2671,1102,1438,2537,3175,447,3624,4004,530,4539,3439,482,3914,380,1043,1421,449,1199,1649,424,1270,1697,325,1714,2035,373,1968,2340,294,1584,1880,309,959,1270,310,926,1236,325,975,1306,2912,332,3249,3380,462,3843,3006,485,3485,1222,862,2083,1285,921,2202,921,763,1689,282,138,419,242,127,367,219,119,338,10671,7386,18064,12418,8242,20657,10698,7755,18451
