SA3_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
50602,209,240,210,138,129,90,10,1064,0,0,0,0,3,6,0,4,23,31,32,28,42,27,9,199,5,3,0,0,8,22,50,88,214,141,165,55,80,49,16,906,3,3,20,11,35,44,67,53,124,46,23,9,7,13,15,476,0,3,0,0,4,7,4,8,13,8,6,4,5,0,3,72,0,0,0,0,3,0,0,0,10,9,9,14,12,5,5,55,111,35,19,24,152,63,453,150,270,57,46,11,11,20,66,1485,0,0,0,0,0,0,4,0,7,3,5,0,0,0,649,673,129,48,39,37,229,153,626,401,1099,806,995,708,854,612,796,7538,3,0,0,0,0,0,3,0,32,96,154,142,281,296,74,1091,0,0,7,0,5,6,6,22,58,43,32,26,25,21,12,255,0,0,0,0,4,3,9,23,155,262,282,291,295,285,74,1684,0,0,0,0,0,0,0,3,24,26,51,41,70,49,13,276
50603,226,231,208,158,123,100,12,1090,0,0,0,0,6,3,5,6,30,24,26,34,26,14,7,186,3,0,3,3,7,22,58,86,246,220,151,56,64,35,19,966,7,17,19,28,45,64,85,99,159,78,40,13,18,20,11,708,0,0,3,0,0,3,6,18,16,12,9,3,7,3,5,90,0,0,0,0,0,0,0,0,5,6,9,8,3,3,5,52,202,67,47,34,251,113,690,343,545,126,84,39,25,27,86,2664,3,0,0,0,0,0,4,3,5,8,3,0,0,0,500,528,218,83,74,72,321,222,902,640,1434,943,937,633,642,437,671,8221,3,0,3,0,0,3,7,10,77,171,291,311,494,528,129,2032,0,3,0,0,4,9,13,31,118,95,60,41,54,46,26,507,3,0,3,0,0,7,9,35,261,427,519,521,539,540,181,3036,0,0,0,0,0,0,3,4,28,45,71,54,84,67,26,385
50604,264,352,315,193,109,59,23,1377,0,0,0,0,4,0,3,5,29,25,42,28,26,22,10,205,3,0,0,6,9,19,80,159,418,278,166,38,59,33,24,1297,3,12,22,19,43,75,119,123,185,54,25,10,9,8,16,712,0,3,0,0,0,8,11,15,38,24,6,4,7,3,12,125,0,0,0,0,0,0,0,0,16,12,6,9,6,3,6,60,218,56,61,23,304,129,1029,350,559,102,44,23,16,6,140,3066,6,0,0,0,9,0,24,4,14,0,0,0,0,0,632,694,241,74,87,49,384,241,1316,747,1797,1196,1277,749,625,305,895,9982,4,0,0,0,0,3,7,15,96,229,514,539,680,473,209,2754,0,0,3,0,3,13,25,39,133,99,89,55,51,30,35,575,4,3,0,0,3,5,10,44,423,775,807,634,518,337,203,3775,0,0,3,0,0,0,4,5,48,91,114,104,101,64,28,564
50605,126,173,168,113,96,76,16,793,0,0,0,0,0,0,0,0,12,18,30,12,19,12,6,124,0,0,0,0,0,10,16,50,174,152,128,36,66,44,22,702,0,8,10,4,25,23,62,68,117,53,43,15,10,11,11,457,4,0,0,0,0,5,5,6,15,14,8,0,10,3,0,66,0,0,0,0,0,0,0,3,5,10,6,4,10,7,5,50,86,40,34,25,151,71,605,292,453,89,62,31,28,34,73,2075,3,0,0,0,0,0,11,0,8,4,0,0,4,0,459,492,96,46,46,34,186,111,709,461,1042,684,757,484,532,343,627,6166,3,0,0,0,0,0,4,9,32,79,195,237,330,322,126,1325,0,0,0,0,0,3,3,8,55,57,35,45,36,25,25,284,5,0,0,0,3,0,4,23,176,348,409,411,400,324,144,2238,0,0,0,0,0,0,0,3,17,31,45,53,62,54,21,292
50606,73,114,98,70,32,26,5,442,0,0,0,0,0,0,0,3,8,9,20,16,6,9,3,69,3,0,0,0,3,3,11,26,65,83,45,24,26,12,8,306,0,5,3,3,10,19,14,24,49,26,8,5,0,7,3,178,0,0,0,0,0,0,4,0,7,3,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,42,8,19,12,63,23,188,72,110,17,22,4,14,6,35,625,0,0,0,0,0,0,0,3,0,0,0,0,0,0,206,222,50,15,29,19,76,44,233,149,387,362,398,263,226,142,285,2658,0,0,0,0,0,3,0,4,23,60,118,103,154,148,64,674,0,0,0,0,0,5,0,4,22,21,20,18,8,9,5,121,3,0,3,0,0,3,7,3,103,198,247,191,171,113,64,1103,0,0,0,0,0,0,0,0,14,23,32,33,16,15,11,152
50607,71,91,106,94,92,118,4,607,0,0,0,0,0,3,0,0,5,8,13,18,22,20,5,96,0,0,0,4,0,6,11,25,93,97,85,37,73,79,11,527,0,8,4,0,10,20,28,37,68,50,29,21,22,30,10,339,0,0,0,0,0,3,0,8,10,6,3,7,4,10,3,57,0,0,0,0,0,0,0,0,0,0,9,0,10,10,0,26,76,27,21,10,63,24,189,127,279,104,63,43,37,46,33,1145,0,0,0,0,0,0,4,0,4,5,0,0,0,0,380,399,81,33,33,17,87,66,249,246,630,450,541,446,571,705,473,4625,3,0,0,0,0,0,0,3,16,26,58,64,163,408,48,793,0,0,0,0,3,0,3,3,15,15,12,22,31,42,19,162,3,0,0,0,0,0,3,7,33,72,129,157,222,569,66,1265,0,0,0,0,0,0,0,4,8,14,8,20,33,65,12,157
50701,240,299,291,250,142,112,30,1419,3,0,0,0,0,0,3,3,28,31,42,44,36,29,6,229,0,4,0,0,4,17,50,70,270,252,164,71,104,54,25,1092,3,6,13,13,32,43,80,98,152,49,37,15,9,14,7,579,0,0,0,0,8,5,9,15,25,11,13,9,10,4,10,108,0,0,0,0,0,0,0,0,5,5,10,11,9,19,8,75,134,60,43,28,281,112,803,278,414,107,52,26,27,25,124,2508,3,0,0,0,3,0,16,4,12,0,3,0,0,3,784,831,147,74,66,45,333,206,1015,535,1340,1027,1250,987,1039,607,1045,9711,0,0,3,0,0,0,3,4,74,134,339,394,665,582,196,2390,0,0,0,0,0,3,13,27,71,87,87,51,56,44,33,466,3,0,6,0,3,7,15,26,309,617,821,825,775,640,256,4310,0,0,0,0,0,0,4,7,28,59,101,108,143,108,41,605
50702,62,89,88,106,88,113,8,572,0,0,0,0,0,0,0,0,8,10,10,16,16,24,5,82,0,0,0,0,0,4,6,14,68,68,57,40,55,57,19,398,3,4,9,3,8,18,27,31,80,39,31,14,16,17,13,319,0,0,0,0,0,0,3,7,9,8,8,3,4,3,3,49,0,0,0,0,0,0,0,0,0,8,5,3,3,4,0,21,39,12,14,5,105,24,239,113,250,69,54,21,37,37,41,1063,0,0,0,0,0,0,3,0,4,3,0,0,0,0,350,362,40,19,20,15,121,53,299,187,549,378,415,361,494,573,448,3978,0,0,0,0,0,0,4,0,12,28,41,55,147,273,60,627,0,0,0,0,0,0,4,7,25,29,29,29,33,29,21,198,0,0,0,0,0,0,4,8,50,116,154,180,227,422,75,1251,0,0,0,0,0,0,0,0,9,6,14,18,37,57,10,160
50703,83,126,98,76,37,15,0,466,0,0,0,0,0,0,0,3,15,16,19,16,17,10,3,103,0,0,0,0,3,6,23,48,114,97,67,17,20,7,15,424,0,3,3,3,15,17,33,42,43,16,3,7,0,3,5,204,0,0,0,0,3,0,0,5,10,3,4,0,0,0,0,33,0,0,0,0,0,0,0,0,3,10,4,4,3,0,4,32,49,20,13,13,107,33,277,85,128,25,13,6,5,5,38,825,0,0,0,0,3,0,3,0,4,0,3,0,0,0,265,280,48,24,20,22,137,60,358,207,484,441,511,330,254,109,344,3357,0,0,0,0,0,0,3,0,28,85,161,158,184,97,53,763,0,0,0,0,0,3,11,5,32,33,30,6,9,7,5,141,0,0,0,0,3,0,3,7,150,262,251,212,112,67,71,1144,0,0,0,0,0,0,0,3,25,41,47,35,42,17,12,218
50704,149,192,211,203,180,241,25,1216,0,0,0,0,0,8,0,3,13,16,28,24,40,35,8,184,0,0,0,0,5,10,26,40,184,179,187,76,135,170,22,1033,7,10,16,9,45,52,85,101,198,123,84,53,40,62,17,901,0,0,0,0,0,0,5,6,24,17,14,9,9,12,11,120,0,0,0,0,0,0,0,0,5,3,3,0,11,7,4,37,162,81,61,29,261,106,720,447,1022,307,196,75,102,124,140,3822,0,0,0,0,7,0,8,0,10,4,3,0,0,3,659,699,171,102,77,34,332,196,885,658,1751,1029,1080,828,1091,1239,902,10371,0,0,3,0,0,0,3,10,30,74,161,251,565,1011,217,2321,0,0,0,0,4,4,5,26,82,71,63,58,77,91,50,534,8,0,0,0,3,7,5,15,181,309,524,688,798,1491,249,4274,0,0,0,0,0,0,3,0,7,36,55,62,99,168,41,474
50705,258,339,339,253,142,91,27,1488,0,0,0,0,0,0,5,14,18,33,37,59,52,45,7,284,6,5,6,0,0,16,40,114,362,283,275,62,120,43,28,1357,0,3,9,17,33,80,105,110,154,72,30,22,11,10,21,677,3,0,0,0,0,7,7,6,28,25,30,6,14,9,6,140,0,0,0,0,0,0,3,0,5,15,19,14,10,8,15,85,145,67,61,38,386,135,1252,502,719,171,82,25,31,33,200,3856,3,6,0,0,3,5,15,9,14,3,3,0,4,3,1100,1162,160,86,80,55,446,252,1459,823,1775,1273,1448,952,999,520,1447,11768,3,3,0,0,0,0,6,7,62,156,449,439,727,579,254,2687,3,3,3,0,3,5,12,22,82,65,64,50,38,28,21,397,0,0,3,0,0,0,8,24,320,719,872,818,602,520,253,4147,0,0,0,0,0,0,3,11,50,82,122,111,129,102,60,676
50901,216,231,186,128,80,53,18,983,0,0,0,0,0,3,8,8,35,32,39,18,19,16,4,176,4,3,4,0,8,13,30,68,167,120,76,24,23,25,18,582,3,8,9,7,19,45,96,111,128,64,31,10,4,10,13,569,3,0,0,3,3,7,10,12,23,13,10,0,9,3,4,93,0,0,0,0,0,0,6,7,27,4,7,10,7,7,6,85,51,43,30,17,238,92,805,256,493,122,49,33,15,26,121,2382,0,0,0,0,11,0,14,6,25,0,0,0,0,0,462,529,76,59,57,31,314,188,1033,568,1399,862,729,446,383,278,695,7123,0,0,0,0,3,4,11,15,64,104,177,162,185,138,144,1015,3,0,3,0,0,5,8,27,88,58,51,29,22,13,33,326,3,0,0,3,4,11,13,42,293,368,335,283,211,164,136,1867,0,0,0,0,0,0,0,3,28,43,40,37,40,25,22,252
50902,200,220,194,123,105,77,21,1019,0,0,0,0,3,3,3,5,23,22,28,30,14,17,11,168,3,3,0,0,5,24,39,70,183,148,102,32,48,24,37,717,0,13,10,7,31,53,90,92,115,42,14,4,6,7,13,510,0,0,0,0,3,5,3,9,25,23,12,0,7,3,4,106,0,0,0,0,0,0,3,0,16,18,13,15,9,5,14,96,89,48,25,17,263,98,786,228,378,80,59,19,26,23,121,2264,7,0,0,0,3,0,11,5,8,5,4,0,3,3,539,599,125,84,42,30,361,206,1012,505,1198,792,754,465,457,327,805,7160,3,3,0,0,7,10,12,9,64,84,163,142,182,136,175,996,0,0,0,0,5,4,7,14,41,29,32,14,10,16,25,191,0,4,3,0,7,9,15,33,203,302,265,234,162,163,158,1561,0,0,0,0,0,0,3,0,31,34,43,31,25,26,23,228
50903,80,84,82,51,36,29,7,410,0,0,0,0,0,0,3,7,3,10,11,4,5,8,6,64,0,0,0,3,3,6,16,26,66,47,29,8,14,15,11,235,0,0,3,3,11,14,28,20,19,13,4,0,0,8,3,137,0,0,0,0,0,4,3,10,5,9,3,0,0,0,6,44,3,0,0,0,0,0,0,0,11,10,10,3,13,3,7,60,19,17,6,8,92,20,199,73,120,17,16,9,3,9,42,642,0,0,0,0,0,0,4,3,0,6,0,0,0,0,173,189,34,21,17,12,125,50,284,184,421,296,296,173,173,148,269,2498,3,0,3,0,0,3,7,5,28,40,53,51,58,53,86,382,0,0,0,0,0,0,3,9,12,10,9,5,3,3,10,67,0,0,0,0,5,3,10,29,85,105,122,80,67,66,82,658,0,0,0,0,0,0,0,3,7,10,23,8,19,9,5,95
51001,38,75,62,56,44,33,5,330,0,0,0,0,0,0,0,0,7,12,15,15,17,11,3,80,0,0,0,0,3,5,12,16,57,43,45,17,28,15,14,251,0,3,5,0,4,3,9,15,19,13,3,3,0,0,3,87,0,0,0,0,0,3,3,6,5,13,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,4,5,9,11,9,6,41,25,9,10,0,104,22,78,45,58,9,11,3,3,6,32,422,0,9,0,0,4,0,0,0,0,0,5,0,0,0,251,275,26,19,14,0,118,43,117,115,263,273,387,285,349,217,325,2553,0,0,0,0,3,0,0,10,22,56,112,131,170,115,56,677,0,0,0,0,3,3,0,7,15,14,25,12,3,8,18,101,0,0,0,0,0,3,6,10,51,95,129,126,114,79,41,652,0,0,0,0,0,0,3,0,5,10,20,27,39,21,20,153
51002,4,21,34,54,42,62,3,230,0,0,0,0,0,0,0,0,3,0,8,11,20,20,3,63,0,0,0,0,3,0,4,8,22,35,47,13,52,23,9,218,0,0,0,0,0,0,9,3,8,3,5,0,3,3,6,48,0,0,0,0,0,0,0,0,5,4,4,0,4,0,3,23,0,0,0,0,0,0,0,3,0,3,0,6,5,8,3,34,10,3,3,0,16,4,20,11,17,10,3,0,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,154,11,3,4,0,31,5,38,28,66,116,180,178,359,367,205,1600,0,0,0,0,0,0,0,0,8,13,39,53,130,241,39,525,0,0,0,0,0,0,3,3,7,3,5,0,7,9,3,49,0,0,0,0,0,0,0,0,12,57,69,103,94,190,26,550,0,0,0,0,0,0,0,0,3,3,5,16,34,38,6,102
51003,19,31,49,74,62,72,4,317,0,0,0,0,0,0,0,0,4,3,9,14,16,27,7,81,0,0,3,0,0,5,3,6,26,50,77,28,51,32,11,300,0,0,0,3,0,0,0,9,11,0,0,3,9,0,0,35,0,0,0,0,0,0,0,0,4,5,7,4,8,3,5,44,0,0,0,0,0,0,0,0,0,0,5,7,7,18,5,48,6,0,0,3,17,3,12,10,9,4,0,4,3,0,9,82,0,0,0,0,0,0,0,3,5,3,8,0,0,0,173,188,8,5,4,3,18,12,26,29,105,147,265,263,417,523,221,2045,0,0,0,0,0,0,0,0,3,17,48,76,201,307,71,722,0,0,0,0,0,0,0,3,4,3,11,9,13,12,8,69,0,0,0,0,0,0,0,6,21,58,130,167,144,337,61,924,0,0,0,0,0,0,0,0,5,7,16,25,55,68,9,180
51101,42,58,51,36,25,24,13,269,0,0,0,0,0,3,0,4,11,10,7,6,0,11,4,55,0,0,0,0,3,0,11,27,32,29,25,4,5,9,9,153,0,0,0,3,4,7,17,11,22,12,8,3,3,0,6,102,0,0,0,0,0,0,0,0,3,4,0,3,0,0,4,24,0,0,0,0,0,0,0,3,3,3,4,3,3,0,3,27,14,8,4,3,54,18,143,50,89,25,19,3,6,10,13,461,0,0,0,0,3,0,5,0,0,0,0,0,0,0,137,151,18,17,5,8,71,42,188,110,270,195,193,139,118,98,195,1678,3,0,0,0,0,0,0,8,19,19,42,55,63,60,44,313,0,0,0,0,0,4,0,3,11,7,11,11,0,6,6,58,0,0,0,0,4,3,3,16,67,108,90,107,63,59,41,556,0,0,0,0,0,3,0,0,8,3,15,8,10,3,14,75
51102,23,30,23,26,8,17,4,136,0,0,0,0,0,0,0,4,4,3,3,5,4,5,0,37,0,0,0,0,0,0,4,4,18,18,25,5,13,4,5,93,0,0,0,0,5,4,6,7,11,0,0,3,0,3,0,43,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,16,10,4,3,0,23,3,79,19,38,11,7,0,3,0,16,221,0,0,0,0,0,0,0,0,4,0,0,0,0,0,91,94,17,7,3,3,28,9,102,41,162,111,108,76,71,55,130,937,3,0,0,0,3,0,0,3,15,22,41,32,28,32,25,210,0,0,0,0,0,0,4,0,13,0,5,3,4,4,5,41,0,0,0,0,0,0,3,3,31,34,33,35,28,20,19,214,0,0,0,0,0,0,0,3,3,10,11,6,4,3,4,47
51103,53,85,105,107,70,59,3,494,0,0,0,0,0,0,0,0,8,15,10,18,19,8,7,82,0,0,0,0,4,3,12,21,88,100,105,21,48,13,14,430,0,4,8,0,13,12,22,17,35,15,13,3,4,0,7,145,0,0,0,0,0,0,0,3,12,11,3,0,4,0,3,43,0,0,0,0,0,0,0,0,0,0,10,3,7,14,5,40,27,8,16,4,66,20,144,40,67,14,9,6,5,0,27,450,0,0,0,0,0,0,4,0,3,3,0,4,0,0,308,325,34,18,28,6,86,40,189,104,312,313,447,350,500,309,403,3136,0,0,0,0,0,0,0,0,18,29,110,128,287,272,70,918,0,0,0,0,0,0,3,0,15,9,8,12,12,4,7,68,0,0,0,0,0,3,4,8,55,126,192,259,217,232,43,1142,0,0,0,0,0,0,0,0,5,19,24,51,55,36,20,214
51104,160,153,179,97,83,52,21,803,0,0,0,0,3,0,4,9,22,23,25,20,24,13,4,140,0,0,3,0,6,15,31,53,149,111,84,31,48,23,24,581,3,3,10,11,23,39,74,62,80,31,27,10,10,14,16,400,0,0,0,0,5,0,4,13,16,15,9,0,0,3,7,83,0,5,0,0,0,0,3,0,12,12,9,3,11,7,9,66,68,46,24,15,206,68,593,181,346,79,53,16,25,35,113,1866,0,0,0,0,3,0,9,4,9,6,3,3,0,0,569,615,91,65,40,23,261,141,781,377,969,604,645,413,427,306,787,5924,10,0,0,0,5,3,5,8,46,81,148,162,244,150,116,961,0,0,0,0,0,0,4,11,52,25,28,19,23,24,15,204,5,3,3,0,3,4,3,18,146,286,293,248,188,158,137,1486,0,0,5,0,0,3,0,3,26,37,40,39,50,44,26,268
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,58,61,42,17,9,6,3,217,0,0,0,0,0,0,0,0,12,6,8,0,3,0,0,37,0,0,0,0,0,0,16,31,49,27,16,5,4,0,5,163,3,0,5,0,12,9,19,24,25,7,9,3,0,0,3,126,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,20,9,5,6,3,49,13,209,57,98,17,3,3,0,0,30,511,0,0,0,0,0,0,0,0,3,0,4,0,0,0,71,86,14,13,14,3,63,28,264,130,314,215,192,82,49,23,128,1531,0,0,0,0,0,0,0,3,17,63,96,48,78,24,43,376,0,0,0,0,0,0,5,3,25,14,10,9,5,0,3,78,0,0,0,0,0,4,0,11,113,158,116,87,56,14,27,586,0,0,0,0,0,0,0,0,13,21,28,11,4,0,6,87
60102,152,193,174,101,79,44,11,779,0,0,0,0,0,0,5,4,16,17,20,21,24,8,0,125,0,0,3,0,0,13,17,34,122,111,57,39,21,21,5,441,0,0,3,0,10,33,61,73,140,66,33,10,7,10,10,467,0,0,0,0,3,4,7,4,11,18,10,3,3,4,4,66,0,0,0,0,0,0,0,0,3,4,6,3,3,0,3,31,38,15,19,3,168,74,594,348,626,177,102,30,14,19,96,2328,4,0,0,0,0,0,10,4,0,0,0,0,0,0,292,319,49,15,35,5,196,132,724,519,1226,782,719,452,394,194,439,5885,0,0,0,0,0,0,0,0,45,108,199,188,306,210,101,1156,0,0,0,0,3,0,4,8,60,55,49,30,19,9,17,251,3,5,0,0,0,3,3,24,223,390,438,393,324,186,138,2119,0,0,0,0,0,0,0,3,31,41,75,69,48,26,24,320
60103,205,211,131,61,30,15,9,704,0,0,0,0,3,0,3,4,19,27,25,14,12,5,0,117,0,3,0,0,3,10,31,102,143,108,47,15,5,5,20,487,0,4,7,6,22,43,63,76,99,31,17,0,0,3,8,376,0,0,0,0,0,4,7,4,12,3,4,0,0,0,7,47,0,0,0,0,0,0,0,0,4,3,7,3,0,0,3,28,43,22,19,15,180,66,689,244,376,65,21,15,3,5,92,1857,0,0,0,0,4,3,13,0,14,0,3,0,0,0,260,305,46,29,29,16,217,139,846,500,1022,685,586,285,175,67,412,5054,0,0,0,0,3,0,7,3,47,145,230,171,171,60,92,927,0,0,0,0,0,5,10,22,105,43,35,23,11,3,11,271,0,0,0,0,0,4,7,23,291,358,348,196,122,46,104,1505,0,0,0,0,0,0,7,15,52,44,65,51,30,5,10,272
