SA3_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
40401,639,20391,0,3,0,0,0,3,81,6,9,0,0,98,1282,285,121,25,6,1716,1723,911,653,164,89,3539,285,193,285,138,63,960,58,23,9,4,5,97,3427,1419,1085,330,158,6417,3,0,0,0,0,3,57,9,3,0,0,69,701,245,121,18,5,1086,131,64,38,12,5,254,6,0,4,4,0,8,15,4,8,0,0,27,917,317,168,34,11,1451,0,0,0,0,0,0,3,0,0,0,0,9,7,8,3,0,0,15,4,9,0,0,0,13,5,5,3,3,3,15,0,0,0,0,0,0,19,19,9,3,6,47,44,23,20,7,9,100,13313,6192,6057,2027,821,28407
40402,453,11235,3,3,0,0,0,3,52,0,4,0,0,60,605,151,55,4,9,829,698,389,280,87,42,1504,47,53,78,38,39,253,24,11,8,4,0,48,1435,609,427,136,91,2690,3,0,0,0,0,3,51,13,0,0,0,60,324,93,49,10,4,483,54,25,13,7,3,100,9,0,0,0,0,15,3,3,0,0,0,13,443,135,68,18,7,678,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,12,3,7,7,0,0,21,0,0,3,0,3,16,0,0,0,0,0,0,16,8,12,0,3,50,19,5,8,5,0,36,6743,3361,2984,1051,549,14688
40403,340,11104,0,3,0,0,0,3,63,16,0,0,0,82,703,232,83,24,0,1035,580,315,196,57,15,1156,37,42,41,23,13,152,19,8,3,0,0,24,1390,611,326,105,22,2455,3,3,0,0,0,9,140,31,4,0,0,180,667,366,205,38,6,1286,42,26,21,4,0,89,7,3,3,3,0,8,17,11,0,0,0,34,874,441,238,46,10,1608,0,0,0,0,0,0,4,0,0,0,0,4,6,3,4,0,0,19,3,0,0,0,0,8,3,6,0,0,0,7,0,0,0,0,0,0,15,9,3,0,0,35,24,8,14,6,0,48,7065,3538,3218,1045,376,15242
40501,307,9402,0,0,0,0,0,0,12,0,0,0,0,12,60,8,0,0,0,67,101,8,10,4,0,127,0,3,3,0,0,9,4,0,0,0,0,7,173,16,15,7,0,213,0,0,0,0,0,0,3,0,0,0,0,3,7,3,0,0,0,10,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,22,7,0,0,0,0,12,18,0,0,0,0,18,8,0,0,3,0,14,4,3,0,3,0,13,3,0,0,0,0,4,0,0,0,0,0,0,34,8,3,3,0,49,19,9,7,5,3,42,4785,1810,1945,879,311,9734
40502,216,5745,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,23,37,4,0,0,0,41,5,0,0,0,0,5,0,0,0,0,0,0,62,7,0,0,0,73,0,0,0,0,0,0,3,0,0,0,0,3,11,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,21,0,0,0,0,0,0,12,0,0,0,0,12,5,3,0,0,0,12,13,0,0,3,0,17,8,0,0,0,0,11,0,0,0,0,0,0,45,4,3,7,0,53,21,10,8,3,0,46,3304,978,925,523,216,5949
40503,227,6703,0,0,0,0,0,0,6,0,0,0,0,5,43,0,0,4,0,53,114,42,22,10,5,193,13,3,11,7,7,37,8,3,0,3,0,11,181,50,34,22,8,294,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,3,3,0,0,0,0,0,0,14,0,0,0,3,19,4,0,0,0,0,6,7,0,0,0,0,7,3,3,0,0,0,7,9,3,0,0,0,12,3,0,0,0,0,13,0,0,0,0,0,3,25,10,3,0,0,44,29,11,9,3,0,51,3902,1292,1107,575,235,7112
40504,173,6544,0,0,0,0,0,0,8,0,0,0,0,8,48,3,0,0,0,48,29,5,0,0,0,38,5,0,0,0,0,4,3,0,0,0,0,3,94,12,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,28,27,0,0,0,0,28,0,0,0,0,0,3,4,0,0,0,0,4,57,0,0,0,0,57,0,0,0,0,0,0,21,0,0,0,0,21,20,0,0,0,0,20,13,3,0,0,0,18,8,3,3,3,0,11,0,0,0,0,0,0,58,11,3,4,0,74,21,7,0,3,3,31,4208,1091,890,448,171,6817
40601,386,11940,3,4,0,0,0,8,25,3,0,0,0,25,296,47,23,3,0,368,760,341,238,84,37,1457,43,44,52,46,23,211,20,12,9,3,0,50,1148,446,316,140,72,2114,0,0,0,0,0,0,8,0,0,0,0,7,82,12,4,0,0,101,38,3,9,7,0,55,3,0,0,0,0,6,4,0,0,0,0,5,133,14,15,4,0,169,5,0,0,0,0,9,29,0,0,0,0,35,18,3,0,0,0,20,17,0,8,0,0,34,20,8,0,4,0,31,0,0,0,0,0,3,90,13,10,5,3,124,31,12,13,6,0,51,7475,2713,2584,1167,454,14399
40602,336,5145,0,0,0,0,0,0,6,0,0,0,0,6,65,12,0,0,0,83,118,66,31,15,13,245,11,15,15,11,9,60,5,0,3,0,0,13,211,90,57,27,23,403,0,0,0,0,0,0,3,0,0,0,0,3,33,10,7,0,0,55,23,9,3,0,0,36,0,0,3,0,0,7,0,0,0,0,0,0,63,20,13,3,0,102,3,0,0,0,0,3,14,0,0,0,0,15,3,0,0,0,0,3,12,3,0,0,0,17,5,0,0,0,0,9,3,0,0,0,0,3,40,4,0,0,0,46,47,13,18,7,0,86,2687,1200,1034,494,361,5781
40701,330,13304,0,0,0,0,0,0,4,0,0,0,0,4,145,8,6,0,0,161,119,20,11,3,0,156,10,4,4,0,0,25,5,0,0,0,0,5,292,32,26,5,0,348,0,0,0,0,0,0,7,0,0,0,0,7,33,4,0,0,0,42,29,4,0,0,0,31,3,0,0,0,0,6,0,0,0,0,0,0,67,9,3,0,0,84,3,0,0,0,0,4,15,0,0,0,0,15,17,3,0,0,0,25,16,0,0,0,0,16,5,0,3,0,0,8,4,0,0,0,0,4,61,5,5,0,0,75,37,7,8,3,0,53,8481,2189,2033,831,334,13872
40702,539,15628,0,0,0,0,0,7,8,0,0,0,0,14,153,29,23,8,0,210,218,96,66,21,7,407,17,9,17,5,11,62,3,3,0,4,0,13,403,136,106,32,22,702,0,0,0,0,0,0,14,0,0,0,0,14,136,31,12,3,3,185,49,24,17,0,0,86,3,3,0,4,0,11,9,3,0,0,0,9,201,59,26,11,3,301,3,0,0,0,0,4,11,0,0,0,0,15,8,0,4,0,0,9,13,3,4,0,0,23,4,0,0,0,0,5,0,0,0,0,0,0,46,5,5,0,0,59,33,10,7,6,0,58,8638,3049,3145,1359,564,16753
40703,578,17243,0,0,0,0,0,0,14,4,0,0,0,22,176,26,16,0,0,216,140,76,47,23,6,294,6,4,12,4,4,40,11,0,0,0,0,16,359,107,78,31,17,581,0,0,0,0,0,0,8,4,0,0,0,13,74,15,5,0,0,90,12,3,0,0,0,17,0,0,4,0,0,8,7,0,0,0,0,7,100,22,13,0,0,133,8,0,0,0,0,9,28,0,0,0,0,25,41,4,0,0,0,42,27,9,5,4,0,53,14,4,6,3,0,23,4,0,0,0,0,3,121,20,10,10,0,163,60,19,17,12,5,105,9827,3409,2998,1396,595,18223
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,372,12396,0,0,0,0,0,0,8,0,0,0,0,10,147,17,11,3,0,176,169,56,23,10,0,257,43,26,23,16,0,112,11,0,0,0,0,13,384,105,58,22,0,569,0,0,0,0,0,0,3,0,0,0,0,3,14,3,0,0,0,16,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,22,6,3,0,0,33,8,3,0,0,0,14,41,3,0,0,0,40,124,11,4,0,0,138,40,4,3,0,0,44,11,0,3,3,0,19,8,0,0,0,0,7,227,21,13,8,0,264,27,14,12,11,0,69,6384,2648,2773,1141,375,13331
50102,982,25015,0,0,0,0,0,0,26,0,0,0,0,28,301,49,23,0,0,376,486,189,90,25,6,803,66,20,21,13,5,127,13,7,0,0,0,16,892,274,140,41,14,1359,0,0,0,0,0,0,15,0,0,0,0,19,152,28,11,0,3,191,71,21,4,3,0,107,0,3,0,0,0,3,3,3,0,0,0,6,245,57,14,6,4,329,3,3,0,0,0,6,39,0,3,0,0,44,37,10,8,0,0,54,11,3,6,0,0,18,3,0,0,0,0,3,0,0,0,0,0,3,98,19,12,3,0,132,49,10,11,3,4,79,12445,5511,5593,2350,1002,26904
50103,216,5865,0,0,0,0,0,0,0,0,0,0,0,0,28,5,4,0,0,36,5,5,3,0,0,11,0,0,0,0,0,3,3,0,0,0,0,3,39,12,6,0,0,55,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,14,6,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,26,3,0,0,0,36,0,0,0,0,0,0,13,6,0,0,0,22,9,0,0,0,0,15,4,0,3,0,0,9,4,0,0,4,0,6,0,0,0,0,0,0,32,6,6,6,4,48,21,3,3,3,0,34,3390,987,986,460,219,6036
50201,922,23279,4,0,0,0,0,4,55,0,0,0,0,55,641,53,9,4,7,717,748,231,108,19,3,1112,61,49,29,18,7,168,32,9,3,3,0,43,1542,343,147,41,14,2096,0,0,0,0,0,0,21,3,0,0,0,23,254,18,6,0,0,277,198,46,13,0,4,263,6,4,5,0,0,14,8,0,0,0,0,9,486,78,18,3,3,585,5,0,0,0,0,6,41,0,0,0,0,41,60,11,0,0,0,68,8,3,3,0,0,13,5,0,0,3,0,10,7,0,0,0,0,7,123,17,3,7,0,142,28,12,3,4,0,42,13391,5069,4779,1967,948,26146
50301,476,13384,0,0,0,0,0,0,19,8,0,0,0,29,316,70,33,10,4,431,570,229,182,35,9,1029,125,62,109,53,6,360,8,0,0,0,0,13,1036,373,334,100,21,1859,9,0,0,0,0,9,228,30,3,0,0,260,630,137,72,20,0,855,221,52,47,3,0,324,14,0,7,3,3,23,13,3,0,0,0,19,1114,219,128,28,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,8,10,8,7,3,0,27,6979,3146,4138,1996,501,16766
50302,224,11978,0,0,0,0,0,0,141,4,3,0,0,145,843,186,76,16,4,1126,1140,587,365,78,17,2185,152,99,134,54,14,463,19,13,0,0,0,35,2296,896,583,148,38,3962,34,8,0,0,0,40,1406,144,21,3,0,1570,3260,926,391,58,24,4661,696,290,162,43,16,1209,30,11,7,5,0,49,79,22,10,3,6,116,5504,1397,597,117,43,7653,0,0,0,0,0,0,5,0,0,0,0,10,17,3,3,0,0,20,6,3,0,0,0,14,3,3,0,0,0,4,0,0,0,0,0,0,31,9,8,0,3,52,45,20,6,0,0,72,12621,4922,4460,1403,306,23715
50401,619,16703,0,0,0,0,0,5,62,5,4,0,0,77,599,158,65,22,3,846,1027,445,301,80,35,1893,90,105,100,34,19,350,33,6,3,4,0,45,1816,722,474,142,66,3217,3,0,0,0,0,3,114,28,8,0,0,148,410,125,53,11,0,601,92,46,26,6,0,176,0,0,0,3,0,4,11,4,4,0,0,13,635,199,95,20,3,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,6,28,5,9,8,3,49,9750,4754,4272,1450,688,20915
50402,468,10743,0,0,0,0,0,0,13,0,0,0,0,13,100,15,4,0,0,119,59,27,15,4,0,113,16,10,3,3,3,28,3,3,0,0,0,7,191,49,22,8,8,281,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,10,3,3,0,0,17,4,7,3,0,0,16,4926,2285,2381,989,475,11058
50403,1838,30048,0,0,0,0,0,3,37,0,0,0,0,41,476,87,24,0,0,597,888,502,277,77,27,1765,135,111,125,44,14,430,26,8,8,0,4,50,1567,711,427,128,53,2880,0,0,0,0,0,0,12,3,0,0,0,15,97,30,11,0,0,139,19,15,7,3,0,48,4,3,0,0,0,6,0,0,0,0,0,4,137,49,18,4,0,205,12,0,0,0,0,12,36,0,0,0,0,41,24,9,0,0,0,34,4,5,0,4,0,16,4,0,3,4,5,13,0,0,0,0,0,3,84,13,8,3,5,116,26,8,12,9,3,56,12425,7637,8049,3309,1893,33313
50501,1218,40243,0,0,0,0,0,0,40,8,0,0,0,45,248,28,3,0,0,281,1024,368,188,25,13,1621,177,139,147,54,18,539,22,3,3,0,0,27,1514,547,344,82,29,2515,0,0,0,0,0,0,39,3,0,0,0,43,223,39,7,3,0,273,117,25,18,3,3,166,9,7,3,3,0,20,14,0,0,0,0,16,400,71,31,12,3,514,0,0,0,0,0,0,9,0,0,0,0,9,30,0,0,0,0,26,6,0,3,0,0,14,3,0,8,0,0,14,0,0,0,0,0,3,47,7,8,0,0,62,22,8,10,3,0,41,17400,9324,11232,4169,1244,43378
50502,1345,32317,5,0,3,0,0,8,139,15,8,0,0,163,2331,589,213,38,7,3173,5354,2668,1692,464,193,10373,425,337,450,179,69,1453,126,48,30,9,11,221,8382,3657,2397,687,279,15394,0,0,0,0,0,0,198,24,10,0,0,231,758,213,70,14,5,1063,226,55,43,14,9,349,12,3,4,4,0,22,18,10,5,0,3,40,1207,305,135,35,20,1703,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,3,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,20,3,3,0,3,28,42,27,21,6,0,100,22766,10844,10480,3814,1644,49548
50503,2639,45602,0,0,0,0,0,4,41,9,0,0,0,50,533,58,30,8,0,622,1194,559,307,85,34,2175,212,173,196,90,63,732,40,9,3,0,0,57,2016,808,536,180,99,3635,0,0,0,0,0,0,10,0,0,0,0,10,23,14,0,0,0,34,5,6,3,0,0,16,0,0,0,3,0,3,3,0,0,0,0,3,40,18,5,3,0,62,0,0,0,0,0,4,10,0,0,0,0,7,13,3,0,0,0,23,0,0,0,0,0,4,3,7,3,3,3,13,0,0,0,0,0,0,33,8,3,3,3,56,20,7,13,4,8,45,17431,11376,12640,5219,2747,49402
50601,1100,19076,0,0,0,0,0,0,33,0,0,0,0,36,201,39,10,0,0,252,613,321,192,47,26,1193,98,65,78,43,23,306,17,5,3,0,3,34,960,427,288,91,53,1818,0,0,0,0,0,0,0,0,0,0,0,0,34,17,4,0,0,56,12,13,0,0,0,32,0,0,7,0,0,11,0,0,0,0,0,0,51,30,12,3,3,99,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,11,3,0,0,0,0,6,0,0,0,0,0,0,19,3,0,3,0,25,11,10,3,0,0,33,8330,5020,4576,1967,1151,21051
50602,480,11295,5,0,0,0,0,5,68,4,3,0,0,77,459,165,77,25,6,723,1110,562,356,125,58,2208,167,137,116,65,36,518,36,20,3,4,3,65,1827,890,558,220,100,3592,0,0,0,0,0,7,367,38,8,0,0,414,642,207,52,8,4,917,228,84,65,12,4,388,36,8,21,8,4,76,33,11,3,0,0,44,1308,352,145,27,15,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,11,3,0,0,0,18,24,10,8,0,7,49,8121,3851,3114,1115,601,16803
50603,1067,19316,0,0,0,0,0,3,44,3,3,3,3,53,397,104,50,12,0,563,737,502,425,157,63,1877,116,103,147,73,48,487,27,16,10,5,3,56,1317,721,638,246,115,3042,3,0,0,0,0,3,38,4,3,0,0,42,98,55,25,8,0,182,96,56,81,23,7,268,7,0,10,4,3,22,7,0,0,0,0,9,248,115,127,27,7,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,7,0,4,0,11,0,0,0,0,0,0,9,7,4,4,0,14,14,17,8,8,0,42,8526,5035,5808,2380,1199,22941
50604,2018,27303,4,0,0,0,0,7,24,6,3,0,0,37,301,70,30,8,0,403,657,384,229,89,31,1397,75,75,102,45,35,335,21,13,4,0,0,40,1088,553,366,143,68,2217,0,0,0,0,0,0,7,3,0,0,0,5,61,16,6,0,0,88,63,39,24,12,3,134,0,0,0,0,0,4,3,0,0,0,0,3,132,59,32,15,3,249,3,0,0,0,0,3,11,0,0,0,0,13,6,5,0,0,0,11,12,7,0,3,0,25,13,9,4,3,8,32,0,0,0,0,0,3,46,25,12,5,3,87,17,9,8,4,0,43,10651,6910,6929,3310,2100,29898
50605,655,15025,4,0,0,0,0,4,14,0,0,0,0,21,99,9,3,0,0,114,140,48,26,7,0,226,15,8,5,7,4,41,10,0,0,0,0,12,277,70,36,17,11,408,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,7,10,0,0,0,0,13,7,3,3,0,0,11,3,4,8,3,0,21,0,0,0,0,0,0,28,9,9,3,0,54,8,10,5,0,3,32,6702,3196,3450,1504,673,15528
50606,449,7058,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,21,7,7,0,0,34,9,0,0,0,0,7,0,0,0,0,0,3,31,12,7,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,7,0,3,0,0,12,5,3,8,0,3,19,2693,1548,1705,748,449,7142
50607,194,6192,0,0,0,0,0,0,51,6,0,0,0,57,734,175,51,9,0,969,978,419,208,44,16,1670,159,105,126,36,6,430,17,7,3,0,0,23,1942,711,392,82,25,3151,0,0,0,0,0,3,85,5,0,0,0,96,439,93,36,3,0,570,167,65,31,4,0,267,15,9,17,3,0,39,18,0,0,0,0,20,720,173,86,12,3,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,6,5,8,0,32,5131,2265,2092,663,228,10377
50701,954,23623,0,0,0,0,0,0,35,3,0,0,0,43,349,85,34,7,6,480,812,378,233,49,16,1488,135,114,172,50,16,490,15,5,3,0,0,32,1350,594,435,111,40,2530,0,0,0,0,0,0,77,16,5,0,0,95,389,103,29,3,0,530,88,26,16,3,0,129,5,0,0,0,0,6,5,0,0,0,0,7,567,142,50,10,3,775,0,0,0,0,0,0,11,0,0,0,0,11,31,3,3,0,0,30,3,4,0,0,0,9,4,3,0,0,0,6,3,0,0,0,0,3,48,5,8,0,0,62,25,4,8,3,0,41,10708,6187,6687,2453,999,27039
50702,138,6543,3,0,0,0,0,3,49,4,4,0,0,55,500,105,24,3,0,640,497,241,133,21,5,903,58,42,46,21,11,180,12,5,0,0,0,24,1127,392,215,49,17,1803,7,0,0,0,0,7,101,4,5,0,0,115,291,49,10,0,0,351,129,48,9,3,0,193,10,7,5,3,0,27,3,3,0,0,0,3,540,105,34,3,3,689,0,0,0,0,0,4,9,0,0,0,0,15,18,0,0,0,0,20,6,0,0,0,0,4,3,3,0,0,0,4,0,0,0,0,0,0,38,11,3,0,0,48,32,7,4,3,0,44,4548,2006,1802,610,159,9131
50703,523,9161,0,0,0,0,0,0,9,0,0,0,0,9,67,10,5,0,0,81,106,46,31,10,10,198,22,23,14,4,0,64,4,0,0,0,0,6,213,80,52,18,13,369,0,0,0,0,0,0,3,0,0,0,0,6,73,23,8,4,0,103,22,10,6,3,0,45,0,0,0,0,0,3,0,0,0,0,0,3,105,28,20,7,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,0,0,18,4,13,9,3,3,29,0,0,0,0,0,3,20,15,14,7,3,57,16,8,0,3,4,28,3781,2348,2168,939,538,9774
50704,778,22561,3,0,0,0,0,3,32,0,0,0,0,32,764,155,54,3,4,985,1171,536,348,58,9,2123,227,173,255,95,33,777,20,7,3,0,0,32,2214,875,663,161,43,3955,0,0,0,0,0,0,38,3,0,0,0,44,255,32,10,3,0,297,69,31,15,4,0,113,0,0,0,0,0,3,7,0,0,0,0,5,363,63,32,8,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,8,0,0,0,0,0,0,5,0,3,0,0,13,33,9,22,0,3,70,11484,5843,6526,2384,831,27065
50705,1476,30949,0,0,0,0,0,0,27,3,0,0,0,29,301,38,3,4,0,344,465,173,61,14,6,722,54,34,31,13,6,143,23,6,3,0,0,30,870,247,100,38,13,1266,0,0,0,0,0,0,32,0,0,0,0,32,131,37,8,3,0,176,67,17,8,3,0,97,3,6,0,0,0,9,7,3,0,0,0,13,244,52,17,3,0,326,8,0,0,0,0,8,28,0,0,0,0,28,8,3,0,0,3,15,13,0,3,0,0,15,3,4,7,0,3,14,3,0,0,0,0,6,56,4,6,7,3,82,17,3,7,0,0,30,13106,7216,7599,3242,1493,32652
50901,590,14467,0,0,0,0,0,0,23,5,0,0,0,28,135,26,12,0,0,175,91,28,20,3,3,142,12,3,3,0,0,20,14,0,0,0,0,14,271,65,31,10,3,382,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,13,4,7,3,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,14,5,3,0,0,27,6,0,0,0,0,7,31,0,0,0,0,31,31,3,0,0,0,31,13,8,3,0,0,23,8,0,3,7,0,17,3,0,0,0,0,7,85,12,14,3,0,108,57,19,9,12,4,106,7817,2712,2712,1258,601,15092
