SA3_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
31101,1375,20,9,42,0,1448,1118,17,10,8,0,1144,336,40,95,0,0,476,92,10,30,0,0,127,302,11,52,4,0,368,23,0,8,0,0,32,109,0,14,21,0,143,57,0,6,0,0,67,920,64,206,24,0,1216,30,0,0,3,0,33,172,6,30,4,0,211,3610,109,256,82,0,4054,1397,27,18,54,0,1496,1304,27,8,3,0,1348,567,56,122,0,0,741,78,18,24,0,0,121,320,24,41,3,0,390,28,4,6,0,0,39,100,0,9,13,0,124,58,0,10,10,0,72,1149,94,213,27,0,1488,33,0,5,3,0,37,213,7,20,5,0,256,4103,163,264,92,0,4626,1428,44,45,49,6,1583,1316,41,7,8,0,1370,801,170,56,6,3,1040,84,50,0,0,0,135,337,47,8,0,0,400,20,15,0,0,0,36,82,14,0,13,3,108,44,3,3,0,0,54,1372,296,68,18,12,1771,21,3
31102,2495,83,191,41,0,2815,4109,152,119,4,0,4383,1464,268,441,3,0,2177,504,25,179,0,0,708,691,101,109,4,0,907,48,11,3,0,0,66,58,29,23,27,0,131,54,16,16,0,0,79,2824,441,765,42,0,4068,51,3,3,0,0,60,624,59,86,5,0,782,10102,749,1174,92,0,12108,2696,282,37,17,0,3027,4258,313,84,0,0,4652,2086,817,302,0,3,3209,485,102,170,0,0,760,663,190,63,3,0,922,28,16,6,0,0,56,76,44,4,0,0,129,34,20,8,0,0,62,3372,1191,557,7,9,5137,44,11,6,0,0,62,668,166,96,10,0,946,11044,1962,783,33,5,13830,3036,333,39,24,3,3434,4304,248,71,0,7,4628,2561,1118,404,0,3,4088,458,125,171,0,0,745,680,182,35,0,6,902,13,23,9,0,0,52,72,38,6,3,0,127,45,24,3,0,0,68,3823,1514,633,3,11,5984,57,28
31103,4536,17,16,62,0,4630,9463,68,29,14,0,9565,3237,158,75,5,0,3475,675,0,34,0,0,710,1181,121,14,9,0,1332,17,12,0,0,0,33,130,34,3,85,0,248,94,14,3,3,0,117,5334,338,135,106,0,5916,80,0,4,3,0,85,1158,36,11,29,0,1226,20565,456,191,212,0,21418,4698,63,18,63,0,4848,9985,128,29,4,3,10153,4232,258,77,0,0,4575,657,18,37,0,0,709,1311,112,24,0,0,1443,27,28,0,0,0,63,143,50,3,101,0,299,86,24,5,3,0,117,6460,494,144,108,0,7207,93,31,3,3,0,129,1122,60,30,7,0,1221,22353,784,224,184,7,23548,5016,180,7,51,8,5267,9676,126,18,16,11,9847,4751,982,34,19,23,5815,620,70,0,3,0,693,1255,134,20,13,8,1431,21,25,18,0,3,66,121,42,10,120,9,309,84,16,11,0,0,115,6852,1275,93,155,41,8416,95,63
31104,2140,6,8,3,0,2159,5774,45,4,12,0,5838,612,14,0,0,0,627,0,0,0,0,0,0,387,0,7,3,0,394,4,0,0,0,0,4,28,0,0,0,0,28,38,3,3,3,0,49,1070,15,7,9,0,1103,32,0,0,0,0,35,573,3,3,4,0,584,9582,71,29,28,0,9717,2426,26,12,10,4,2471,7021,10,11,4,3,7048,846,0,32,0,0,880,0,0,0,0,0,0,480,0,18,0,0,501,3,0,0,0,0,3,34,4,4,0,0,45,42,0,4,0,0,50,1405,6,53,3,0,1471,51,0,0,0,0,52,538,0,7,3,0,545,11441,40,86,20,4,11597,2839,45,0,6,9,2896,7919,33,0,8,21,7981,1483,94,0,0,0,1571,16,0,0,0,0,16,502,6,0,0,9,517,5,0,0,0,0,7,40,0,0,0,0,38,46,0,0,0,0,43,2086,95,0,4,11,2197,72,0
31105,3580,417,40,113,0,4147,6726,509,102,9,0,7350,1740,401,265,0,0,2413,566,96,44,4,0,707,754,234,106,4,0,1100,10,9,9,0,0,31,81,34,24,66,0,209,67,17,16,0,0,107,3227,788,466,78,0,4561,51,19,0,3,0,77,767,107,60,25,0,959,14345,1843,666,237,0,17085,4328,122,37,100,3,4601,7711,340,27,4,3,8076,2391,679,39,0,0,3109,599,93,24,0,0,718,959,232,29,8,0,1223,18,20,4,0,0,43,99,51,5,40,0,197,46,22,3,0,0,71,4115,1099,101,49,0,5370,68,13,9,3,0,88,716,123,19,24,0,880,16933,1697,189,183,8,19010,4482,146,151,95,7,4878,7636,246,143,4,17,8049,2912,805,293,0,18,4032,473,155,43,0,0,668,823,184,70,4,9,1091,17,25,29,0,0,71,103,36,17,40,0,204,61,5,11,0,0,81,4391,1210,461,43,37,6146,78,11
31106,5753,435,107,59,3,6358,7964,634,152,13,0,8765,2654,1307,483,3,0,4448,1353,487,177,3,0,2022,1293,515,150,8,0,1965,28,45,42,0,0,110,116,98,42,53,0,315,88,47,26,0,0,168,5533,2492,921,70,0,9018,78,28,29,0,0,135,1235,381,129,26,0,1770,20560,3976,1333,173,6,26050,5584,336,162,54,0,6138,8363,682,182,4,3,9234,3102,1479,628,5,3,5217,1384,264,324,0,0,1972,1289,495,121,14,0,1918,34,62,44,0,0,136,132,80,34,47,0,293,84,32,9,3,0,124,6018,2410,1155,73,11,9663,81,32,33,0,0,146,1186,301,190,19,0,1703,21240,3760,1729,148,10,26884,5400,437,118,59,16,6033,8007,722,56,19,6,8812,3431,2152,381,22,16,6009,1163,392,128,9,0,1698,1150,382,86,12,4,1637,32,61,16,0,11,124,137,72,30,49,6,293,72,27,6,0,0,110,5994,3096,648,91,37,9872,68,42
31201,3027,152,43,806,3,4035,1875,99,21,56,0,2055,650,83,138,8,0,883,250,44,81,6,0,383,499,37,77,52,0,672,53,45,17,5,0,118,2022,69,170,239,0,2499,275,15,20,44,0,355,3745,299,489,359,0,4900,119,0,6,41,0,161,841,79,115,394,3,1438,9616,629,678,1656,11,12593,2632,91,39,866,17,3643,2023,61,28,56,4,2167,1099,101,180,14,3,1402,229,72,67,11,7,379,583,31,56,50,0,722,62,5,43,0,0,110,2649,294,168,293,9,3411,216,14,18,29,0,273,4835,517,540,396,19,6303,143,4,5,32,3,184,862,84,143,244,5,1340,10493,758,752,1596,50,13638,2480,25,26,791,39,3357,1985,13,17,34,13,2060,1717,203,266,3,9,2194,181,56,54,0,0,299,597,40,44,15,9,699,49,37,16,0,0,101,2006,271,142,101,15,2529,140,13,15,17,7,194,4689,618,532,137,40,6018,101,3
31202,10146,431,428,738,4,11751,11420,225,312,149,3,12106,2828,313,1207,9,14,4369,706,157,404,0,0,1267,2144,121,497,68,0,2834,150,29,74,3,0,254,373,35,129,295,0,834,300,10,41,30,0,380,6503,664,2352,404,10,9944,152,75,47,29,0,299,1975,169,428,374,0,2947,30198,1565,3571,1695,24,37048,10550,312,304,853,14,12030,13770,273,326,102,11,14478,3690,770,1116,14,13,5598,745,176,477,0,3,1402,2636,201,450,59,3,3344,109,30,105,3,0,252,403,32,91,302,12,835,241,20,40,27,0,329,7812,1227,2277,411,33,11762,320,35,26,26,0,402,1569,192,377,214,3,2349,34015,2044,3307,1607,57,41031,10538,388,269,591,85,11868,14224,394,151,74,45,14888,5103,1524,823,15,52,7520,612,423,241,0,7,1287,2549,346,174,38,20,3133,88,104,40,0,0,233,351,93,33,105,18,605,222,36,13,4,5,284,8933,2532,1331,166,103,13050,332,22
31203,1395,39,91,525,0,2047,1649,79,126,56,0,1907,501,144,399,8,0,1048,48,17,21,0,0,93,366,71,253,58,0,742,17,14,33,0,0,60,82,31,112,182,0,401,60,6,21,23,0,107,1067,286,829,263,3,2445,36,12,60,23,0,129,323,105,457,231,0,1119,4461,518,1571,1096,3,7651,1421,25,93,406,4,1951,1878,57,191,47,4,2179,628,143,565,3,0,1339,49,14,78,0,0,145,426,52,203,27,0,704,11,9,41,0,0,56,81,16,77,115,3,290,47,6,11,10,0,72,1239,241,964,161,7,2608,31,4,21,26,6,77,316,36,200,168,0,719,4884,357,1473,805,18,7535,1495,43,61,352,53,2012,2078,92,95,31,29,2320,779,335,357,0,25,1495,47,37,41,0,0,130,404,77,93,14,17,600,9,27,15,0,0,47,75,16,59,48,24,227,38,4,5,3,0,51,1352,499,559,64,66,2543,23,0
31301,4195,408,202,440,0,5250,2353,71,43,16,0,2483,1434,158,411,5,0,2009,116,28,102,0,0,250,535,72,140,12,0,768,0,27,12,0,0,34,64,14,21,73,0,171,51,6,15,9,0,80,2197,313,709,97,0,3317,52,72,3,9,0,131,519,68,99,53,0,730,9310,935,1056,613,0,11916,4591,383,227,430,0,5623,2834,109,74,15,0,3021,1731,209,436,6,0,2391,121,41,114,0,0,277,595,78,125,16,0,809,15,17,17,0,0,43,70,3,25,74,0,178,56,5,10,0,0,71,2591,352,729,97,0,3773,53,105,13,12,0,172,554,52,88,34,0,728,10618,997,1123,579,3,13326,4877,855,133,497,15,6383,2940,210,66,13,10,3247,1620,451,290,3,7,2374,122,146,26,0,0,286,577,177,92,3,6,862,14,92,6,4,0,116,51,30,9,63,3,155,48,18,12,0,0,82,2434,912,424,76,20,3866,47,147
31302,3867,137,46,69,0,4121,5789,49,29,8,0,5881,2492,192,310,0,0,2988,477,99,235,0,0,815,905,129,69,4,0,1105,36,81,7,0,0,127,84,47,14,27,0,168,70,32,13,0,0,125,4059,586,654,36,3,5331,71,43,5,0,0,127,738,84,78,26,0,930,14529,901,813,143,3,16386,4045,101,78,55,0,4278,6603,125,48,7,0,6777,4640,483,350,34,5,5517,502,160,216,3,0,881,976,179,72,6,0,1241,43,55,37,0,0,133,105,54,15,24,0,195,77,38,22,3,0,136,6340,966,714,78,8,8098,81,69,22,0,0,176,1145,147,90,27,4,1419,18209,1402,947,168,14,20749,4449,159,125,65,8,4803,7289,122,14,8,10,7436,5079,1528,182,3,19,6816,431,364,84,0,0,876,1061,167,102,5,15,1349,42,34,66,0,0,140,116,33,65,30,7,247,77,14,20,0,0,106,6802,2138,513,40,41,9539,63,4
31303,1209,69,0,49,0,1334,1109,88,0,34,0,1228,218,27,8,5,0,260,0,0,0,0,0,3,270,16,3,12,0,303,7,0,0,0,0,5,52,0,0,11,0,70,48,0,0,4,0,49,599,50,12,30,0,695,24,0,0,3,0,32,190,20,0,10,0,221,3131,226,12,129,3,3506,1408,10,0,29,0,1447,1451,5,4,8,0,1465,379,7,15,0,0,405,4,0,0,0,0,4,314,11,3,5,0,332,4,0,0,0,0,3,65,0,6,11,0,77,42,0,0,0,0,40,801,15,27,23,0,870,35,0,0,3,0,37,210,3,3,17,0,228,3904,38,36,73,0,4048,1537,3,3,73,5,1627,1595,0,0,16,11,1621,423,27,0,8,3,462,4,0,0,0,0,4,339,4,7,7,0,351,9,0,0,0,0,9,54,0,0,14,3,70,48,0,0,3,0,49,868,28,4,23,13,936,29,0
31304,4563,50,26,175,8,4818,7506,66,22,13,0,7604,2206,269,91,8,0,2573,496,24,62,0,0,577,702,114,21,3,0,848,9,16,0,0,0,22,68,46,4,72,0,195,60,13,3,6,0,80,3542,484,179,91,0,4296,72,13,0,0,0,84,818,41,10,53,0,922,16497,645,239,330,6,17721,4856,149,45,44,4,5104,8197,259,97,5,0,8556,2556,582,105,8,0,3251,476,53,40,0,0,566,766,151,21,3,3,944,13,25,0,0,0,44,98,30,0,120,0,246,61,19,0,3,0,85,3971,864,169,128,3,5135,78,29,0,0,0,101,780,128,32,29,0,963,17879,1418,342,207,15,19858,5319,112,18,24,9,5478,8622,181,25,3,5,8840,3053,705,101,0,18,3883,408,54,63,0,0,529,810,101,16,3,4,944,30,18,3,0,0,51,125,24,3,64,3,221,67,5,0,0,3,73,4486,908,192,74,33,5694,100,0
31305,5794,429,741,154,0,7119,4972,87,292,7,3,5360,2439,338,1193,0,0,3974,530,226,587,0,0,1345,1273,109,388,13,4,1790,20,9,68,0,0,102,82,15,39,64,0,205,79,20,33,3,0,138,4437,724,2305,77,9,7550,66,116,32,3,0,213,847,107,298,40,0,1298,16108,1466,3668,287,11,21547,5479,504,697,218,0,6900,5558,252,447,14,0,6275,2831,765,1394,10,3,4996,518,227,683,3,0,1435,1209,202,403,10,3,1834,21,43,64,0,0,127,111,26,33,51,0,215,82,17,36,7,0,146,4773,1281,2611,84,4,8750,123,152,45,9,0,329,814,129,336,42,0,1325,16749,2318,4143,366,7,23580,5423,534,1129,221,21,7332,5674,260,517,13,12,6483,3196,904,1503,3,26,5634,460,274,700,0,0,1438,1032,188,358,15,9,1597,15,41,74,0,0,129,78,30,28,41,4,184,64,16,36,3,3,123,4848,1451,2706,62,38,9107,96,185
31401,6948,134,152,20,3,7263,12355,133,15,18,0,12522,1582,141,25,4,0,1751,91,7,0,0,0,102,842,101,19,12,0,975,5,7,4,0,0,20,213,16,4,0,0,230,82,4,0,0,0,85,2817,275,54,15,0,3164,75,26,60,0,0,160,645,35,23,4,0,711,22850,603,306,61,7,23820,7576,307,75,18,0,7974,13597,181,62,13,0,13852,2005,240,68,0,0,2321,115,0,7,0,0,115,910,88,39,13,0,1052,8,9,7,0,0,21,331,24,0,3,0,356,62,3,3,0,0,72,3425,368,127,11,0,3938,84,144,16,3,0,249,653,56,11,0,0,721,25336,1057,296,42,3,26730,8151,317,99,25,11,8600,14042,284,10,10,15,14366,2244,479,15,3,3,2739,112,9,0,0,0,117,889,106,14,0,6,1012,16,9,15,0,0,30,410,46,3,0,0,461,57,4,0,0,0,69,3726,652,41,5,11,4440,82,102
31402,2433,154,67,121,0,2773,5557,181,10,12,0,5766,1453,142,71,3,0,1670,238,69,18,0,0,328,526,41,62,6,0,631,18,24,12,0,0,54,55,7,9,72,0,142,25,7,5,3,0,38,2308,284,173,87,0,2856,28,48,51,3,0,131,394,54,30,23,0,495,10721,723,331,248,0,12017,2877,359,102,104,4,3449,7752,195,36,14,0,7998,3132,638,191,3,15,3978,278,42,33,0,0,347,731,171,41,5,8,954,15,42,18,0,0,71,169,39,6,52,4,274,50,20,9,0,0,80,4380,953,284,63,26,5709,46,185,41,0,0,274,503,121,51,74,0,748,15564,1809,518,258,35,18180,3502,497,83,121,5,4205,8778,335,22,5,17,9151,5050,2563,126,0,23,7759,275,149,0,0,0,427,785,383,30,6,3,1206,17,89,7,0,0,108,219,93,3,57,0,376,43,29,3,0,3,71,6386,3301,167,64,33,9948,46,242
31403,3016,339,14,18,0,3385,5005,225,20,7,0,5260,1087,299,141,4,0,1528,334,106,95,0,0,533,581,176,52,0,0,802,28,23,7,0,0,57,58,33,0,3,0,99,28,7,3,0,0,46,2115,647,296,8,0,3067,27,3,6,3,0,37,450,107,27,12,0,594,10615,1323,371,46,0,12345,3008,233,86,3,0,3326,5195,273,109,0,0,5579,1323,387,243,0,0,1946,348,87,110,0,0,544,556,130,92,3,0,774,18,18,3,0,0,45,58,19,7,4,0,91,25,8,11,0,0,48,2321,657,462,6,0,3444,28,19,3,0,0,46,354,46,53,23,0,477,10906,1223,706,38,0,12873,3004,275,73,3,5,3356,5022,321,64,3,3,5421,1428,849,236,0,4,2514,286,136,97,0,0,528,524,200,49,0,3,776,20,29,3,0,0,49,83,32,8,0,0,132,25,19,6,0,0,50,2370,1272,403,5,11,4054,36,17
31501,1517,25,3,556,22,2118,763,3,4,68,9,847,117,19,35,8,0,177,718,11,14,15,75,833,409,20,28,48,25,530,1629,4,4,41,31,1710,980,157,66,196,136,1531,233,5,9,47,0,299,4088,214,159,353,269,5086,159,0,4,77,3,243,565,28,60,247,23,925,7093,276,228,1296,325,9216,1535,27,19,740,58,2368,1090,50,21,63,9,1233,221,50,67,8,0,340,1464,70,198,10,3,1751,391,25,43,58,3,522,908,16,156,27,0,1106,741,147,307,171,5,1382,196,12,22,33,0,259,3921,328,793,306,14,5357,124,4,10,105,8,249,543,53,74,316,23,1010,7216,457,910,1526,107,10218,1536,24,10,597,77,2246,1098,61,6,82,20,1262,292,128,39,16,4,476,2504,173,140,8,0,2822,446,13,18,56,6,545,314,46,28,8,0,398,774,215,113,156,22,1274,186,16,4,27,0,235,4515,591,337,266,30,5741,109,3
31502,1948,123,46,960,3,3072,2319,157,63,60,3,2606,438,74,339,4,0,849,599,56,143,8,0,807,552,53,228,35,0,871,363,8,41,5,3,431,741,44,173,170,6,1137,218,8,42,34,3,308,2920,250,969,258,13,4402,98,10,5,38,0,147,957,79,254,336,3,1629,8236,611,1340,1648,17,11853,1782,21,28,1195,90,3110,2578,47,48,94,11,2773,565,103,392,11,6,1072,888,51,163,3,0,1107,647,69,208,54,3,977,151,16,28,3,0,197,814,67,184,240,8,1313,196,15,25,34,3,277,3256,333,1000,336,25,4950,110,5,8,72,8,197,1082,89,286,583,10,2051,8804,489,1363,2272,147,13078,1606,125,10,780,283,2809,2329,93,16,67,38,2539,796,409,150,9,5,1374,928,155,130,3,13,1225,601,144,59,17,16,841,95,13,8,0,6,118,680,184,99,62,32,1069,107,22,13,14,16,167,3212,927,467,103,88,4796,84,8
31503,2777,62,16,711,0,3565,1497,8,4,46,0,1554,203,10,37,4,0,249,318,26,90,0,0,431,526,7,27,16,0,582,122,23,21,0,0,162,654,27,70,101,0,847,312,7,15,16,0,353,2131,108,255,138,0,2629,113,3,5,29,0,152,439,23,27,140,0,625,6958,194,302,1064,0,8526,2647,8,5,884,204,3755,1652,3,3,47,7,1719,363,14,49,4,4,424,332,48,101,0,0,481,586,3,20,27,0,640,75,10,26,0,0,103,726,38,58,115,16,959,250,3,6,27,3,292,2334,106,258,178,22,2896,105,3,9,42,12,173,441,22,24,209,23,717,7185,146,298,1365,270,9268,2432,3,6,925,101,3470,1506,3,0,62,19,1593,383,20,30,7,3,448,291,45,52,5,4,399,545,8,18,21,12,603,48,40,12,0,3,97,559,24,52,83,17,735,172,6,7,15,3,201,2004,141,178,126,41,2486,116,0
31601,3831,1033,289,50,0,5211,4729,297,169,9,0,5211,1446,283,186,0,0,1912,58,84,57,0,0,200,548,126,103,10,0,786,14,20,7,0,0,43,34,19,14,31,0,104,45,12,17,0,0,74,2140,551,381,46,0,3120,166,530,99,0,0,794,618,156,79,4,0,851,11485,2571,1019,111,0,15181,4454,682,184,27,0,5345,5836,223,104,3,0,6169,2002,342,201,0,0,2546,81,70,111,0,0,258,686,151,99,7,0,946,43,26,3,0,0,70,66,23,11,32,0,135,45,13,5,0,0,66,2918,622,428,45,0,4016,519,221,47,0,0,791,434,85,62,8,0,592,14166,1833,825,90,0,16911,4453,994,252,78,12,5783,6355,260,173,4,25,6820,2431,509,806,0,9,3762,76,81,98,0,0,255,689,128,168,3,13,999,19,41,12,0,0,75,50,40,22,22,3,135,56,10,6,0,0,76,3326,813,1105,33,25,5301,244,658
31602,6984,1304,995,373,3,9660,5731,261,431,24,0,6449,2806,383,1292,6,12,4503,282,196,203,0,0,678,1288,256,673,19,3,2233,23,40,6,0,0,72,115,17,90,88,0,319,80,19,77,4,0,182,4601,911,2328,130,16,7989,74,67,89,10,0,237,823,155,507,45,3,1533,18217,2708,4347,570,18,25868,7007,1568,1057,565,0,10193,6938,429,476,24,0,7868,3419,614,1433,15,0,5477,274,134,285,0,0,689,1287,344,540,24,0,2201,23,25,30,0,0,71,87,30,70,106,0,295,64,18,40,3,0,127,5146,1165,2396,146,3,8858,108,93,101,12,0,303,667,220,368,51,0,1306,19864,3470,4398,792,4,28535,7745,1726,1214,454,66,11211,7876,552,493,19,24,8962,3897,1030,1646,6,15,6592,271,212,259,0,3,749,1174,327,488,12,19,2012,26,43,49,0,0,116,80,54,38,99,3,279,79,24,35,0,0,141,5530,1695,2510,119,44,9888,105,205
31603,3676,780,1299,1101,0,6865,3705,562,823,34,0,5131,1838,1095,2346,12,0,5292,134,163,391,0,0,687,905,313,1382,26,0,2625,11,9,52,0,0,65,80,35,177,137,0,420,73,21,141,11,0,244,3032,1631,4480,187,0,9334,74,56,216,20,0,363,650,226,1116,201,3,2199,11139,3263,7938,1549,6,23895,3784,825,1202,1038,9,6852,4133,636,904,24,5,5704,1986,1249,2422,13,5,5675,138,264,360,0,0,763,919,399,793,29,8,2145,14,16,24,0,0,56,72,30,88,127,0,321,55,25,48,7,0,133,3185,1988,3729,175,13,9088,94,75,47,5,0,228,608,233,542,102,0,1486,11796,3754,6423,1348,29,23355,4107,956,1405,972,44,7483,4403,838,921,37,10,6209,1926,1409,2576,10,47,5964,108,248,369,0,6,733,801,422,759,20,16,2015,15,23,23,0,0,58,55,47,80,87,5,277,62,32,42,6,0,143,2956,2183,3849,129,71,9184,122,105
31605,3514,650,595,216,0,4976,2935,257,254,12,3,3460,1710,513,824,4,0,3047,127,31,129,0,0,284,639,201,772,3,0,1619,16,8,9,0,0,29,42,38,155,61,0,298,56,20,55,0,0,133,2589,809,1946,76,0,5417,49,184,198,3,0,437,652,218,648,59,0,1579,9738,2119,3636,365,8,15863,3893,705,382,286,0,5260,3463,235,284,23,0,4003,2036,501,780,13,0,3332,138,49,106,0,0,294,718,205,259,17,0,1192,17,11,10,0,0,42,36,33,28,38,3,134,51,11,22,0,0,92,2995,812,1210,69,4,5087,63,177,22,8,0,269,425,168,223,21,0,831,10835,2100,2115,406,9,15457,4527,1022,387,227,21,6181,3923,402,211,8,28,4570,2052,788,535,7,27,3412,145,38,110,0,0,296,618,265,168,7,18,1077,8,9,3,0,0,19,40,18,10,45,8,119,54,20,17,0,3,90,2920,1143,838,55,55,5013,83,208
