STE_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Australian Capital Territory	2006	50-54	Widowed	M	90
Australian Capital Territory	2006	55-59	Divorced	F	1932
Australian Capital Territory	2006	55-59	Divorced	M	1335
Australian Capital Territory	2006	55-59	Married	F	6826
Australian Capital Territory	2006	55-59	Married	M	7386
Australian Capital Territory	2006	55-59	Never married	F	587
Australian Capital Territory	2006	55-59	Never married	M	712
Australian Capital Territory	2006	55-59	Separated	F	439
Australian Capital Territory	2006	55-59	Separated	M	369
Australian Capital Territory	2006	55-59	Widowed	F	501
Australian Capital Territory	2006	55-59	Widowed	M	124
Australian Capital Territory	2006	60-64	Divorced	F	1275
Australian Capital Territory	2006	60-64	Divorced	M	779
Australian Capital Territory	2006	60-64	Married	F	4499
Australian Capital Territory	2006	60-64	Married	M	5376
Australian Capital Territory	2006	60-64	Never married	F	332
Australian Capital Territory	2006	60-64	Never married	M	356
Australian Capital Territory	2006	60-64	Separated	F	253
Australian Capital Territory	2006	60-64	Separated	M	242
Australian Capital Territory	2006	60-64	Widowed	F	661
Australian Capital Territory	2006	60-64	Widowed	M	172
Australian Capital Territory	2006	65-69	Divorced	F	779
Australian Capital Territory	2006	65-69	Divorced	M	511
Australian Capital Territory	2006	65-69	Married	F	3128
Australian Capital Territory	2006	65-69	Married	M	3662
Australian Capital Territory	2006	65-69	Never married	F	163
Australian Capital Territory	2006	65-69	Never married	M	197
Australian Capital Territory	2006	65-69	Separated	F	151
Australian Capital Territory	2006	65-69	Separated	M	144
Australian Capital Territory	2006	65-69	Widowed	F	849
Australian Capital Territory	2006	65-69	Widowed	M	212
Australian Capital Territory	2006	70-74	Divorced	F	443
Australian Capital Territory	2006	70-74	Divorced	M	281
Australian Capital Territory	2006	70-74	Married	F	2190
Australian Capital Territory	2006	70-74	Married	M	2704
Australian Capital Territory	2006	70-74	Never married	F	157
Australian Capital Territory	2006	70-74	Never married	M	170
Australian Capital Territory	2006	70-74	Separated	F	96
Australian Capital Territory	2006	70-74	Separated	M	109
Australian Capital Territory	2006	70-74	Widowed	F	1045
Australian Capital Territory	2006	70-74	Widowed	M	250
Australian Capital Territory	2006	75-79	Divorced	F	282
Australian Capital Territory	2006	75-79	Divorced	M	147
Australian Capital Territory	2006	75-79	Married	F	1494
Australian Capital Territory	2006	75-79	Married	M	2143
Australian Capital Territory	2006	75-79	Never married	F	99
Australian Capital Territory	2006	75-79	Never married	M	103
Australian Capital Territory	2006	75-79	Separated	F	42
Australian Capital Territory	2006	75-79	Separated	M	62
Australian Capital Territory	2006	75-79	Widowed	F	1377
Australian Capital Territory	2006	75-79	Widowed	M	340
Australian Capital Territory	2006	80-84	Divorced	F	183
Australian Capital Territory	2006	80-84	Divorced	M	63
Australian Capital Territory	2006	80-84	Married	F	866
Australian Capital Territory	2006	80-84	Married	M	1369
Australian Capital Territory	2006	80-84	Never married	F	90
Australian Capital Territory	2006	80-84	Never married	M	60
Australian Capital Territory	2006	80-84	Separated	F	25
Australian Capital Territory	2006	80-84	Separated	M	31
Australian Capital Territory	2006	80-84	Widowed	F	1704
Australian Capital Territory	2006	80-84	Widowed	M	389
Australian Capital Territory	2006	85+	Divorced	F	89
Australian Capital Territory	2006	85+	Divorced	M	34
Australian Capital Territory	2006	85+	Married	F	337
Australian Capital Territory	2006	85+	Married	M	620
Australian Capital Territory	2006	85+	Never married	F	89
Australian Capital Territory	2006	85+	Never married	M	43
Australian Capital Territory	2006	85+	Separated	F	12
Australian Capital Territory	2006	85+	Separated	M	16
Australian Capital Territory	2006	85+	Widowed	F	1772
Australian Capital Territory	2006	85+	Widowed	M	449
Australian Capital Territory	2011	15-19	Divorced	F	4
Australian Capital Territory	2011	15-19	Divorced	M	4
Australian Capital Territory	2011	15-19	Married	F	35
Australian Capital Territory	2011	15-19	Married	M	28
Australian Capital Territory	2011	15-19	Never married	F	11592
Australian Capital Territory	2011	15-19	Never married	M	12330
Australian Capital Territory	2011	15-19	Separated	F	3
Australian Capital Territory	2011	15-19	Separated	M	0
Australian Capital Territory	2011	15-19	Widowed	F	5
Australian Capital Territory	2011	15-19	Widowed	M	4
Australian Capital Territory	2011	20-24	Divorced	F	23
Australian Capital Territory	2011	20-24	Divorced	M	7
Australian Capital Territory	2011	20-24	Married	F	1005
Australian Capital Territory	2011	20-24	Married	M	445
Australian Capital Territory	2011	20-24	Never married	F	14001
Australian Capital Territory	2011	20-24	Never married	M	15146
Australian Capital Territory	2011	20-24	Separated	F	72
Australian Capital Territory	2011	20-24	Separated	M	28
Australian Capital Territory	2011	20-24	Widowed	F	8
Australian Capital Territory	2011	20-24	Widowed	M	13
Australian Capital Territory	2011	25-29	Divorced	F	178
Australian Capital Territory	2011	25-29	Divorced	M	109
Australian Capital Territory	2011	25-29	Married	F	5111
Australian Capital Territory	2011	25-29	Married	M	3459
Australian Capital Territory	2011	25-29	Never married	F	9759
Australian Capital Territory	2011	25-29	Never married	M	11595
Australian Capital Territory	2011	25-29	Separated	F	199
Australian Capital Territory	2011	25-29	Separated	M	108
Australian Capital Territory	2011	25-29	Widowed	F	10
Australian Capital Territory	2011	25-29	Widowed	M	11
Australian Capital Territory	2011	30-34	Divorced	F	544
Australian Capital Territory	2011	30-34	Divorced	M	330
Australian Capital Territory	2011	30-34	Married	F	7805
Australian Capital Territory	2011	30-34	Married	M	6819
Australian Capital Territory	2011	30-34	Never married	F	5272
Australian Capital Territory	2011	30-34	Never married	M	6326
Australian Capital Territory	2011	30-34	Separated	F	341
Australian Capital Territory	2011	30-34	Separated	M	237
Australian Capital Territory	2011	30-34	Widowed	F	23
Australian Capital Territory	2011	30-34	Widowed	M	9
Australian Capital Territory	2011	35-39	Divorced	F	1030
Australian Capital Territory	2011	35-39	Divorced	M	671
Australian Capital Territory	2011	35-39	Married	F	8498
Australian Capital Territory	2011	35-39	Married	M	8093
Australian Capital Territory	2011	35-39	Never married	F	3494
Australian Capital Territory	2011	35-39	Never married	M	4181
Australian Capital Territory	2011	35-39	Separated	F	511
Australian Capital Territory	2011	35-39	Separated	M	383
Australian Capital Territory	2011	35-39	Widowed	F	76
Australian Capital Territory	2011	35-39	Widowed	M	27
Australian Capital Territory	2011	40-44	Divorced	F	1611
Australian Capital Territory	2011	40-44	Divorced	M	1015
Australian Capital Territory	2011	40-44	Married	F	8260
Australian Capital Territory	2011	40-44	Married	M	8144
Australian Capital Territory	2011	40-44	Never married	F	2635
Australian Capital Territory	2011	40-44	Never married	M	3100
Australian Capital Territory	2011	40-44	Separated	F	580
Australian Capital Territory	2011	40-44	Separated	M	501
Australian Capital Territory	2011	40-44	Widowed	F	99
Australian Capital Territory	2011	40-44	Widowed	M	32
Australian Capital Territory	2011	45-49	Divorced	F	1998
Australian Capital Territory	2011	45-49	Divorced	M	1325
Australian Capital Territory	2011	45-49	Married	F	7887
Australian Capital Territory	2011	45-49	Married	M	7838
Australian Capital Territory	2011	45-49	Never married	F	1957
Australian Capital Territory	2011	45-49	Never married	M	2226
Australian Capital Territory	2011	45-49	Separated	F	651
Australian Capital Territory	2011	45-49	Separated	M	498
Australian Capital Territory	2011	45-49	Widowed	F	163
Australian Capital Territory	2011	45-49	Widowed	M	53
Australian Capital Territory	2011	50-54	Divorced	F	2194
Australian Capital Territory	2011	50-54	Divorced	M	1419
Australian Capital Territory	2011	50-54	Married	F	7492
Australian Capital Territory	2011	50-54	Married	M	7612
Australian Capital Territory	2011	50-54	Never married	F	1522
Australian Capital Territory	2011	50-54	Never married	M	1707
Australian Capital Territory	2011	50-54	Separated	F	556
Australian Capital Territory	2011	50-54	Separated	M	513
Australian Capital Territory	2011	50-54	Widowed	F	308
Australian Capital Territory	2011	50-54	Widowed	M	85
Australian Capital Territory	2011	55-59	Divorced	F	2069
Australian Capital Territory	2011	55-59	Divorced	M	1391
Australian Capital Territory	2011	55-59	Married	F	6684
Australian Capital Territory	2011	55-59	Married	M	6902
Australian Capital Territory	2011	55-59	Never married	F	864
Australian Capital Territory	2011	55-59	Never married	M	1053
Australian Capital Territory	2011	55-59	Separated	F	461
Australian Capital Territory	2011	55-59	Separated	M	405
Australian Capital Territory	2011	55-59	Widowed	F	450
Australian Capital Territory	2011	55-59	Widowed	M	129
Australian Capital Territory	2011	60-64	Divorced	F	1823
Australian Capital Territory	2011	60-64	Divorced	M	1207
Australian Capital Territory	2011	60-64	Married	F	5980
Australian Capital Territory	2011	60-64	Married	M	6632
Australian Capital Territory	2011	60-64	Never married	F	538
Australian Capital Territory	2011	60-64	Never married	M	626
Australian Capital Territory	2011	60-64	Separated	F	361
Australian Capital Territory	2011	60-64	Separated	M	295
Australian Capital Territory	2011	60-64	Widowed	F	707
Australian Capital Territory	2011	60-64	Widowed	M	202
Australian Capital Territory	2011	65-69	Divorced	F	1136
Australian Capital Territory	2011	65-69	Divorced	M	696
Australian Capital Territory	2011	65-69	Married	F	3953
Australian Capital Territory	2011	65-69	Married	M	4744
Australian Capital Territory	2011	65-69	Never married	F	313
Australian Capital Territory	2011	65-69	Never married	M	325
Australian Capital Territory	2011	65-69	Separated	F	188
Australian Capital Territory	2011	65-69	Separated	M	190
Australian Capital Territory	2011	65-69	Widowed	F	898
Australian Capital Territory	2011	65-69	Widowed	M	223
Australian Capital Territory	2011	70-74	Divorced	F	694
Australian Capital Territory	2011	70-74	Divorced	M	428
Australian Capital Territory	2011	70-74	Married	F	2717
Australian Capital Territory	2011	70-74	Married	M	3273
Australian Capital Territory	2011	70-74	Never married	F	146
Australian Capital Territory	2011	70-74	Never married	M	144
Australian Capital Territory	2011	70-74	Separated	F	98
Australian Capital Territory	2011	70-74	Separated	M	120
Australian Capital Territory	2011	70-74	Widowed	F	1098
Australian Capital Territory	2011	70-74	Widowed	M	267
Australian Capital Territory	2011	75-79	Divorced	F	381
Australian Capital Territory	2011	75-79	Divorced	M	238
Australian Capital Territory	2011	75-79	Married	F	1704
Australian Capital Territory	2011	75-79	Married	M	2265
Australian Capital Territory	2011	75-79	Never married	F	125
Australian Capital Territory	2011	75-79	Never married	M	114
Australian Capital Territory	2011	75-79	Separated	F	66
Australian Capital Territory	2011	75-79	Separated	M	74
Australian Capital Territory	2011	75-79	Widowed	F	1301
Australian Capital Territory	2011	75-79	Widowed	M	326
Australian Capital Territory	2011	80-84	Divorced	F	227
Australian Capital Territory	2011	80-84	Divorced	M	123
Australian Capital Territory	2011	80-84	Married	F	1011
Australian Capital Territory	2011	80-84	Married	M	1576
Australian Capital Territory	2011	80-84	Never married	F	76
Australian Capital Territory	2011	80-84	Never married	M	72
Australian Capital Territory	2011	80-84	Separated	F	23
Australian Capital Territory	2011	80-84	Separated	M	33
Australian Capital Territory	2011	80-84	Widowed	F	1547
Australian Capital Territory	2011	80-84	Widowed	M	370
Australian Capital Territory	2011	85+	Divorced	F	146
Australian Capital Territory	2011	85+	Divorced	M	53
Australian Capital Territory	2011	85+	Married	F	555
Australian Capital Territory	2011	85+	Married	M	995
Australian Capital Territory	2011	85+	Never married	F	91
Australian Capital Territory	2011	85+	Never married	M	47
Australian Capital Territory	2011	85+	Separated	F	20
Australian Capital Territory	2011	85+	Separated	M	22
Australian Capital Territory	2011	85+	Widowed	F	2360
Australian Capital Territory	2011	85+	Widowed	M	543
Australian Capital Territory	2016	15-19	Divorced	F	6
Australian Capital Territory	2016	15-19	Divorced	M	7
Australian Capital Territory	2016	15-19	Married	F	32
Australian Capital Territory	2016	15-19	Married	M	28
Australian Capital Territory	2016	15-19	Never married	F	12098
Australian Capital Territory	2016	15-19	Never married	M	12316
Australian Capital Territory	2016	15-19	Separated	F	8
Australian Capital Territory	2016	15-19	Separated	M	8
Australian Capital Territory	2016	15-19	Widowed	F	3
Australian Capital Territory	2016	15-19	Widowed	M	10
Australian Capital Territory	2016	20-24	Divorced	F	20
Australian Capital Territory	2016	20-24	Divorced	M	17
Australian Capital Territory	2016	20-24	Married	F	864
Australian Capital Territory	2016	20-24	Married	M	403
Australian Capital Territory	2016	20-24	Never married	F	14625
Australian Capital Territory	2016	20-24	Never married	M	15415
Australian Capital Territory	2016	20-24	Separated	F	49
Australian Capital Territory	2016	20-24	Separated	M	25
Australian Capital Territory	2016	20-24	Widowed	F	13
Australian Capital Territory	2016	20-24	Widowed	M	0
Australian Capital Territory	2016	25-29	Divorced	F	182
Australian Capital Territory	2016	25-29	Divorced	M	117
Australian Capital Territory	2016	25-29	Married	F	5162
Australian Capital Territory	2016	25-29	Married	M	3251
Australian Capital Territory	2016	25-29	Never married	F	10944
Australian Capital Territory	2016	25-29	Never married	M	12455
Australian Capital Territory	2016	25-29	Separated	F	241
Australian Capital Territory	2016	25-29	Separated	M	119
Australian Capital Territory	2016	25-29	Widowed	F	16
Australian Capital Territory	2016	25-29	Widowed	M	12
Australian Capital Territory	2016	30-34	Divorced	F	554
Australian Capital Territory	2016	30-34	Divorced	M	367
Australian Capital Territory	2016	30-34	Married	F	9981
Australian Capital Territory	2016	30-34	Married	M	8458
Australian Capital Territory	2016	30-34	Never married	F	6169
Australian Capital Territory	2016	30-34	Never married	M	7342
Australian Capital Territory	2016	30-34	Separated	F	420
Australian Capital Territory	2016	30-34	Separated	M	293
Australian Capital Territory	2016	30-34	Widowed	F	25
Australian Capital Territory	2016	30-34	Widowed	M	20
Australian Capital Territory	2016	35-39	Divorced	F	889
Australian Capital Territory	2016	35-39	Divorced	M	602
Australian Capital Territory	2016	35-39	Married	F	9740
Australian Capital Territory	2016	35-39	Married	M	9532
Australian Capital Territory	2016	35-39	Never married	F	3984
Australian Capital Territory	2016	35-39	Never married	M	4472
Australian Capital Territory	2016	35-39	Separated	F	500
Australian Capital Territory	2016	35-39	Separated	M	382
Australian Capital Territory	2016	35-39	Widowed	F	53
Australian Capital Territory	2016	35-39	Widowed	M	28
Australian Capital Territory	2016	40-44	Divorced	F	1389
Australian Capital Territory	2016	40-44	Divorced	M	885
Australian Capital Territory	2016	40-44	Married	F	9106
Australian Capital Territory	2016	40-44	Married	M	9204
Australian Capital Territory	2016	40-44	Never married	F	3113
Australian Capital Territory	2016	40-44	Never married	M	3335
Australian Capital Territory	2016	40-44	Separated	F	578
Australian Capital Territory	2016	40-44	Separated	M	475
Australian Capital Territory	2016	40-44	Widowed	F	100
Australian Capital Territory	2016	40-44	Widowed	M	27
Australian Capital Territory	2016	45-49	Divorced	F	1888
Australian Capital Territory	2016	45-49	Divorced	M	1258
Australian Capital Territory	2016	45-49	Married	F	8274
Australian Capital Territory	2016	45-49	Married	M	8533
Australian Capital Territory	2016	45-49	Never married	F	2450
Australian Capital Territory	2016	45-49	Never married	M	2730
Australian Capital Territory	2016	45-49	Separated	F	624
Australian Capital Territory	2016	45-49	Separated	M	569
Australian Capital Territory	2016	45-49	Widowed	F	150
Australian Capital Territory	2016	45-49	Widowed	M	68
Australian Capital Territory	2016	50-54	Divorced	F	2252
Australian Capital Territory	2016	50-54	Divorced	M	1464
Australian Capital Territory	2016	50-54	Married	F	7625
Australian Capital Territory	2016	50-54	Married	M	7760
Australian Capital Territory	2016	50-54	Never married	F	1848
Australian Capital Territory	2016	50-54	Never married	M	2032
Australian Capital Territory	2016	50-54	Separated	F	598
Australian Capital Territory	2016	50-54	Separated	M	489
Australian Capital Territory	2016	50-54	Widowed	F	268
Australian Capital Territory	2016	50-54	Widowed	M	97
Australian Capital Territory	2016	55-59	Divorced	F	2222
Australian Capital Territory	2016	55-59	Divorced	M	1486
Australian Capital Territory	2016	55-59	Married	F	7021
Australian Capital Territory	2016	55-59	Married	M	7215
Australian Capital Territory	2016	55-59	Never married	F	1372
Australian Capital Territory	2016	55-59	Never married	M	1507
Australian Capital Territory	2016	55-59	Separated	F	478
Australian Capital Territory	2016	55-59	Separated	M	467
Australian Capital Territory	2016	55-59	Widowed	F	472
Australian Capital Territory	2016	55-59	Widowed	M	123
Australian Capital Territory	2016	60-64	Divorced	F	2045
Australian Capital Territory	2016	60-64	Divorced	M	1241
Australian Capital Territory	2016	60-64	Married	F	6109
Australian Capital Territory	2016	60-64	Married	M	6435
Australian Capital Territory	2016	60-64	Never married	F	842
Australian Capital Territory	2016	60-64	Never married	M	937
Australian Capital Territory	2016	60-64	Separated	F	377
Australian Capital Territory	2016	60-64	Separated	M	320
Australian Capital Territory	2016	60-64	Widowed	F	665
Australian Capital Territory	2016	60-64	Widowed	M	172
Australian Capital Territory	2016	65-69	Divorced	F	1780
Australian Capital Territory	2016	65-69	Divorced	M	1098
Australian Capital Territory	2016	65-69	Married	F	5468
Australian Capital Territory	2016	65-69	Married	M	6054
Australian Capital Territory	2016	65-69	Never married	F	504
Australian Capital Territory	2016	65-69	Never married	M	544
Australian Capital Territory	2016	65-69	Separated	F	303
Australian Capital Territory	2016	65-69	Separated	M	247
Australian Capital Territory	2016	65-69	Widowed	F	1019
Australian Capital Territory	2016	65-69	Widowed	M	260
Australian Capital Territory	2016	70-74	Divorced	F	1140
Australian Capital Territory	2016	70-74	Divorced	M	590
Australian Capital Territory	2016	70-74	Married	F	3571
Australian Capital Territory	2016	70-74	Married	M	4377
Australian Capital Territory	2016	70-74	Never married	F	290
Australian Capital Territory	2016	70-74	Never married	M	305
Australian Capital Territory	2016	70-74	Separated	F	150
Australian Capital Territory	2016	70-74	Separated	M	144
Australian Capital Territory	2016	70-74	Widowed	F	1280
Australian Capital Territory	2016	70-74	Widowed	M	324
Australian Capital Territory	2016	75-79	Divorced	F	634
Australian Capital Territory	2016	75-79	Divorced	M	373
Australian Capital Territory	2016	75-79	Married	F	2294
Australian Capital Territory	2016	75-79	Married	M	2957
Australian Capital Territory	2016	75-79	Never married	F	137
Australian Capital Territory	2016	75-79	Never married	M	134
Australian Capital Territory	2016	75-79	Separated	F	87
Australian Capital Territory	2016	75-79	Separated	M	86
Australian Capital Territory	2016	75-79	Widowed	F	1473
Australian Capital Territory	2016	75-79	Widowed	M	351
Australian Capital Territory	2016	80-84	Divorced	F	330
Australian Capital Territory	2016	80-84	Divorced	M	177
Australian Capital Territory	2016	80-84	Married	F	1227
Australian Capital Territory	2016	80-84	Married	M	1847
Australian Capital Territory	2016	80-84	Never married	F	110
Australian Capital Territory	2016	80-84	Never married	M	70
Australian Capital Territory	2016	80-84	Separated	F	45
Australian Capital Territory	2016	80-84	Separated	M	44
Australian Capital Territory	2016	80-84	Widowed	F	1581
Australian Capital Territory	2016	80-84	Widowed	M	401
Australian Capital Territory	2016	85+	Divorced	F	232
Australian Capital Territory	2016	85+	Divorced	M	110
Australian Capital Territory	2016	85+	Married	F	706
Australian Capital Territory	2016	85+	Married	M	1366
Australian Capital Territory	2016	85+	Never married	F	108
Australian Capital Territory	2016	85+	Never married	M	78
Australian Capital Territory	2016	85+	Separated	F	12
Australian Capital Territory	2016	85+	Separated	M	26
Australian Capital Territory	2016	85+	Widowed	F	2783
Australian Capital Territory	2016	85+	Widowed	M	737
Other Territories	2006	15-19	Divorced	F	0
Other Territories	2006	15-19	Divorced	M	0
Other Territories	2006	15-19	Married	F	3
Other Territories	2006	15-19	Married	M	0
Other Territories	2006	15-19	Never married	F	56
Other Territories	2006	15-19	Never married	M	63
Other Territories	2006	15-19	Separated	F	0
Other Territories	2006	15-19	Separated	M	0
Other Territories	2006	15-19	Widowed	F	0
Other Territories	2006	15-19	Widowed	M	0
Other Territories	2006	20-24	Divorced	F	0
Other Territories	2006	20-24	Divorced	M	0
Other Territories	2006	20-24	Married	F	17
Other Territories	2006	20-24	Married	M	10
Other Territories	2006	20-24	Never married	F	51
Other Territories	2006	20-24	Never married	M	80
Other Territories	2006	20-24	Separated	F	0
Other Territories	2006	20-24	Separated	M	0
Other Territories	2006	20-24	Widowed	F	0
Other Territories	2006	20-24	Widowed	M	0
Other Territories	2006	25-29	Divorced	F	0
Other Territories	2006	25-29	Divorced	M	0
Other Territories	2006	25-29	Married	F	37
Other Territories	2006	25-29	Married	M	23
Other Territories	2006	25-29	Never married	F	24
Other Territories	2006	25-29	Never married	M	60
Other Territories	2006	25-29	Separated	F	0
Other Territories	2006	25-29	Separated	M	0
Other Territories	2006	25-29	Widowed	F	0
Other Territories	2006	25-29	Widowed	M	0
Other Territories	2006	30-34	Divorced	F	4
Other Territories	2006	30-34	Divorced	M	0
Other Territories	2006	30-34	Married	F	46
Other Territories	2006	30-34	Married	M	45
Other Territories	2006	30-34	Never married	F	25
Other Territories	2006	30-34	Never married	M	33
Other Territories	2006	30-34	Separated	F	0
Other Territories	2006	30-34	Separated	M	0
Other Territories	2006	30-34	Widowed	F	0
Other Territories	2006	30-34	Widowed	M	0
Other Territories	2006	35-39	Divorced	F	5
Other Territories	2006	35-39	Divorced	M	3
Other Territories	2006	35-39	Married	F	76
Other Territories	2006	35-39	Married	M	57
Other Territories	2006	35-39	Never married	F	20
Other Territories	2006	35-39	Never married	M	33
Other Territories	2006	35-39	Separated	F	3
Other Territories	2006	35-39	Separated	M	4
Other Territories	2006	35-39	Widowed	F	0
Other Territories	2006	35-39	Widowed	M	0
Other Territories	2006	40-44	Divorced	F	0
Other Territories	2006	40-44	Divorced	M	10
Other Territories	2006	40-44	Married	F	78
Other Territories	2006	40-44	Married	M	81
Other Territories	2006	40-44	Never married	F	10
Other Territories	2006	40-44	Never married	M	27
Other Territories	2006	40-44	Separated	F	3
Other Territories	2006	40-44	Separated	M	5
Other Territories	2006	40-44	Widowed	F	0
Other Territories	2006	40-44	Widowed	M	0
Other Territories	2006	45-49	Divorced	F	3
Other Territories	2006	45-49	Divorced	M	13
Other Territories	2006	45-49	Married	F	65
Other Territories	2006	45-49	Married	M	67
Other Territories	2006	45-49	Never married	F	12
Other Territories	2006	45-49	Never married	M	26
Other Territories	2006	45-49	Separated	F	3
Other Territories	2006	45-49	Separated	M	0
Other Territories	2006	45-49	Widowed	F	4
Other Territories	2006	45-49	Widowed	M	0
Other Territories	2006	50-54	Divorced	F	12
Other Territories	2006	50-54	Divorced	M	13
Other Territories	2006	50-54	Married	F	62
Other Territories	2006	50-54	Married	M	71
Other Territories	2006	50-54	Never married	F	8
Other Territories	2006	50-54	Never married	M	6
Other Territories	2006	50-54	Separated	F	3
Other Territories	2006	50-54	Separated	M	11
Other Territories	2006	50-54	Widowed	F	0
Other Territories	2006	50-54	Widowed	M	0
Other Territories	2006	55-59	Divorced	F	0
Other Territories	2006	55-59	Divorced	M	16
Other Territories	2006	55-59	Married	F	43
Other Territories	2006	55-59	Married	M	87
Other Territories	2006	55-59	Never married	F	3
Other Territories	2006	55-59	Never married	M	8
Other Territories	2006	55-59	Separated	F	3
Other Territories	2006	55-59	Separated	M	3
Other Territories	2006	55-59	Widowed	F	9
Other Territories	2006	55-59	Widowed	M	4
Other Territories	2006	60-64	Divorced	F	3
Other Territories	2006	60-64	Divorced	M	6
Other Territories	2006	60-64	Married	F	33
Other Territories	2006	60-64	Married	M	51
Other Territories	2006	60-64	Never married	F	0
Other Territories	2006	60-64	Never married	M	4
Other Territories	2006	60-64	Separated	F	0
Other Territories	2006	60-64	Separated	M	3
Other Territories	2006	60-64	Widowed	F	0
Other Territories	2006	60-64	Widowed	M	3
Other Territories	2006	65-69	Divorced	F	0
Other Territories	2006	65-69	Divorced	M	6
Other Territories	2006	65-69	Married	F	19
Other Territories	2006	65-69	Married	M	30
Other Territories	2006	65-69	Never married	F	0
Other Territories	2006	65-69	Never married	M	0
Other Territories	2006	65-69	Separated	F	0
Other Territories	2006	65-69	Separated	M	0
Other Territories	2006	65-69	Widowed	F	4
Other Territories	2006	65-69	Widowed	M	10
Other Territories	2006	70-74	Divorced	F	0
Other Territories	2006	70-74	Divorced	M	0
Other Territories	2006	70-74	Married	F	5
Other Territories	2006	70-74	Married	M	15
Other Territories	2006	70-74	Never married	F	0
Other Territories	2006	70-74	Never married	M	3
Other Territories	2006	70-74	Separated	F	0
Other Territories	2006	70-74	Separated	M	0
Other Territories	2006	70-74	Widowed	F	4
Other Territories	2006	70-74	Widowed	M	3
Other Territories	2006	75-79	Divorced	F	0
Other Territories	2006	75-79	Divorced	M	0
Other Territories	2006	75-79	Married	F	0
Other Territories	2006	75-79	Married	M	6
Other Territories	2006	75-79	Never married	F	3
Other Territories	2006	75-79	Never married	M	0
Other Territories	2006	75-79	Separated	F	0
Other Territories	2006	75-79	Separated	M	0
Other Territories	2006	75-79	Widowed	F	7
Other Territories	2006	75-79	Widowed	M	0
Other Territories	2006	80-84	Divorced	F	0
Other Territories	2006	80-84	Divorced	M	0
Other Territories	2006	80-84	Married	F	0
Other Territories	2006	80-84	Married	M	0
Other Territories	2006	80-84	Never married	F	0
Other Territories	2006	80-84	Never married	M	0
Other Territories	2006	80-84	Separated	F	0
Other Territories	2006	80-84	Separated	M	0
Other Territories	2006	80-84	Widowed	F	3
Other Territories	2006	80-84	Widowed	M	0
Other Territories	2006	85+	Divorced	F	0
Other Territories	2006	85+	Divorced	M	0
Other Territories	2006	85+	Married	F	0
Other Territories	2006	85+	Married	M	0
Other Territories	2006	85+	Never married	F	0
Other Territories	2006	85+	Never married	M	3
Other Territories	2006	85+	Separated	F	0
Other Territories	2006	85+	Separated	M	0
Other Territories	2006	85+	Widowed	F	3
Other Territories	2006	85+	Widowed	M	0
Other Territories	2011	15-19	Divorced	F	0
Other Territories	2011	15-19	Divorced	M	0
Other Territories	2011	15-19	Married	F	0
Other Territories	2011	15-19	Married	M	0
Other Territories	2011	15-19	Never married	F	51
Other Territories	2011	15-19	Never married	M	107
Other Territories	2011	15-19	Separated	F	0
Other Territories	2011	15-19	Separated	M	0
Other Territories	2011	15-19	Widowed	F	0
Other Territories	2011	15-19	Widowed	M	0
Other Territories	2011	20-24	Divorced	F	0
Other Territories	2011	20-24	Divorced	M	0
Other Territories	2011	20-24	Married	F	15
Other Territories	2011	20-24	Married	M	9
Other Territories	2011	20-24	Never married	F	49
Other Territories	2011	20-24	Never married	M	191
Other Territories	2011	20-24	Separated	F	0
Other Territories	2011	20-24	Separated	M	0
Other Territories	2011	20-24	Widowed	F	0
Other Territories	2011	20-24	Widowed	M	0
Other Territories	2011	25-29	Divorced	F	0
Other Territories	2011	25-29	Divorced	M	3
Other Territories	2011	25-29	Married	F	35
Other Territories	2011	25-29	Married	M	122
Other Territories	2011	25-29	Never married	F	35
Other Territories	2011	25-29	Never married	M	231
Other Territories	2011	25-29	Separated	F	0
Other Territories	2011	25-29	Separated	M	7
Other Territories	2011	25-29	Widowed	F	0
Other Territories	2011	25-29	Widowed	M	0
Other Territories	2011	30-34	Divorced	F	0
Other Territories	2011	30-34	Divorced	M	0
Other Territories	2011	30-34	Married	F	46
Other Territories	2011	30-34	Married	M	124
Other Territories	2011	30-34	Never married	F	28
Other Territories	2011	30-34	Never married	M	92
Other Territories	2011	30-34	Separated	F	0
Other Territories	2011	30-34	Separated	M	8
Other Territories	2011	30-34	Widowed	F	0
Other Territories	2011	30-34	Widowed	M	0
Other Territories	2011	35-39	Divorced	F	3
Other Territories	2011	35-39	Divorced	M	3
Other Territories	2011	35-39	Married	F	56
Other Territories	2011	35-39	Married	M	94
Other Territories	2011	35-39	Never married	F	16
Other Territories	2011	35-39	Never married	M	42
Other Territories	2011	35-39	Separated	F	3
Other Territories	2011	35-39	Separated	M	3
Other Territories	2011	35-39	Widowed	F	0
Other Territories	2011	35-39	Widowed	M	0
Other Territories	2011	40-44	Divorced	F	5
Other Territories	2011	40-44	Divorced	M	6
Other Territories	2011	40-44	Married	F	62
Other Territories	2011	40-44	Married	M	81
Other Territories	2011	40-44	Never married	F	19
Other Territories	2011	40-44	Never married	M	33
Other Territories	2011	40-44	Separated	F	3
Other Territories	2011	40-44	Separated	M	5
Other Territories	2011	40-44	Widowed	F	3
Other Territories	2011	40-44	Widowed	M	0
Other Territories	2011	45-49	Divorced	F	3
Other Territories	2011	45-49	Divorced	M	9
Other Territories	2011	45-49	Married	F	71
