SA3_NAME16	Year	LabourForceStatus	Sex	adults
Manly	2016	Not in the labour force	M	3392
Manly	2016	Unemployed (looking for work)	F	438
Manly	2016	Unemployed (looking for work)	M	405
Pittwater	2006		F	1352
Pittwater	2006		M	1472
Pittwater	2006	Employed (away from work)	F	815
Pittwater	2006	Employed (away from work)	M	804
Pittwater	2006	Employed (full-time)	F	5618
Pittwater	2006	Employed (full-time)	M	10847
Pittwater	2006	Employed (part-time)	F	6365
Pittwater	2006	Employed (part-time)	M	2820
Pittwater	2006	Not in the labour force	F	7769
Pittwater	2006	Not in the labour force	M	4761
Pittwater	2006	Unemployed (looking for work)	F	332
Pittwater	2006	Unemployed (looking for work)	M	409
Pittwater	2011		F	1028
Pittwater	2011		M	1001
Pittwater	2011	Employed (away from work)	F	840
Pittwater	2011	Employed (away from work)	M	777
Pittwater	2011	Employed (full-time)	F	5809
Pittwater	2011	Employed (full-time)	M	11160
Pittwater	2011	Employed (part-time)	F	6976
Pittwater	2011	Employed (part-time)	M	3128
Pittwater	2011	Not in the labour force	F	8496
Pittwater	2011	Not in the labour force	M	5477
Pittwater	2011	Unemployed (looking for work)	F	516
Pittwater	2011	Unemployed (looking for work)	M	518
Pittwater	2016		F	1410
Pittwater	2016		M	1171
Pittwater	2016	Employed (away from work)	F	704
Pittwater	2016	Employed (away from work)	M	647
Pittwater	2016	Employed (full-time)	F	6211
Pittwater	2016	Employed (full-time)	M	11477
Pittwater	2016	Employed (part-time)	F	7712
Pittwater	2016	Employed (part-time)	M	3442
Pittwater	2016	Not in the labour force	F	8732
Pittwater	2016	Not in the labour force	M	6155
Pittwater	2016	Unemployed (looking for work)	F	514
Pittwater	2016	Unemployed (looking for work)	M	518
Warringah	2006		F	2956
Warringah	2006		M	3179
Warringah	2006	Employed (away from work)	F	2040
Warringah	2006	Employed (away from work)	M	1934
Warringah	2006	Employed (full-time)	F	16537
Warringah	2006	Employed (full-time)	M	28385
Warringah	2006	Employed (part-time)	F	14104
Warringah	2006	Employed (part-time)	M	6299
Warringah	2006	Not in the labour force	F	19405
Warringah	2006	Not in the labour force	M	11574
Warringah	2006	Unemployed (looking for work)	F	865
Warringah	2006	Unemployed (looking for work)	M	1012
Warringah	2011		F	2282
Warringah	2011		M	2321
Warringah	2011	Employed (away from work)	F	2061
Warringah	2011	Employed (away from work)	M	1744
Warringah	2011	Employed (full-time)	F	16906
Warringah	2011	Employed (full-time)	M	29363
Warringah	2011	Employed (part-time)	F	15374
Warringah	2011	Employed (part-time)	M	6831
Warringah	2011	Not in the labour force	F	20160
Warringah	2011	Not in the labour force	M	12778
Warringah	2011	Unemployed (looking for work)	F	1202
Warringah	2011	Unemployed (looking for work)	M	1406
Warringah	2016		F	3315
Warringah	2016		M	2997
Warringah	2016	Employed (away from work)	F	1970
Warringah	2016	Employed (away from work)	M	1445
Warringah	2016	Employed (full-time)	F	18413
Warringah	2016	Employed (full-time)	M	30462
Warringah	2016	Employed (part-time)	F	17183
Warringah	2016	Employed (part-time)	M	7815
Warringah	2016	Not in the labour force	F	20130
Warringah	2016	Not in the labour force	M	13825
Warringah	2016	Unemployed (looking for work)	F	1328
Warringah	2016	Unemployed (looking for work)	M	1439
Camden	2006		F	625
Camden	2006		M	578
Camden	2006	Employed (away from work)	F	661
Camden	2006	Employed (away from work)	M	637
Camden	2006	Employed (full-time)	F	5190
Camden	2006	Employed (full-time)	M	9893
Camden	2006	Employed (part-time)	F	4570
Camden	2006	Employed (part-time)	M	1501
Camden	2006	Not in the labour force	F	5522
Camden	2006	Not in the labour force	M	2732
Camden	2006	Unemployed (looking for work)	F	462
Camden	2006	Unemployed (looking for work)	M	426
Camden	2011		F	586
Camden	2011		M	588
Camden	2011	Employed (away from work)	F	875
Camden	2011	Employed (away from work)	M	681
Camden	2011	Employed (full-time)	F	6423
Camden	2011	Employed (full-time)	M	11766
Camden	2011	Employed (part-time)	F	5437
Camden	2011	Employed (part-time)	M	1770
Camden	2011	Not in the labour force	F	6440
Camden	2011	Not in the labour force	M	3536
Camden	2011	Unemployed (looking for work)	F	572
Camden	2011	Unemployed (looking for work)	M	550
Camden	2016		F	997
Camden	2016		M	859
Camden	2016	Employed (away from work)	F	967
Camden	2016	Employed (away from work)	M	671
Camden	2016	Employed (full-time)	F	7849
Camden	2016	Employed (full-time)	M	13772
Camden	2016	Employed (part-time)	F	6744
Camden	2016	Employed (part-time)	M	2358
Camden	2016	Not in the labour force	F	7473
Camden	2016	Not in the labour force	M	4418
Camden	2016	Unemployed (looking for work)	F	743
Camden	2016	Unemployed (looking for work)	M	665
Campbelltown (NSW)	2006		F	3710
Campbelltown (NSW)	2006		M	3576
Campbelltown (NSW)	2006	Employed (away from work)	F	1967
Campbelltown (NSW)	2006	Employed (away from work)	M	2328
Campbelltown (NSW)	2006	Employed (full-time)	F	15500
Campbelltown (NSW)	2006	Employed (full-time)	M	27824
Campbelltown (NSW)	2006	Employed (part-time)	F	11260
Campbelltown (NSW)	2006	Employed (part-time)	M	4912
Campbelltown (NSW)	2006	Not in the labour force	F	21686
Campbelltown (NSW)	2006	Not in the labour force	M	12322
Campbelltown (NSW)	2006	Unemployed (looking for work)	F	2563
Campbelltown (NSW)	2006	Unemployed (looking for work)	M	2555
Campbelltown (NSW)	2011		F	3369
Campbelltown (NSW)	2011		M	3086
Campbelltown (NSW)	2011	Employed (away from work)	F	1997
Campbelltown (NSW)	2011	Employed (away from work)	M	2120
Campbelltown (NSW)	2011	Employed (full-time)	F	16259
Campbelltown (NSW)	2011	Employed (full-time)	M	27999
Campbelltown (NSW)	2011	Employed (part-time)	F	11642
Campbelltown (NSW)	2011	Employed (part-time)	M	5474
Campbelltown (NSW)	2011	Not in the labour force	F	23657
Campbelltown (NSW)	2011	Not in the labour force	M	14209
Campbelltown (NSW)	2011	Unemployed (looking for work)	F	2527
Campbelltown (NSW)	2011	Unemployed (looking for work)	M	2670
Campbelltown (NSW)	2016		F	3948
Campbelltown (NSW)	2016		M	3571
Campbelltown (NSW)	2016	Employed (away from work)	F	1798
Campbelltown (NSW)	2016	Employed (away from work)	M	1796
Campbelltown (NSW)	2016	Employed (full-time)	F	17181
Campbelltown (NSW)	2016	Employed (full-time)	M	28879
Campbelltown (NSW)	2016	Employed (part-time)	F	12816
Campbelltown (NSW)	2016	Employed (part-time)	M	6833
Campbelltown (NSW)	2016	Not in the labour force	F	25248
Campbelltown (NSW)	2016	Not in the labour force	M	16437
Campbelltown (NSW)	2016	Unemployed (looking for work)	F	3051
Campbelltown (NSW)	2016	Unemployed (looking for work)	M	2830
Wollondilly	2006		F	640
Wollondilly	2006		M	658
Wollondilly	2006	Employed (away from work)	F	495
Wollondilly	2006	Employed (away from work)	M	587
Wollondilly	2006	Employed (full-time)	F	3467
Wollondilly	2006	Employed (full-time)	M	7310
Wollondilly	2006	Employed (part-time)	F	3501
Wollondilly	2006	Employed (part-time)	M	1229
Wollondilly	2006	Not in the labour force	F	4820
Wollondilly	2006	Not in the labour force	M	2938
Wollondilly	2006	Unemployed (looking for work)	F	399
Wollondilly	2006	Unemployed (looking for work)	M	377
Wollondilly	2011		F	609
Wollondilly	2011		M	625
Wollondilly	2011	Employed (away from work)	F	533
Wollondilly	2011	Employed (away from work)	M	552
Wollondilly	2011	Employed (full-time)	F	3767
Wollondilly	2011	Employed (full-time)	M	7685
Wollondilly	2011	Employed (part-time)	F	3840
Wollondilly	2011	Employed (part-time)	M	1321
Wollondilly	2011	Not in the labour force	F	5051
Wollondilly	2011	Not in the labour force	M	3330
Wollondilly	2011	Unemployed (looking for work)	F	420
Wollondilly	2011	Unemployed (looking for work)	M	396
Wollondilly	2016		F	945
Wollondilly	2016		M	933
Wollondilly	2016	Employed (away from work)	F	623
Wollondilly	2016	Employed (away from work)	M	545
Wollondilly	2016	Employed (full-time)	F	4476
Wollondilly	2016	Employed (full-time)	M	8497
Wollondilly	2016	Employed (part-time)	F	4360
Wollondilly	2016	Employed (part-time)	M	1637
Wollondilly	2016	Not in the labour force	F	5470
Wollondilly	2016	Not in the labour force	M	3827
Wollondilly	2016	Unemployed (looking for work)	F	466
Wollondilly	2016	Unemployed (looking for work)	M	396
Blue Mountains	2006		F	1285
Blue Mountains	2006		M	1277
Blue Mountains	2006	Employed (away from work)	F	1086
Blue Mountains	2006	Employed (away from work)	M	1070
Blue Mountains	2006	Employed (full-time)	F	7441
Blue Mountains	2006	Employed (full-time)	M	13621
Blue Mountains	2006	Employed (part-time)	F	8161
Blue Mountains	2006	Employed (part-time)	M	3696
Blue Mountains	2006	Not in the labour force	F	11942
Blue Mountains	2006	Not in the labour force	M	7390
Blue Mountains	2006	Unemployed (looking for work)	F	815
Blue Mountains	2006	Unemployed (looking for work)	M	977
Blue Mountains	2011		F	1509
Blue Mountains	2011		M	1455
Blue Mountains	2011	Employed (away from work)	F	1117
Blue Mountains	2011	Employed (away from work)	M	938
Blue Mountains	2011	Employed (full-time)	F	7559
Blue Mountains	2011	Employed (full-time)	M	13469
Blue Mountains	2011	Employed (part-time)	F	8532
Blue Mountains	2011	Employed (part-time)	M	3920
Blue Mountains	2011	Not in the labour force	F	12374
Blue Mountains	2011	Not in the labour force	M	8205
Blue Mountains	2011	Unemployed (looking for work)	F	830
Blue Mountains	2011	Unemployed (looking for work)	M	1020
Blue Mountains	2016		F	1464
Blue Mountains	2016		M	1405
Blue Mountains	2016	Employed (away from work)	F	948
Blue Mountains	2016	Employed (away from work)	M	761
Blue Mountains	2016	Employed (full-time)	F	7856
Blue Mountains	2016	Employed (full-time)	M	13104
Blue Mountains	2016	Employed (part-time)	F	8873
Blue Mountains	2016	Employed (part-time)	M	4257
Blue Mountains	2016	Not in the labour force	F	12866
Blue Mountains	2016	Not in the labour force	M	9344
Blue Mountains	2016	Unemployed (looking for work)	F	844
Blue Mountains	2016	Unemployed (looking for work)	M	931
Blue Mountains - South	2006		F	0
Blue Mountains - South	2006		M	0
Blue Mountains - South	2006	Employed (away from work)	F	0
Blue Mountains - South	2006	Employed (away from work)	M	0
Blue Mountains - South	2006	Employed (full-time)	F	0
Blue Mountains - South	2006	Employed (full-time)	M	0
Blue Mountains - South	2006	Employed (part-time)	F	0
Blue Mountains - South	2006	Employed (part-time)	M	0
Blue Mountains - South	2006	Not in the labour force	F	0
Blue Mountains - South	2006	Not in the labour force	M	0
Blue Mountains - South	2006	Unemployed (looking for work)	F	0
Blue Mountains - South	2006	Unemployed (looking for work)	M	0
Blue Mountains - South	2011		F	0
Blue Mountains - South	2011		M	3
Blue Mountains - South	2011	Employed (away from work)	F	0
Blue Mountains - South	2011	Employed (away from work)	M	0
Blue Mountains - South	2011	Employed (full-time)	F	0
Blue Mountains - South	2011	Employed (full-time)	M	0
Blue Mountains - South	2011	Employed (part-time)	F	0
Blue Mountains - South	2011	Employed (part-time)	M	0
Blue Mountains - South	2011	Not in the labour force	F	3
Blue Mountains - South	2011	Not in the labour force	M	0
Blue Mountains - South	2011	Unemployed (looking for work)	F	0
Blue Mountains - South	2011	Unemployed (looking for work)	M	0
Blue Mountains - South	2016		F	0
Blue Mountains - South	2016		M	0
Blue Mountains - South	2016	Employed (away from work)	F	0
Blue Mountains - South	2016	Employed (away from work)	M	0
Blue Mountains - South	2016	Employed (full-time)	F	0
Blue Mountains - South	2016	Employed (full-time)	M	0
Blue Mountains - South	2016	Employed (part-time)	F	0
Blue Mountains - South	2016	Employed (part-time)	M	0
Blue Mountains - South	2016	Not in the labour force	F	0
Blue Mountains - South	2016	Not in the labour force	M	3
Blue Mountains - South	2016	Unemployed (looking for work)	F	0
Blue Mountains - South	2016	Unemployed (looking for work)	M	0
Penrith	2006		F	2158
Penrith	2006		M	2130
Penrith	2006	Employed (away from work)	F	1822
Penrith	2006	Employed (away from work)	M	1972
Penrith	2006	Employed (full-time)	F	14097
Penrith	2006	Employed (full-time)	M	25943
Penrith	2006	Employed (part-time)	F	11170
Penrith	2006	Employed (part-time)	M	4127
Penrith	2006	Not in the labour force	F	16414
Penrith	2006	Not in the labour force	M	8926
Penrith	2006	Unemployed (looking for work)	F	1420
Penrith	2006	Unemployed (looking for work)	M	1551
Penrith	2011		F	2134
Penrith	2011		M	2206
Penrith	2011	Employed (away from work)	F	1970
Penrith	2011	Employed (away from work)	M	1882
Penrith	2011	Employed (full-time)	F	15183
Penrith	2011	Employed (full-time)	M	26570
Penrith	2011	Employed (part-time)	F	11930
Penrith	2011	Employed (part-time)	M	4527
Penrith	2011	Not in the labour force	F	17384
Penrith	2011	Not in the labour force	M	10164
Penrith	2011	Unemployed (looking for work)	F	1603
Penrith	2011	Unemployed (looking for work)	M	1719
Penrith	2016		F	2906
Penrith	2016		M	2847
Penrith	2016	Employed (away from work)	F	1972
Penrith	2016	Employed (away from work)	M	1510
Penrith	2016	Employed (full-time)	F	17356
Penrith	2016	Employed (full-time)	M	29342
Penrith	2016	Employed (part-time)	F	13434
Penrith	2016	Employed (part-time)	M	5490
Penrith	2016	Not in the labour force	F	18850
Penrith	2016	Not in the labour force	M	12078
Penrith	2016	Unemployed (looking for work)	F	1944
Penrith	2016	Unemployed (looking for work)	M	1925
Richmond - Windsor	2006		F	752
Richmond - Windsor	2006		M	850
Richmond - Windsor	2006	Employed (away from work)	F	526
Richmond - Windsor	2006	Employed (away from work)	M	652
Richmond - Windsor	2006	Employed (full-time)	F	3761
Richmond - Windsor	2006	Employed (full-time)	M	7101
Richmond - Windsor	2006	Employed (part-time)	F	3073
Richmond - Windsor	2006	Employed (part-time)	M	1196
Richmond - Windsor	2006	Not in the labour force	F	5206
Richmond - Windsor	2006	Not in the labour force	M	3228
Richmond - Windsor	2006	Unemployed (looking for work)	F	455
Richmond - Windsor	2006	Unemployed (looking for work)	M	360
Richmond - Windsor	2011		F	589
Richmond - Windsor	2011		M	676
Richmond - Windsor	2011	Employed (away from work)	F	497
Richmond - Windsor	2011	Employed (away from work)	M	554
Richmond - Windsor	2011	Employed (full-time)	F	3854
Richmond - Windsor	2011	Employed (full-time)	M	7307
Richmond - Windsor	2011	Employed (part-time)	F	3394
Richmond - Windsor	2011	Employed (part-time)	M	1281
Richmond - Windsor	2011	Not in the labour force	F	5427
Richmond - Windsor	2011	Not in the labour force	M	3609
Richmond - Windsor	2011	Unemployed (looking for work)	F	513
Richmond - Windsor	2011	Unemployed (looking for work)	M	453
Richmond - Windsor	2016		F	925
Richmond - Windsor	2016		M	848
Richmond - Windsor	2016	Employed (away from work)	F	451
Richmond - Windsor	2016	Employed (away from work)	M	433
Richmond - Windsor	2016	Employed (full-time)	F	4094
Richmond - Windsor	2016	Employed (full-time)	M	7173
Richmond - Windsor	2016	Employed (part-time)	F	3468
Richmond - Windsor	2016	Employed (part-time)	M	1560
Richmond - Windsor	2016	Not in the labour force	F	5629
Richmond - Windsor	2016	Not in the labour force	M	4122
Richmond - Windsor	2016	Unemployed (looking for work)	F	478
Richmond - Windsor	2016	Unemployed (looking for work)	M	434
St Marys	2006		F	1122
St Marys	2006		M	1154
St Marys	2006	Employed (away from work)	F	693
St Marys	2006	Employed (away from work)	M	862
St Marys	2006	Employed (full-time)	F	5668
St Marys	2006	Employed (full-time)	M	10566
St Marys	2006	Employed (part-time)	F	4200
St Marys	2006	Employed (part-time)	M	1707
St Marys	2006	Not in the labour force	F	7246
St Marys	2006	Not in the labour force	M	4023
St Marys	2006	Unemployed (looking for work)	F	761
St Marys	2006	Unemployed (looking for work)	M	896
St Marys	2011		F	1033
St Marys	2011		M	1109
St Marys	2011	Employed (away from work)	F	745
St Marys	2011	Employed (away from work)	M	869
St Marys	2011	Employed (full-time)	F	6146
St Marys	2011	Employed (full-time)	M	10838
St Marys	2011	Employed (part-time)	F	4318
St Marys	2011	Employed (part-time)	M	1832
St Marys	2011	Not in the labour force	F	7589
St Marys	2011	Not in the labour force	M	4690
St Marys	2011	Unemployed (looking for work)	F	850
St Marys	2011	Unemployed (looking for work)	M	860
St Marys	2016		F	1458
St Marys	2016		M	1334
St Marys	2016	Employed (away from work)	F	672
St Marys	2016	Employed (away from work)	M	618
St Marys	2016	Employed (full-time)	F	6444
St Marys	2016	Employed (full-time)	M	10838
St Marys	2016	Employed (part-time)	F	4435
St Marys	2016	Employed (part-time)	M	2229
St Marys	2016	Not in the labour force	F	7855
St Marys	2016	Not in the labour force	M	5110
St Marys	2016	Unemployed (looking for work)	F	944
St Marys	2016	Unemployed (looking for work)	M	930
Auburn	2006		F	2302
Auburn	2006		M	2713
Auburn	2006	Employed (away from work)	F	730
Auburn	2006	Employed (away from work)	M	1012
Auburn	2006	Employed (full-time)	F	5831
Auburn	2006	Employed (full-time)	M	9997
Auburn	2006	Employed (part-time)	F	3081
Auburn	2006	Employed (part-time)	M	2893
Auburn	2006	Not in the labour force	F	12046
Auburn	2006	Not in the labour force	M	9247
Auburn	2006	Unemployed (looking for work)	F	958
Auburn	2006	Unemployed (looking for work)	M	1405
Auburn	2011		F	1889
Auburn	2011		M	2506
Auburn	2011	Employed (away from work)	F	861
Auburn	2011	Employed (away from work)	M	1157
Auburn	2011	Employed (full-time)	F	7019
Auburn	2011	Employed (full-time)	M	11807
Auburn	2011	Employed (part-time)	F	4155
Auburn	2011	Employed (part-time)	M	4162
Auburn	2011	Not in the labour force	F	13608
Auburn	2011	Not in the labour force	M	9878
Auburn	2011	Unemployed (looking for work)	F	1241
Auburn	2011	Unemployed (looking for work)	M	1501
Auburn	2016		F	2210
Auburn	2016		M	2624
Auburn	2016	Employed (away from work)	F	878
Auburn	2016	Employed (away from work)	M	1177
Auburn	2016	Employed (full-time)	F	8551
Auburn	2016	Employed (full-time)	M	15150
