SA3_NAME16	Year	LabourForceStatus	adults
Surf Coast - Bellarine Peninsula	2016	Employed (part-time)	12467
Surf Coast - Bellarine Peninsula	2016	Not in the labour force	21259
Surf Coast - Bellarine Peninsula	2016	Unemployed (looking for work)	1555
Upper Goulburn Valley	2006		2375
Upper Goulburn Valley	2006	Employed (away from work)	1519
Upper Goulburn Valley	2006	Employed (full-time)	12564
Upper Goulburn Valley	2006	Employed (part-time)	6414
Upper Goulburn Valley	2006	Not in the labour force	13518
Upper Goulburn Valley	2006	Unemployed (looking for work)	1011
Upper Goulburn Valley	2011		2207
Upper Goulburn Valley	2011	Employed (away from work)	1585
Upper Goulburn Valley	2011	Employed (full-time)	13342
Upper Goulburn Valley	2011	Employed (part-time)	7470
Upper Goulburn Valley	2011	Not in the labour force	15110
Upper Goulburn Valley	2011	Unemployed (looking for work)	1093
Upper Goulburn Valley	2016		3842
Upper Goulburn Valley	2016	Employed (away from work)	1564
Upper Goulburn Valley	2016	Employed (full-time)	13463
Upper Goulburn Valley	2016	Employed (part-time)	8102
Upper Goulburn Valley	2016	Not in the labour force	16477
Upper Goulburn Valley	2016	Unemployed (looking for work)	1229
Wangaratta - Benalla	2006		1519
Wangaratta - Benalla	2006	Employed (away from work)	1410
Wangaratta - Benalla	2006	Employed (full-time)	12232
Wangaratta - Benalla	2006	Employed (part-time)	6406
Wangaratta - Benalla	2006	Not in the labour force	12278
Wangaratta - Benalla	2006	Unemployed (looking for work)	1022
Wangaratta - Benalla	2011		1522
Wangaratta - Benalla	2011	Employed (away from work)	1503
Wangaratta - Benalla	2011	Employed (full-time)	11966
Wangaratta - Benalla	2011	Employed (part-time)	6933
Wangaratta - Benalla	2011	Not in the labour force	13143
Wangaratta - Benalla	2011	Unemployed (looking for work)	996
Wangaratta - Benalla	2016		2967
Wangaratta - Benalla	2016	Employed (away from work)	1331
Wangaratta - Benalla	2016	Employed (full-time)	11500
Wangaratta - Benalla	2016	Employed (part-time)	7241
Wangaratta - Benalla	2016	Not in the labour force	14098
Wangaratta - Benalla	2016	Unemployed (looking for work)	1021
Wodonga - Alpine	2006		2092
Wodonga - Alpine	2006	Employed (away from work)	1995
Wodonga - Alpine	2006	Employed (full-time)	18493
Wodonga - Alpine	2006	Employed (part-time)	9157
Wodonga - Alpine	2006	Not in the labour force	16257
Wodonga - Alpine	2006	Unemployed (looking for work)	1456
Wodonga - Alpine	2011		2094
Wodonga - Alpine	2011	Employed (away from work)	2011
Wodonga - Alpine	2011	Employed (full-time)	18778
Wodonga - Alpine	2011	Employed (part-time)	10086
Wodonga - Alpine	2011	Not in the labour force	17564
Wodonga - Alpine	2011	Unemployed (looking for work)	1611
Wodonga - Alpine	2016		3991
Wodonga - Alpine	2016	Employed (away from work)	2051
Wodonga - Alpine	2016	Employed (full-time)	19163
Wodonga - Alpine	2016	Employed (part-time)	11121
Wodonga - Alpine	2016	Not in the labour force	18871
Wodonga - Alpine	2016	Unemployed (looking for work)	1762
Baw Baw	2006		1420
Baw Baw	2006	Employed (away from work)	1195
Baw Baw	2006	Employed (full-time)	10383
Baw Baw	2006	Employed (part-time)	5487
Baw Baw	2006	Not in the labour force	10243
Baw Baw	2006	Unemployed (looking for work)	875
Baw Baw	2011		1526
Baw Baw	2011	Employed (away from work)	1355
Baw Baw	2011	Employed (full-time)	11826
Baw Baw	2011	Employed (part-time)	6684
Baw Baw	2011	Not in the labour force	11963
Baw Baw	2011	Unemployed (looking for work)	1031
Baw Baw	2016		2757
Baw Baw	2016	Employed (away from work)	1351
Baw Baw	2016	Employed (full-time)	12390
Baw Baw	2016	Employed (part-time)	7577
Baw Baw	2016	Not in the labour force	14000
Baw Baw	2016	Unemployed (looking for work)	1245
Gippsland - East	2006		1875
Gippsland - East	2006	Employed (away from work)	1295
Gippsland - East	2006	Employed (full-time)	8905
Gippsland - East	2006	Employed (part-time)	5729
Gippsland - East	2006	Not in the labour force	13928
Gippsland - East	2006	Unemployed (looking for work)	1060
Gippsland - East	2011		1704
Gippsland - East	2011	Employed (away from work)	1267
Gippsland - East	2011	Employed (full-time)	9382
Gippsland - East	2011	Employed (part-time)	6441
Gippsland - East	2011	Not in the labour force	15233
Gippsland - East	2011	Unemployed (looking for work)	1000
Gippsland - East	2016		3441
Gippsland - East	2016	Employed (away from work)	1344
Gippsland - East	2016	Employed (full-time)	8933
Gippsland - East	2016	Employed (part-time)	6778
Gippsland - East	2016	Not in the labour force	16338
Gippsland - East	2016	Unemployed (looking for work)	1161
Gippsland - South West	2006		3032
Gippsland - South West	2006	Employed (away from work)	1637
Gippsland - South West	2006	Employed (full-time)	12290
Gippsland - South West	2006	Employed (part-time)	7584
Gippsland - South West	2006	Not in the labour force	17040
Gippsland - South West	2006	Unemployed (looking for work)	1122
Gippsland - South West	2011		2552
Gippsland - South West	2011	Employed (away from work)	1813
Gippsland - South West	2011	Employed (full-time)	14108
Gippsland - South West	2011	Employed (part-time)	8809
Gippsland - South West	2011	Not in the labour force	18437
Gippsland - South West	2011	Unemployed (looking for work)	1084
Gippsland - South West	2016		3935
Gippsland - South West	2016	Employed (away from work)	1849
Gippsland - South West	2016	Employed (full-time)	12991
Gippsland - South West	2016	Employed (part-time)	9962
Gippsland - South West	2016	Not in the labour force	20947
Gippsland - South West	2016	Unemployed (looking for work)	1486
Latrobe Valley	2006		3241
Latrobe Valley	2006	Employed (away from work)	1949
Latrobe Valley	2006	Employed (full-time)	17073
Latrobe Valley	2006	Employed (part-time)	9077
Latrobe Valley	2006	Not in the labour force	20644
Latrobe Valley	2006	Unemployed (looking for work)	2583
Latrobe Valley	2011		3238
Latrobe Valley	2011	Employed (away from work)	2197
Latrobe Valley	2011	Employed (full-time)	17917
Latrobe Valley	2011	Employed (part-time)	10049
Latrobe Valley	2011	Not in the labour force	22169
Latrobe Valley	2011	Unemployed (looking for work)	2591
Latrobe Valley	2016		4953
Latrobe Valley	2016	Employed (away from work)	1891
Latrobe Valley	2016	Employed (full-time)	16809
Latrobe Valley	2016	Employed (part-time)	10708
Latrobe Valley	2016	Not in the labour force	22350
Latrobe Valley	2016	Unemployed (looking for work)	3152
Wellington	2006		1569
Wellington	2006	Employed (away from work)	1258
Wellington	2006	Employed (full-time)	10427
Wellington	2006	Employed (part-time)	5301
Wellington	2006	Not in the labour force	12330
Wellington	2006	Unemployed (looking for work)	1057
Wellington	2011		1681
Wellington	2011	Employed (away from work)	1310
Wellington	2011	Employed (full-time)	10689
Wellington	2011	Employed (part-time)	5842
Wellington	2011	Not in the labour force	12988
Wellington	2011	Unemployed (looking for work)	971
Wellington	2016		2716
Wellington	2016	Employed (away from work)	1255
Wellington	2016	Employed (full-time)	10404
Wellington	2016	Employed (part-time)	6245
Wellington	2016	Not in the labour force	13434
Wellington	2016	Unemployed (looking for work)	1195
Brunswick - Coburg	2006		4577
Brunswick - Coburg	2006	Employed (away from work)	2183
Brunswick - Coburg	2006	Employed (full-time)	23052
Brunswick - Coburg	2006	Employed (part-time)	10583
Brunswick - Coburg	2006	Not in the labour force	19603
Brunswick - Coburg	2006	Unemployed (looking for work)	2139
Brunswick - Coburg	2011		4131
Brunswick - Coburg	2011	Employed (away from work)	2560
Brunswick - Coburg	2011	Employed (full-time)	26132
Brunswick - Coburg	2011	Employed (part-time)	12825
Brunswick - Coburg	2011	Not in the labour force	19255
Brunswick - Coburg	2011	Unemployed (looking for work)	2504
Brunswick - Coburg	2016		4354
Brunswick - Coburg	2016	Employed (away from work)	2146
Brunswick - Coburg	2016	Employed (full-time)	29436
Brunswick - Coburg	2016	Employed (part-time)	15675
Brunswick - Coburg	2016	Not in the labour force	19556
Brunswick - Coburg	2016	Unemployed (looking for work)	3160
Darebin - South	2006		2777
Darebin - South	2006	Employed (away from work)	1352
Darebin - South	2006	Employed (full-time)	14824
Darebin - South	2006	Employed (part-time)	7046
Darebin - South	2006	Not in the labour force	11451
Darebin - South	2006	Unemployed (looking for work)	1183
Darebin - South	2011		2092
Darebin - South	2011	Employed (away from work)	1479
Darebin - South	2011	Employed (full-time)	16267
Darebin - South	2011	Employed (part-time)	8270
Darebin - South	2011	Not in the labour force	11234
Darebin - South	2011	Unemployed (looking for work)	1223
Darebin - South	2016		2772
Darebin - South	2016	Employed (away from work)	1263
Darebin - South	2016	Employed (full-time)	17442
Darebin - South	2016	Employed (part-time)	9601
Darebin - South	2016	Not in the labour force	11031
Darebin - South	2016	Unemployed (looking for work)	1516
Essendon	2006		3731
Essendon	2006	Employed (away from work)	1689
Essendon	2006	Employed (full-time)	18086
Essendon	2006	Employed (part-time)	7803
Essendon	2006	Not in the labour force	14132
Essendon	2006	Unemployed (looking for work)	1546
Essendon	2011		3193
Essendon	2011	Employed (away from work)	1716
Essendon	2011	Employed (full-time)	20248
Essendon	2011	Employed (part-time)	9420
Essendon	2011	Not in the labour force	14266
Essendon	2011	Unemployed (looking for work)	1652
Essendon	2016		3786
Essendon	2016	Employed (away from work)	1611
Essendon	2016	Employed (full-time)	21762
Essendon	2016	Employed (part-time)	11133
Essendon	2016	Not in the labour force	15169
Essendon	2016	Unemployed (looking for work)	2203
Melbourne City	2006		10291
Melbourne City	2006	Employed (away from work)	2022
Melbourne City	2006	Employed (full-time)	25695
Melbourne City	2006	Employed (part-time)	10069
Melbourne City	2006	Not in the labour force	19878
Melbourne City	2006	Unemployed (looking for work)	3108
Melbourne City	2011		9514
Melbourne City	2011	Employed (away from work)	2383
Melbourne City	2011	Employed (full-time)	33777
Melbourne City	2011	Employed (part-time)	12604
Melbourne City	2011	Not in the labour force	24368
Melbourne City	2011	Unemployed (looking for work)	4329
Melbourne City	2016		14235
Melbourne City	2016	Employed (away from work)	3138
Melbourne City	2016	Employed (full-time)	41859
Melbourne City	2016	Employed (part-time)	20156
Melbourne City	2016	Not in the labour force	39851
Melbourne City	2016	Unemployed (looking for work)	8006
Port Phillip	2006		10444
Port Phillip	2006	Employed (away from work)	2421
Port Phillip	2006	Employed (full-time)	34648
Port Phillip	2006	Employed (part-time)	10738
Port Phillip	2006	Not in the labour force	16213
Port Phillip	2006	Unemployed (looking for work)	2214
Port Phillip	2011		6829
Port Phillip	2011	Employed (away from work)	2711
Port Phillip	2011	Employed (full-time)	39666
Port Phillip	2011	Employed (part-time)	12570
Port Phillip	2011	Not in the labour force	17070
Port Phillip	2011	Unemployed (looking for work)	2490
Port Phillip	2016		9264
Port Phillip	2016	Employed (away from work)	2416
Port Phillip	2016	Employed (full-time)	40832
Port Phillip	2016	Employed (part-time)	14466
Port Phillip	2016	Not in the labour force	19028
Port Phillip	2016	Unemployed (looking for work)	3075
Stonnington - West	2006		5254
Stonnington - West	2006	Employed (away from work)	1483
Stonnington - West	2006	Employed (full-time)	19714
Stonnington - West	2006	Employed (part-time)	7223
Stonnington - West	2006	Not in the labour force	11787
Stonnington - West	2006	Unemployed (looking for work)	1202
Stonnington - West	2011		4041
Stonnington - West	2011	Employed (away from work)	1464
Stonnington - West	2011	Employed (full-time)	21853
Stonnington - West	2011	Employed (part-time)	7472
Stonnington - West	2011	Not in the labour force	12272
Stonnington - West	2011	Unemployed (looking for work)	1384
Stonnington - West	2016		5205
Stonnington - West	2016	Employed (away from work)	1389
Stonnington - West	2016	Employed (full-time)	25393
Stonnington - West	2016	Employed (part-time)	9227
Stonnington - West	2016	Not in the labour force	13624
Stonnington - West	2016	Unemployed (looking for work)	1845
Yarra	2006		6323
Yarra	2006	Employed (away from work)	2046
Yarra	2006	Employed (full-time)	26847
Yarra	2006	Employed (part-time)	9975
Yarra	2006	Not in the labour force	14993
Yarra	2006	Unemployed (looking for work)	2094
Yarra	2011		5076
Yarra	2011	Employed (away from work)	2231
Yarra	2011	Employed (full-time)	29838
Yarra	2011	Employed (part-time)	11371
Yarra	2011	Not in the labour force	15271
Yarra	2011	Unemployed (looking for work)	2159
Yarra	2016		7150
Yarra	2016	Employed (away from work)	2167
Yarra	2016	Employed (full-time)	35628
Yarra	2016	Employed (part-time)	13432
Yarra	2016	Not in the labour force	16444
Yarra	2016	Unemployed (looking for work)	2838
Boroondara	2006		6777
Boroondara	2006	Employed (away from work)	4355
Boroondara	2006	Employed (full-time)	47479
Boroondara	2006	Employed (part-time)	25169
Boroondara	2006	Not in the labour force	39693
Boroondara	2006	Unemployed (looking for work)	3110
Boroondara	2011		5607
Boroondara	2011	Employed (away from work)	4066
Boroondara	2011	Employed (full-time)	49408
Boroondara	2011	Employed (part-time)	26816
Boroondara	2011	Not in the labour force	41757
Boroondara	2011	Unemployed (looking for work)	3764
Boroondara	2016		6838
Boroondara	2016	Employed (away from work)	3507
Boroondara	2016	Employed (full-time)	49766
Boroondara	2016	Employed (part-time)	28984
Boroondara	2016	Not in the labour force	44498
Boroondara	2016	Unemployed (looking for work)	4837
Manningham - West	2006		3101
Manningham - West	2006	Employed (away from work)	2459
Manningham - West	2006	Employed (full-time)	24714
Manningham - West	2006	Employed (part-time)	12663
Manningham - West	2006	Not in the labour force	26149
Manningham - West	2006	Unemployed (looking for work)	1883
Manningham - West	2011		2698
Manningham - West	2011	Employed (away from work)	2214
Manningham - West	2011	Employed (full-time)	24700
Manningham - West	2011	Employed (part-time)	13093
Manningham - West	2011	Not in the labour force	27682
Manningham - West	2011	Unemployed (looking for work)	2126
Manningham - West	2016		3224
Manningham - West	2016	Employed (away from work)	1779
Manningham - West	2016	Employed (full-time)	24003
Manningham - West	2016	Employed (part-time)	14245
Manningham - West	2016	Not in the labour force	30224
Manningham - West	2016	Unemployed (looking for work)	2849
Whitehorse - West	2006		3329
Whitehorse - West	2006	Employed (away from work)	2352
Whitehorse - West	2006	Employed (full-time)	25841
Whitehorse - West	2006	Employed (part-time)	13660
Whitehorse - West	2006	Not in the labour force	26983
Whitehorse - West	2006	Unemployed (looking for work)	2215
Whitehorse - West	2011		3885
Whitehorse - West	2011	Employed (away from work)	2429
Whitehorse - West	2011	Employed (full-time)	26052
Whitehorse - West	2011	Employed (part-time)	15431
Whitehorse - West	2011	Not in the labour force	28536
Whitehorse - West	2011	Unemployed (looking for work)	2693
Whitehorse - West	2016		3840
Whitehorse - West	2016	Employed (away from work)	1993
Whitehorse - West	2016	Employed (full-time)	26837
Whitehorse - West	2016	Employed (part-time)	17486
Whitehorse - West	2016	Not in the labour force	31629
Whitehorse - West	2016	Unemployed (looking for work)	3817
Bayside	2006		4153
Bayside	2006	Employed (away from work)	2505
Bayside	2006	Employed (full-time)	25492
Bayside	2006	Employed (part-time)	13733
Bayside	2006	Not in the labour force	23604
Bayside	2006	Unemployed (looking for work)	1408
Bayside	2011		3470
Bayside	2011	Employed (away from work)	2379
Bayside	2011	Employed (full-time)	26225
Bayside	2011	Employed (part-time)	15128
Bayside	2011	Not in the labour force	24877
Bayside	2011	Unemployed (looking for work)	1737
Bayside	2016		4281
Bayside	2016	Employed (away from work)	1989
Bayside	2016	Employed (full-time)	27559
Bayside	2016	Employed (part-time)	16443
Bayside	2016	Not in the labour force	26182
Bayside	2016	Unemployed (looking for work)	2215
Glen Eira	2006		7843
Glen Eira	2006	Employed (away from work)	3574
Glen Eira	2006	Employed (full-time)	40259
Glen Eira	2006	Employed (part-time)	19707
Glen Eira	2006	Not in the labour force	33559
