SA2_NAME16	Year	LabourForceStatus	adults
Oatley - Hurstville Grove	2006	Not in the labour force	3021
Oatley - Hurstville Grove	2006	Unemployed (looking for work)	204
Oatley - Hurstville Grove	2011		358
Oatley - Hurstville Grove	2011	Employed (away from work)	347
Oatley - Hurstville Grove	2011	Employed (full-time)	3743
Oatley - Hurstville Grove	2011	Employed (part-time)	1836
Oatley - Hurstville Grove	2011	Not in the labour force	3194
Oatley - Hurstville Grove	2011	Unemployed (looking for work)	270
Oatley - Hurstville Grove	2016		349
Oatley - Hurstville Grove	2016	Employed (away from work)	277
Oatley - Hurstville Grove	2016	Employed (full-time)	3846
Oatley - Hurstville Grove	2016	Employed (part-time)	2132
Oatley - Hurstville Grove	2016	Not in the labour force	3472
Oatley - Hurstville Grove	2016	Unemployed (looking for work)	314
Peakhurst - Lugarno	2006		699
Peakhurst - Lugarno	2006	Employed (away from work)	474
Peakhurst - Lugarno	2006	Employed (full-time)	4984
Peakhurst - Lugarno	2006	Employed (part-time)	2339
Peakhurst - Lugarno	2006	Not in the labour force	5119
Peakhurst - Lugarno	2006	Unemployed (looking for work)	333
Peakhurst - Lugarno	2011		475
Peakhurst - Lugarno	2011	Employed (away from work)	471
Peakhurst - Lugarno	2011	Employed (full-time)	5001
Peakhurst - Lugarno	2011	Employed (part-time)	2438
Peakhurst - Lugarno	2011	Not in the labour force	5380
Peakhurst - Lugarno	2011	Unemployed (looking for work)	340
Peakhurst - Lugarno	2016		591
Peakhurst - Lugarno	2016	Employed (away from work)	397
Peakhurst - Lugarno	2016	Employed (full-time)	5103
Peakhurst - Lugarno	2016	Employed (part-time)	2728
Peakhurst - Lugarno	2016	Not in the labour force	5458
Peakhurst - Lugarno	2016	Unemployed (looking for work)	397
Riverwood	2006		749
Riverwood	2006	Employed (away from work)	211
Riverwood	2006	Employed (full-time)	2045
Riverwood	2006	Employed (part-time)	887
Riverwood	2006	Not in the labour force	3241
Riverwood	2006	Unemployed (looking for work)	345
Riverwood	2011		771
Riverwood	2011	Employed (away from work)	181
Riverwood	2011	Employed (full-time)	2254
Riverwood	2011	Employed (part-time)	1016
Riverwood	2011	Not in the labour force	3285
Riverwood	2011	Unemployed (looking for work)	339
Riverwood	2016		637
Riverwood	2016	Employed (away from work)	253
Riverwood	2016	Employed (full-time)	2647
Riverwood	2016	Employed (part-time)	1466
Riverwood	2016	Not in the labour force	4034
Riverwood	2016	Unemployed (looking for work)	470
South Hurstville - Blakehurst	2006		794
South Hurstville - Blakehurst	2006	Employed (away from work)	642
South Hurstville - Blakehurst	2006	Employed (full-time)	6382
South Hurstville - Blakehurst	2006	Employed (part-time)	2860
South Hurstville - Blakehurst	2006	Not in the labour force	6180
South Hurstville - Blakehurst	2006	Unemployed (looking for work)	548
South Hurstville - Blakehurst	2011		729
South Hurstville - Blakehurst	2011	Employed (away from work)	623
South Hurstville - Blakehurst	2011	Employed (full-time)	6815
South Hurstville - Blakehurst	2011	Employed (part-time)	3208
South Hurstville - Blakehurst	2011	Not in the labour force	6669
South Hurstville - Blakehurst	2011	Unemployed (looking for work)	638
South Hurstville - Blakehurst	2016		767
South Hurstville - Blakehurst	2016	Employed (away from work)	549
South Hurstville - Blakehurst	2016	Employed (full-time)	6900
South Hurstville - Blakehurst	2016	Employed (part-time)	3798
South Hurstville - Blakehurst	2016	Not in the labour force	7243
South Hurstville - Blakehurst	2016	Unemployed (looking for work)	850
Arncliffe - Bardwell Valley	2006		847
Arncliffe - Bardwell Valley	2006	Employed (away from work)	432
Arncliffe - Bardwell Valley	2006	Employed (full-time)	4052
Arncliffe - Bardwell Valley	2006	Employed (part-time)	1485
Arncliffe - Bardwell Valley	2006	Not in the labour force	3867
Arncliffe - Bardwell Valley	2006	Unemployed (looking for work)	377
Arncliffe - Bardwell Valley	2011		857
Arncliffe - Bardwell Valley	2011	Employed (away from work)	452
Arncliffe - Bardwell Valley	2011	Employed (full-time)	4548
Arncliffe - Bardwell Valley	2011	Employed (part-time)	1758
Arncliffe - Bardwell Valley	2011	Not in the labour force	4031
Arncliffe - Bardwell Valley	2011	Unemployed (looking for work)	418
Arncliffe - Bardwell Valley	2016		1244
Arncliffe - Bardwell Valley	2016	Employed (away from work)	553
Arncliffe - Bardwell Valley	2016	Employed (full-time)	7085
Arncliffe - Bardwell Valley	2016	Employed (part-time)	3353
Arncliffe - Bardwell Valley	2016	Not in the labour force	5454
Arncliffe - Bardwell Valley	2016	Unemployed (looking for work)	781
Bexley	2006		1413
Bexley	2006	Employed (away from work)	811
Bexley	2006	Employed (full-time)	7178
Bexley	2006	Employed (part-time)	2809
Bexley	2006	Not in the labour force	6457
Bexley	2006	Unemployed (looking for work)	657
Bexley	2011		1103
Bexley	2011	Employed (away from work)	766
Bexley	2011	Employed (full-time)	7398
Bexley	2011	Employed (part-time)	3279
Bexley	2011	Not in the labour force	6999
Bexley	2011	Unemployed (looking for work)	752
Bexley	2016		1468
Bexley	2016	Employed (away from work)	611
Bexley	2016	Employed (full-time)	7598
Bexley	2016	Employed (part-time)	3994
Bexley	2016	Not in the labour force	7220
Bexley	2016	Unemployed (looking for work)	862
Kingsgrove (South) - Bardwell Park	2006		365
Kingsgrove (South) - Bardwell Park	2006	Employed (away from work)	298
Kingsgrove (South) - Bardwell Park	2006	Employed (full-time)	3368
Kingsgrove (South) - Bardwell Park	2006	Employed (part-time)	1363
Kingsgrove (South) - Bardwell Park	2006	Not in the labour force	3629
Kingsgrove (South) - Bardwell Park	2006	Unemployed (looking for work)	219
Kingsgrove (South) - Bardwell Park	2011		451
Kingsgrove (South) - Bardwell Park	2011	Employed (away from work)	321
Kingsgrove (South) - Bardwell Park	2011	Employed (full-time)	3364
Kingsgrove (South) - Bardwell Park	2011	Employed (part-time)	1546
Kingsgrove (South) - Bardwell Park	2011	Not in the labour force	3715
Kingsgrove (South) - Bardwell Park	2011	Unemployed (looking for work)	298
Kingsgrove (South) - Bardwell Park	2016		440
Kingsgrove (South) - Bardwell Park	2016	Employed (away from work)	266
Kingsgrove (South) - Bardwell Park	2016	Employed (full-time)	3707
Kingsgrove (South) - Bardwell Park	2016	Employed (part-time)	1787
Kingsgrove (South) - Bardwell Park	2016	Not in the labour force	3808
Kingsgrove (South) - Bardwell Park	2016	Unemployed (looking for work)	342
Kogarah	2006		701
Kogarah	2006	Employed (away from work)	246
Kogarah	2006	Employed (full-time)	2807
Kogarah	2006	Employed (part-time)	1141
Kogarah	2006	Not in the labour force	2361
Kogarah	2006	Unemployed (looking for work)	244
Kogarah	2011		541
Kogarah	2011	Employed (away from work)	279
Kogarah	2011	Employed (full-time)	3075
Kogarah	2011	Employed (part-time)	1404
Kogarah	2011	Not in the labour force	2319
Kogarah	2011	Unemployed (looking for work)	344
Kogarah	2016		491
Kogarah	2016	Employed (away from work)	264
Kogarah	2016	Employed (full-time)	3645
Kogarah	2016	Employed (part-time)	1855
Kogarah	2016	Not in the labour force	2767
Kogarah	2016	Unemployed (looking for work)	433
Kogarah Bay - Carlton - Allawah	2006		1003
Kogarah Bay - Carlton - Allawah	2006	Employed (away from work)	406
Kogarah Bay - Carlton - Allawah	2006	Employed (full-time)	4442
Kogarah Bay - Carlton - Allawah	2006	Employed (part-time)	1666
Kogarah Bay - Carlton - Allawah	2006	Not in the labour force	3669
Kogarah Bay - Carlton - Allawah	2006	Unemployed (looking for work)	383
Kogarah Bay - Carlton - Allawah	2011		608
Kogarah Bay - Carlton - Allawah	2011	Employed (away from work)	422
Kogarah Bay - Carlton - Allawah	2011	Employed (full-time)	4838
Kogarah Bay - Carlton - Allawah	2011	Employed (part-time)	2004
Kogarah Bay - Carlton - Allawah	2011	Not in the labour force	3889
Kogarah Bay - Carlton - Allawah	2011	Unemployed (looking for work)	455
Kogarah Bay - Carlton - Allawah	2016		617
Kogarah Bay - Carlton - Allawah	2016	Employed (away from work)	395
Kogarah Bay - Carlton - Allawah	2016	Employed (full-time)	4972
Kogarah Bay - Carlton - Allawah	2016	Employed (part-time)	2561
Kogarah Bay - Carlton - Allawah	2016	Not in the labour force	4189
Kogarah Bay - Carlton - Allawah	2016	Unemployed (looking for work)	527
Monterey - Brighton-le-Sands - Kyeemagh	2006		1284
Monterey - Brighton-le-Sands - Kyeemagh	2006	Employed (away from work)	344
Monterey - Brighton-le-Sands - Kyeemagh	2006	Employed (full-time)	3684
Monterey - Brighton-le-Sands - Kyeemagh	2006	Employed (part-time)	1252
Monterey - Brighton-le-Sands - Kyeemagh	2006	Not in the labour force	3476
Monterey - Brighton-le-Sands - Kyeemagh	2006	Unemployed (looking for work)	261
Monterey - Brighton-le-Sands - Kyeemagh	2011		823
Monterey - Brighton-le-Sands - Kyeemagh	2011	Employed (away from work)	366
Monterey - Brighton-le-Sands - Kyeemagh	2011	Employed (full-time)	4120
Monterey - Brighton-le-Sands - Kyeemagh	2011	Employed (part-time)	1524
Monterey - Brighton-le-Sands - Kyeemagh	2011	Not in the labour force	3814
Monterey - Brighton-le-Sands - Kyeemagh	2011	Unemployed (looking for work)	379
Monterey - Brighton-le-Sands - Kyeemagh	2016		924
Monterey - Brighton-le-Sands - Kyeemagh	2016	Employed (away from work)	417
Monterey - Brighton-le-Sands - Kyeemagh	2016	Employed (full-time)	4294
Monterey - Brighton-le-Sands - Kyeemagh	2016	Employed (part-time)	1851
Monterey - Brighton-le-Sands - Kyeemagh	2016	Not in the labour force	3905
Monterey - Brighton-le-Sands - Kyeemagh	2016	Unemployed (looking for work)	339
Rockdale - Banksia	2006		1343
Rockdale - Banksia	2006	Employed (away from work)	590
Rockdale - Banksia	2006	Employed (full-time)	5422
Rockdale - Banksia	2006	Employed (part-time)	2263
Rockdale - Banksia	2006	Not in the labour force	4617
Rockdale - Banksia	2006	Unemployed (looking for work)	543
Rockdale - Banksia	2011		1411
Rockdale - Banksia	2011	Employed (away from work)	537
Rockdale - Banksia	2011	Employed (full-time)	5595
Rockdale - Banksia	2011	Employed (part-time)	2676
Rockdale - Banksia	2011	Not in the labour force	4718
Rockdale - Banksia	2011	Unemployed (looking for work)	606
Rockdale - Banksia	2016		1277
Rockdale - Banksia	2016	Employed (away from work)	523
Rockdale - Banksia	2016	Employed (full-time)	6110
Rockdale - Banksia	2016	Employed (part-time)	3470
Rockdale - Banksia	2016	Not in the labour force	5011
Rockdale - Banksia	2016	Unemployed (looking for work)	791
Sans Souci - Ramsgate	2006		982
Sans Souci - Ramsgate	2006	Employed (away from work)	395
Sans Souci - Ramsgate	2006	Employed (full-time)	4195
Sans Souci - Ramsgate	2006	Employed (part-time)	1545
Sans Souci - Ramsgate	2006	Not in the labour force	4364
Sans Souci - Ramsgate	2006	Unemployed (looking for work)	274
Sans Souci - Ramsgate	2011		643
Sans Souci - Ramsgate	2011	Employed (away from work)	416
Sans Souci - Ramsgate	2011	Employed (full-time)	4559
Sans Souci - Ramsgate	2011	Employed (part-time)	1900
Sans Souci - Ramsgate	2011	Not in the labour force	4475
Sans Souci - Ramsgate	2011	Unemployed (looking for work)	331
Sans Souci - Ramsgate	2016		818
Sans Souci - Ramsgate	2016	Employed (away from work)	385
Sans Souci - Ramsgate	2016	Employed (full-time)	4947
Sans Souci - Ramsgate	2016	Employed (part-time)	2135
Sans Souci - Ramsgate	2016	Not in the labour force	4666
Sans Souci - Ramsgate	2016	Unemployed (looking for work)	368
Concord - Mortlake - Cabarita	2006		1072
Concord - Mortlake - Cabarita	2006	Employed (away from work)	531
Concord - Mortlake - Cabarita	2006	Employed (full-time)	5825
Concord - Mortlake - Cabarita	2006	Employed (part-time)	2245
Concord - Mortlake - Cabarita	2006	Not in the labour force	4306
Concord - Mortlake - Cabarita	2006	Unemployed (looking for work)	271
Concord - Mortlake - Cabarita	2011		760
Concord - Mortlake - Cabarita	2011	Employed (away from work)	555
Concord - Mortlake - Cabarita	2011	Employed (full-time)	6405
Concord - Mortlake - Cabarita	2011	Employed (part-time)	2774
Concord - Mortlake - Cabarita	2011	Not in the labour force	5094
Concord - Mortlake - Cabarita	2011	Unemployed (looking for work)	396
Concord - Mortlake - Cabarita	2016		815
Concord - Mortlake - Cabarita	2016	Employed (away from work)	482
Concord - Mortlake - Cabarita	2016	Employed (full-time)	7149
Concord - Mortlake - Cabarita	2016	Employed (part-time)	3185
Concord - Mortlake - Cabarita	2016	Not in the labour force	5897
Concord - Mortlake - Cabarita	2016	Unemployed (looking for work)	477
Concord West - North Strathfield	2006		704
Concord West - North Strathfield	2006	Employed (away from work)	386
Concord West - North Strathfield	2006	Employed (full-time)	4594
Concord West - North Strathfield	2006	Employed (part-time)	1589
Concord West - North Strathfield	2006	Not in the labour force	2762
Concord West - North Strathfield	2006	Unemployed (looking for work)	267
Concord West - North Strathfield	2011		1317
Concord West - North Strathfield	2011	Employed (away from work)	485
Concord West - North Strathfield	2011	Employed (full-time)	6279
Concord West - North Strathfield	2011	Employed (part-time)	2178
Concord West - North Strathfield	2011	Not in the labour force	4296
Concord West - North Strathfield	2011	Unemployed (looking for work)	548
Concord West - North Strathfield	2016		1231
Concord West - North Strathfield	2016	Employed (away from work)	596
Concord West - North Strathfield	2016	Employed (full-time)	8642
Concord West - North Strathfield	2016	Employed (part-time)	3256
Concord West - North Strathfield	2016	Not in the labour force	6496
Concord West - North Strathfield	2016	Unemployed (looking for work)	960
Drummoyne - Rodd Point	2006		1058
Drummoyne - Rodd Point	2006	Employed (away from work)	454
Drummoyne - Rodd Point	2006	Employed (full-time)	6347
Drummoyne - Rodd Point	2006	Employed (part-time)	2084
Drummoyne - Rodd Point	2006	Not in the labour force	3909
Drummoyne - Rodd Point	2006	Unemployed (looking for work)	230
Drummoyne - Rodd Point	2011		1035
Drummoyne - Rodd Point	2011	Employed (away from work)	473
Drummoyne - Rodd Point	2011	Employed (full-time)	6254
Drummoyne - Rodd Point	2011	Employed (part-time)	2405
Drummoyne - Rodd Point	2011	Not in the labour force	4045
Drummoyne - Rodd Point	2011	Unemployed (looking for work)	322
Drummoyne - Rodd Point	2016		1050
Drummoyne - Rodd Point	2016	Employed (away from work)	399
Drummoyne - Rodd Point	2016	Employed (full-time)	6482
Drummoyne - Rodd Point	2016	Employed (part-time)	2670
Drummoyne - Rodd Point	2016	Not in the labour force	4200
Drummoyne - Rodd Point	2016	Unemployed (looking for work)	344
Five Dock - Abbotsford	2006		1247
Five Dock - Abbotsford	2006	Employed (away from work)	525
Five Dock - Abbotsford	2006	Employed (full-time)	6639
Five Dock - Abbotsford	2006	Employed (part-time)	2012
Five Dock - Abbotsford	2006	Not in the labour force	4453
Five Dock - Abbotsford	2006	Unemployed (looking for work)	299
Five Dock - Abbotsford	2011		780
Five Dock - Abbotsford	2011	Employed (away from work)	611
Five Dock - Abbotsford	2011	Employed (full-time)	6999
Five Dock - Abbotsford	2011	Employed (part-time)	2473
Five Dock - Abbotsford	2011	Not in the labour force	4678
Five Dock - Abbotsford	2011	Unemployed (looking for work)	391
Five Dock - Abbotsford	2016		1080
Five Dock - Abbotsford	2016	Employed (away from work)	502
Five Dock - Abbotsford	2016	Employed (full-time)	7093
Five Dock - Abbotsford	2016	Employed (part-time)	2794
Five Dock - Abbotsford	2016	Not in the labour force	5018
Five Dock - Abbotsford	2016	Unemployed (looking for work)	442
Balmain	2006		1021
Balmain	2006	Employed (away from work)	436
Balmain	2006	Employed (full-time)	5833
Balmain	2006	Employed (part-time)	1857
Balmain	2006	Not in the labour force	2451
Balmain	2006	Unemployed (looking for work)	249
Balmain	2011		801
Balmain	2011	Employed (away from work)	465
Balmain	2011	Employed (full-time)	6047
Balmain	2011	Employed (part-time)	1974
Balmain	2011	Not in the labour force	2769
Balmain	2011	Unemployed (looking for work)	343
Balmain	2016		1175
Balmain	2016	Employed (away from work)	355
