SA2_NAME16	Year	BornAust	persons
Wangaratta Region	2016	1	8018
Beechworth	2006	0	459
Beechworth	2006	1	3423
Beechworth	2011	0	519
Beechworth	2011	1	3481
Beechworth	2016	0	538
Beechworth	2016	1	3640
Bright - Mount Beauty	2006	0	1136
Bright - Mount Beauty	2006	1	6161
Bright - Mount Beauty	2011	0	1146
Bright - Mount Beauty	2011	1	6151
Bright - Mount Beauty	2016	0	1121
Bright - Mount Beauty	2016	1	6092
Chiltern - Indigo Valley	2006	0	202
Chiltern - Indigo Valley	2006	1	2498
Chiltern - Indigo Valley	2011	0	223
Chiltern - Indigo Valley	2011	1	2536
Chiltern - Indigo Valley	2016	0	239
Chiltern - Indigo Valley	2016	1	2604
Myrtleford	2006	0	691
Myrtleford	2006	1	3636
Myrtleford	2011	0	698
Myrtleford	2011	1	3667
Myrtleford	2016	0	641
Myrtleford	2016	1	3574
Towong	2006	0	468
Towong	2006	1	5264
Towong	2011	0	455
Towong	2011	1	5210
Towong	2016	0	482
Towong	2016	1	4925
West Wodonga	2006	0	1226
West Wodonga	2006	1	12376
West Wodonga	2011	0	1257
West Wodonga	2011	1	12827
West Wodonga	2016	0	1306
West Wodonga	2016	1	12785
Wodonga	2006	0	1826
Wodonga	2006	1	16298
Wodonga	2011	0	2142
Wodonga	2011	1	17886
Wodonga	2016	0	2657
Wodonga	2016	1	19899
Yackandandah	2006	0	291
Yackandandah	2006	1	3694
Yackandandah	2011	0	315
Yackandandah	2011	1	3951
Yackandandah	2016	0	324
Yackandandah	2016	1	3929
Drouin	2006	0	1053
Drouin	2006	1	8936
Drouin	2011	0	1447
Drouin	2011	1	11185
Drouin	2016	0	1862
Drouin	2016	1	13052
Mount Baw Baw Region	2006	0	627
Mount Baw Baw Region	2006	1	4794
Mount Baw Baw Region	2011	0	617
Mount Baw Baw Region	2011	1	5085
Mount Baw Baw Region	2016	0	622
Mount Baw Baw Region	2016	1	4854
Trafalgar (Vic.)	2006	0	620
Trafalgar (Vic.)	2006	1	5186
Trafalgar (Vic.)	2011	0	724
Trafalgar (Vic.)	2011	1	6018
Trafalgar (Vic.)	2016	0	718
Trafalgar (Vic.)	2016	1	6240
Warragul	2006	0	1384
Warragul	2006	1	13109
Warragul	2011	0	1686
Warragul	2011	1	14392
Warragul	2016	0	2077
Warragul	2016	1	15365
Alps - East	2006	0	0
Alps - East	2006	1	0
Alps - East	2011	0	0
Alps - East	2011	1	0
Alps - East	2016	0	0
Alps - East	2016	1	4
Bairnsdale	2006	0	1017
Bairnsdale	2006	1	10246
Bairnsdale	2011	0	1199
Bairnsdale	2011	1	11464
Bairnsdale	2016	0	1426
Bairnsdale	2016	1	11668
Bruthen - Omeo	2006	0	651
Bruthen - Omeo	2006	1	6449
Bruthen - Omeo	2011	0	661
Bruthen - Omeo	2011	1	6222
Bruthen - Omeo	2016	0	672
Bruthen - Omeo	2016	1	6371
Lake King	2006	0	0
Lake King	2006	1	0
Lake King	2011	0	0
Lake King	2011	1	0
Lake King	2016	0	0
Lake King	2016	1	0
Lakes Entrance	2006	0	1025
Lakes Entrance	2006	1	7132
Lakes Entrance	2011	0	1195
Lakes Entrance	2011	1	7635
Lakes Entrance	2016	0	1260
Lakes Entrance	2016	1	7636
Orbost	2006	0	646
Orbost	2006	1	5615
Orbost	2011	0	647
Orbost	2011	1	5760
Orbost	2016	0	624
Orbost	2016	1	5175
Paynesville	2006	0	772
Paynesville	2006	1	4223
Paynesville	2011	0	844
Paynesville	2011	1	4487
Paynesville	2016	0	916
Paynesville	2016	1	4848
Foster	2006	0	963
Foster	2006	1	6578
Foster	2011	0	994
Foster	2011	1	6752
Foster	2016	0	1062
Foster	2016	1	6697
French Island	2006	0	7
French Island	2006	1	77
French Island	2011	0	10
French Island	2011	1	100
French Island	2016	0	17
French Island	2016	1	89
Korumburra	2006	0	888
Korumburra	2006	1	6496
Korumburra	2011	0	993
Korumburra	2011	1	7407
Korumburra	2016	0	989
Korumburra	2016	1	7438
Leongatha	2006	0	946
Leongatha	2006	1	8318
Leongatha	2011	0	1074
Leongatha	2011	1	8989
Leongatha	2016	0	1111
Leongatha	2016	1	9023
Phillip Island	2006	0	1271
Phillip Island	2006	1	6083
Phillip Island	2011	0	1559
Phillip Island	2011	1	7304
Phillip Island	2016	0	1676
Phillip Island	2016	1	7851
Wilsons Promontory	2006	0	0
Wilsons Promontory	2006	1	0
Wilsons Promontory	2011	0	0
Wilsons Promontory	2011	1	12
Wilsons Promontory	2016	0	0
Wilsons Promontory	2016	1	8
Wonthaggi - Inverloch	2006	0	2492
Wonthaggi - Inverloch	2006	1	14428
Wonthaggi - Inverloch	2011	0	2845
Wonthaggi - Inverloch	2011	1	16007
Wonthaggi - Inverloch	2016	0	3045
Wonthaggi - Inverloch	2016	1	17134
Churchill	2006	0	1485
Churchill	2006	1	9025
Churchill	2011	0	1543
Churchill	2011	1	9311
Churchill	2016	0	1322
Churchill	2016	1	9068
Moe - Newborough	2006	0	2511
Moe - Newborough	2006	1	13055
Moe - Newborough	2011	0	2476
Moe - Newborough	2011	1	13377
Moe - Newborough	2016	0	2188
Moe - Newborough	2016	1	12816
Morwell	2006	0	2183
Morwell	2006	1	10552
Morwell	2011	0	2364
Morwell	2011	1	10647
Morwell	2016	0	2125
Morwell	2016	1	10145
Traralgon	2006	0	2596
Traralgon	2006	1	19002
Traralgon	2011	0	3175
Traralgon	2011	1	20987
Traralgon	2016	0	3139
Traralgon	2016	1	21370
Yallourn North - Glengarry	2006	0	340
Yallourn North - Glengarry	2006	1	3815
Yallourn North - Glengarry	2011	0	367
Yallourn North - Glengarry	2011	1	3856
Yallourn North - Glengarry	2016	0	312
Yallourn North - Glengarry	2016	1	3865
Alps - West	2006	0	0
Alps - West	2006	1	8
Alps - West	2011	0	0
Alps - West	2011	1	18
Alps - West	2016	0	0
Alps - West	2016	1	24
Longford - Loch Sport	2006	0	490
Longford - Loch Sport	2006	1	2954
Longford - Loch Sport	2011	0	521
Longford - Loch Sport	2011	1	3086
Longford - Loch Sport	2016	0	536
Longford - Loch Sport	2016	1	3284
Maffra	2006	0	996
Maffra	2006	1	11257
Maffra	2011	0	1012
Maffra	2011	1	11606
Maffra	2016	0	1071
Maffra	2016	1	11635
Rosedale	2006	0	524
Rosedale	2006	1	3740
Rosedale	2011	0	572
Rosedale	2011	1	3776
Rosedale	2016	0	618
Rosedale	2016	1	3736
Sale	2006	0	1469
Sale	2006	1	11150
Sale	2011	0	1665
Sale	2011	1	11867
Sale	2016	0	1792
Sale	2016	1	11660
Yarram	2006	0	535
Yarram	2006	1	4561
Yarram	2011	0	534
Yarram	2011	1	4436
Yarram	2016	0	526
Yarram	2016	1	4209
Brunswick	2006	0	6847
Brunswick	2006	1	12121
Brunswick	2011	0	7414
Brunswick	2011	1	13881
Brunswick	2016	0	8083
Brunswick	2016	1	15574
Brunswick East	2006	0	2368
Brunswick East	2006	1	4375
Brunswick East	2011	0	2700
Brunswick East	2011	1	5321
Brunswick East	2016	0	3476
Brunswick East	2016	1	6778
Brunswick West	2006	0	3944
Brunswick West	2006	1	7383
Brunswick West	2011	0	4483
Brunswick West	2011	1	7849
Brunswick West	2016	0	4339
Brunswick West	2016	1	8479
Coburg	2006	0	7991
Coburg	2006	1	14020
Coburg	2011	0	8414
Coburg	2011	1	15054
Coburg	2016	0	8517
Coburg	2016	1	16231
Pascoe Vale South	2006	0	1999
Pascoe Vale South	2006	1	6234
Pascoe Vale South	2011	0	2263
Pascoe Vale South	2011	1	6922
Pascoe Vale South	2016	0	2196
Pascoe Vale South	2016	1	7122
Alphington - Fairfield	2006	0	1833
Alphington - Fairfield	2006	1	4817
Alphington - Fairfield	2011	0	2095
Alphington - Fairfield	2011	1	5765
Alphington - Fairfield	2016	0	2155
Alphington - Fairfield	2016	1	6271
Northcote	2006	0	5894
Northcote	2006	1	14662
Northcote	2011	0	6019
Northcote	2011	1	15797
Northcote	2016	0	6056
Northcote	2016	1	16935
Thornbury	2006	0	5274
Thornbury	2006	1	9990
Thornbury	2011	0	5420
Thornbury	2011	1	10877
Thornbury	2016	0	5153
Thornbury	2016	1	12030
Ascot Vale	2006	0	3390
Ascot Vale	2006	1	7820
Ascot Vale	2011	0	3777
Ascot Vale	2011	1	8764
Ascot Vale	2016	0	4107
Ascot Vale	2016	1	9499
Essendon - Aberfeldie	2006	0	4532
Essendon - Aberfeldie	2006	1	17596
Essendon - Aberfeldie	2011	0	5267
Essendon - Aberfeldie	2011	1	18192
Essendon - Aberfeldie	2016	0	6481
Essendon - Aberfeldie	2016	1	19318
Flemington	2006	0	2919
Flemington	2006	1	4155
Flemington	2011	0	3585
Flemington	2011	1	4756
Flemington	2016	0	4041
Flemington	2016	1	4967
Moonee Ponds	2006	0	3036
Moonee Ponds	2006	1	8661
Moonee Ponds	2011	0	3417
Moonee Ponds	2011	1	9463
Moonee Ponds	2016	0	3723
Moonee Ponds	2016	1	9725
Carlton	2006	0	6304
Carlton	2006	1	3931
Carlton	2011	0	7871
Carlton	2011	1	4586
Carlton	2016	0	11952
Carlton	2016	1	5212
Docklands	2006	0	1419
Docklands	2006	1	1773
Docklands	2011	0	2679
Docklands	2011	1	2102
Docklands	2016	0	6517
Docklands	2016	1	2972
East Melbourne	2006	0	1067
East Melbourne	2006	1	2705
East Melbourne	2011	0	1335
East Melbourne	2011	1	3032
East Melbourne	2016	0	1281
East Melbourne	2016	1	3112
Flemington Racecourse	2006	0	0
Flemington Racecourse	2006	1	0
Flemington Racecourse	2011	0	25
Flemington Racecourse	2011	1	45
Flemington Racecourse	2016	0	20
Flemington Racecourse	2016	1	30
Kensington (Vic.)	2006	0	2421
Kensington (Vic.)	2006	1	5456
Kensington (Vic.)	2011	0	3095
Kensington (Vic.)	2011	1	6052
Kensington (Vic.)	2016	0	3440
Kensington (Vic.)	2016	1	6590
Melbourne	2006	0	8145
Melbourne	2006	1	3360
Melbourne	2011	0	13188
Melbourne	2011	1	4149
Melbourne	2016	0	27555
Melbourne	2016	1	5333
North Melbourne	2006	0	5038
North Melbourne	2006	1	6414
North Melbourne	2011	0	6188
North Melbourne	2011	1	7474
North Melbourne	2016	0	9601
North Melbourne	2016	1	8557
Parkville	2006	0	1647
Parkville	2006	1	2951
Parkville	2011	0	2239
Parkville	2011	1	3527
Parkville	2016	0	2803
Parkville	2016	1	3719
South Yarra - West	2006	0	1286
South Yarra - West	2006	1	3322
South Yarra - West	2011	0	1822
South Yarra - West	2011	1	3523
South Yarra - West	2016	0	1892
South Yarra - West	2016	1	3430
Southbank	2006	0	4404
Southbank	2006	1	3368
Southbank	2011	0	6082
Southbank	2011	1	3973
Southbank	2016	0	10744
Southbank	2016	1	5480
West Melbourne	2006	0	0
West Melbourne	2006	1	0
West Melbourne	2011	0	0
West Melbourne	2011	1	0
West Melbourne	2016	0	0
West Melbourne	2016	1	0
Albert Park	2006	0	3439
Albert Park	2006	1	8148
Albert Park	2011	0	4314
Albert Park	2011	1	8876
Albert Park	2016	0	4951
Albert Park	2016	1	9112
Elwood	2006	0	3177
Elwood	2006	1	8660
Elwood	2011	0	3839
Elwood	2011	1	9485
Elwood	2016	0	3900
Elwood	2016	1	9903
Port Melbourne	2006	0	3266
Port Melbourne	2006	1	8285
Port Melbourne	2011	0	4042
Port Melbourne	2011	1	9388
Port Melbourne	2016	0	4466
Port Melbourne	2016	1	10197
Port Melbourne Industrial	2006	0	0
Port Melbourne Industrial	2006	1	0
Port Melbourne Industrial	2011	0	3
Port Melbourne Industrial	2011	1	6
Port Melbourne Industrial	2016	0	4
Port Melbourne Industrial	2016	1	14
South Melbourne	2006	0	2801
South Melbourne	2006	1	5294
South Melbourne	2011	0	3330
South Melbourne	2011	1	5714
South Melbourne	2016	0	4050
South Melbourne	2016	1	6356
St Kilda	2006	0	5837
St Kilda	2006	1	11366
St Kilda	2011	0	7527
St Kilda	2011	1	12445
St Kilda	2016	0	9196
St Kilda	2016	1	13242
St Kilda East	2006	0	4558
St Kilda East	2006	1	8655
St Kilda East	2011	0	5414
St Kilda East	2011	1	9344
St Kilda East	2016	0	5312
St Kilda East	2016	1	9604
Armadale	2006	0	2273
Armadale	2006	1	5348
Armadale	2011	0	2476
Armadale	2011	1	5652
Armadale	2016	0	2528
Armadale	2016	1	5781
Prahran - Windsor	2006	0	4680
Prahran - Windsor	2006	1	9831
Prahran - Windsor	2011	0	5345
Prahran - Windsor	2011	1	10629
Prahran - Windsor	2016	0	6296
Prahran - Windsor	2016	1	11405
South Yarra - East	2006	0	4404
South Yarra - East	2006	1	7305
South Yarra - East	2011	0	5201
South Yarra - East	2011	1	8054
South Yarra - East	2016	0	8375
South Yarra - East	2016	1	10178
Toorak	2006	0	3543
Toorak	2006	1	8431
Toorak	2011	0	3665
Toorak	2011	1	8268
Toorak	2016	0	3727
Toorak	2016	1	8315
Abbotsford	2006	0	1219
Abbotsford	2006	1	2598
Abbotsford	2011	0	1412
Abbotsford	2011	1	2900
Abbotsford	2016	0	2869
Abbotsford	2016	1	4512
Carlton North - Princes Hill	2006	0	1924
Carlton North - Princes Hill	2006	1	5543
Carlton North - Princes Hill	2011	0	2063
Carlton North - Princes Hill	2011	1	5792
Carlton North - Princes Hill	2016	0	2045
Carlton North - Princes Hill	2016	1	5806
Collingwood	2006	0	1851
Collingwood	2006	1	2927
Collingwood	2011	0	2112
Collingwood	2011	1	3493
Collingwood	2016	0	2929
Collingwood	2016	1	4409
Fitzroy	2006	0	2910
Fitzroy	2006	1	4962
Fitzroy	2011	0	3139
Fitzroy	2011	1	5239
Fitzroy	2016	0	3332
Fitzroy	2016	1	5555
Fitzroy North	2006	0	2675
Fitzroy North	2006	1	7390
Fitzroy North	2011	0	2993
Fitzroy North	2011	1	7785
Fitzroy North	2016	0	3013
Fitzroy North	2016	1	8302
Richmond (Vic.)	2006	0	7295
Richmond (Vic.)	2006	1	14447
Richmond (Vic.)	2011	0	8256
Richmond (Vic.)	2011	1	15912
Richmond (Vic.)	2016	0	9324
Richmond (Vic.)	2016	1	18520
Yarra - North	2006	0	1488
Yarra - North	2006	1	5340
Yarra - North	2011	0	1764
Yarra - North	2011	1	5976
Yarra - North	2016	0	1830
Yarra - North	2016	1	6496
Ashburton (Vic.)	2006	0	1656
Ashburton (Vic.)	2006	1	5219
Ashburton (Vic.)	2011	0	1860
Ashburton (Vic.)	2011	1	5387
Ashburton (Vic.)	2016	0	2031
Ashburton (Vic.)	2016	1	5395
Balwyn	2006	0	4561
Balwyn	2006	1	10093
Balwyn	2011	0	5474
Balwyn	2011	1	9591
Balwyn	2016	0	6201
Balwyn	2016	1	8974
Balwyn North	2006	0	6391
Balwyn North	2006	1	12574
Balwyn North	2011	0	6830
Balwyn North	2011	1	12498
Balwyn North	2016	0	7803
Balwyn North	2016	1	11672
Camberwell	2006	0	4497
Camberwell	2006	1	14174
Camberwell	2011	0	5216
Camberwell	2011	1	14251
Camberwell	2016	0	6165
Camberwell	2016	1	14384
Glen Iris - East	2006	0	3044
Glen Iris - East	2006	1	11347
Glen Iris - East	2011	0	3532
Glen Iris - East	2011	1	11979
Glen Iris - East	2016	0	3978
Glen Iris - East	2016	1	11794
Hawthorn	2006	0	5437
Hawthorn	2006	1	12875
Hawthorn	2011	0	6393
Hawthorn	2011	1	13126
Hawthorn	2016	0	7463
Hawthorn	2016	1	13958
Hawthorn East	2006	0	3506
Hawthorn East	2006	1	8746
Hawthorn East	2011	0	3830
Hawthorn East	2011	1	8878
Hawthorn East	2016	0	4770
Hawthorn East	2016	1	9537
Kew	2006	0	5624
Kew	2006	1	15333
Kew	2011	0	6453
Kew	2011	1	15948
Kew	2016	0	7196
Kew	2016	1	16039
Kew East	2006	0	1568
Kew East	2006	1	4228
Kew East	2011	0	1651
Kew East	2011	1	4412
Kew East	2016	0	1767
Kew East	2016	1	4400
Surrey Hills (West) - Canterbury	2006	0	3224
Surrey Hills (West) - Canterbury	2006	1	11819
Surrey Hills (West) - Canterbury	2011	0	3793
Surrey Hills (West) - Canterbury	2011	1	11677
Surrey Hills (West) - Canterbury	2016	0	4376
Surrey Hills (West) - Canterbury	2016	1	11274
Bulleen	2006	0	4114
Bulleen	2006	1	5919
Bulleen	2011	0	4310
Bulleen	2011	1	6199
Bulleen	2016	0	4406
Bulleen	2016	1	6017
Doncaster	2006	0	7274
Doncaster	2006	1	9562
Doncaster	2011	0	8377
Doncaster	2011	1	9274
Doncaster	2016	0	10487
Doncaster	2016	1	9181
Templestowe	2006	0	5704
Templestowe	2006	1	9874
Templestowe	2011	0	6036
Templestowe	2011	1	9950
Templestowe	2016	0	6543
Templestowe	2016	1	9385
Templestowe Lower	2006	0	4424
Templestowe Lower	2006	1	7960
Templestowe Lower	2011	0	4716
Templestowe Lower	2011	1	7808
Templestowe Lower	2016	0	5069
Templestowe Lower	2016	1	7881
Doncaster East (North)	2006	0	5864
Doncaster East (North)	2006	1	8402
Doncaster East (North)	2011	0	6079
Doncaster East (North)	2011	1	7836
Doncaster East (North)	2016	0	6777
Doncaster East (North)	2016	1	7298
Doncaster East (South)	2006	0	4711
Doncaster East (South)	2006	1	6527
Doncaster East (South)	2011	0	5450
Doncaster East (South)	2011	1	6738
Doncaster East (South)	2016	0	6882
Doncaster East (South)	2016	1	6486
Blackburn	2006	0	4409
Blackburn	2006	1	13682
Blackburn	2011	0	5213
Blackburn	2011	1	13780
Blackburn	2016	0	6747
Blackburn	2016	1	13814
Blackburn South	2006	0	2693
Blackburn South	2006	1	6944
Blackburn South	2011	0	3085
Blackburn South	2011	1	6925
Blackburn South	2016	0	3489
Blackburn South	2016	1	6775
Box Hill	2006	0	5710
Box Hill	2006	1	9376
Box Hill	2011	0	7090
Box Hill	2011	1	9102
Box Hill	2016	0	9587
Box Hill	2016	1	9053
Box Hill North	2006	0	4889
Box Hill North	2006	1	10169
Box Hill North	2011	0	5803
Box Hill North	2011	1	10073
Box Hill North	2016	0	7057
Box Hill North	2016	1	9853
Burwood	2006	0	3360
Burwood	2006	1	6047
Burwood	2011	0	4585
Burwood	2011	1	5730
Burwood	2016	0	6156
Burwood	2016	1	5509
Burwood East	2006	0	3944
Burwood East	2006	1	5611
Burwood East	2011	0	4677
Burwood East	2011	1	5163
Burwood East	2016	0	4946
Burwood East	2016	1	4925
Surrey Hills (East) - Mont Albert	2006	0	1975
Surrey Hills (East) - Mont Albert	2006	1	6912
Surrey Hills (East) - Mont Albert	2011	0	2424
Surrey Hills (East) - Mont Albert	2011	1	6978
Surrey Hills (East) - Mont Albert	2016	0	2803
Surrey Hills (East) - Mont Albert	2016	1	6804
Beaumaris	2006	0	2470
Beaumaris	2006	1	9306
Beaumaris	2011	0	2825
Beaumaris	2011	1	9676
Beaumaris	2016	0	3032
Beaumaris	2016	1	9763
Brighton (Vic.)	2006	0	4628
Brighton (Vic.)	2006	1	14703
Brighton (Vic.)	2011	0	5274
Brighton (Vic.)	2011	1	14770
Brighton (Vic.)	2016	0	5868
Brighton (Vic.)	2016	1	15474
Brighton East	2006	0	3753
Brighton East	2006	1	10133
Brighton East	2011	0	4131
Brighton East	2011	1	10661
Brighton East	2016	0	4388
Brighton East	2016	1	10638
Cheltenham - Highett (West)	2006	0	2165
Cheltenham - Highett (West)	2006	1	6733
Cheltenham - Highett (West)	2011	0	2466
Cheltenham - Highett (West)	2011	1	7191
Cheltenham - Highett (West)	2016	0	2829
Cheltenham - Highett (West)	2016	1	7557
Hampton	2006	0	3614
Hampton	2006	1	11450
Hampton	2011	0	4271
Hampton	2011	1	11743
Hampton	2016	0	4711
Hampton	2016	1	11899
Sandringham - Black Rock	2006	0	3047
Sandringham - Black Rock	2006	1	10686
Sandringham - Black Rock	2011	0	3501
Sandringham - Black Rock	2011	1	11013
Sandringham - Black Rock	2016	0	3994
Sandringham - Black Rock	2016	1	11626
Bentleigh - McKinnon	2006	0	5473
Bentleigh - McKinnon	2006	1	13227
Bentleigh - McKinnon	2011	0	6511
Bentleigh - McKinnon	2011	1	13714
Bentleigh - McKinnon	2016	0	7658
Bentleigh - McKinnon	2016	1	13726
Carnegie	2006	0	5640
Carnegie	2006	1	8185
Carnegie	2011	0	6906
Carnegie	2011	1	8575
Carnegie	2016	0	8098
Carnegie	2016	1	9019
Caulfield - North	2006	0	6205
Caulfield - North	2006	1	10876
Caulfield - North	2011	0	6758
Caulfield - North	2011	1	11814
Caulfield - North	2016	0	7404
Caulfield - North	2016	1	12273
Caulfield - South	2006	0	5953
Caulfield - South	2006	1	8738
Caulfield - South	2011	0	6403
Caulfield - South	2011	1	9198
Caulfield - South	2016	0	6728
Caulfield - South	2016	1	9838
Elsternwick	2006	0	2902
Elsternwick	2006	1	6531
Elsternwick	2011	0	3136
Elsternwick	2011	1	6827
Elsternwick	2016	0	3404
Elsternwick	2016	1	7361
Hughesdale	2006	0	2262
Hughesdale	2006	1	3968
Hughesdale	2011	0	2684
Hughesdale	2011	1	3991
Hughesdale	2016	0	3076
Hughesdale	2016	1	4141
Murrumbeena	2006	0	2450
Murrumbeena	2006	1	5287
Murrumbeena	2011	0	2881
Murrumbeena	2011	1	5451
Murrumbeena	2016	0	3207
Murrumbeena	2016	1	5648
Ormond - Glen Huntly	2006	0	4151
Ormond - Glen Huntly	2006	1	6145
Ormond - Glen Huntly	2011	0	5310
Ormond - Glen Huntly	2011	1	6425
Ormond - Glen Huntly	2016	0	6070
Ormond - Glen Huntly	2016	1	6674
Bentleigh East (North)	2006	0	3612
Bentleigh East (North)	2006	1	8360
Bentleigh East (North)	2011	0	4403
Bentleigh East (North)	2011	1	8787
Bentleigh East (North)	2016	0	5137
Bentleigh East (North)	2016	1	8937
Bentleigh East (South)	2006	0	3136
Bentleigh East (South)	2006	1	7844
Bentleigh East (South)	2011	0	3620
Bentleigh East (South)	2011	1	8199
Bentleigh East (South)	2016	0	4050
Bentleigh East (South)	2016	1	8552
Aspendale Gardens - Waterways	2006	0	2307
Aspendale Gardens - Waterways	2006	1	4533
Aspendale Gardens - Waterways	2011	0	2975
Aspendale Gardens - Waterways	2011	1	5443
Aspendale Gardens - Waterways	2016	0	3043
Aspendale Gardens - Waterways	2016	1	5581
Braeside	2006	0	0
Braeside	2006	1	10
Braeside	2011	0	3
Braeside	2011	1	9
Braeside	2016	0	30
Braeside	2016	1	20
Carrum - Patterson Lakes	2006	0	2483
Carrum - Patterson Lakes	2006	1	7240
Carrum - Patterson Lakes	2011	0	2650
Carrum - Patterson Lakes	2011	1	7876
Carrum - Patterson Lakes	2016	0	2730
Carrum - Patterson Lakes	2016	1	8058
Chelsea - Bonbeach	2006	0	2689
Chelsea - Bonbeach	2006	1	8183
Chelsea - Bonbeach	2011	0	3067
Chelsea - Bonbeach	2011	1	9101
Chelsea - Bonbeach	2016	0	3469
Chelsea - Bonbeach	2016	1	9661
Chelsea Heights	2006	0	1307
Chelsea Heights	2006	1	3569
Chelsea Heights	2011	0	1358
Chelsea Heights	2011	1	3640
Chelsea Heights	2016	0	1363
Chelsea Heights	2016	1	3748
Cheltenham - Highett (East)	2006	0	4922
Cheltenham - Highett (East)	2006	1	13202
Cheltenham - Highett (East)	2011	0	5641
Cheltenham - Highett (East)	2011	1	13756
Cheltenham - Highett (East)	2016	0	6597
Cheltenham - Highett (East)	2016	1	14445
Edithvale - Aspendale	2006	0	2067
Edithvale - Aspendale	2006	1	8698
Edithvale - Aspendale	2011	0	2327
Edithvale - Aspendale	2011	1	9286
Edithvale - Aspendale	2016	0	2458
Edithvale - Aspendale	2016	1	9508
Mentone	2006	0	2665
Mentone	2006	1	7967
Mentone	2011	0	3102
Mentone	2011	1	8009
Mentone	2016	0	3588
Mentone	2016	1	8698
Moorabbin - Heatherton	2006	0	2249
Moorabbin - Heatherton	2006	1	4506
Moorabbin - Heatherton	2011	0	2660
Moorabbin - Heatherton	2011	1	4948
Moorabbin - Heatherton	2016	0	3046
Moorabbin - Heatherton	2016	1	5180
Moorabbin Airport	2006	0	0
Moorabbin Airport	2006	1	0
Moorabbin Airport	2011	0	0
Moorabbin Airport	2011	1	0
Moorabbin Airport	2016	0	0
Moorabbin Airport	2016	1	0
Mordialloc - Parkdale	2006	0	3608
Mordialloc - Parkdale	2006	1	12828
Mordialloc - Parkdale	2011	0	4136
Mordialloc - Parkdale	2011	1	13735
Mordialloc - Parkdale	2016	0	4682
Mordialloc - Parkdale	2016	1	14255
Malvern - Glen Iris	2006	0	4478
Malvern - Glen Iris	2006	1	12569
Malvern - Glen Iris	2011	0	5182
Malvern - Glen Iris	2011	1	13199
Malvern - Glen Iris	2016	0	5297
Malvern - Glen Iris	2016	1	13579
Malvern East	2006	0	5017
Malvern East	2006	1	13446
Malvern East	2011	0	5547
Malvern East	2011	1	13670
Malvern East	2016	0	6504
Malvern East	2016	1	13893
Bundoora - East	2006	0	2053
Bundoora - East	2006	1	6583
Bundoora - East	2011	0	2671
Bundoora - East	2011	1	6510
Bundoora - East	2016	0	3147
Bundoora - East	2016	1	6290
Greensborough	2006	0	3200
Greensborough	2006	1	16163
Greensborough	2011	0	3399
Greensborough	2011	1	16133
Greensborough	2016	0	3734
Greensborough	2016	1	15933
Heidelberg - Rosanna	2006	0	2909
Heidelberg - Rosanna	2006	1	9197
Heidelberg - Rosanna	2011	0	3377
Heidelberg - Rosanna	2011	1	9650
Heidelberg - Rosanna	2016	0	3748
Heidelberg - Rosanna	2016	1	10169
Heidelberg West	2006	0	3205
