SA2_NAME16	Year	medianMortgageRepaymentMonthly
Maitland - East	2016	1733
Maitland - North	2016	2000
Maitland - West	2016	1733
Thornton - Millers Forest	2016	1760
Anna Bay	2016	1840
Lemon Tree Passage - Tanilba Bay	2016	1517
Nelson Bay Peninsula	2016	1733
Raymond Terrace	2016	1463
Seaham - Woodville	2016	1950
Tea Gardens - Hawks Nest	2016	1517
Williamtown - Medowie - Karuah	2016	1733
Muswellbrook	2016	1668
Muswellbrook Region	2016	1943
Scone	2016	1800
Scone Region	2016	1517
Dapto - Avondale	2016	1733
Horsley - Kembla Grange	2016	1950
Port Kembla Industrial	2016	0
Unanderra - Mount Kembla	2016	1871
Berkeley - Lake Heights - Cringila	2016	1625
Port Kembla - Warrawong	2016	1625
Windang - Primbee	2016	1733
Illawarra Catchment Reserve	2016	0
Albion Park - Macquarie Pass	2016	1950
Albion Park Rail	2016	1700
Kiama	2016	1983
Kiama Downs - Minnamurra	2016	2000
Kiama Hinterland - Gerringong	2016	2130
Shellharbour - Flinders	2016	2167
Shellharbour - Oak Flats	2016	1733
Warilla	2016	1647
Balgownie - Fairy Meadow	2016	2001
Corrimal - Tarrawanna - Bellambi	2016	1950
Figtree - Keiraville	2016	2000
Helensburgh	2016	2288
Thirroul - Austinmer - Coalcliff	2016	2383
Woonona - Bulli - Russell Vale	2016	2167
Wollongong - East	2016	1800
Wollongong - West	2016	1842
Bulahdelah - Stroud	2016	1365
Forster	2016	1517
Forster-Tuncurry Region	2016	1300
Tuncurry	2016	1300
Kempsey	2016	1235
Kempsey Region	2016	1300
Macksville - Scotts Head	2016	1300
Nambucca Heads	2016	1270
Nambucca Heads Region	2016	1300
South West Rocks	2016	1500
Lord Howe Island	2016	1867
Laurieton - Bonny Hills	2016	1519
Port Macquarie - East	2016	1733
Port Macquarie - West	2016	1733
Port Macquarie Region	2016	1517
Wauchope	2016	1600
Gloucester	2016	1300
Old Bar - Manning Point - Red Head	2016	1625
Taree	2016	1297
Taree Region	2016	1300
Wingham	2016	1245
Albury - East	2016	1625
Albury - North	2016	1300
Albury - South	2016	1517
Albury Region	2016	1300
Lavington	2016	1300
Hay	2016	979
Wentworth - Buronga	2016	1200
Wentworth-Balranald Region	2016	953
Corowa	2016	1245
Corowa Region	2016	1300
Deniliquin	2016	1083
Deniliquin Region	2016	997
Moama	2016	1560
Tocumwal - Finley - Jerilderie	2016	1083
Armidale	2016	1452
Armidale Region - North	2016	1189
Armidale Region - South	2016	1408
Walcha	2016	1073
Glen Innes	2016	1083
Inverell	2016	1287
Inverell Region - East	2016	953
Inverell Region - West	2016	1034
Tenterfield	2016	1079
Moree	2016	1300
Moree Region	2016	975
Narrabri	2016	1517
Narrabri Region	2016	1213
Gunnedah	2016	1517
Gunnedah Region	2016	1213
Quirindi	2016	1153
Tamworth - East	2016	1461
Tamworth - North	2016	1517
Tamworth - West	2016	1378
Tamworth Region	2016	1517
Belmont - Bennetts Green	2016	1835
Belmont South - Blacksmiths	2016	1733
Charlestown - Dudley	2016	1800
Glendale - Cardiff - Hillsborough	2016	1733
Mount Hutton - Windale	2016	1733
Redhead	2016	2037
Swansea - Caves Beach	2016	1842
Valentine - Eleebana	2016	2000
Warners Bay - Boolaroo	2016	1800
Bolton Point - Teralba	2016	1521
Bonnells Bay - Silverwater	2016	1717
Edgeworth - Cameron Park	2016	1880
Morisset - Cooranbong	2016	1733
Toronto - Awaba	2016	1701
Wangi Wangi - Rathmines	2016	1733
West Wallsend - Barnsley - Killingworth	2016	1690
Adamstown - Kotara	2016	1950
Beresfield - Hexham	2016	1370
Hamilton - Broadmeadow	2016	2000
Lambton - New Lambton	2016	1842
Maryland - Fletcher - Minmi	2016	1950
Mayfield - Warabrook	2016	1700
Merewether - The Junction	2016	2167
Newcastle - Cooks Hill	2016	2000
Newcastle Port - Kooragang	2016	1972
Shortland - Jesmond	2016	1517
Stockton - Fullerton Cove	2016	2000
Wallsend - Elermore Vale	2016	1699
Waratah - North Lambton	2016	1733
Wickham - Carrington - Tighes Hill	2016	1733
Ballina	2016	1582
Ballina Region	2016	1733
Bangalow	2016	1800
Brunswick Heads - Ocean Shores	2016	1733
Byron Bay	2016	2000
Evans Head	2016	1387
Lennox Head - Skennars Head	2016	1950
Mullumbimby	2016	1591
Casino	2016	1300
Casino Region	2016	1213
Goonellabah	2016	1517
Kyogle	2016	1181
Lismore	2016	1300
Lismore Region	2016	1517
Kingscliff - Fingal Head	2016	2108
Murwillumbah	2016	1560
Murwillumbah Region	2016	1600
Pottsville	2016	1777
Tweed Heads	2016	1600
Banora Point	2016	1733
Terranora - North Tumblegum	2016	2000
Tweed Heads South	2016	1560
Griffith (NSW)	2016	1500
Griffith Region	2016	1166
Leeton	2016	1300
Narrandera	2016	1000
Tumbarumba	2016	1192
Tumut	2016	1374
Tumut Region	2016	1300
Cootamundra	2016	1091
Gundagai	2016	1170
Junee	2016	1200
Temora	2016	1083
Wagga Wagga - East	2016	1530
Wagga Wagga - North	2016	1733
Wagga Wagga - South	2016	1517
Wagga Wagga - West	2016	1387
Wagga Wagga Region	2016	1300
Berry - Kangaroo Valley	2016	1811
Callala Bay - Currarong	2016	1517
Culburra Beach	2016	1517
Ettrema - Sassafras - Budawang	2016	2084
Huskisson - Vincentia	2016	1770
North Nowra - Bomaderry	2016	1560
Nowra	2016	1517
St Georges Basin - Erowal Bay	2016	1300
Sussex Inlet - Berrara	2016	1300
Tomerong - Wandandian - Woollamia	2016	1733
Ulladulla	2016	1473
Ulladulla Region	2016	1456
Bowral	2016	2000
Hill Top - Colo Vale	2016	1805
Mittagong	2016	1820
Moss Vale - Berrima	2016	1733
Robertson - Fitzroy Falls	2016	2000
Southern Highlands	2016	1820
Baulkham Hills (East)	2016	2300
Baulkham Hills (West) - Bella Vista	2016	2500
Glenhaven	2016	2610
West Pennant Hills	2016	2770
Castle Hill - Central	2016	2383
Castle Hill - East	2016	2383
Castle Hill - North	2016	2600
Castle Hill - South	2016	2500
Castle Hill - West	2016	2600
Cherrybrook	2016	2500
Kellyville	2016	2600
Dural - Kenthurst - Wisemans Ferry	2016	2550
Galston - Laughtondale	2016	2600
Bilpin - Colo - St Albans	2016	1975
Kurrajong Heights - Ebenezer	2016	2167
Pitt Town - McGraths Hill	2016	2398
Rouse Hill - Beaumont Hills	2016	2630
Blacktown (East) - Kings Park	2016	1900
Blacktown (North) - Marayong	2016	2000
Doonside - Woodcroft	2016	2167
Lalor Park - Kings Langley	2016	2058
Seven Hills - Toongabbie	2016	2134
Blacktown (South)	2016	1950
Blacktown (West)	2016	1950
Glenwood	2016	2400
Parklea - Kellyville Ridge	2016	2600
Riverstone - Marsden Park	2016	2600
Acacia Gardens	2016	2383
Quakers Hill	2016	2167
Bidwill - Hebersham - Emerton	2016	1528
Glendenning - Dean Park	2016	1983
Hassall Grove - Plumpton	2016	2000
Lethbridge Park - Tregear	2016	2013
Mount Druitt - Whalan	2016	1722
Prospect Reservoir	2016	0
Rooty Hill - Minchinbury	2016	2000
Banksmeadow	2016	0
Botany	2016	2600
Mascot - Eastlakes	2016	2330
Pagewood - Hillsdale - Daceyville	2016	2300
Port Botany Industrial	2016	0
Sydney Airport	2016	0
Marrickville	2016	2383
Petersham - Stanmore	2016	2600
Sydenham - Tempe - St Peters	2016	2600
Darlinghurst	2016	2500
Erskineville - Alexandria	2016	2500
Glebe - Forest Lodge	2016	2600
Newtown - Camperdown - Darlington	2016	2600
Potts Point - Woolloomooloo	2016	2167
Pyrmont - Ultimo	2016	2400
Redfern - Chippendale	2016	2492
Surry Hills	2016	2500
Sydney - Haymarket - The Rocks	2016	2500
Waterloo - Beaconsfield	2016	2300
Bondi - Tamarama - Bronte	2016	3000
Bondi Beach - North Bondi	2016	3000
Bondi Junction - Waverly	2016	3000
Centennial Park	2016	0
Double Bay - Bellevue Hill	2016	3000
Dover Heights	2016	3000
Paddington - Moore Park	2016	3245
Rose Bay - Vaucluse - Watsons Bay	2016	3467
Woollahra	2016	3100
Coogee - Clovelly	2016	3000
Malabar - La Perouse - Chifley	2016	2600
Kensington (NSW)	2016	2600
Kingsford	2016	2500
Maroubra - North	2016	2749
Maroubra - South	2016	2600
Maroubra - West	2016	2500
Randwick - North	2016	2600
Randwick - South	2016	2747
Bass Hill - Georges Hall	2016	2167
Chullora	2016	2700
Condell Park	2016	2167
Greenacre - Mount Lewis	2016	2100
Padstow	2016	2167
Panania - Milperra - Picnic Point	2016	2300
Revesby	2016	2167
Yagoona - Birrong	2016	1996
Bankstown - North	2016	1700
Bankstown - South	2016	1733
Belmore - Belfield	2016	2153
Canterbury (South) - Campsie	2016	1950
Kingsgrove (North) - Earlwood	2016	2461
Punchbowl	2016	2000
Roselands	2016	2167
Lakemba	2016	1600
Wiley Park	2016	1697
Hurstville	2016	2000
Mortdale - Penshurst	2016	2167
Narwee - Beverly Hills	2016	2167
Oatley - Hurstville Grove	2016	2500
Peakhurst - Lugarno	2016	2362
Riverwood	2016	1950
South Hurstville - Blakehurst	2016	2200
Arncliffe - Bardwell Valley	2016	2167
Bexley	2016	2080
Kingsgrove (South) - Bardwell Park	2016	2300
Kogarah	2016	2015
Kogarah Bay - Carlton - Allawah	2016	2167
Monterey - Brighton-le-Sands - Kyeemagh	2016	2167
Rockdale - Banksia	2016	2167
Sans Souci - Ramsgate	2016	2300
Concord - Mortlake - Cabarita	2016	2600
Concord West - North Strathfield	2016	2200
Drummoyne - Rodd Point	2016	2860
Five Dock - Abbotsford	2016	2600
Balmain	2016	3033
Leichhardt - Annandale	2016	3000
Lilyfield - Rozelle	2016	3013
Ashfield	2016	2058
Burwood - Croydon	2016	2167
Canterbury (North) - Ashbury	2016	2253
Croydon Park - Enfield	2016	2200
Dulwich Hill - Lewisham	2016	2200
Haberfield - Summer Hill	2016	2500
Homebush	2016	2000
Strathfield	2016	2325
Strathfield South	2016	2300
Chatswood (East) - Artarmon	2016	2500
Chatswood (West) - Lane Cove North	2016	2500
Lane Cove - Greenwich	2016	3000
St Leonards - Naremburn	2016	2700
Willoughby - Castle Cove - Northbridge	2016	3250
Asquith - Mount Colah	2016	2400
Berowra - Brooklyn - Cowan	2016	2345
Normanhurst - Thornleigh - Westleigh	2016	2500
Hornsby - East	2016	2000
Hornsby - West	2016	2200
Waitara - Wahroonga (West)	2016	2167
Gordon - Killara	2016	3000
Lindfield - Roseville	2016	3000
Pymble	2016	3023
St Ives	2016	3000
Turramurra	2016	3000
Wahroonga (East) - Warrawee	2016	3000
Cremorne - Cammeray	2016	2676
Crows Nest - Waverton	2016	2600
Mosman	2016	3000
Neutral Bay - Kirribilli	2016	2500
North Sydney - Lavender Bay	2016	2600
Balgowlah - Clontarf - Seaforth	2016	3467
Manly - Fairlight	2016	3000
Avalon - Palm Beach	2016	2900
Bayview - Elanora Heights	2016	3000
Newport - Bilgola	2016	2817
Warriewood - Mona Vale	2016	2772
Beacon Hill - Narraweena	2016	2817
Cromer	2016	2750
Dee Why - North Curl Curl	2016	2258
Forestville - Killarney Heights	2016	3000
Frenchs Forest - Belrose	2016	3000
Freshwater - Brookvale	2016	2600
Manly Vale - Allambie Heights	2016	2786
Narrabeen - Collaroy	2016	2600
Terrey Hills - Duffys Forest	2016	3000
Camden - Ellis Lane	2016	2167
Elderslie - Harrington Park	2016	2300
Mount Annan - Currans Hill	2016	2167
Bradbury - Wedderburn	2016	1777
Campbelltown - Woodbine	2016	1825
Claymore - Eagle Vale - Raby	2016	1840
Holsworthy Military Area	2016	0
Ingleburn - Denham Court	2016	2000
Leumeah - Minto Heights	2016	1800
Macquarie Fields - Glenfield	2016	1800
Minto - St Andrews	2016	1930
Rosemeadow - Glen Alpine	2016	1741
Bargo	2016	2068
Douglas Park - Appin	2016	2383
Picton - Tahmoor - Buxton	2016	2000
The Oaks - Oakdale	2016	2167
Blackheath - Megalong Valley	2016	1575
Blaxland - Warrimoo - Lapstone	2016	2058
Blue Mountains - North	2016	0
Katoomba - Leura	2016	1560
Lawson - Hazelbrook - Linden	2016	1733
Springwood - Winmalee	2016	1950
Wentworth Falls	2016	1733
Blue Mountains - South	2016	0
Cambridge Park	2016	1845
Castlereagh - Cranebrook	2016	2167
Emu Plains - Leonay	2016	2167
Glenmore Park - Regentville	2016	2167
Jamisontown - South Penrith	2016	1952
Kingswood - Werrington	2016	1900
Mulgoa - Luddenham - Orchard Hills	2016	2500
Penrith	2016	1733
Warragamba - Silverdale	2016	2037
Richmond - Clarendon	2016	1900
Windsor - Bligh Park	2016	1907
Yarramundi - Londonderry	2016	2275
Erskine Park	2016	2000
St Clair	2016	1985
Colyton - Oxley Park	2016	1794
St Marys - North St Marys	2016	1705
Homebush Bay - Silverwater	2016	2167
Rookwood Cemetery	2016	0
Auburn - Central	2016	1800
Auburn - North	2016	1500
Auburn - South	2016	2000
Berala	2016	1733
Lidcombe	2016	2100
Regents Park	2016	1726
Carlingford	2016	2167
Ermington - Rydalmere	2016	2253
Oatlands - Dundas Valley	2016	2167
Chester Hill - Sefton	2016	2000
Fairfield - East	2016	1733
Granville - Clyde	2016	1950
Greystanes - Pemulwuy	2016	2257
Guildford - South Granville	2016	2000
Guildford West - Merrylands West	2016	2000
Merrylands - Holroyd	2016	2000
Smithfield Industrial	2016	0
Yennora Industrial	2016	0
North Parramatta	2016	1950
North Rocks	2016	2400
Northmead	2016	2167
Parramatta - Rosehill	2016	1750
Toongabbie - Constitution Hill	2016	2100
Winston Hills	2016	2398
Pendle Hill - Girraween	2016	2167
Wentworthville - Westmead	2016	2000
Epping - North Epping	2016	2383
Pennant Hills - Cheltenham	2016	2671
Eastwood - Denistone	2016	2167
Gladesville - Huntleys Point	2016	2500
Hunters Hill - Woolwich	2016	3500
Macquarie Park - Marsfield	2016	2167
North Ryde - East Ryde	2016	2500
West Ryde - Meadowbank	2016	2167
Putney	2016	3000
Ryde	2016	2212
Ashcroft - Busby - Miller	2016	1700
Austral - Greendale	2016	2167
Cobbitty - Leppington	2016	2600
Badgerys Creek	2016	0
Cecil Hills	2016	2167
Green Valley	2016	1950
Hinchinbrook	2016	2105
Hoxton Park - Carnes Hill - Horningsea Park	2016	2200
West Hoxton - Middleton Grange	2016	2383
Bonnyrigg Heights - Bonnyrigg	2016	1950
Bossley Park - Abbotsbury	2016	2000
Cabramatta - Lansvale	2016	1430
Cabramatta West - Mount Pritchard	2016	1836
Canley Vale - Canley Heights	2016	1632
Edensor Park	2016	2000
Fairfield	2016	1625
Fairfield - West	2016	1950
Greenfield Park - Prairiewood	2016	2000
Horsley Park - Kemps Creek	2016	2500
Smithfield - Wetherill Park	2016	1993
St Johns Park - Wakeley	2016	1950
Wetherill Park Industrial	2016	0
Casula	2016	2167
Chipping Norton - Moorebank	2016	2299
Holsworthy - Wattle Grove	2016	2167
Liverpool	2016	1647
Lurnea - Cartwright	2016	1800
Prestons - Edmondson Park	2016	2200
Warwick Farm	2016	1517
Gymea - Grays Point	2016	2600
Miranda - Yowie Bay	2016	2300
Sylvania - Taren Point	2016	2600
Caringbah	2016	2222
Caringbah South	2016	3000
Cronulla - Kurnell - Bundeena	2016	2260
Lilli Pilli - Port Hacking - Dolans Bay	2016	3275
Woolaware - Burraneer	2016	2700
Heathcote - Waterfall	2016	2379
Illawong - Alfords Point	2016	2500
Menai - Lucas Heights - Woronora	2016	2383
Oyster Bay - Como - Jannali	2016	2600
Royal National Park	2016	0
Sutherland - Kirrawee	2016	2173
Engadine	2016	2400
Loftus - Yarrawarrah	2016	2226
Woronora Heights	2016	2399
Migratory - Offshore - Shipping (NSW)	2016	0
No usual address (NSW)	2016	0
Alfredton	2016	1615
Ballarat	2016	1500
Ballarat - North	2016	1347
Ballarat - South	2016	1257
Buninyong	2016	1580
Delacombe	2016	1466
Smythes Creek	2016	1600
Wendouree - Miners Rest	2016	1300
Bacchus Marsh Region	2016	1571
Creswick - Clunes	2016	1213
Daylesford	2016	1340
Gordon (Vic.)	2016	1497
Avoca	2016	932
Beaufort	2016	1105
Golden Plains - North	2016	1300
Maryborough (Vic.)	2016	995
Maryborough Region	2016	921
Bendigo	2016	1200
California Gully - Eaglehawk	2016	1250
East Bendigo - Kennington	2016	1400
Flora Hill - Spring Gully	2016	1400
Kangaroo Flat - Golden Square	2016	1300
Maiden Gully	2016	1700
Strathfieldsaye	2016	1733
White Hills - Ascot	2016	1517
Bendigo Region - South	2016	1600
Castlemaine	2016	1300
Castlemaine Region	2016	1300
Heathcote	2016	1252
Kyneton	2016	1551
Woodend	2016	1733
Bendigo Region - North	2016	1300
Loddon	2016	785
Bannockburn	2016	1772
Golden Plains - South	2016	1517
Winchelsea	2016	1602
Belmont	2016	1517
Corio - Norlane	2016	1174
Geelong	2016	1560
Geelong West - Hamlyn Heights	2016	1517
Grovedale	2016	1595
Highton	2016	1751
Lara	2016	1700
Leopold	2016	1582
Newcomb - Moolap	2016	1300
Newtown (Vic.)	2016	1918
North Geelong - Bell Park	2016	1408
Clifton Springs	2016	1517
Lorne - Anglesea	2016	1700
Ocean Grove - Barwon Heads	2016	1781
Portarlington	2016	1517
Point Lonsdale - Queenscliff	2016	1733
Torquay	2016	2000
Alexandra	2016	1300
Euroa	2016	1083
Kilmore - Broadford	2016	1517
Mansfield (Vic.)	2016	1350
Nagambie	2016	1300
Seymour	2016	1192
Seymour Region	2016	1517
Upper Yarra Valley	2016	1036
Yea	2016	1322
Benalla	2016	1170
Benalla Region	2016	1281
Rutherglen	2016	1300
Wangaratta	2016	1300
Wangaratta Region	2016	1346
Beechworth	2016	1430
Bright - Mount Beauty	2016	1300
Chiltern - Indigo Valley	2016	1300
Myrtleford	2016	1300
Towong	2016	1083
West Wodonga	2016	1400
Wodonga	2016	1473
Yackandandah	2016	1560
Drouin	2016	1504
Mount Baw Baw Region	2016	1400
Trafalgar (Vic.)	2016	1356
Warragul	2016	1473
Alps - East	2016	0
Bairnsdale	2016	1300
Bruthen - Omeo	2016	1250
Lake King	2016	0
Lakes Entrance	2016	1300
Orbost	2016	1023
Paynesville	2016	1207
Foster	2016	1170
French Island	2016	493
Korumburra	2016	1323
Leongatha	2016	1361
Phillip Island	2016	1400
Wilsons Promontory	2016	0
Wonthaggi - Inverloch	2016	1300
Churchill	2016	1300
Moe - Newborough	2016	1083
Morwell	2016	953
Traralgon	2016	1352
Yallourn North - Glengarry	2016	1300
Alps - West	2016	0
Longford - Loch Sport	2016	1220
Maffra	2016	1257
Rosedale	2016	1300
Sale	2016	1300
Yarram	2016	1124
Brunswick	2016	2058
Brunswick East	2016	2000
Brunswick West	2016	1982
Coburg	2016	2000
Pascoe Vale South	2016	2000
Alphington - Fairfield	2016	2000
Northcote	2016	2167
Thornbury	2016	2000
Ascot Vale	2016	2178
Essendon - Aberfeldie	2016	2167
Flemington	2016	1990
Moonee Ponds	2016	2167
Carlton	2016	1869
Docklands	2016	2167
East Melbourne	2016	2192
Flemington Racecourse	2016	1991
Kensington (Vic.)	2016	2019
Melbourne	2016	1700
North Melbourne	2016	2058
Parkville	2016	2000
South Yarra - West	2016	2000
Southbank	2016	2000
West Melbourne	2016	0
Albert Park	2016	2500
Elwood	2016	2167
Port Melbourne	2016	2500
Port Melbourne Industrial	2016	0
South Melbourne	2016	2167
St Kilda	2016	2000
St Kilda East	2016	2000
Armadale	2016	2400
Prahran - Windsor	2016	2167
South Yarra - East	2016	2000
Toorak	2016	2500
Abbotsford	2016	2142
Carlton North - Princes Hill	2016	2167
Collingwood	2016	2180
Fitzroy	2016	2286
Fitzroy North	2016	2167
Richmond (Vic.)	2016	2200
Yarra - North	2016	2300
Ashburton (Vic.)	2016	2500
Balwyn	2016	2500
Balwyn North	2016	2500
Camberwell	2016	2500
Glen Iris - East	2016	2529
Hawthorn	2016	2200
Hawthorn East	2016	2300
Kew	2016	2500
Kew East	2016	2500
Surrey Hills (West) - Canterbury	2016	2600
Bulleen	2016	2000
Doncaster	2016	2000
Templestowe	2016	2167
Templestowe Lower	2016	2064
Doncaster East (North)	2016	2100
Doncaster East (South)	2016	2000
Blackburn	2016	2000
Blackburn South	2016	2000
Box Hill	2016	2000
Box Hill North	2016	2000
Burwood	2016	2000
Burwood East	2016	2000
Surrey Hills (East) - Mont Albert	2016	2300
Beaumaris	2016	2600
Brighton (Vic.)	2016	2992
Brighton East	2016	2500
Cheltenham - Highett (West)	2016	2167
Hampton	2016	2500
Sandringham - Black Rock	2016	2500
Bentleigh - McKinnon	2016	2167
Carnegie	2016	2000
Caulfield - North	2016	2167
Caulfield - South	2016	2300
Elsternwick	2016	2167
Hughesdale	2016	2000
Murrumbeena	2016	2000
Ormond - Glen Huntly	2016	2000
Bentleigh East (North)	2016	2123
Bentleigh East (South)	2016	2124
Aspendale Gardens - Waterways	2016	2000
Braeside	2016	0
Carrum - Patterson Lakes	2016	1950
Chelsea - Bonbeach	2016	1828
Chelsea Heights	2016	1800
Cheltenham - Highett (East)	2016	2000
Edithvale - Aspendale	2016	2000
Mentone	2016	2000
Moorabbin - Heatherton	2016	2000
Moorabbin Airport	2016	0
Mordialloc - Parkdale	2016	2000
Malvern - Glen Iris	2016	2500
Malvern East	2016	2400
Bundoora - East	2016	1733
Greensborough	2016	1900
Heidelberg - Rosanna	2016	2106
Heidelberg West	2016	1800
Ivanhoe	2016	2167
Ivanhoe East - Eaglemont	2016	2500
Montmorency - Briar Hill	2016	1950
Viewbank - Yallambie	2016	1950
Watsonia	2016	1800
Kingsbury	2016	1800
Reservoir - East	2016	1700
Reservoir - West	2016	1800
Preston - East	2016	1950
Preston - West	2016	1949
Eltham	2016	2000
Hurstbridge	2016	1842
Kinglake	2016	1600
Panton Hill - St Andrews	2016	1993
Plenty - Yarrambat	2016	2058
Research - North Warrandyte	2016	2167
Wattle Glen - Diamond Creek	2016	1960
Bundoora - North	2016	1950
Bundoora - West	2016	1690
Lalor	2016	1674
Mill Park - North	2016	1600
Mill Park - South	2016	1612
Thomastown	2016	1517
Wallan	2016	1733
Whittlesea	2016	1733
Doreen	2016	1960
Epping - East	2016	1600
Epping - South	2016	1500
Epping - West	2016	1890
Mernda	2016	1900
South Morang (North)	2016	1967
South Morang (South)	2016	1733
Wollert	2016	2000
Airport West	2016	1900
Essendon Airport	2016	0
Keilor	2016	1959
Keilor East	2016	2000
Niddrie - Essendon West	2016	2000
Strathmore	2016	2167
Gisborne	2016	1993
Macedon	2016	2000
Riddells Creek	2016	1799
Romsey	2016	1733
Coburg North	2016	2000
Fawkner	2016	1733
Pascoe Vale	2016	1950
Glenroy	2016	1733
Gowanbrae	2016	1920
Hadfield	2016	1638
Sunbury	2016	1603
Sunbury - South	2016	1600
Broadmeadows	2016	1300
Campbellfield - Coolaroo	2016	1380
Gladstone Park - Westmeadows	2016	1710
Greenvale - Bulla	2016	2000
Meadow Heights	2016	1300
Melbourne Airport	2016	2500
Roxburgh Park - Somerton	2016	1650
Tullamarine	2016	1538
Craigieburn - Central	2016	1500
Craigieburn - North	2016	1820
Craigieburn - South	2016	1733
Craigieburn - West	2016	1850
Mickleham - Yuroke	2016	1907
Bayswater	2016	1650
Knoxfield - Scoresby	2016	1800
Lysterfield	2016	2000
Rowville - Central	2016	1733
Rowville - North	2016	2000
Rowville - South	2016	1900
Wantirna	2016	1800
Wantirna South	2016	1800
Boronia	2016	1675
Ferntree Gully (North)	2016	1700
Ferntree Gully (South) - Upper Ferntree Gully	2016	1733
The Basin	2016	1733
Donvale - Park Orchards	2016	2167
Warrandyte - Wonga Park	2016	2167
Bayswater North	2016	1697
Croydon Hills - Warranwood	2016	1850
Ringwood	2016	1800
Ringwood East	2016	1836
Ringwood North	2016	2000
Croydon - East	2016	1700
Croydon - West	2016	1926
Croydon South	2016	1745
Forest Hill	2016	1950
Mitcham (Vic.)	2016	2000
Nunawading	2016	1950
Vermont	2016	2000
Vermont South	2016	2000
Belgrave - Selby	2016	1700
Chirnside Park	2016	1820
Healesville - Yarra Glen	2016	1625
Kilsyth	2016	1733
Lilydale - Coldstream	2016	1777
Monbulk - Silvan	2016	1733
Montrose	2016	1755
Mooroolbark	2016	1800
Mount Dandenong - Olinda	2016	1800
Mount Evelyn	2016	1733
Upwey - Tecoma	2016	1714
Wandin - Seville	2016	1733
Yarra Valley	2016	1455
Beaconsfield - Officer	2016	1950
Bunyip - Garfield	2016	1733
Emerald - Cockatoo	2016	1733
Koo Wee Rup	2016	1695
Pakenham - North	2016	1627
Pakenham - South	2016	1733
Berwick - North	2016	1733
Berwick - South	2016	1907
Doveton	2016	1350
Hallam	2016	1560
Narre Warren North	2016	2000
Endeavour Hills - North	2016	1696
Endeavour Hills - South	2016	1625
Narre Warren - North East	2016	1600
Narre Warren - South West	2016	1560
Cranbourne	2016	1517
Cranbourne East	2016	1978
Cranbourne North	2016	1754
Cranbourne South	2016	2080
Cranbourne West	2016	1733
Hampton Park - Lynbrook	2016	1508
Lynbrook - Lyndhurst	2016	2000
Pearcedale - Tooradin	2016	1733
Narre Warren South (East)	2016	1800
Narre Warren South (West)	2016	1733
Clarinda - Oakleigh South	2016	1842
Clayton South	2016	1680
Dandenong	2016	1500
Dandenong North	2016	1550
Dingley Village	2016	1950
Keysborough	2016	2000
Noble Park North	2016	1597
Springvale	2016	1500
Springvale South	2016	1517
Noble Park - East	2016	1500
Noble Park - West	2016	1500
Ashwood - Chadstone	2016	2000
Clayton	2016	1800
Glen Waverley - East	2016	2000
Glen Waverley - West	2016	2000
Mount Waverley - North	2016	2000
Mount Waverley - South	2016	2000
Mulgrave	2016	1950
Oakleigh - Huntingdale	2016	2000
Wheelers Hill	2016	2000
Ardeer - Albion	2016	1500
Cairnlea	2016	1850
Deer Park - Derrimut	2016	1733
Delahey	2016	1500
Keilor Downs	2016	1538
Kings Park (Vic.)	2016	1400
St Albans - North	2016	1400
St Albans - South	2016	1500
Sunshine	2016	1600
Sunshine North	2016	1600
Sunshine West	2016	1500
Sydenham	2016	1517
Taylors Lakes	2016	1700
Altona	2016	2000
Altona Meadows	2016	1517
Altona North	2016	2000
Newport	2016	2167
Seabrook	2016	1600
Williamstown	2016	2210
Braybrook	2016	1800
Footscray	2016	1842
Maribyrnong	2016	2000
Seddon - Kingsville	2016	2167
West Footscray - Tottenham	2016	1950
Yarraville	2016	2167
Bacchus Marsh	2016	1600
Hillside	2016	1900
Melton	2016	1385
Melton South	2016	1517
Melton West	2016	1517
Rockbank - Mount Cottrell	2016	1300
Taylors Hill	2016	2000
Burnside	2016	1733
Burnside Heights	2016	2000
Caroline Springs	2016	1950
Hoppers Crossing - North	2016	1500
Hoppers Crossing - South	2016	1404
Laverton	2016	1900
Tarneit	2016	1820
Truganina	2016	1846
Werribee - South	2016	1557
Wyndham Vale	2016	1600
Point Cook - East	2016	2167
Point Cook - North	2016	1915
Point Cook - South	2016	2048
Werribee - East	2016	1387
Werribee - West	2016	1500
Carrum Downs	2016	1517
Frankston	2016	1517
Frankston North	2016	1340
Frankston South	2016	1950
Langwarrin	2016	1720
Seaford (Vic.)	2016	1600
Skye - Sandhurst	2016	1867
Dromana	2016	1733
Flinders	2016	2000
Hastings - Somers	2016	1573
Mornington	2016	1733
Mount Eliza	2016	2200
Mount Martha	2016	2000
Point Nepean	2016	1635
Rosebud - McCrae	2016	1517
Somerville	2016	1600
Ararat	2016	1066
Ararat Region	2016	975
Horsham	2016	1200
Horsham Region	2016	1100
Nhill Region	2016	758
St Arnaud	2016	867
Stawell	2016	1000
West Wimmera	2016	737
Yarriambiack	2016	662
Irymple	2016	1311
Merbein	2016	1083
Mildura Region	2016	900
Red Cliffs	2016	1083
Mildura - North	2016	1127
Mildura - South	2016	1300
Buloke	2016	693
Gannawarra	2016	997
Kerang	2016	975
Robinvale	2016	1083
Swan Hill	2016	1285
Swan Hill Region	2016	980
Echuca	2016	1387
Kyabram	2016	1300
