SA2_MAINCODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
212041312,3,119,26,3,3,31,188,3,74,8,0,0,5,85,167,99,52,3,6,0,330,418,80,106,3,11,3,622,149,0,37,0,4,0,187,94,0,18,0,3,0,108,14,3,0,0,0,0,17,3,0,0,0,0,0,5,0,0,0,0,0,0,3,5,0,0,0,0,0,5,3,4,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,9,12,4,0,0,0,23,16,24,15,0,3,7,66,890,414,261,12,27,45,1649,3,33,25,3,0,15,88,0,108,5,4,0,0,118,5,79,19,3,0,0,116,47,57,35,0,3,4,146,92,23,43,0,5,0,159,279,67,48,0,7,0,406,469,13,83,0,19,0,580,113,6,27,0,0,0,146,6,0,0,0,0,0,13,6,0,0,0,0,0,9,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
212041313,0,0,4,0,0,10,14,0,0,0,0,3,0,3,3,0,4,0,13,0,23,22,0,22,0,10,0,50,46,0,19,0,0,0,67,77,0,15,0,0,0,101,32,0,8,0,0,0,40,11,0,3,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,11,194,3,93,3,24,11,331,0,0,11,0,3,14,34,0,0,0,0,0,0,0,3,0,3,0,9,0,15,0,0,7,0,13,0,21,3,0,10,0,3,0,17,18,0,13,0,6,0,39,80,0,17,0,3,0,99,108,0,25,0,0,0,131,20,0,3,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041314,0,29,13,0,0,10,60,3,9,3,0,0,0,19,3,17,17,0,7,0,46,134,9,66,3,8,3,221,110,6,29,0,7,4,153,64,5,9,0,6,0,80,5,0,5,0,0,0,9,4,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,7,4,9,18,3,6,0,36,333,78,173,11,30,24,646,4,10,25,3,0,6,49,0,24,0,0,0,0,26,0,16,7,0,3,0,33,10,8,21,0,3,0,39,16,4,22,0,4,0,43,71,8,44,0,7,0,134,274,3,45,0,16,0,343,120,0,19,0,4,0,149,23,0,0,0,0,0,23,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
212041316,0,52,7,0,0,17,80,0,26,0,0,0,0,31,28,25,8,4,3,0,68,160,29,58,0,11,3,254,73,0,19,0,3,0,100,36,0,7,0,0,0,44,3,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,7,7,3,0,0,0,23,317,144,109,4,20,21,615,3,9,10,0,0,6,32,0,47,0,0,0,0,52,0,25,4,4,0,0,36,8,14,15,0,3,0,44,7,6,9,0,0,0,26,76,26,30,0,3,3,133,209,0,37,0,7,0,260,41,0,7,0,0,0,56,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041317,4,34,56,3,6,27,129,11,19,15,3,3,0,44,314,27,124,3,102,0,569,520,13,207,4,89,14,845,139,0,31,0,7,0,188,53,3,18,0,5,0,75,15,0,0,0,0,0,14,8,0,3,0,3,0,13,4,0,0,0,0,0,12,3,0,6,0,0,0,6,5,0,3,0,0,0,5,3,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,6,37,7,30,3,11,9,86,1130,93,488,16,237,49,2012,10,10,55,3,9,15,99,6,35,8,0,3,0,61,32,15,54,4,32,3,136,163,10,60,0,53,7,295,130,0,43,5,12,0,189,302,10,101,0,27,0,446,561,4,109,0,37,5,719,146,0,20,3,9,0,172,19,0,3,0,0,0,23,3,0,3,0,0,0,4,4,0,3,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0
212041318,3,20,16,4,4,8,54,0,12,3,0,0,0,21,56,22,40,0,21,4,140,221,20,71,3,27,0,345,67,9,12,0,0,0,88,27,0,5,0,0,0,31,14,0,4,0,0,0,17,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6,0,0,0,0,0,5,13,3,17,0,3,3,44,418,87,167,7,62,16,759,4,11,27,0,0,8,49,0,13,4,0,3,0,22,3,22,16,0,11,3,53,15,22,26,0,19,0,88,24,5,21,0,3,0,60,107,11,39,3,9,0,173,226,3,70,0,21,0,323,60,0,9,0,4,0,74,0,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212041459,4,105,20,6,0,11,154,16,28,10,0,0,3,61,341,36,72,8,8,3,474,412,12,108,0,21,6,562,97,0,21,0,6,0,116,68,0,9,0,0,0,79,7,0,6,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,0,0,4,9,0,0,0,0,0,8,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,13,14,16,8,0,3,0,51,985,216,251,15,44,30,1533,11,33,22,3,0,12,76,0,89,3,3,0,0,103,23,47,24,4,3,0,94,169,21,53,3,9,3,264,140,19,31,0,6,0,204,330,10,55,0,11,3,406,448,4,59,0,3,3,524,92,0,12,0,0,3,109,6,0,0,0,0,0,12,4,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0
212041460,6,90,34,3,7,21,155,9,35,11,3,8,0,76,215,58,84,3,10,3,378,489,44,120,0,23,11,682,120,3,28,0,5,0,156,49,0,9,0,3,0,67,8,0,5,0,0,0,14,9,0,4,0,0,0,14,3,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,4,0,0,0,4,0,0,0,0,0,0,0,8,5,0,0,0,0,15,19,15,20,0,0,3,61,943,257,321,15,52,41,1634,0,19,27,0,3,26,71,0,82,9,3,3,3,100,26,49,30,0,3,0,105,128,28,66,3,7,3,240,109,27,31,3,6,0,178,312,24,65,0,17,3,415,477,6,84,3,18,0,583,97,0,15,0,0,0,119,6,0,3,0,0,0,11,0,0,0,0,0,0,4,0,0,3,0,0,0,4,3,0,0,0,0,0,3,9,0,0,0
212051319,4,168,31,3,0,18,227,3,80,6,11,0,0,100,20,90,24,4,0,4,139,87,59,50,0,9,0,203,173,26,54,3,4,0,259,298,16,57,0,3,0,370,196,5,41,0,0,0,248,66,0,28,0,0,0,93,18,4,3,0,0,0,25,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,3,0,0,0,22,22,35,24,0,0,8,86,897,480,323,19,20,28,1775,6,51,28,3,0,26,111,0,158,3,7,0,0,163,10,83,27,17,0,0,138,7,61,29,3,0,0,104,14,17,23,0,0,0,57,50,25,37,0,0,0,109,299,40,64,5,4,0,415,391,4,75,3,3,0,467,157,3,36,0,3,0,201,59,0,8,0,0,0,65,14,0,5,0,0,0,15,4,3,0,0,3,0,9,0,0,3,0
212051320,18,43,48,9,6,29,146,15,16,18,6,0,0,57,52,24,61,8,8,4,151,380,12,141,10,33,15,590,360,15,78,9,9,0,469,456,5,74,3,17,6,557,344,0,68,3,8,3,429,82,0,51,3,7,0,144,16,0,9,0,6,0,35,5,0,10,0,0,3,13,7,0,0,0,0,0,12,9,0,3,0,0,0,9,5,0,3,0,0,0,12,17,0,12,0,0,0,25,57,9,29,3,3,14,113,1818,127,604,46,108,69,2775,9,15,40,3,8,22,94,4,31,17,0,5,0,60,41,37,77,3,11,3,162,59,12,74,8,10,0,166,47,10,40,0,4,0,106,244,7,76,3,16,0,352,729,8,117,3,14,4,867,725,3,102,0,7,3,841,157,0,63,0,7,0,227,56,0,32,0,4,0,89,13,0,11,0,0,0,28,8,0,11,0,0,0,20,3,0,12,0
212051321,5,4,32,3,0,22,68,0,3,4,0,0,0,3,0,10,11,0,0,0,27,28,3,32,0,0,0,64,85,0,42,0,0,0,125,256,0,52,0,3,3,317,230,0,41,0,3,0,268,106,0,12,0,0,0,117,14,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,0,0,0,0,0,10,8,4,19,0,3,0,37,742,24,251,4,14,26,1068,0,0,44,0,0,17,67,0,10,7,0,0,0,15,0,10,20,0,3,0,33,0,3,9,0,0,0,17,8,3,16,0,0,0,21,29,3,18,0,3,0,51,173,0,47,0,0,0,223,455,0,71,0,0,3,535,176,0,26,0,4,0,208,45,0,4,0,0,0,52,6,0,3,0,0,0,10,6,0,3,0,0,0,8,0,0,0,0
212051322,3,10,21,0,3,11,52,0,6,3,0,0,0,13,5,18,28,3,0,0,50,44,7,36,0,0,0,87,125,6,43,0,7,0,178,322,3,56,0,0,0,381,261,0,40,0,3,0,307,84,0,15,0,0,0,94,24,0,3,0,0,0,22,6,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,4,14,0,4,0,0,0,20,24,3,19,0,0,3,45,908,47,275,5,20,15,1272,4,8,35,0,0,21,66,0,10,5,0,0,0,17,7,9,20,0,3,0,34,6,5,20,0,0,0,32,7,0,16,0,0,0,25,38,3,28,0,0,0,67,253,9,64,0,4,3,328,507,0,72,0,8,0,597,188,0,26,0,3,0,217,38,0,4,0,0,0,45,18,0,7,0,0,0,22,7,0,0,0,0,0,7,0,0,0,0
212051323,3,5,15,3,0,17,41,0,5,3,6,0,0,21,6,9,19,0,0,0,30,18,6,39,0,0,3,71,99,0,29,0,3,0,128,238,0,48,0,0,0,280,143,0,34,0,5,3,177,39,0,9,0,0,0,49,9,0,7,0,0,0,16,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,8,3,0,12,0,4,3,25,563,34,225,16,12,29,876,3,0,21,0,0,13,42,0,8,0,0,0,0,8,6,9,14,4,0,0,39,0,8,17,4,3,0,33,3,0,16,0,3,0,19,23,4,27,0,0,0,56,197,3,47,0,0,0,246,299,0,70,0,3,0,367,132,0,25,0,0,3,159,40,0,8,0,0,3,47,6,0,0,0,0,0,10,4,0,0,0,0,0,3,3,0,0,0
212051324,0,21,20,0,0,26,73,3,6,4,0,0,0,19,8,13,23,0,3,0,43,68,7,72,0,0,0,151,127,3,55,0,0,0,186,258,0,70,0,0,0,324,153,0,18,0,7,0,178,68,0,14,0,0,0,82,13,0,0,0,0,0,16,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,0,3,0,0,0,12,8,4,13,0,4,0,38,726,64,301,4,10,29,1136,0,4,34,0,3,27,68,0,17,5,0,0,0,24,0,13,26,0,0,0,42,5,3,19,0,0,0,34,3,4,21,0,0,0,26,46,4,44,0,0,0,97,214,4,73,0,0,0,297,353,0,56,0,3,3,417,154,0,23,0,0,0,178,35,0,6,0,0,0,40,18,0,3,0,0,0,18,4,0,0,0,0,0,5,0,0,0,0
212051325,0,15,18,3,0,15,54,0,15,3,5,0,0,25,0,23,17,3,0,0,46,98,10,53,0,3,0,162,158,20,42,0,5,3,226,155,0,23,0,3,0,179,62,0,7,0,4,0,76,63,0,9,0,0,0,71,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,7,13,7,9,0,0,0,20,560,90,188,21,11,27,886,4,3,30,0,3,11,56,0,11,3,0,0,0,21,0,20,21,3,0,0,54,4,19,23,3,0,0,46,15,3,8,0,0,0,27,57,11,25,0,0,0,99,302,16,65,0,7,3,395,236,3,30,0,0,3,273,89,0,19,0,0,0,108,28,0,8,0,0,0,40,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
212051326,0,50,31,10,6,30,125,4,13,7,0,0,0,23,30,30,38,0,4,0,104,281,12,88,3,10,3,404,230,11,63,0,0,0,307,388,7,77,0,8,4,475,231,0,30,0,3,0,262,49,0,3,0,0,0,53,3,0,6,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,5,0,0,0,19,39,3,18,3,6,5,74,1276,127,365,14,34,44,1863,3,6,29,11,0,25,77,0,42,5,3,0,0,54,9,25,24,4,3,0,73,27,13,34,3,3,0,79,33,3,36,3,3,0,83,151,6,47,0,3,0,212,498,9,100,0,10,5,627,547,0,77,0,3,0,624,141,0,21,0,0,0,166,42,0,4,0,0,0,46,9,0,4,0,0,0,17,3,0,3,0,0,0,9,0,0,0,0
212051327,0,4,31,3,3,9,56,0,0,3,0,0,0,10,0,3,9,0,0,0,20,21,3,15,0,0,0,40,53,3,14,0,0,0,71,168,0,35,0,0,0,203,133,0,27,0,3,0,161,41,0,11,0,0,0,57,9,0,0,0,0,0,9,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,5,5,6,0,3,0,23,442,23,151,7,14,9,649,0,0,38,0,0,17,54,0,5,0,3,0,0,6,0,8,12,0,0,0,16,0,4,15,3,0,0,17,3,0,11,0,3,0,14,12,5,8,0,0,0,25,140,0,36,0,3,0,189,220,0,25,0,0,0,254,102,0,9,0,0,0,108,21,0,3,0,0,0,22,4,0,0,0,0,0,8,0,0,3,0,0,0,4,3,0,0,0
213011328,5,18,17,0,3,12,58,11,15,9,0,0,0,39,226,12,60,0,23,3,319,183,3,97,0,22,3,313,30,0,17,0,0,0,49,13,0,3,0,3,0,19,4,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,4,0,6,0,24,486,53,224,4,63,24,854,3,6,18,0,0,17,46,0,7,3,0,3,0,17,16,7,22,3,10,0,54,137,6,39,9,33,4,226,128,4,37,0,18,0,183,142,5,56,0,16,3,224,155,3,35,0,8,0,196,24,0,13,0,6,0,35,0,0,0,0,6,0,8,4,0,0,0,0,0,6,3,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,3,0
213011329,0,4,0,0,0,3,5,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,12,5,0,5,0,3,0,21,87,0,19,0,3,0,107,19,0,5,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,12,112,6,43,0,7,7,190,0,3,9,0,0,6,12,0,0,0,0,0,0,4,0,3,6,0,0,0,14,3,0,6,0,0,0,9,0,3,0,0,0,0,8,4,0,15,0,0,0,18,72,0,38,0,3,0,114,79,3,15,0,0,0,95,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011330,3,28,22,7,0,25,79,3,31,4,3,0,0,35,33,38,31,6,3,0,114,272,25,140,3,18,10,467,106,3,37,0,4,0,148,48,0,12,0,3,0,60,9,0,4,0,0,0,19,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,14,12,11,0,3,3,45,492,141,269,17,29,35,990,12,3,31,0,0,24,74,7,29,3,0,0,0,37,13,38,15,3,7,0,78,33,16,47,4,5,0,110,52,11,40,3,11,0,106,225,20,88,3,25,3,367,737,6,90,0,14,4,852,130,0,19,0,3,0,152,16,0,3,0,0,0,17,3,0,0,0,0,0,3,7,0,0,0,0,0,7,3,0,0,0,3,0,3,0,0,0,0
213011331,0,7,7,3,0,3,21,0,4,3,3,0,0,10,3,9,8,3,0,0,19,67,0,39,0,5,0,112,67,0,24,0,5,0,95,25,0,12,0,0,0,38,9,0,0,0,0,0,9,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,15,170,17,108,7,8,5,328,0,3,7,0,0,3,16,0,0,0,0,0,0,3,0,19,7,18,3,4,53,3,6,8,4,0,0,23,6,3,24,5,0,0,39,58,4,40,0,7,0,114,157,0,48,0,4,0,211,14,0,4,0,4,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
213011332,3,20,17,0,0,15,56,0,25,3,0,0,0,33,3,41,10,0,0,0,56,111,16,52,5,3,0,189,97,20,27,0,8,0,155,63,3,16,0,0,0,93,6,3,4,0,0,0,20,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,9,11,0,4,4,37,299,143,155,5,20,21,644,0,8,18,3,0,12,44,0,22,0,0,0,0,28,0,26,4,0,0,0,29,0,36,16,0,0,0,53,15,3,7,0,5,0,31,68,7,42,0,3,3,126,216,22,49,0,9,0,300,37,0,13,0,0,0,48,5,0,4,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011333,5,20,17,0,0,14,48,0,28,3,0,0,0,33,5,52,34,5,3,3,110,177,48,140,4,21,3,400,53,0,22,0,0,0,80,7,0,3,0,3,0,20,4,0,3,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,24,21,3,3,0,52,263,179,247,16,37,27,769,7,6,21,3,0,13,51,0,24,4,0,0,0,32,0,40,15,3,0,0,64,5,26,38,4,0,3,78,26,13,33,10,9,0,86,128,30,78,5,18,4,271,172,3,43,0,18,4,242,0,0,9,0,6,0,13,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
213011334,3,54,44,8,6,36,154,7,39,10,0,5,0,66,188,37,123,6,33,10,398,439,29,254,5,73,9,813,77,4,39,3,9,0,130,11,3,5,0,0,0,24,5,0,6,0,5,0,20,0,0,3,0,4,0,4,5,0,0,0,0,0,5,0,0,0,0,3,0,7,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,3,0,0,0,0,9,26,17,18,4,9,6,72,766,185,510,23,150,60,1694,5,15,49,3,3,25,99,3,39,4,0,0,0,47,18,52,37,3,3,0,115,88,31,84,10,22,3,238,83,6,80,10,30,4,211,327,25,139,7,32,3,525,373,7,88,0,31,3,508,36,0,9,0,3,0,53,0,0,4,0,0,0,12,3,0,0,0,0,0,3,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,4,0
213011335,3,72,34,0,4,30,147,3,29,10,3,3,0,42,132,63,89,5,28,6,325,326,34,149,4,48,4,564,58,4,26,0,0,0,87,5,0,5,0,0,0,19,3,0,5,0,0,0,7,0,0,3,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,8,21,10,17,4,5,3,64,566,226,334,18,93,46,1281,3,20,29,0,0,14,68,4,39,5,0,3,0,51,7,49,26,7,7,0,89,79,40,55,15,16,0,201,87,9,50,0,12,0,160,208,27,83,0,26,3,352,244,7,79,0,32,3,366,40,3,12,0,3,0,53,5,0,10,0,0,0,14,3,0,3,0,0,0,6,4,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0
213011336,0,15,21,0,0,9,50,8,9,3,0,0,0,23,174,6,51,0,12,4,251,240,6,100,0,22,0,377,85,0,34,0,8,4,128,45,0,10,0,0,0,60,3,0,4,0,4,0,10,0,0,3,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,11,4,10,0,4,3,33,585,42,237,5,59,24,962,3,9,24,0,3,12,41,3,14,0,0,0,0,15,7,14,19,0,6,0,51,91,12,30,3,7,0,145,71,3,28,0,3,3,107,147,0,38,0,15,0,197,237,0,72,0,19,3,326,47,0,15,0,6,0,63,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
213011337,0,13,30,0,0,18,64,12,6,7,3,0,0,25,39,8,56,0,9,3,120,153,7,123,0,25,4,309,54,3,29,0,3,0,86,20,0,6,0,0,0,30,3,0,0,0,3,0,6,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,10,0,19,0,0,0,31,302,41,271,9,44,20,691,3,4,25,0,3,22,54,3,14,0,0,3,0,18,4,6,16,3,3,0,35,28,6,30,7,10,0,84,39,5,34,0,5,0,83,109,4,50,0,5,0,171,171,0,49,0,21,3,247,36,0,10,0,0,0,44,3,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
