SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
509011226,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,8,3,0,12,0,0,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,26,8,4,15,3,0,0,0,0,14,82,9,9,20,19,44,90,54,56,223,77,44,16,21,4,136,830,4,0,4,0,3,5,3,6,15,17,11,5,7,3,3,96,3,0,3,0,0,3,3,14,11,0,4,0,0,0,0,39,0,0,0,0,0,0,8,7,15,12,12,5,0,0,0,66,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,3,3,0,7,9,3,0,0,0,0,31,0,0,0,0,0,13,0,6,7,0,5,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,0
509011227,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,9,8,7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,40,26,15,18,7,3,3,0,0,17,141,3,6,4,22,91,133,60,85,295,141,61,39,19,6,140,1111,0,0,3,0,0,0,3,0,10,29,22,5,11,3,0,85,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,16,0,0,0,0,0,0,3,12,19,17,11,0,5,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,8,9,9,0,0,0,0,0,32,0,0,0,0,4,5,9,11,14,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0
509011228,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,14,0,4,6,31,4,19,3,3,3,0,0,0,0,0,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,47,8,64,17,7,12,3,0,0,0,0,29,206,11,17,20,64,118,209,84,102,265,104,36,22,16,7,168,1234,7,0,0,0,0,8,4,13,16,19,14,7,7,5,3,99,0,0,0,0,0,7,3,22,11,9,10,0,0,0,0,61,3,0,0,0,0,3,3,9,18,21,11,7,5,3,0,90,0,0,0,0,0,0,0,3,4,4,4,3,0,0,0,21,0,0,0,0,4,3,6,4,12,0,0,5,0,0,0,36,0,3,3,4,3,12,15,13,15,3,3,6,3,0,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0
509011229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,8,0,7,3,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,3,10,7,4,5,7,0,0,0,0,11,64,25,20,17,25,36,78,51,62,202,79,38,32,6,10,120,803,6,0,0,0,0,3,0,13,10,22,24,15,3,6,0,112,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,12,3,0,0,0,0,0,3,4,17,13,6,0,3,6,3,62,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,3,0,0,0,0,0,7,7,10,3,0,0,0,0,3,28,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
509011230,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,16,13,3,22,8,3,3,0,0,0,0,0,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,15,27,3,51,16,12,19,4,3,0,0,0,21,165,13,11,24,39,72,121,73,89,279,121,77,20,14,7,147,1104,0,0,0,0,0,4,0,7,14,19,31,14,16,0,9,109,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,18,0,0,0,0,0,3,3,8,20,10,9,7,5,0,0,70,0,0,0,0,0,0,0,3,4,8,0,4,0,0,0,17,4,0,0,0,0,0,9,11,14,0,0,0,3,0,0,42,0,0,0,0,3,6,0,7,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
509011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,19,0,12,0,3,3,0,0,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,17,31,0,24,3,10,9,4,0,0,0,0,18,119,22,19,23,39,83,119,83,96,290,122,47,29,11,13,185,1180,13,0,3,0,4,4,3,13,25,38,28,10,11,6,6,156,0,0,0,0,0,3,7,6,3,0,7,0,0,0,0,27,0,3,0,5,0,3,6,9,31,11,3,3,4,4,0,82,0,0,0,0,0,0,0,4,5,3,4,0,0,0,0,16,0,3,0,0,0,0,8,4,11,4,3,0,0,0,0,38,0,0,0,0,4,8,6,9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,5,4,0,3,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,10,9,9,3,0,0,0,0,7,70,8,8,8,22,42,68,43,56,182,97,32,33,22,5,128,746,0,0,0,0,0,0,4,0,6,8,15,7,12,7,0,63,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,20,0,0,0,0,0,0,0,3,12,18,20,5,7,0,0,64,0,0,0,0,0,3,0,0,4,4,0,0,0,0,3,17,0,0,0,0,0,0,3,0,8,9,0,4,3,0,8,39,0,0,3,0,0,3,3,6,3,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,3
509011233,0,0,11,5,0,3,0,0,0,0,0,0,0,0,3,27,3,6,13,28,11,38,17,8,12,0,0,0,0,0,6,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,3,6,26,63,14,92,44,35,35,9,5,0,0,0,44,364,20,20,40,67,174,265,159,190,557,234,90,50,16,7,299,2188,3,0,0,0,0,3,7,6,23,46,57,17,16,7,6,186,0,0,0,0,0,0,3,13,15,3,3,3,3,0,0,49,0,0,0,0,0,3,5,8,46,29,23,6,6,3,0,135,0,0,0,0,0,0,3,0,9,8,3,0,0,0,0,29,0,0,0,0,0,3,8,21,31,9,3,6,0,0,4,96,0,0,3,3,0,16,14,13,14,3,0,0,0,0,6,68,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0
509011234,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,16,0,23,3,0,0,0,0,0,0,0,11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,20,0,45,12,12,12,6,3,0,0,0,20,132,22,16,18,38,103,168,92,92,294,92,59,26,17,12,158,1206,4,0,0,3,0,4,7,6,24,23,35,10,10,9,6,130,4,0,3,4,0,8,7,9,8,8,3,0,0,0,0,43,3,0,0,0,3,4,3,12,29,20,12,0,6,0,0,95,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,15,0,0,0,0,0,6,4,10,17,8,4,3,0,0,0,54,0,0,0,0,6,13,10,3,3,0,0,0,0,0,3,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,10,0,0,5,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,4,16,7,9,14,3,3,0,0,0,11,73,11,10,11,18,65,97,43,60,237,112,74,50,27,4,155,969,3,0,3,0,0,0,0,12,16,21,28,14,13,9,0,119,0,0,0,0,0,4,3,4,0,4,0,3,3,0,0,24,0,0,0,3,0,4,3,5,12,21,19,3,7,0,0,89,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,17,0,0,0,0,0,3,5,6,12,14,3,11,0,0,5,60,0,0,0,3,3,3,6,7,5,3,0,7,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
509021237,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,4,12,5,8,11,12,4,3,0,0,0,0,0,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,13,16,8,15,17,11,4,9,0,0,0,0,18,107,13,25,28,21,104,117,68,89,216,79,37,22,10,21,150,998,6,0,0,0,0,6,4,8,13,16,22,12,3,9,3,98,0,0,0,0,0,3,4,4,3,3,0,0,0,3,0,28,0,0,0,0,0,0,3,5,33,24,7,3,3,3,0,82,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,15,0,0,0,0,0,3,5,6,6,9,0,3,0,0,0,45,0,0,3,0,3,14,6,3,4,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
509021238,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,5,11,4,18,3,3,3,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,25,8,29,8,12,12,3,3,0,0,0,15,116,22,8,14,36,92,121,54,87,286,98,61,29,21,10,164,1112,3,0,0,0,0,0,5,13,21,25,27,3,14,7,3,113,0,0,0,0,0,3,0,7,3,5,0,0,0,0,3,24,3,0,3,3,0,0,7,7,26,29,17,3,11,0,0,114,0,0,0,0,0,0,0,4,4,3,0,0,3,0,0,11,0,0,0,3,0,3,6,4,16,3,0,4,0,0,0,42,0,0,0,3,0,7,4,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
509021239,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,6,0,7,5,17,0,25,7,4,10,5,0,0,0,0,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,26,0,49,24,9,20,4,0,0,0,0,26,172,30,36,20,54,168,216,108,114,428,189,99,55,29,17,283,1858,6,0,0,0,0,10,6,15,30,35,38,14,13,10,3,182,0,3,0,6,0,10,12,3,9,7,3,6,3,0,0,53,0,0,5,3,0,7,3,16,18,36,19,10,13,0,3,144,0,0,0,0,0,0,0,3,10,0,6,0,4,0,0,35,0,0,0,5,0,3,13,14,21,17,0,10,0,0,3,96,0,0,3,3,3,13,22,22,8,0,0,0,0,0,4,75,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0
509021240,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,22,3,17,6,0,5,0,3,0,0,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,7,37,8,33,14,4,12,3,3,0,0,0,25,145,24,10,17,45,87,142,57,81,355,147,77,37,23,18,209,1326,8,0,3,0,0,7,3,7,22,31,37,20,18,12,9,186,0,0,0,0,0,0,3,4,3,3,0,0,0,3,0,20,0,0,0,0,0,3,11,6,22,24,13,9,10,8,3,106,0,0,0,0,0,0,0,3,3,6,4,5,0,0,0,22,0,0,0,0,3,4,6,9,18,12,3,3,0,0,7,57,0,0,0,0,4,4,8,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0
509021241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,8,0,10,4,0,3,0,0,0,0,0,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,15,8,0,26,7,3,17,3,3,3,0,0,23,114,18,18,21,14,60,120,62,90,346,125,81,45,19,23,201,1248,3,0,3,0,0,3,5,7,19,32,30,15,18,4,7,158,0,0,0,0,0,3,0,3,0,0,5,5,0,0,0,17,4,0,0,0,3,3,5,9,28,22,25,7,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,3,12,6,13,8,4,6,0,0,0,46,0,0,0,0,0,6,3,3,3,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,13,0,0,0,0,0,0,0,0
509021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,12,0,7,3,3,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,3,15,3,21,7,9,6,0,3,0,0,0,12,80,28,18,9,21,57,81,51,65,231,93,59,27,24,11,143,914,7,0,0,0,0,6,3,6,21,16,23,6,10,3,0,112,0,0,0,0,0,0,0,0,4,7,4,0,0,0,0,14,3,0,0,0,0,3,7,8,22,8,8,6,4,0,0,74,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,3,3,3,3,6,4,0,0,0,0,0,32,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0
509021243,0,0,3,16,0,15,3,0,0,0,0,0,0,0,3,40,0,4,19,49,9,56,6,13,15,7,0,0,0,0,15,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,10,26,80,12,107,31,31,51,13,0,3,0,0,51,416,17,29,41,101,228,315,154,164,580,269,133,61,36,15,387,2516,3,0,0,0,0,0,5,7,17,35,62,31,33,8,11,205,3,0,0,0,0,4,4,12,12,8,4,0,4,0,0,56,0,0,3,0,0,3,9,19,36,40,34,9,14,3,4,164,0,0,0,0,0,0,0,0,7,4,5,3,0,0,0,26,0,0,0,0,0,6,16,17,45,33,5,15,0,0,0,136,0,0,0,0,0,14,21,14,10,4,0,0,0,0,7,74,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0
509021244,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,0,0,9,6,0,24,0,7,6,0,0,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,44,12,9,15,0,0,6,0,0,26,149,16,21,19,30,86,133,67,74,256,120,59,41,28,7,197,1163,0,0,0,0,0,0,5,6,5,13,24,5,17,7,3,80,0,0,0,0,0,4,11,8,12,0,5,0,4,0,0,44,0,0,0,0,0,0,0,6,18,19,13,4,13,3,3,88,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,17,0,0,0,0,0,0,3,3,25,15,0,21,7,0,0,76,0,0,3,0,0,3,14,11,6,0,3,0,0,0,0,45,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,16,0,0,0,0,0,0,0,0
509021245,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,11,3,3,10,14,4,22,3,7,4,0,0,0,0,0,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,29,4,36,15,9,19,4,0,0,4,0,22,170,20,21,39,40,145,173,80,89,298,119,62,45,19,8,217,1372,4,0,0,0,0,0,4,7,16,25,19,11,18,5,5,124,3,0,3,0,3,6,5,3,3,4,0,0,0,0,3,31,0,0,0,0,0,6,6,8,14,20,18,3,6,0,3,83,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,3,0,0,0,3,0,5,6,16,12,3,8,3,0,4,70,0,3,0,4,4,11,16,10,8,0,0,0,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0
509031246,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,13,0,15,0,4,3,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,19,0,30,6,6,15,0,0,0,0,0,13,105,16,19,17,25,88,137,54,60,235,77,30,20,20,10,161,966,10,0,3,0,0,3,10,7,16,17,29,13,9,6,6,129,3,0,0,0,0,0,3,3,3,4,3,0,3,4,0,30,3,0,0,0,0,4,3,8,23,7,13,4,7,3,0,74,0,0,0,0,0,0,0,0,7,3,0,0,3,0,3,22,0,0,0,0,0,0,9,5,8,11,0,0,0,0,3,37,0,0,0,0,0,4,3,3,5,0,0,0,0,0,0,16,0,0,0,3,0,0,0,4,0,3,0,0,0,0,4,14,0,0,0,0,0,0,0,0
509031247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,12,0,5,3,3,0,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,24,0,18,7,6,9,0,0,0,0,0,16,93,44,30,15,36,55,125,63,82,319,124,63,28,20,22,236,1273,12,0,9,4,3,9,11,17,30,38,40,17,14,3,10,211,4,0,4,0,0,4,3,3,5,3,0,0,0,0,0,35,9,0,3,3,0,8,5,6,33,18,18,0,3,4,3,113,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,17,5,0,0,0,0,0,9,10,7,3,3,3,0,0,0,46,0,0,0,3,0,4,3,4,4,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0
509031248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,6,0,14,7,3,9,0,0,4,0,0,12,60,4,8,4,14,35,53,25,39,124,58,46,31,11,4,104,567,0,0,0,0,0,4,0,3,7,9,10,0,20,8,0,66,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,0,7,10,8,3,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,14,0,0,0,0,0,0,3,0,8,5,0,9,0,0,0,31,0,0,0,0,0,5,3,3,3,3,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3
509031249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,20,3,20,5,8,5,4,0,0,0,0,9,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,12,23,4,34,18,23,26,7,0,0,0,0,27,176,3,16,13,32,74,121,73,93,300,136,77,38,11,9,154,1145,0,0,0,0,0,0,3,3,9,20,37,3,15,4,0,106,0,0,0,0,0,3,0,7,10,3,0,0,0,0,4,26,0,0,0,0,0,0,0,6,22,20,9,4,6,9,0,81,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,18,0,0,0,0,0,0,8,3,16,4,0,0,0,0,3,50,0,0,3,0,0,3,6,10,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509031250,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,8,4,18,0,0,4,0,0,0,0,0,10,54,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,9,3,3,8,20,3,39,8,11,13,3,0,4,0,0,22,133,22,21,19,38,92,156,60,90,335,140,61,27,25,20,205,1314,4,0,3,3,0,4,13,19,26,23,20,19,12,7,3,153,0,0,3,0,0,4,14,4,10,0,4,3,0,0,0,37,0,0,0,0,0,3,4,18,34,34,23,6,7,3,4,135,0,0,0,0,0,0,0,3,9,4,3,0,0,0,3,28,0,0,0,0,0,3,7,14,14,11,7,7,0,0,3,67,0,0,0,4,3,4,5,3,3,5,0,0,3,0,3,35,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0
510011262,0,0,5,12,0,10,3,0,0,0,0,0,0,0,4,34,6,4,13,26,9,21,5,9,8,0,0,0,0,0,27,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,6,7,12,57,14,64,31,34,57,8,3,3,0,0,77,376,21,22,26,61,73,143,90,113,515,346,228,141,81,24,445,2321,0,0,0,0,0,0,0,8,25,68,121,67,96,44,4,441,0,0,0,0,0,0,4,5,5,6,5,0,7,0,0,29,0,0,0,0,0,0,0,6,28,27,47,14,38,7,3,165,3,0,0,0,0,0,0,0,3,7,7,13,13,0,3,52,3,0,0,0,0,3,8,11,28,14,7,22,8,0,5,110,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0
