SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
310041304,0,0,12,0,0,0,0,4,11,22,21,10,0,4,0,80,0,0,0,0,0,7,3,5,0,0,0,0,22,3,0,0,0,0,9,15,8,0,4,0,0,37,3,3,0,3,9,23,44,44,12,4,3,6,152,40,15,14,25,35,147,345,682,253,121,50,53,1781
311011305,0,0,12,0,3,0,3,0,16,15,8,3,0,0,4,57,0,0,0,5,0,3,3,0,0,0,0,0,18,6,0,0,0,8,14,7,7,0,0,3,4,46,3,3,0,11,6,29,31,24,3,0,6,5,132,48,17,29,59,58,210,262,267,94,53,40,68,1209
311021306,0,0,5,0,0,0,0,0,10,14,6,3,0,0,0,43,0,0,0,0,0,8,3,3,0,0,0,0,21,3,0,0,6,4,12,9,7,3,0,0,0,46,4,0,0,10,11,31,34,14,10,0,0,0,109,23,12,6,30,41,135,177,151,33,23,13,20,673
311021307,0,0,6,7,3,0,3,3,15,21,11,3,0,0,3,56,0,4,0,0,0,6,7,0,0,0,0,0,10,0,0,3,7,10,18,20,6,0,0,0,9,76,11,9,3,9,7,43,42,18,4,3,0,5,154,34,10,24,40,36,233,236,129,22,14,3,27,815
311021308,0,3,6,3,0,0,0,3,11,20,12,7,0,3,3,62,0,0,0,0,0,3,8,0,0,0,0,0,14,0,0,0,3,0,9,12,9,0,0,0,0,40,7,0,0,3,12,25,38,21,6,3,4,6,133,30,10,14,25,45,140,248,243,57,36,10,44,904
311021309,0,0,8,3,0,0,6,0,7,6,12,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,6,5,3,0,0,0,30,3,0,3,8,0,19,17,21,3,3,0,0,89,15,8,11,29,25,118,178,206,51,27,14,23,712
311021310,0,0,5,0,0,0,0,0,6,6,13,0,0,0,3,34,0,0,0,0,0,4,0,3,3,0,0,0,13,0,0,0,0,0,3,4,7,3,0,0,0,26,4,3,0,0,3,12,14,21,5,3,4,5,80,41,10,11,16,34,87,110,216,111,72,28,29,774
311031311,0,3,15,7,3,3,0,0,13,20,19,4,0,3,0,75,0,0,0,3,0,5,11,0,0,0,0,0,24,0,3,0,4,5,20,8,10,0,3,0,3,60,11,5,4,12,10,37,47,34,5,6,3,9,174,55,29,21,46,52,220,322,287,73,55,28,64,1246
311031312,0,0,3,0,3,0,0,3,12,10,6,0,0,0,5,36,0,0,0,0,3,0,0,6,3,0,0,0,17,4,3,0,4,4,5,9,8,4,0,0,0,43,5,10,0,3,13,21,16,21,9,0,4,6,101,34,13,19,15,43,150,164,182,48,18,20,33,728
311031313,0,0,3,0,0,0,0,0,3,11,6,6,0,0,8,30,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,21,8,0,0,0,0,11,17,8,9,0,3,9,65,30,9,7,12,27,67,98,158,77,54,21,30,591
311031314,0,0,13,0,0,0,3,3,30,28,21,8,0,0,0,97,0,0,0,0,0,6,6,3,0,0,0,0,20,7,0,3,10,5,16,17,8,0,0,0,0,61,9,7,4,10,6,54,57,32,8,0,0,3,198,31,21,22,42,58,244,391,272,45,22,9,40,1199
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,12,0,3,0,0,7,11,14,12,0,3,3,3,61,0,0,0,3,0,3,11,0,0,0,0,0,19,0,0,0,0,5,9,6,4,0,0,3,4,43,4,3,3,4,9,26,34,18,4,5,9,8,129,35,20,19,27,52,161,227,228,83,68,40,57,1028
311031317,0,0,11,0,3,0,4,3,26,29,13,0,0,0,4,84,0,0,0,0,3,7,11,3,0,0,0,0,33,0,5,3,3,3,14,14,11,0,0,0,3,54,3,8,3,8,12,53,60,33,4,3,0,5,186,29,31,15,34,68,213,369,254,46,22,11,56,1143
311031318,0,0,3,0,0,0,3,0,4,0,5,3,3,3,3,22,0,0,0,0,0,3,5,3,0,0,0,0,15,0,0,0,0,0,0,4,4,3,0,0,0,13,0,0,0,3,0,7,5,13,14,3,4,3,60,29,16,13,27,26,82,121,195,124,56,23,41,755
311031319,0,0,31,4,3,0,10,6,19,22,32,9,0,0,3,106,3,0,0,0,5,3,9,13,8,0,0,0,41,3,3,5,3,5,24,24,19,0,0,0,4,97,14,5,9,10,19,55,65,62,19,3,4,8,275,67,32,27,62,88,339,550,782,197,75,40,91,2348
311041320,0,0,15,4,0,0,3,3,8,15,23,17,12,3,5,99,0,0,0,0,0,0,4,3,0,0,3,3,22,3,0,3,4,3,14,4,17,3,3,3,0,57,8,3,3,4,8,28,32,41,19,18,11,6,189,61,27,32,62,77,215,308,595,462,286,83,127,2336
311041321,0,0,37,7,5,0,5,4,31,55,59,28,18,10,15,228,0,0,0,0,3,13,7,10,3,0,0,0,50,4,4,3,4,6,26,20,29,5,6,0,13,116,17,8,3,8,17,76,86,107,41,23,9,31,426,89,53,36,70,124,501,754,1426,669,283,105,201,4310
311041322,0,0,8,0,0,0,3,0,3,8,8,5,4,0,3,40,0,0,0,0,0,0,4,0,3,0,0,0,15,0,0,0,3,0,7,10,6,0,0,0,7,35,4,0,3,7,9,15,19,23,9,7,3,5,104,45,22,16,28,43,113,154,255,201,103,40,66,1082
311051323,0,0,10,0,0,0,0,3,14,14,20,0,3,0,0,58,0,0,0,0,0,5,6,3,0,0,0,3,23,4,0,4,3,3,9,9,8,0,0,0,0,37,4,5,4,8,10,29,33,29,0,5,0,7,132,34,10,10,31,40,148,231,308,71,44,18,39,979
311051324,3,0,18,3,3,0,0,3,3,6,10,13,3,0,0,46,0,3,0,0,3,0,11,5,0,0,0,0,24,0,0,0,3,6,12,14,12,9,4,4,0,60,3,3,3,5,12,20,39,25,19,8,6,3,139,53,16,21,33,47,127,203,319,211,188,87,54,1356
311051325,0,3,13,3,0,0,0,6,18,17,21,3,3,0,3,76,0,0,0,0,0,5,14,0,0,0,0,0,26,3,0,0,3,3,9,17,13,9,4,0,3,73,8,3,3,8,14,30,48,36,18,11,3,8,190,44,21,19,37,58,225,385,472,172,77,32,61,1594
311051326,0,0,11,0,0,3,3,0,13,11,9,0,0,0,3,45,0,0,0,0,0,5,8,6,0,3,0,0,18,5,3,0,0,3,12,16,7,0,0,0,0,50,6,3,3,5,8,30,35,29,4,3,0,8,123,22,23,22,33,38,147,217,210,51,27,17,17,826
311051327,0,0,18,6,0,0,0,0,14,11,23,7,11,3,7,75,0,0,0,0,3,5,7,7,3,5,0,0,31,0,3,0,0,4,10,12,15,3,8,0,3,65,9,0,0,3,11,33,34,46,16,14,6,12,187,59,30,26,51,62,192,289,523,294,170,66,74,1842
311051328,0,0,5,0,3,0,0,3,6,13,7,0,0,0,0,42,0,0,0,3,3,0,4,3,0,0,0,0,14,3,6,0,0,4,8,10,3,0,0,0,0,40,4,4,3,8,11,17,30,14,0,3,0,5,106,25,15,12,24,39,125,173,150,36,18,12,25,658
311061329,0,0,7,0,0,0,0,3,4,14,7,3,3,3,0,40,5,0,0,0,0,3,7,8,6,0,0,0,26,3,0,0,0,0,12,7,7,5,3,0,3,36,9,0,0,3,6,17,27,19,11,5,3,4,112,49,18,15,23,22,107,169,290,117,82,34,46,972
311061330,0,0,8,0,0,0,3,0,13,21,9,3,0,0,0,57,0,0,0,0,0,6,4,0,0,0,0,0,9,4,0,4,4,6,15,8,6,7,4,0,3,56,3,0,3,5,9,32,35,11,9,3,0,6,123,26,12,15,40,41,173,215,99,22,21,6,29,698
311061331,0,0,3,0,0,0,0,7,4,5,5,0,0,0,0,36,0,0,0,0,0,3,4,0,0,0,0,0,15,0,0,0,3,6,3,7,3,0,0,0,0,23,0,4,0,3,13,15,19,13,3,0,0,0,70,20,11,11,10,23,85,104,40,4,7,0,10,320
311061332,0,0,9,6,3,3,4,0,12,22,16,6,4,0,3,77,4,0,0,0,0,10,15,9,5,0,0,0,34,6,0,4,6,3,12,23,20,0,0,0,0,74,14,5,7,9,3,36,59,45,14,6,0,3,203,79,34,32,74,80,272,422,684,243,108,45,55,2114
311061333,0,0,11,3,0,0,0,3,12,15,9,0,0,0,0,56,0,0,0,0,4,3,3,6,3,0,0,3,28,3,8,0,3,3,15,12,4,0,5,0,0,58,13,4,0,3,12,31,40,25,3,5,0,5,146,34,30,18,30,57,209,236,176,39,25,14,38,902
311061334,0,0,11,0,0,0,0,0,9,7,19,3,0,0,0,47,0,0,0,0,0,6,4,3,0,0,0,0,22,5,0,0,3,6,7,7,5,6,0,0,0,44,6,0,4,7,4,25,22,29,12,3,0,3,119,42,15,14,29,53,143,202,335,131,60,34,30,1086
311061335,0,0,11,6,0,0,0,0,7,5,10,3,0,0,0,24,0,0,0,0,0,3,6,3,0,0,0,0,15,0,0,0,0,3,3,3,9,0,0,0,3,24,9,3,0,3,6,11,22,23,3,0,0,6,85,34,24,11,18,26,95,147,236,109,71,35,27,843
311061336,0,0,8,0,4,5,3,0,20,15,3,3,0,0,3,53,0,0,0,0,0,4,3,4,0,0,0,0,14,0,3,5,4,3,12,12,5,0,3,0,0,51,0,9,5,7,8,36,35,17,3,3,0,12,128,21,16,21,36,54,169,167,79,14,7,4,38,630
312011337,0,0,5,0,0,0,0,0,7,3,3,4,0,0,0,22,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,3,0,4,0,0,0,0,13,4,0,0,0,0,10,6,15,4,0,3,0,46,25,9,13,19,35,105,113,153,79,49,15,33,651
312011338,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,3,0,0,22,25,13,11,19,20,28,28,33,17,16,9,20,226
312011339,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,4,7,0,0,3,0,0,19,29,7,6,11,16,38,52,50,28,14,5,22,269
312011340,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,11,0,0,0,3,3,4,0,0,8,0,0,4,27,25,3,6,11,36,33,42,40,27,10,13,15,266
312011341,0,0,0,0,0,0,0,3,0,3,4,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,3,4,3,9,4,0,0,3,23,4,0,8,11,13,41,45,71,30,22,3,18,275
312021342,5,0,23,3,0,0,3,3,3,14,21,13,10,0,0,79,0,0,0,3,3,3,14,4,0,0,0,0,28,0,0,0,3,3,8,9,21,5,0,0,3,53,3,5,0,10,7,19,47,51,16,16,5,4,186,47,18,30,39,65,201,298,528,246,146,47,66,1726
312021343,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,12,5,3,0,0,4,8,5,5,3,7,0,6,40,17,7,5,4,14,48,46,102,31,25,14,11,333
312021344,0,0,12,0,0,0,0,0,8,14,19,11,3,0,0,55,0,0,0,0,0,0,3,4,0,4,3,0,18,0,0,0,0,0,8,3,8,0,3,0,3,26,0,0,3,3,6,15,26,26,17,17,4,3,114,29,9,16,24,35,137,177,388,282,202,79,42,1422
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,4,0,0,3,0,3,6,0,5,0,0,0,17,8,5,6,7,7,25,30,43,21,8,3,6,165
312021347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,8,4,7,3,6,0,37
312021348,0,0,10,4,0,0,3,0,10,11,12,13,7,0,0,59,0,0,0,0,0,6,0,4,7,3,0,0,23,3,0,0,0,0,3,3,3,3,0,3,3,18,9,3,0,0,3,21,14,20,22,5,4,4,111,54,13,16,27,37,136,174,309,217,187,77,45,1301
312021349,0,0,11,0,0,0,0,0,12,9,4,0,0,0,0,27,0,0,0,0,0,0,3,3,3,0,0,0,7,4,0,0,0,3,4,5,6,0,0,0,3,31,5,4,0,0,5,19,23,20,5,0,0,3,78,24,12,0,16,24,64,99,150,50,24,12,25,497
312021350,0,0,9,3,0,0,0,0,3,4,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,13,3,0,0,0,3,6,8,9,6,0,4,0,46,28,3,9,14,22,59,93,132,103,60,24,23,562
312021351,0,0,4,3,0,0,0,3,8,7,10,11,0,0,3,47,0,0,0,0,0,0,3,0,0,0,0,4,12,3,0,0,0,0,7,0,0,0,0,0,0,14,3,0,0,0,4,15,11,15,8,0,0,9,77,46,15,13,22,37,97,165,285,193,118,35,44,1071
312021352,0,0,4,0,0,3,0,4,9,7,19,6,0,0,0,49,0,0,0,3,0,3,8,3,0,0,0,0,19,3,0,0,0,0,11,3,3,4,0,3,6,38,4,3,3,6,8,25,16,25,9,3,3,8,116,50,22,15,34,63,175,201,309,187,118,62,75,1311
312021353,0,3,8,4,0,0,0,0,6,9,11,4,0,0,7,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,7,3,0,0,0,19,4,3,0,0,0,8,14,12,9,4,0,8,72,35,12,22,36,36,115,150,209,137,97,58,67,973
312021354,0,0,11,0,0,0,0,0,3,0,10,3,3,0,3,25,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,3,12,9,0,0,0,0,25,0,0,0,0,0,9,15,21,7,8,3,4,64,18,9,3,17,25,62,101,215,146,80,28,30,732
312021355,0,0,3,0,0,0,3,3,3,11,9,3,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,3,0,0,0,14,4,0,0,3,0,4,10,12,4,4,0,3,45,24,6,0,11,15,56,74,97,42,17,13,19,378
312021356,0,0,12,0,0,0,0,3,5,12,6,0,0,0,3,32,0,0,0,0,0,3,4,3,0,0,0,0,12,3,3,3,0,0,8,0,3,0,0,0,0,32,7,3,4,0,3,19,18,17,4,0,0,3,77,25,10,11,20,42,91,129,190,65,29,13,34,660
312021357,0,0,5,0,6,0,0,3,4,6,15,0,0,3,0,33,0,0,0,0,0,0,3,0,0,3,0,0,8,3,0,0,0,6,4,5,4,3,3,0,0,26,3,6,0,0,12,10,16,20,0,5,3,0,81,48,14,15,18,49,129,173,284,140,125,51,42,1088
312021358,0,0,3,0,0,0,0,0,7,9,10,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,3,3,3,0,4,0,0,0,22,3,3,0,0,3,14,22,13,6,0,0,0,63,23,15,5,18,32,79,129,167,66,24,19,14,591
312031359,0,0,9,3,0,0,3,5,7,9,9,3,0,0,0,51,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,3,0,3,3,0,0,0,0,0,21,5,3,0,8,10,19,18,13,9,9,0,3,90,37,22,6,27,43,119,159,249,153,97,41,46,998
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,0,0,15,0,0,0,4,3,13,5,4,0,0,0,0,30,0,0,0,0,0,11,4,7,0,0,0,0,21,0,0,0,0,7,3,6,0,0,0,0,0,24,3,0,0,6,11,24,20,12,0,0,0,3,89,40,17,15,42,52,174,163,188,88,55,28,38,900
313011362,0,0,18,0,0,4,4,0,18,12,13,3,3,3,8,71,0,0,0,0,0,3,3,4,3,0,0,0,22,4,0,0,3,10,12,5,4,3,0,0,3,46,4,0,3,13,6,34,23,26,14,9,3,8,155,61,53,29,44,62,225,274,343,130,91,42,74,1421
313011363,0,0,10,3,0,0,0,3,19,15,13,3,3,0,3,70,0,0,0,5,0,7,4,0,5,0,0,0,31,3,0,3,4,9,8,7,5,5,0,0,4,47,8,3,3,11,9,36,30,20,14,8,4,12,159,83,35,29,60,76,187,223,300,112,93,61,61,1312
313021364,0,0,5,0,0,0,0,0,0,0,4,3,3,0,3,22,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,3,0,0,23,0,0,0,6,9,12,4,9,4,8,4,3,54,16,12,11,20,27,78,86,172,111,77,34,37,684
313021365,0,0,29,3,3,5,3,9,34,35,16,3,5,0,5,120,0,3,8,0,3,17,9,6,8,0,0,3,58,9,5,4,6,5,29,15,14,4,3,3,0,104,13,12,15,10,20,78,71,44,17,14,4,18,309,81,52,46,82,100,425,551,595,207,114,27,110,2383
313021366,0,0,13,3,0,0,5,6,29,27,16,0,4,0,7,96,4,0,0,0,6,8,13,9,0,0,0,0,42,9,3,3,3,12,25,18,14,3,0,0,3,88,11,3,3,13,26,71,63,38,3,3,0,12,249,56,37,29,61,94,296,452,340,73,23,14,56,1524
313021367,0,0,3,5,0,3,0,0,3,5,5,0,0,0,0,24,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,0,0,0,11,5,5,0,0,3,9,9,17,3,0,0,0,55,23,15,17,15,38,72,106,148,93,54,22,26,645
313021368,0,0,12,0,0,4,3,6,14,14,12,0,0,0,4,47,0,0,0,0,3,4,4,3,0,0,0,0,21,3,3,0,0,0,14,12,5,6,0,0,0,36,3,3,5,3,10,31,28,25,4,0,0,4,119,28,16,13,30,29,142,259,213,53,17,8,26,836
313021369,0,0,7,0,0,0,0,0,3,0,0,0,0,4,0,14,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,5,3,0,3,0,0,15,3,0,4,0,3,3,6,14,7,3,3,0,45,30,17,24,15,9,65,56,129,95,61,24,26,548
313031370,0,0,6,0,0,3,0,4,4,4,3,3,0,3,0,27,0,0,0,0,3,0,4,0,0,0,0,0,9,0,0,0,0,7,0,0,3,0,0,0,0,13,4,3,6,7,12,8,6,5,3,0,4,0,66,26,9,21,27,40,104,91,105,38,31,18,26,539
313031371,0,0,8,0,4,0,5,3,6,13,8,3,0,3,0,41,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,4,3,11,3,4,3,0,0,3,36,4,7,3,9,4,17,19,17,3,6,4,3,103,29,19,11,50,37,123,184,222,88,57,23,51,901
313041372,0,0,20,0,3,0,3,6,12,21,18,3,5,0,3,74,0,0,0,0,0,7,8,7,0,0,0,4,34,4,7,0,7,4,11,10,12,5,3,0,5,69,5,7,7,10,13,40,37,42,15,13,0,14,195,72,42,28,57,82,263,390,541,227,104,33,74,1902
313041373,0,0,24,0,0,4,13,12,30,42,31,5,4,0,4,139,0,0,0,3,3,11,12,5,3,3,0,0,45,8,4,3,8,13,23,24,10,3,3,0,9,107,4,5,10,22,34,71,79,61,11,5,0,13,324,69,25,41,69,112,364,528,508,152,82,29,89,2095
313041374,0,0,13,0,0,0,0,0,3,4,5,3,0,0,0,23,0,0,0,0,0,7,0,4,0,0,0,0,11,3,0,0,0,0,5,0,5,3,0,0,0,17,3,0,0,0,0,11,8,16,10,4,0,0,64,29,14,10,26,36,85,104,190,136,91,39,39,787
313041375,0,0,34,9,4,0,0,4,12,26,37,8,3,0,5,113,0,0,0,0,4,5,7,4,3,3,0,3,34,0,0,0,0,6,12,15,14,3,3,0,3,62,7,7,3,4,9,41,56,70,13,13,3,12,240,83,36,32,54,85,309,513,1019,389,190,72,106,2896
313041376,0,0,0,0,0,0,0,3,5,4,3,0,3,0,0,19,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,3,3,0,0,0,0,12,0,3,0,0,9,11,8,4,3,3,0,0,46,19,14,4,12,17,71,74,116,68,47,24,27,493
313051377,0,0,12,3,0,3,4,6,8,18,15,3,0,0,0,54,0,0,0,0,4,6,0,3,0,0,0,0,19,3,0,0,8,3,6,19,13,3,0,0,3,51,5,0,3,7,15,21,33,28,12,3,0,0,135,45,19,17,34,48,121,196,239,85,50,11,35,878
313051378,0,0,7,3,3,6,3,5,7,17,18,3,4,0,4,61,0,0,0,0,0,7,5,0,0,0,0,3,21,3,8,3,0,3,10,12,8,3,0,0,0,50,8,10,9,4,12,22,33,23,14,7,3,7,144,44,32,27,34,40,130,227,270,98,62,29,41,1035
313051379,0,0,5,0,0,3,0,3,13,11,11,3,0,0,0,48,4,0,0,0,4,3,3,6,3,0,0,0,23,3,0,0,4,3,5,9,7,0,0,0,0,33,7,0,7,6,10,19,28,25,6,0,0,0,109,48,15,13,29,38,120,167,195,64,32,18,21,760
313051380,0,0,24,0,7,0,3,3,21,24,21,3,0,0,0,84,0,0,0,4,0,6,7,14,0,0,0,0,36,6,5,3,0,13,14,14,14,5,0,0,3,75,11,11,0,12,19,40,55,49,11,3,3,9,221,63,25,22,58,82,214,334,404,124,43,26,41,1439
313051542,0,0,16,0,0,0,0,0,4,10,12,4,5,3,4,43,0,3,0,0,0,4,8,6,0,5,0,0,29,7,0,0,0,0,10,0,7,0,0,3,3,34,11,5,0,5,4,22,17,29,9,12,10,4,128,67,30,32,34,55,137,164,254,146,138,117,44,1219
314011382,0,0,28,0,4,0,0,4,11,21,22,4,12,4,4,84,4,3,0,3,4,9,5,12,6,3,0,0,50,8,0,0,5,7,14,8,7,0,4,0,7,59,20,8,3,6,15,37,50,49,15,19,0,14,228,124,45,40,66,97,244,333,606,321,245,89,81,2284
314011383,0,0,22,0,0,0,3,3,7,21,25,12,13,0,9,89,0,3,0,0,0,3,9,13,4,3,0,3,48,3,0,0,3,4,12,14,9,4,3,0,5,60,7,3,0,9,8,26,47,52,29,15,0,15,219,90,38,23,71,83,268,414,859,503,405,132,103,2981
314011384,0,0,7,0,0,0,0,5,3,6,14,8,4,0,3,41,0,0,0,0,0,5,5,3,4,6,4,0,21,0,0,0,0,0,8,5,5,3,0,0,4,23,0,0,0,0,10,12,12,22,10,14,8,6,101,53,16,16,34,46,135,155,338,203,202,109,61,1362
314011385,0,0,14,0,0,3,0,3,3,8,12,6,4,0,0,45,0,0,0,0,3,7,3,4,4,0,0,0,25,4,0,0,0,0,3,4,5,7,7,0,3,34,10,5,3,3,9,14,18,30,15,8,0,4,116,52,24,20,27,46,127,180,359,247,197,56,48,1395
314011386,0,0,33,4,0,3,5,10,26,33,49,16,20,8,6,170,3,0,3,4,9,7,10,18,3,7,0,0,68,3,7,3,11,11,12,15,16,14,6,3,5,98,6,5,7,22,28,54,73,89,33,27,10,9,366,141,55,41,91,123,389,537,1047,568,352,149,108,3602
314011387,3,0,14,0,0,0,0,0,5,4,6,6,7,6,3,35,0,0,0,0,0,7,3,3,3,0,0,3,23,0,3,0,0,0,3,0,0,8,0,0,5,25,4,3,0,0,0,14,12,15,11,12,11,10,97,80,29,36,35,65,153,170,256,241,376,260,115,1807
314021388,0,0,29,5,0,3,0,13,47,49,30,7,3,3,5,169,0,3,3,3,6,12,16,11,7,3,0,0,67,4,3,3,8,9,32,32,19,3,3,5,4,130,12,10,10,12,28,100,112,64,20,10,8,14,394,84,38,33,82,118,418,727,832,163,69,37,92,2702
314021389,0,0,3,5,3,0,6,5,18,25,14,7,0,0,0,78,9,0,3,3,0,3,6,9,0,0,0,6,30,0,0,0,3,5,15,14,9,3,0,0,0,54,11,3,3,8,12,34,42,31,13,0,0,4,171,68,35,14,35,77,223,348,679,277,141,64,52,2015
314021390,0,3,33,5,0,0,3,3,18,19,35,29,16,6,10,134,3,0,0,5,3,10,3,16,5,5,0,0,54,4,0,0,5,4,14,15,17,6,6,4,3,65,7,4,6,15,13,38,47,67,43,24,7,15,291,89,33,33,59,79,275,524,1133,642,352,142,109,3476
314031391,0,0,12,3,0,0,3,4,10,17,21,3,5,0,7,68,0,4,0,3,5,3,7,8,0,0,0,0,23,5,3,7,4,4,15,8,9,4,0,0,7,62,6,7,3,8,14,31,37,43,9,5,0,10,167,31,25,21,49,56,192,349,433,86,49,14,38,1334
314031392,0,0,13,3,0,0,3,4,3,9,8,0,0,0,4,31,0,0,0,0,0,0,5,3,0,0,0,0,18,0,0,0,0,3,11,13,4,3,0,0,4,44,3,0,0,3,13,23,32,16,7,0,0,4,102,21,13,3,29,36,110,183,213,49,27,6,20,706
314031393,0,0,15,3,0,0,0,9,8,8,10,0,0,0,6,46,3,0,0,0,0,4,4,3,5,0,0,0,20,0,0,0,0,3,7,5,10,3,3,0,0,33,3,3,3,3,8,20,23,25,8,3,0,10,119,39,15,26,40,54,172,315,371,115,63,20,52,1277
314031394,0,0,19,3,3,0,4,3,12,27,18,4,3,0,0,85,0,3,0,3,5,7,7,4,0,0,0,3,38,8,6,0,4,3,20,23,9,3,3,0,8,90,15,12,4,12,13,43,65,34,13,11,0,12,223,54,28,21,47,84,227,356,363,78,29,17,53,1360
