SA2_MAINCODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
211051280,0,7,3,10,0,3,3,0,0,31,0,0,0,3,9,3,0,0,0,16,0,0,3,3,4,3,3,7,0,25,0,0,0,10,3,0,0,0,0,12,0,3,3,8,5,0,0,0,0,24,0,17,32,56,58,45,23,13,3,256,0,4,39,32,48,62,23,0,0,217,6,17,71,70,58,32,13,8,0,283,4,20,51,46,51,40,12,0,0,228,0,9,23,15,8,5,4,0,0,67,4,27,25,25,22,9,0,3,0,118,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,16,22,11,12,15,33,29,40,51,122,330,35,122,265,306,308,239,124,85,133,1619,0,0,6,8,10,5,0,0,0,32,0,0,7,4,3,4,0,0,0,15,0,0,7,3,4,5,0,3,3,24,0,0,3,0,4,0,0,0,0,10,0,4,3,3,0,3,0,0,0,19
211051281,0,13,21,16,20,8,0,3,0,80,0,0,18,16,14,10,0,0,0,50,0,4,18,13,20,10,10,4,0,82,0,3,15,7,7,3,0,0,0,34,5,9,15,13,10,0,0,0,0,47,6,60,143,123,136,93,55,20,3,650,0,29,110,100,119,109,46,10,4,529,15,77,275,236,157,108,50,12,5,938,15,72,179,146,137,85,24,5,0,673,4,22,47,36,23,8,3,0,0,140,21,52,100,69,46,37,13,7,0,348,0,0,0,0,0,0,0,0,0,0,0,0,17,12,8,9,6,3,0,49,41,24,49,59,62,57,84,72,32,478,110,381,997,854,745,545,300,136,40,4105,0,13,33,23,21,10,3,0,0,105,0,0,13,12,11,7,7,0,0,46,0,5,18,20,24,13,18,5,3,98,0,6,18,15,14,5,0,0,0,51,0,4,22,11,3,6,0,0,0,51
211051282,0,4,19,31,26,14,0,0,0,88,0,0,3,11,10,10,0,0,0,35,0,5,3,16,8,6,3,0,0,43,0,0,6,7,7,4,0,0,0,30,4,6,4,9,12,8,0,0,0,46,0,23,46,107,109,87,39,17,5,431,0,6,44,75,101,152,60,23,0,457,5,13,51,123,88,65,30,12,3,394,7,18,53,102,121,107,34,0,3,434,0,8,32,54,26,35,9,3,0,168,0,21,14,26,25,20,8,3,0,132,0,0,0,0,0,0,0,0,0,0,0,4,9,17,7,4,3,0,0,49,16,8,14,28,41,48,34,19,8,218,37,109,301,607,579,567,228,75,26,2533,0,0,14,31,28,14,8,0,0,101,0,0,0,13,7,6,9,0,0,29,0,0,7,10,16,9,4,0,0,47,0,0,7,15,9,7,3,0,0,40,0,0,7,14,15,6,4,0,0,48
211051283,0,3,7,15,9,0,3,0,0,45,0,0,0,3,8,5,0,0,0,13,0,0,0,10,10,3,4,0,0,37,0,0,3,0,0,3,0,0,0,6,0,0,10,9,8,0,0,0,0,28,0,30,71,76,89,51,22,4,0,352,0,12,54,48,52,55,25,4,3,252,5,32,91,93,82,42,10,6,0,364,6,36,87,78,66,52,17,0,0,344,0,7,26,17,14,0,0,0,0,69,11,26,40,33,19,15,6,4,0,148,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,0,0,0,0,26,22,14,17,26,30,34,29,23,3,195,50,159,409,430,395,273,113,47,11,1876,0,4,14,9,11,7,7,0,0,49,0,0,0,3,7,8,0,0,0,22,0,0,4,3,8,3,4,0,0,32,0,3,6,3,3,3,3,0,0,14,4,4,14,21,3,3,0,0,0,41
211051284,0,3,16,29,13,5,0,0,0,75,0,0,3,5,3,3,0,0,0,17,0,3,10,18,7,3,0,5,0,49,0,0,7,5,3,0,0,0,0,16,0,0,13,13,9,3,0,0,0,30,0,23,58,90,94,69,29,4,4,376,0,8,42,61,96,114,25,10,0,359,8,35,97,105,103,56,14,3,0,418,7,35,66,99,81,72,13,5,0,386,3,21,49,44,23,10,4,0,0,155,11,21,23,35,23,19,6,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,10,21,14,9,0,0,0,53,36,13,24,53,49,38,22,22,6,266,64,167,414,584,515,405,120,57,16,2335,0,7,11,23,24,14,3,3,0,95,0,0,0,3,4,5,0,0,0,18,0,4,4,9,16,4,3,0,3,50,0,3,6,11,4,7,0,0,0,28,0,4,13,3,12,3,0,0,0,42
211051285,0,3,5,12,9,0,0,0,0,36,0,0,0,3,3,3,3,0,0,15,3,0,3,7,5,3,3,0,0,28,0,0,3,3,0,3,0,0,0,11,4,5,6,12,7,5,0,0,0,45,0,10,33,49,38,46,26,5,0,213,0,5,24,30,40,48,22,6,0,173,3,32,54,75,58,23,18,4,3,268,13,18,39,50,41,35,16,3,0,218,0,3,11,10,15,10,0,0,0,41,3,38,39,26,21,17,8,3,0,148,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,14,23,11,18,24,24,24,21,10,6,164,39,121,246,317,268,214,116,40,13,1377,0,3,6,18,9,8,3,0,0,48,0,0,3,0,4,3,0,0,0,10,0,0,3,4,5,3,0,3,0,24,0,0,3,0,0,0,0,0,0,9,3,6,14,11,13,4,3,0,0,53
211051286,0,10,9,14,8,6,6,0,0,52,0,0,3,4,14,3,0,0,0,22,0,0,14,19,12,12,10,5,0,71,0,0,7,0,4,3,3,0,0,22,0,10,17,28,20,6,3,0,0,88,3,26,64,120,120,108,43,14,3,503,0,8,49,57,80,113,39,7,4,353,12,47,117,123,92,73,34,16,0,511,11,46,108,136,171,114,37,6,0,629,3,11,24,37,22,18,7,3,0,132,16,44,84,63,34,31,17,0,0,292,0,0,0,0,0,0,0,0,0,3,0,0,0,10,9,3,8,0,0,37,74,35,60,80,91,99,83,68,37,611,121,238,560,692,677,594,285,119,44,3329,0,8,17,14,11,12,9,3,0,73,0,0,7,8,3,12,3,0,0,34,0,8,14,18,12,16,11,4,0,73,0,3,3,4,7,3,3,0,0,22,0,6,19,22,25,10,4,0,0,81
212011287,0,5,9,7,5,0,0,0,0,26,0,0,0,6,9,0,0,0,0,21,0,0,3,12,8,3,3,0,0,30,0,0,0,3,3,0,0,0,0,13,0,3,0,6,0,0,0,0,0,11,0,20,43,71,50,36,11,3,0,230,0,8,48,54,66,31,11,3,0,217,4,26,80,130,69,25,15,5,0,355,8,23,54,64,42,25,7,0,0,220,0,6,10,5,6,8,0,0,0,33,6,21,31,30,24,8,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,18,34,5,27,22,34,23,26,15,3,187,52,119,310,416,315,163,82,27,5,1497,0,14,33,22,6,9,3,0,0,90,0,3,16,12,8,7,0,0,0,49,0,3,10,9,17,3,3,3,0,45,0,3,5,5,6,4,0,0,0,31,0,4,9,14,5,0,0,0,0,27
212011288,0,3,11,6,4,4,0,0,0,25,0,0,0,0,3,0,0,0,0,7,0,0,3,7,7,3,0,3,0,24,0,3,7,0,3,0,0,0,0,12,0,3,17,9,15,3,3,0,0,53,5,15,15,50,73,50,24,7,3,241,0,3,25,44,59,37,19,9,0,202,8,27,54,87,82,31,13,4,5,307,7,22,37,63,50,26,15,0,0,217,0,5,8,12,7,4,0,0,0,38,5,16,22,39,17,10,8,0,0,126,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,3,0,0,0,17,26,8,14,23,44,31,44,42,13,239,53,97,209,352,361,210,138,64,18,1510,0,0,3,9,4,6,4,0,0,23,0,0,0,3,7,3,0,0,0,9,0,3,9,4,9,4,4,3,0,33,0,0,4,4,0,3,0,0,0,16,0,3,16,16,15,10,4,0,0,65
212011289,0,8,15,33,31,12,3,0,0,106,0,0,0,5,12,4,0,0,0,29,0,7,12,28,26,7,8,7,0,91,0,0,9,10,3,3,0,0,0,28,0,11,31,19,17,6,3,0,0,90,0,23,86,159,173,124,56,15,6,649,0,13,70,101,163,140,58,9,3,558,13,42,113,170,156,84,47,8,4,642,7,43,104,140,170,98,25,6,0,592,3,12,29,47,25,24,14,0,0,155,13,28,40,67,44,37,13,3,0,254,0,0,0,0,0,0,0,0,0,3,0,3,11,22,13,7,3,0,0,64,80,27,43,70,90,59,58,36,32,500,123,226,567,865,923,613,296,88,47,3751,0,17,26,35,22,24,10,4,0,139,0,0,0,12,5,9,3,0,0,32,0,3,8,15,15,16,11,3,0,73,0,0,10,10,13,0,0,0,0,39,0,13,20,29,21,11,8,0,0,106
212011290,0,0,3,4,8,4,0,0,0,19,0,0,0,3,3,0,0,0,0,7,0,0,3,5,3,5,0,0,0,22,0,0,3,0,3,0,0,0,0,11,0,4,12,7,3,3,4,0,0,32,0,8,29,37,37,26,15,3,0,153,0,5,22,23,30,20,12,6,0,112,4,17,55,52,31,18,4,3,3,181,10,20,49,41,35,25,3,0,0,183,0,4,3,0,3,0,0,0,0,18,9,20,27,23,15,12,3,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,0,0,0,13,21,8,17,26,31,25,28,34,15,209,40,95,225,227,197,140,81,49,20,1071,0,3,11,0,5,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,0,0,9,5,11,3,0,0,0,24,0,0,3,3,0,3,0,0,0,8,0,8,13,13,11,0,3,0,0,53
212011291,0,7,26,12,4,3,3,0,0,55,0,0,12,7,5,0,0,0,0,31,0,3,12,13,10,3,5,8,3,58,0,0,6,6,0,0,0,0,0,18,0,5,23,7,6,0,0,0,0,41,0,38,100,56,48,42,31,12,8,332,0,9,74,45,37,37,13,3,0,218,12,79,231,138,52,32,16,8,0,577,8,67,182,93,69,43,9,0,0,473,0,7,34,3,6,5,0,0,0,71,8,56,103,55,27,17,0,0,0,278,0,0,3,0,0,0,0,0,0,7,0,3,7,7,0,0,0,0,0,25,32,17,48,38,37,39,54,46,18,333,75,307,853,484,304,224,139,81,36,2505,0,13,47,26,10,3,3,3,0,98,0,0,21,11,0,0,0,0,0,37,0,3,19,8,15,7,5,3,7,73,0,5,13,6,3,0,3,0,0,35,0,7,24,8,5,7,0,0,0,55
212011292,0,3,34,17,10,3,3,0,0,72,0,0,21,19,14,0,3,0,0,53,5,6,13,23,6,9,11,3,0,80,4,0,8,7,4,0,0,0,0,27,4,0,19,11,4,0,0,0,0,45,4,65,167,122,83,65,43,10,9,564,0,25,148,101,57,39,26,5,0,402,19,108,334,212,106,41,29,10,5,870,18,72,257,166,114,54,18,0,3,691,3,22,44,29,8,6,5,3,0,128,22,74,138,90,31,31,19,4,0,398,0,0,0,0,0,0,0,0,0,4,0,3,14,9,9,0,0,0,0,44,72,55,114,115,93,82,88,61,35,721,152,435,1325,920,538,339,246,106,49,4108,0,9,50,42,24,9,6,0,0,132,0,4,33,23,12,4,3,0,0,83,0,6,34,32,21,12,10,14,0,131,0,5,15,12,6,4,0,0,0,32,3,0,22,11,7,0,0,0,0,50
212021293,0,14,40,34,18,10,3,4,0,122,0,4,11,19,14,6,3,0,0,60,3,6,10,35,17,6,5,10,0,87,0,3,12,8,12,0,0,0,0,39,3,4,13,9,9,0,0,0,0,49,3,51,128,190,184,102,64,47,15,781,0,25,108,160,145,143,54,31,12,670,27,92,224,263,220,122,70,46,11,1082,13,63,134,163,151,71,32,6,0,644,0,36,44,30,24,10,8,13,3,159,20,42,68,79,58,31,34,8,0,335,0,0,0,0,0,0,0,0,0,9,0,4,15,9,15,7,0,0,3,59,57,43,63,85,102,91,104,138,74,752,136,388,868,1089,964,610,379,295,117,4842,0,20,22,29,30,19,5,8,0,135,0,3,18,25,17,8,0,3,0,71,3,3,17,26,24,8,7,14,4,115,0,7,13,10,10,3,3,0,0,40,0,5,4,8,4,4,0,0,0,40
212021294,0,11,47,60,13,3,0,0,0,142,0,4,64,36,12,0,0,0,0,124,3,3,21,28,14,12,3,3,0,85,0,4,15,16,9,0,0,0,0,37,0,3,8,13,5,0,0,0,0,34,3,31,191,276,136,67,22,6,0,739,0,19,140,156,89,47,24,3,0,473,24,92,420,410,178,62,28,7,0,1215,14,45,198,226,107,51,15,3,0,654,9,18,55,34,9,5,0,0,0,129,18,40,135,116,54,21,6,0,0,397,0,0,0,0,0,0,0,0,0,3,0,3,19,25,15,7,0,0,0,63,78,26,54,95,67,41,31,19,5,428,141,303,1369,1492,707,310,140,44,7,4515,0,28,49,91,38,7,0,0,0,206,0,3,57,67,24,5,0,0,0,162,0,11,42,35,33,15,10,6,0,149,0,4,18,17,14,3,0,0,0,56,0,4,10,20,5,8,0,0,0,48
212021295,0,9,15,3,3,4,0,0,0,33,0,0,14,4,3,0,0,0,0,31,0,4,17,17,11,7,10,3,0,63,0,0,3,0,4,0,0,0,0,9,0,0,4,3,4,0,0,0,0,16,0,8,52,23,21,23,13,3,0,142,0,0,26,18,12,16,10,6,0,85,13,45,105,50,36,24,10,6,0,280,5,26,71,71,59,26,4,4,0,262,0,10,8,8,9,3,4,0,0,46,10,16,49,27,17,18,3,0,0,141,0,0,0,3,4,0,0,0,0,9,0,3,5,4,10,3,3,4,0,30,42,46,87,84,74,98,92,98,48,662,68,171,459,317,257,207,145,121,54,1808,0,3,22,11,4,4,3,0,0,46,0,3,27,17,3,3,0,0,0,48,0,3,14,11,10,6,5,8,0,62,0,0,3,3,3,3,0,0,0,17,0,0,0,4,0,3,0,0,0,10
212021297,0,8,17,13,3,10,0,0,0,55,0,3,15,12,3,0,0,0,0,41,0,0,7,18,21,9,3,6,0,69,0,0,6,4,0,0,3,0,0,14,0,5,0,3,4,3,0,0,0,14,0,23,65,47,42,31,6,3,0,215,0,3,28,25,29,24,8,6,0,120,11,56,169,93,77,53,18,6,0,484,0,28,72,61,57,19,8,0,0,254,0,11,25,7,0,3,0,0,0,51,3,16,45,25,21,14,0,5,0,131,0,0,0,0,0,0,0,0,0,3,0,3,3,8,3,8,0,0,0,31,31,30,44,50,46,46,48,44,20,354,45,195,500,363,314,233,100,66,22,1840,0,14,23,16,6,5,0,0,0,72,0,4,27,17,6,0,0,0,0,55,0,4,23,10,9,14,3,3,4,73,0,3,8,6,4,0,0,0,0,23,0,3,0,0,3,0,0,0,0,9
212021299,0,7,6,10,15,0,0,0,0,35,0,0,0,7,5,0,0,0,0,8,0,0,0,3,11,7,0,3,0,28,0,0,7,0,3,0,0,0,0,11,0,0,3,0,3,4,0,0,0,12,0,12,24,44,58,43,18,7,0,202,0,8,25,41,47,42,6,3,0,170,14,25,46,101,87,36,20,3,3,336,3,14,28,29,30,14,6,0,0,133,3,12,15,10,6,6,7,0,0,56,8,23,14,39,19,25,9,0,0,128,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,0,0,0,11,30,6,10,20,30,31,30,47,87,286,59,107,176,304,317,202,91,63,93,1423,0,5,7,20,12,16,0,3,0,62,0,0,3,9,3,3,0,0,0,21,0,6,6,9,6,9,0,0,0,37,0,0,3,0,4,0,3,0,0,14,0,0,0,5,3,0,0,0,0,13
212021453,0,13,23,21,5,12,0,0,0,76,0,0,23,24,9,0,0,0,0,56,0,5,10,20,16,16,5,0,0,70,0,4,6,8,7,3,0,0,0,24,0,0,8,0,6,0,0,0,0,22,3,21,64,63,69,44,9,8,4,284,0,9,44,49,45,38,13,3,0,204,9,71,160,135,135,64,16,3,0,583,0,33,88,78,72,46,8,3,0,333,0,14,20,14,4,3,0,3,0,63,3,24,52,46,37,24,13,0,0,195,0,0,0,0,0,0,0,0,0,0,0,3,8,7,12,6,0,0,0,36,30,14,42,35,51,52,32,31,9,301,51,211,558,493,473,310,96,49,16,2253,0,12,26,29,9,6,3,0,0,95,0,0,20,27,14,8,3,0,0,65,0,5,10,16,16,16,11,5,0,71,0,0,5,7,3,6,0,0,0,19,0,3,4,5,5,4,0,0,0,21
212021454,0,20,39,21,30,18,7,0,0,131,0,3,34,22,14,9,0,0,0,76,4,8,19,19,16,19,13,4,0,101,0,3,3,4,3,0,0,0,0,13,0,0,5,3,4,0,3,0,0,13,0,34,77,66,69,65,15,8,0,340,0,11,48,44,66,59,14,3,0,235,14,70,189,139,115,72,13,8,0,619,12,32,83,81,92,55,9,3,0,374,3,20,15,9,14,10,4,0,0,72,11,31,64,48,39,25,3,0,0,218,0,0,0,0,0,0,0,0,0,3,0,0,7,9,12,8,3,3,0,45,44,24,53,68,79,70,55,41,15,438,86,268,628,530,565,401,134,69,13,2688,0,11,36,28,25,18,8,0,0,129,0,0,23,33,14,14,0,0,0,86,0,7,7,24,19,22,13,12,0,101,0,0,3,3,3,3,0,0,0,12,0,0,7,9,0,0,3,0,0,19
212021455,0,8,20,17,13,0,0,0,0,60,0,0,18,24,3,4,0,0,0,42,0,0,3,27,15,11,7,0,0,71,0,0,10,6,0,0,0,0,0,14,0,0,10,6,3,0,0,0,0,16,0,25,73,78,71,38,14,0,0,297,0,3,52,74,60,21,4,0,0,229,12,44,175,191,102,37,18,9,0,586,6,31,95,112,70,34,6,0,0,354,0,10,15,26,3,3,0,0,0,64,8,23,62,46,37,14,5,3,0,203,0,0,0,0,3,0,0,0,0,3,0,0,12,7,12,0,0,0,0,35,49,21,44,63,69,42,45,22,8,361,80,166,587,674,469,209,107,31,14,2338,0,14,25,25,17,7,3,0,0,89,3,0,22,31,9,0,0,0,0,67,0,0,9,19,24,16,5,3,0,74,0,3,8,9,0,0,0,0,0,22,0,0,7,3,3,0,3,0,0,19
212021456,0,11,18,16,3,4,3,0,0,56,0,3,26,15,4,0,0,0,0,47,0,4,17,14,6,11,3,4,0,62,0,0,3,0,0,0,0,0,0,9,0,3,8,5,5,0,0,0,0,22,0,21,74,53,37,26,18,4,0,237,0,4,47,58,45,24,9,7,4,195,18,70,193,131,85,34,17,7,0,555,6,46,118,94,95,45,8,4,0,409,4,7,24,14,4,5,0,0,0,60,10,44,66,48,25,28,6,0,0,229,0,0,0,0,0,0,0,0,0,4,0,0,14,4,5,4,0,0,0,32,48,26,43,52,49,55,58,44,10,391,94,235,643,505,375,246,125,62,16,2313,0,3,35,23,10,7,5,0,0,90,0,3,26,26,3,3,0,0,0,67,0,6,16,24,11,16,9,4,5,89,0,8,8,3,5,0,0,0,0,20,0,3,7,6,4,0,0,0,0,24
212031300,0,7,23,19,11,3,0,0,0,65,0,3,31,11,4,3,0,0,0,53,0,0,11,31,15,11,9,3,0,73,0,0,3,3,3,0,0,0,0,10,0,7,11,13,9,4,0,0,0,38,3,39,97,69,84,50,27,7,0,374,0,11,59,46,36,31,14,8,3,208,35,69,256,148,110,61,19,8,0,698,12,69,161,135,102,70,13,3,0,570,8,22,32,7,9,4,0,0,0,78,19,52,74,68,47,35,10,7,0,313,0,0,3,0,0,0,0,0,0,3,0,0,13,11,5,3,3,0,0,37,67,44,109,113,113,84,96,78,34,732,140,318,890,667,542,360,187,107,36,3247,0,7,39,23,9,7,0,0,0,90,0,6,28,23,3,8,0,0,0,63,3,5,28,23,23,9,12,3,3,110,0,3,7,4,0,3,0,0,0,17,3,6,9,9,9,3,0,0,0,37
212031301,0,7,25,9,0,8,3,0,0,48,0,0,18,6,3,0,0,0,0,33,0,0,9,8,3,0,6,3,0,33,0,5,7,3,3,0,0,0,0,17,0,4,11,4,3,0,0,0,0,27,0,18,76,53,33,17,16,7,0,228,0,3,62,35,16,10,6,6,0,144,9,36,169,87,44,21,19,9,6,392,0,33,104,61,35,11,3,3,0,247,0,0,22,5,3,3,0,0,0,39,3,17,61,32,9,12,11,3,0,147,0,0,0,0,0,0,0,0,0,3,0,0,13,6,3,3,0,0,0,31,19,22,53,39,25,34,30,52,27,303,34,148,630,351,184,121,94,83,41,1691,0,11,90,56,10,5,10,0,0,178,0,4,98,56,12,3,0,0,0,182,0,11,38,42,15,7,8,3,4,127,0,0,17,16,5,0,0,0,0,37,0,8,19,14,3,0,0,0,0,43
212031302,0,6,28,21,4,0,0,0,0,58,0,0,21,12,6,0,0,0,0,36,0,0,34,11,12,4,8,0,0,73,0,3,6,3,3,0,0,0,0,18,0,3,12,7,5,0,0,0,0,27,3,23,110,70,48,43,14,3,0,303,0,6,75,53,33,16,9,0,0,188,18,81,248,149,92,37,13,7,0,646,20,55,148,130,88,33,0,0,0,474,4,13,36,10,6,0,0,0,0,64,17,42,91,54,39,16,4,0,0,262,0,0,0,0,0,0,0,0,0,4,0,3,13,6,6,5,0,0,0,36,59,40,93,89,61,41,41,25,3,458,121,275,913,622,404,197,92,38,4,2664,0,12,63,55,14,5,0,0,0,151,0,3,52,36,11,5,0,0,0,100,3,10,37,38,14,12,6,5,0,123,0,6,11,4,5,0,0,0,0,33,0,0,12,5,3,5,0,0,0,35
212031303,0,3,11,6,3,3,0,0,0,29,0,0,0,3,5,3,0,0,0,16,0,4,0,4,3,6,0,0,0,19,0,0,7,3,0,0,0,0,0,9,0,4,9,4,5,3,0,0,0,27,0,17,34,38,30,22,9,11,0,162,0,5,22,21,26,25,12,0,3,111,8,34,63,55,48,32,6,3,0,262,5,19,57,42,32,18,0,3,0,172,0,3,6,8,4,6,3,0,0,34,4,18,34,22,17,8,5,0,0,118,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,0,3,0,0,16,15,11,12,22,13,25,28,48,41,211,34,120,257,242,198,147,71,69,50,1189,0,3,10,17,7,3,0,0,0,46,0,0,4,3,9,3,0,0,0,17,0,0,16,3,8,4,3,3,3,38,0,0,3,4,3,0,0,0,0,12,3,3,8,8,9,3,0,0,0,25
