SA2_MAINCODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
305041137,12,113,83,28,26,7,3,3,0,269,134,311,291,156,168,190,112,86,40,1490,0,0,0,0,0,0,0,0,0,0,9,46,33,15,17,21,0,4,3,143,0,0,0,0,0,0,0,0,0,0,285,654,469,243,197,173,130,74,33,2257,0,6,3,0,0,0,0,0,0,13,10,10,12,9,14,3,3,4,0,66,4,0,5,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,7,16,38,35,16,18,9,7,3,0,138,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,26,8,36,28,3,3,0,3,0,0,81,22,66,41,32,30,30,25,16,5,272,3,7,5,3,0,0,0,0,0,29,0,8,5,4,0,0,0,0,0,18,62,136,106,63,63,68,30,37,15,576,19,60,38,13,5,8,6,0,0,153,0,6,4,0,3,0,0,4,0,20
306011138,6,3,11,17,18,9,3,0,0,65,184,66,109,198,149,109,47,19,0,888,0,0,0,0,0,0,0,0,0,0,19,17,7,10,17,6,0,0,0,79,0,0,0,0,0,0,0,0,0,0,391,161,197,255,199,94,35,13,3,1352,0,0,5,0,7,0,0,0,0,12,9,0,3,4,3,0,0,0,0,20,3,0,0,0,0,0,0,0,0,3,6,3,0,3,0,4,0,0,0,21,22,12,10,16,14,12,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,38,21,4,22,9,7,3,0,0,105,11,13,27,38,49,24,14,8,0,194,3,0,3,4,3,4,0,0,0,17,0,0,0,5,0,0,0,0,0,11,62,27,26,58,52,39,7,11,0,274,20,16,9,17,10,12,0,0,0,81,3,0,0,0,0,3,0,0,0,4
306011139,21,7,11,26,18,22,0,0,0,114,372,149,170,306,333,286,133,45,8,1805,0,0,0,0,0,0,0,0,0,0,11,0,8,13,8,10,12,3,0,67,0,0,0,0,0,0,0,0,0,0,425,214,210,352,298,174,106,46,3,1823,4,3,0,0,3,0,3,0,0,18,3,4,5,14,11,7,5,4,0,53,4,0,0,5,0,5,3,0,0,17,0,0,0,0,0,0,0,0,0,5,24,10,6,14,21,21,12,3,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,5,3,3,8,10,9,0,0,0,47,22,14,24,45,55,60,30,10,3,262,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,64,41,39,61,85,50,25,6,0,375,16,6,7,13,6,3,5,0,0,56,0,0,3,0,0,0,0,0,0,6
306011140,6,0,12,17,12,10,0,0,0,58,105,53,78,117,112,108,41,33,5,648,0,0,0,0,0,0,0,0,0,0,5,0,4,10,4,6,3,0,0,36,0,0,0,0,0,0,0,0,0,0,141,94,94,130,122,78,36,22,5,715,0,3,0,0,4,3,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,5,10,5,3,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,10,6,9,9,8,7,3,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,11,11,11,0,0,0,0,46,12,10,5,18,29,27,6,6,4,113,0,3,0,0,3,3,0,0,0,7,0,0,0,7,0,0,0,0,0,12,20,19,19,30,32,32,10,4,0,164,12,8,10,6,7,11,3,0,0,61,3,0,0,0,0,0,0,0,0,3
306011141,14,16,15,27,40,7,7,0,0,120,357,154,191,373,284,177,78,37,29,1686,0,0,0,0,0,0,0,0,0,0,31,17,19,22,27,14,5,0,3,132,0,0,0,0,0,0,3,0,0,8,723,244,269,423,312,132,68,49,16,2233,3,0,6,0,8,3,3,0,4,25,8,4,3,11,7,0,0,0,0,31,7,3,3,4,3,7,0,0,0,27,7,0,6,0,0,0,0,0,0,14,51,41,11,48,37,20,9,5,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,42,26,11,17,24,4,4,0,0,126,33,18,42,56,76,36,18,13,4,297,0,0,3,3,6,3,0,0,0,11,5,6,3,0,0,0,0,3,0,23,132,60,52,102,87,34,24,9,6,513,59,41,19,34,26,18,3,3,0,208,0,0,0,0,0,0,0,0,0,3
306011142,11,12,16,15,28,8,3,0,0,93,235,148,145,226,271,194,88,56,21,1393,0,0,0,0,0,0,0,0,0,0,16,5,15,9,21,7,3,0,3,81,0,0,0,0,0,3,0,0,0,5,476,315,224,318,303,181,82,46,11,1955,0,0,3,3,6,0,0,0,0,18,0,3,7,8,5,3,5,0,0,35,14,4,7,8,0,3,3,0,0,46,0,0,0,0,0,0,0,0,0,3,28,20,15,22,24,18,10,8,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,9,8,13,4,13,11,7,5,0,0,54,8,18,15,35,55,32,26,26,3,229,3,3,0,3,4,0,0,0,0,18,9,5,7,4,3,0,3,0,0,20,87,56,44,64,86,50,14,5,4,410,25,11,16,22,19,14,0,7,0,114,0,4,0,0,0,6,0,0,0,7
306011143,14,6,18,25,21,9,7,0,0,100,118,83,121,134,202,161,90,33,17,959,0,0,0,0,0,0,0,0,0,0,6,3,15,11,6,9,0,3,0,62,0,0,0,0,0,0,0,0,0,0,223,149,201,209,190,142,67,33,4,1219,3,0,0,3,0,0,0,0,0,9,0,3,4,0,4,3,4,0,0,24,8,6,7,9,8,0,0,0,0,30,3,0,0,0,0,0,0,0,0,5,17,4,17,11,11,9,13,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,9,6,3,4,3,0,4,0,30,27,9,16,35,58,51,20,11,3,238,0,0,3,0,3,0,0,0,0,6,3,5,3,4,3,0,0,0,0,16,37,31,34,38,46,43,17,19,0,264,18,14,14,13,12,5,0,0,0,80,0,0,3,0,0,0,0,0,0,3
306021144,24,8,15,14,10,3,0,0,0,69,210,104,183,158,123,109,37,24,0,949,0,0,0,0,0,0,0,0,0,0,26,7,22,15,3,3,0,0,0,68,0,5,0,0,3,0,0,0,0,13,467,201,257,254,137,103,60,10,4,1501,0,0,0,0,0,0,0,0,0,3,14,3,7,5,5,0,3,0,0,31,11,9,10,9,3,3,4,0,0,52,0,0,0,0,0,4,0,0,0,10,19,3,15,9,4,6,4,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,12,23,9,6,8,9,4,6,0,0,65,45,10,27,55,37,18,17,3,0,211,4,3,0,5,0,0,0,0,0,14,6,4,3,4,0,0,0,0,0,22,80,43,46,52,43,26,15,4,0,312,18,13,12,18,12,7,0,0,0,86,5,0,0,0,4,0,0,0,0,6
306021145,28,34,92,46,35,15,6,0,0,266,94,157,196,182,167,168,70,70,18,1115,0,0,0,0,0,0,0,0,0,0,11,19,19,9,5,6,0,0,0,72,0,0,3,0,0,3,0,0,0,3,174,384,336,264,214,171,88,59,16,1723,0,3,0,0,0,0,0,0,0,5,15,6,22,10,8,3,13,9,0,82,0,0,0,3,0,5,3,0,0,15,0,5,4,0,0,0,0,0,0,15,7,4,17,8,5,14,7,3,0,73,0,0,0,0,0,0,0,0,0,0,9,6,5,4,3,0,0,0,0,25,11,16,16,12,7,3,0,0,0,68,5,17,20,23,40,34,25,23,5,188,0,3,0,0,3,3,0,0,0,14,7,8,7,10,3,3,0,0,0,42,18,45,54,29,38,26,10,11,3,248,7,19,31,18,9,4,3,0,0,93,0,0,3,0,0,0,0,0,0,10
306021146,4,12,14,23,14,4,3,0,0,77,246,155,189,214,278,243,129,110,53,1625,0,0,0,0,0,0,0,0,0,0,23,9,11,15,17,13,3,0,3,100,0,0,0,0,0,0,3,0,0,4,615,379,333,374,395,290,196,99,37,2721,0,4,0,0,0,4,0,3,0,10,29,6,9,12,12,11,10,10,0,93,6,4,3,0,0,0,0,3,0,24,0,3,0,3,3,0,0,0,0,8,17,15,10,17,18,9,12,8,0,103,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,3,0,0,0,12,45,19,18,18,9,10,0,0,0,118,40,25,37,41,100,91,56,26,24,437,3,0,4,0,3,0,0,0,0,13,11,5,3,5,3,3,6,4,0,43,51,59,55,69,85,71,36,35,9,467,26,16,10,12,13,13,0,6,0,101,3,0,0,3,0,6,0,0,0,13
306021147,13,7,7,11,9,5,4,0,0,60,363,136,225,245,183,185,78,35,12,1454,0,0,0,0,0,0,0,0,0,0,39,9,17,22,14,11,15,0,0,119,0,0,0,0,4,0,0,0,0,9,622,284,333,333,237,165,86,53,6,2135,0,0,0,0,0,0,0,0,0,11,11,0,4,4,4,3,3,0,0,29,27,13,8,12,15,9,6,3,0,98,4,0,9,3,0,0,0,0,0,13,26,9,16,25,16,7,12,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,14,28,9,6,13,9,8,3,0,0,72,49,19,40,73,66,57,20,5,3,332,3,3,0,0,0,0,3,0,0,21,10,5,3,16,3,4,0,0,0,41,139,58,51,87,65,53,24,10,0,496,45,20,27,22,4,20,0,0,0,137,0,0,0,0,0,0,0,0,0,4
306021148,7,0,5,10,7,5,0,0,0,29,254,163,121,221,213,181,98,65,31,1346,0,0,0,0,0,0,0,0,0,0,32,10,10,14,14,4,9,3,0,88,0,0,0,0,0,0,0,0,0,3,443,218,174,281,261,172,118,80,32,1782,0,0,0,0,0,0,0,0,0,0,7,5,0,7,4,0,3,0,0,33,15,3,12,3,6,3,0,0,0,39,4,0,0,3,0,0,0,0,0,10,13,3,6,6,10,12,5,3,0,50,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,11,21,17,10,14,8,7,0,4,0,83,35,22,31,65,76,85,54,35,14,414,4,0,0,0,0,0,0,0,0,9,4,3,0,3,5,3,3,0,0,19,88,31,36,53,60,41,21,17,7,351,27,17,14,17,12,9,0,3,0,92,0,0,0,0,0,0,0,0,0,3
306021149,7,14,19,24,18,12,3,0,0,96,301,159,186,224,243,194,93,52,11,1471,0,0,0,0,0,0,0,0,0,0,27,11,21,8,19,13,3,3,0,106,4,0,0,3,0,0,0,0,0,4,565,392,310,426,363,233,140,52,8,2488,3,0,4,0,3,4,0,0,0,18,13,8,4,11,16,5,8,0,0,71,9,10,10,12,7,4,0,0,4,49,26,0,7,0,7,0,0,0,0,45,8,13,10,15,17,18,12,5,0,98,0,0,0,0,0,0,0,0,0,0,20,3,8,10,6,3,0,0,3,44,61,34,14,26,16,16,7,0,0,171,42,36,39,61,73,51,34,25,5,358,0,0,6,0,3,3,3,0,0,19,10,3,3,8,5,3,0,3,0,36,98,57,42,81,78,65,22,20,0,465,54,28,23,18,20,12,4,0,0,158,0,0,3,3,5,0,0,0,0,15
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,7,15,25,18,13,7,6,3,0,92,215,119,161,148,128,127,60,29,8,1000,0,0,0,0,0,0,0,0,0,0,15,4,15,12,8,8,0,3,0,60,0,0,0,0,0,3,0,0,0,6,200,224,201,150,151,120,49,33,7,1136,0,0,0,0,0,3,0,0,0,3,0,4,3,3,0,0,3,0,0,20,15,13,12,12,12,7,7,0,0,73,8,3,3,0,0,0,0,0,0,18,14,9,10,15,12,7,9,0,0,72,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,12,50,28,16,15,15,6,7,0,0,142,38,19,15,13,36,39,13,17,6,199,5,0,0,3,5,5,4,0,0,19,22,4,9,0,0,0,3,3,0,40,36,28,49,23,35,35,20,9,4,246,21,24,18,14,17,3,3,3,0,93,10,3,0,0,0,0,0,0,0,11
306021152,3,3,17,10,15,10,3,0,0,67,121,75,102,125,98,99,76,73,17,788,0,0,0,0,0,0,0,0,0,0,16,9,7,9,13,7,6,0,0,67,0,0,0,0,0,0,0,0,0,0,120,132,148,143,126,131,104,61,12,978,0,3,0,3,3,3,0,0,0,14,0,0,0,0,3,0,3,3,0,14,12,8,4,9,4,6,0,0,0,52,0,3,0,0,0,0,4,0,0,6,8,3,16,8,7,10,0,3,0,55,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,4,3,0,0,18,21,11,11,16,11,11,0,0,0,82,18,6,13,22,31,28,23,26,5,167,0,0,0,0,0,0,0,0,0,6,18,13,8,9,6,6,3,0,0,59,13,18,19,18,30,34,19,27,0,172,28,15,8,14,9,5,5,0,0,75,3,0,0,0,0,0,0,0,0,4
306021153,23,6,21,34,15,6,3,0,0,106,283,138,214,245,181,114,45,20,4,1249,0,0,0,0,0,0,0,0,0,0,37,15,17,20,14,7,7,4,0,125,4,4,0,3,0,0,0,0,0,12,667,317,332,414,251,147,81,23,8,2238,10,0,0,4,0,3,0,0,0,15,5,0,4,14,3,3,4,0,0,38,26,11,11,12,8,5,3,3,0,79,7,4,0,5,6,0,0,0,0,23,13,0,8,12,7,7,3,0,0,52,0,0,0,0,0,0,0,0,0,0,16,3,8,11,4,3,0,0,0,43,42,7,12,15,13,5,0,0,0,97,17,21,34,67,50,44,10,6,0,261,3,3,3,0,3,3,0,0,0,10,15,11,0,3,3,0,0,0,0,31,85,44,60,72,63,60,16,4,4,408,45,21,20,19,13,3,3,0,0,117,0,0,0,3,3,0,0,0,0,4
306021154,3,11,19,13,7,5,0,0,0,58,126,125,102,128,151,92,71,72,58,917,0,0,0,0,0,0,0,0,0,0,4,11,4,4,11,8,3,3,3,61,0,0,0,0,0,0,0,0,0,0,169,221,207,141,155,156,93,150,61,1343,0,0,0,0,0,0,0,0,0,3,3,3,5,5,3,0,3,3,0,27,11,3,3,3,0,0,3,5,0,37,3,5,0,0,3,3,0,0,0,21,5,8,15,3,5,12,3,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,20,16,10,16,5,0,0,0,0,77,15,14,10,19,40,35,30,17,13,199,0,0,0,0,0,0,0,0,0,4,13,3,6,6,4,0,0,4,3,43,35,28,30,19,38,38,8,20,21,236,13,20,14,11,6,4,0,0,0,63,4,3,3,4,0,0,0,0,0,22
306021155,0,8,7,10,9,3,0,0,0,31,167,84,123,108,123,82,39,20,7,757,0,0,0,0,0,0,0,0,0,0,5,10,4,6,9,6,0,0,0,42,0,0,3,0,0,0,0,0,0,12,226,158,144,154,130,76,44,18,3,957,0,3,0,0,0,0,0,0,0,7,3,0,3,0,3,0,0,0,0,17,21,0,9,7,6,3,0,0,0,50,3,4,0,3,3,3,0,0,0,20,12,7,3,6,6,4,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,37,15,14,12,12,6,3,0,0,96,31,13,19,15,44,28,7,9,0,182,4,0,5,0,0,0,4,0,0,15,7,4,3,3,3,0,0,0,0,21,57,33,29,34,47,26,12,8,0,248,22,7,13,3,10,3,0,0,0,64,0,0,0,0,3,0,0,0,0,9
306021156,10,3,23,24,13,7,3,0,0,93,212,117,149,241,246,194,150,103,37,1449,0,0,0,0,0,0,0,0,0,0,9,3,8,10,13,10,4,4,3,62,0,0,0,0,0,4,0,0,0,3,403,245,249,330,308,220,102,111,25,1999,9,0,4,6,4,0,0,0,0,28,4,8,3,9,10,8,6,0,0,47,11,3,6,10,6,3,3,0,0,48,21,4,13,5,0,0,0,0,0,39,19,13,12,22,13,16,12,3,0,102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,25,16,17,10,13,7,4,0,0,99,18,16,29,46,72,67,41,33,33,364,0,3,3,0,8,0,0,0,0,13,9,3,5,0,3,0,0,0,0,18,76,38,50,66,64,63,32,34,10,447,37,30,29,31,16,12,3,3,0,159,0,0,0,3,0,0,0,0,0,5
306021157,21,16,14,12,11,3,5,0,0,74,103,78,90,112,99,97,49,34,15,683,0,0,0,0,0,0,0,0,0,0,11,17,0,9,8,0,0,0,0,50,0,0,3,0,0,0,0,0,0,0,155,177,147,118,164,117,68,50,18,1012,0,0,0,0,0,0,0,0,0,8,4,6,0,3,4,3,6,0,0,25,8,6,0,8,4,0,0,0,0,22,7,4,3,0,4,3,0,0,0,18,0,8,5,3,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,0,0,11,25,25,23,9,14,0,7,0,0,102,16,7,16,25,30,33,9,15,5,172,5,0,8,0,0,0,0,0,0,13,5,3,5,0,5,0,4,0,0,21,16,18,15,16,36,20,10,8,7,151,18,21,7,8,7,6,4,0,0,71,0,0,0,0,0,0,0,0,0,3
306031158,0,0,4,8,11,0,0,0,0,23,96,55,62,90,139,114,81,44,10,685,0,0,0,0,0,0,0,0,0,0,10,0,0,8,11,6,0,0,0,36,0,0,0,3,0,0,3,0,0,12,334,136,135,208,201,161,143,93,19,1427,0,0,0,0,0,3,0,0,0,3,10,0,3,0,3,4,3,4,0,26,3,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,3,3,9,5,7,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,21,11,12,18,17,6,3,5,0,95,15,8,15,48,57,41,32,21,5,239,0,0,0,0,3,4,0,0,0,7,0,0,3,0,5,4,0,0,0,8,21,14,12,17,31,25,10,6,0,142,34,10,12,15,14,0,5,3,0,88,0,0,0,0,0,0,0,0,0,0
306031159,34,12,10,20,11,0,3,3,0,101,277,151,156,239,266,256,135,111,33,1613,0,0,0,0,0,0,0,0,0,0,29,13,6,15,12,11,7,3,0,93,3,5,0,6,3,0,0,0,0,10,598,338,250,412,430,325,327,237,62,2980,0,0,0,0,0,0,0,0,0,3,22,5,12,20,15,12,18,19,3,124,26,9,4,17,12,5,5,3,3,86,0,3,0,0,0,0,0,0,0,7,0,0,6,10,9,3,6,0,3,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,105,45,44,47,40,36,13,3,0,336,25,26,29,39,55,55,45,31,6,314,6,0,0,3,0,0,6,0,0,21,4,8,3,5,8,7,5,4,0,51,89,71,53,72,78,90,60,43,13,564,36,24,18,15,24,23,10,7,0,160,0,3,4,0,0,0,3,0,0,7
306031160,3,3,3,9,12,0,0,0,0,32,215,111,110,206,235,217,154,76,14,1342,0,0,0,0,0,0,0,0,0,0,14,12,7,14,14,5,4,3,0,65,0,0,0,0,0,0,4,0,0,3,544,354,251,397,510,313,277,167,33,2847,0,0,0,0,0,0,0,0,0,0,21,10,3,25,17,3,16,11,0,94,7,0,4,8,0,3,3,0,0,34,17,0,3,6,0,5,0,0,0,29,12,8,6,16,13,3,14,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,15,18,7,5,9,13,8,0,3,0,74,23,5,11,34,52,57,35,15,0,231,3,0,0,0,3,0,0,0,0,13,7,0,3,5,3,0,0,0,0,17,95,47,42,75,92,65,48,14,0,477,36,6,13,17,22,13,8,3,0,116,0,0,0,0,3,0,0,0,0,8
306031161,7,10,3,12,18,4,3,0,0,61,270,155,163,262,319,340,185,92,38,1833,0,0,0,0,0,0,0,0,0,0,23,11,9,11,16,6,8,6,0,88,3,0,0,0,0,0,0,0,0,5,627,308,334,390,426,358,227,131,44,2854,0,0,0,0,0,0,0,0,0,6,3,0,6,16,6,11,9,10,0,66,27,15,25,8,20,10,13,4,0,123,0,0,0,4,0,0,0,0,0,11,14,16,9,19,27,22,18,9,0,138,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,9,80,30,34,37,41,20,5,5,0,256,26,7,16,45,73,65,35,22,7,299,3,3,3,3,8,3,5,0,0,30,8,3,0,3,11,3,0,0,0,29,119,68,62,109,133,112,73,34,19,726,24,8,12,22,8,15,14,0,0,106,0,0,0,0,0,0,0,0,0,0
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
