SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
702041063,0,0,0,0,3,3,0,0,6,6,12,3,3,0,0,35,0,0,0,0,9,6,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,14,0,0,0,0,3,6,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,0,18,4,0,3,5,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,11,12,4,32,22,6,16,19,13,13,5,3,0,17,167,0,0,0,0,5,3,5,7,15,0,3,0,0,0,3,45,0,0,0,0,21,13,13,11
702041064,0,0,0,0,0,0,0,0,5,22,29,25,37,11,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,5,11,0,0,38,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,13,0,0,0,0,0,0,0,0,5,11,0,12,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,0,0,3,0,0,19,46,45,41,53,19,31,259,0,0,0,0,0,0,0,0,7,10,25,34,43,24,27,167,0,0,0,0,0,0,0,0
702051065,0,0,0,0,0,0,0,0,5,7,6,3,0,0,0,20,0,0,4,0,3,0,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,3,3,0,3,0,0,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,14,0,3,13,3,27,3,7,5,13,9,8,3,0,0,16,96,0,0,0,0,0,0,0,0,8,3,0,0,0,0,3,18,0,3,0,0,3,7,0,0
702051066,0,0,0,0,0,0,0,0,5,5,5,5,0,0,3,24,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,13,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,5,0,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,0,7,3,44,24,3,5,15,10,5,4,0,0,20,138,0,0,0,0,0,0,0,4,0,0,6,4,0,0,8,18,0,0,0,0,13,17,6,7
702051067,0,0,0,0,0,8,0,3,68,93,66,24,8,7,3,270,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,11,31,19,8,3,7,3,3,78,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,23,0,0,0,0,3,3,3,8,13,4,0,5,0,0,3,43,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,13,0,10,0,0,19,14,4,6,13,3,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,7,4,3,29,35,12,32,140,120,79,31,19,4,102,609,0,0,0,0,0,3,0,5,44,76,73,40,12,6,26,289,0,0,0,0,0,4,0,0
702051068,0,0,0,0,0,5,0,0,11,11,3,0,0,3,0,47,0,0,0,0,6,4,0,3,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,3,3,0,3,0,0,0,0,0,0,21,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,8,0,0,3,0,29,11,4,6,24,13,8,0,3,3,7,130,0,0,0,0,3,11,0,3,11,8,3,0,0,0,0,45,0,0,0,0,18,7,3,8
797979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,0,0,0,0,0,0,0,0,6,8,12,10,16,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,3,3,3,6,0,0,25,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,12,0,0,0,0,0,0,0,0,5,6,5,3,3,0,3,30,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,5,9,21,12,5,3,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0,0,3,9,6,16,51,32,32,30,32,12,31,254,0,0,0,0,0,0,0,0,3,3,3,29,27,29,8,107,0,0,0,0,0,3,0,0
801011002,0,0,0,0,0,0,0,0,15,28,26,21,19,3,0,121,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,18,5,4,4,3,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,3,0,0,7,10,14,5,0,8,0,0,0,42,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,15,3,0,3,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,3,3,16,15,6,22,64,43,38,30,25,3,11,293,0,0,0,0,0,0,0,0,0,3,6,3,0,0,3,23,0,0,0,0,0,0,0,0
801011003,0,0,0,0,0,0,0,0,11,16,32,19,44,16,0,143,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,3,0,9,14,10,3,3,3,0,43,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,3,8,5,3,10,4,0,0,31,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,6,0,6,6,16,3,4,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,3,3,0,0,7,9,3,7,40,53,54,40,56,24,28,325,0,0,0,0,0,0,0,0,0,4,12,20,16,20,6,77,0,0,0,0,0,0,0,0
801011004,0,0,0,0,0,0,0,0,18,17,19,12,6,0,0,70,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,21,9,4,3,0,0,0,43,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,14,0,0,0,0,0,3,3,5,13,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,8,9,5,0,0,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,4,3,0,4,22,21,20,14,64,28,29,14,5,0,15,245,0,0,0,0,0,0,0,0,15,22,18,10,8,4,9,80,0,0,0,0,0,3,0,0
801011005,0,0,0,0,0,0,0,0,8,10,22,32,18,3,0,104,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,16,0,0,0,0,0,0,0,3,5,7,9,9,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,7,9,14,3,5,0,0,0,40,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,7,12,18,9,4,3,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,3,0,11,22,8,23,66,40,37,54,26,9,27,329,0,0,0,0,0,0,0,0,0,9,5,16,7,7,7,54,0,0,0,0,0,0,0,0
801011006,0,0,0,0,0,3,0,0,30,63,96,40,17,3,0,249,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,15,0,0,0,0,0,0,0,3,15,15,11,5,7,0,0,61,0,0,0,0,0,0,0,0,3,12,5,0,0,0,0,17,0,0,0,0,0,0,3,6,22,6,3,3,0,0,0,50,0,3,0,0,0,0,3,0,3,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,4,3,0,35,17,6,9,19,0,0,0,0,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,3,3,3,39,23,15,24,99,103,121,59,20,4,38,547,0,0,0,0,0,3,0,0,30,41,89,53,35,8,21,269,0,0,0,0,0,3,0,0
801011007,0,0,0,0,0,0,0,0,20,29,49,33,16,8,0,168,0,0,0,0,0,0,0,0,6,0,3,6,0,0,0,14,0,0,0,0,0,0,0,0,14,16,11,10,10,8,0,61,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,12,0,0,0,0,0,3,4,3,19,8,8,4,5,0,0,55,0,0,0,0,0,3,0,6,8,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,19,9,19,12,21,3,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3,3,0,4,19,20,26,22,101,65,71,58,33,10,39,486,0,0,0,0,0,0,0,4,16,24,49,41,45,25,25,217,0,0,0,0,0,0,0,0
801011008,0,0,0,0,0,0,0,3,21,36,29,26,13,4,0,129,0,0,0,0,0,8,0,0,5,8,0,0,0,0,0,22,0,0,0,0,0,0,3,5,16,5,5,4,3,0,0,47,0,0,0,0,0,0,0,0,9,3,8,0,0,0,0,16,0,0,0,0,0,3,3,4,12,7,8,3,0,0,0,35,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,3,0,0,27,14,5,7,26,6,0,4,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,6,0,4,25,29,14,18,99,66,50,34,26,3,24,401,0,0,0,0,3,0,0,0,22,26,39,45,36,20,19,204,0,0,0,0,0,3,0,3
801011009,0,0,0,0,0,0,0,0,14,23,29,15,15,8,0,106,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,19,0,0,0,0,0,0,3,0,6,10,7,3,3,0,0,36,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,15,0,0,0,0,0,3,6,3,6,8,4,11,7,0,0,45,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,18,4,8,9,3,4,0,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,9,0,0,19,19,14,17,55,55,55,34,34,8,23,337,0,0,0,0,0,0,0,0,13,22,34,24,31,13,14,158,0,0,0,0,0,0,0,0
801011010,0,0,0,0,0,0,0,0,10,15,14,16,9,4,3,73,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,5,0,6,6,3,0,0,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,4,3,3,5,3,3,0,0,0,25,0,0,0,0,0,0,3,0,8,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,8,12,0,0,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,0,0,0,7,9,9,11,43,35,31,39,20,5,9,223,0,0,0,0,0,0,0,0,3,8,12,10,31,16,9,89,0,0,0,0,0,0,0,3
801011011,0,0,0,0,0,0,0,0,13,18,22,16,12,8,0,104,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,9,10,3,3,3,0,42,0,0,0,0,0,0,0,0,4,7,8,3,3,0,0,19,0,0,0,0,0,0,3,3,14,10,3,3,0,0,0,31,0,0,0,0,0,4,0,3,0,3,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,15,11,8,3,22,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0,0,13,23,15,13,73,42,42,30,24,11,30,318,0,0,0,0,0,0,0,0,11,15,28,34,26,14,17,146,0,0,0,0,0,0,0,0
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,0,0,0,0,0,0,0,0,8,7,14,16,13,12,0,78,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,12,0,0,0,0,0,0,0,0,6,6,7,3,9,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,6,3,4,7,8,0,0,36,0,0,0,0,0,0,0,3,9,0,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,8,19,4,8,40,18,3,8,0,0,0,116,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,24,0,0,0,0,14,21,5,18,76,41,37,44,38,19,21,339,0,0,0,0,0,0,0,0,3,6,8,15,32,28,9,108,0,0,0,0,0,0,0,0
801011014,0,0,0,0,0,0,0,0,10,12,21,21,4,3,0,75,0,0,0,0,0,0,0,5,4,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,11,14,6,0,4,0,0,42,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,14,0,0,0,0,0,3,5,0,12,10,7,0,0,0,0,34,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,3,0,24,25,6,3,19,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,4,3,0,27,32,9,9,62,45,49,28,13,3,27,311,0,0,0,0,0,0,0,0,6,18,21,22,15,5,5,102,0,0,0,0,0,0,0,0
801011015,0,0,0,0,0,0,0,0,32,44,42,16,18,0,4,156,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,13,0,0,0,0,0,0,3,0,22,29,7,3,5,0,0,73,0,0,0,0,0,0,0,0,0,3,5,5,3,0,0,18,0,0,0,0,0,4,0,9,14,20,6,5,0,0,0,54,0,0,0,0,0,3,0,4,10,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,23,31,10,15,28,3,3,0,0,0,0,122,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,25,0,0,0,4,23,46,20,23,122,106,69,26,30,4,26,502,0,0,0,0,0,0,0,0,15,27,27,18,10,4,6,110,0,0,0,0,0,3,0,0
801011016,0,0,0,0,0,0,0,3,20,26,55,35,37,4,0,186,0,0,0,0,0,3,0,0,10,0,6,3,0,0,3,29,0,0,0,0,0,0,0,3,22,16,17,8,13,0,0,79,0,0,0,0,0,0,0,0,3,3,13,3,3,0,0,25,0,0,0,0,0,5,5,6,23,13,9,3,0,0,0,64,0,0,0,0,0,0,7,3,4,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,3,37,30,12,12,38,14,5,0,0,0,3,171,0,0,0,0,0,0,0,0,3,0,0,0,0,0,34,43,7,12,0,5,43,40,26,30,123,81,100,56,55,12,43,624,0,0,0,0,0,0,0,0,14,30,58,72,61,35,34,312,0,0,0,0,0,0,0,0
801011017,0,0,0,0,0,0,0,0,19,24,39,15,17,4,0,126,0,0,0,0,0,0,0,3,3,0,4,4,3,0,0,17,0,0,0,0,0,3,0,0,13,5,4,3,4,0,0,42,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,15,0,0,0,0,0,3,5,0,14,6,5,4,0,0,0,42,0,0,0,0,0,4,0,4,11,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,12,17,11,7,21,4,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4,4,0,3,17,23,22,16,94,53,59,30,28,3,26,378,0,0,0,0,0,0,0,0,14,23,31,29,19,11,12,125,0,0,0,0,0,0,0,0
801011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
