SA2_MAINCODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
402031038,0,0,0,2476,2685,1225,947,316,145,7794,1444,1943,1085,917,332,128,5845,509,391,177,139,37,10,1267,28,56,30,24,13,3,164,542,447,212,165,52,14,1429,306,175,120,58,5,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,175,120,64,5,0,675,34,15,0,0,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,37,11,0,0,0,0,50,6,15,7,3,4,0,36,2334,2591,1417,1146,390,149,8031
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,0,0,0,1362,2112,887,792,307,148,5606,1116,1862,817,800,275,166,5043,160,94,15,9,4,3,284,38,32,10,11,3,3,91,198,124,22,17,7,4,372,135,29,10,7,0,3,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,29,10,7,0,3,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,18,6,5,0,0,0,0,18,7,4,0,3,0,0,12,1468,2024,857,830,281,168,5627
402041041,0,0,0,1224,1783,926,885,352,148,5322,1020,1624,885,829,330,179,4864,228,94,25,23,7,0,376,16,6,7,9,3,0,40,244,100,34,27,10,3,412,23,13,9,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,9,7,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,6,1294,1736,929,863,338,189,5343
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,0,0,0,1109,1669,978,903,418,258,5333,848,1541,1021,957,435,330,5128,223,162,34,27,3,6,452,12,10,10,3,0,0,29,234,174,36,31,8,8,487,106,25,0,3,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108,27,0,3,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,1182,1740,1064,994,439,339,5758
402041044,0,0,4,1060,1578,1038,1031,450,255,5419,888,1513,1048,976,428,340,5185,99,56,23,7,0,3,192,10,0,5,0,0,0,17,106,60,25,9,3,3,206,30,13,12,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,12,3,0,0,60,71,44,3,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,44,3,0,0,0,115,4,0,0,0,0,0,8,1098,1628,1087,994,432,340,5574
402041046,0,0,0,2021,2080,961,692,334,217,6299,1126,1520,834,652,343,297,4772,578,294,112,60,14,16,1070,22,19,14,7,0,0,72,595,319,130,68,17,16,1143,331,153,82,44,10,3,629,13,3,3,0,3,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,5,343,163,88,48,14,3,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,11,2067,1998,1049,764,381,316,6574
402041047,0,0,3,1557,2293,1090,991,388,167,6483,1222,2012,979,912,394,205,5723,271,157,43,11,10,0,498,25,15,13,3,0,0,53,296,172,57,18,10,0,554,137,88,18,10,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,88,18,10,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,3,0,0,33,7,21,0,3,0,0,33,4,4,0,0,0,0,13,1671,2296,1056,942,407,206,6580
402041048,0,0,7,1364,1708,1004,866,378,212,5528,920,1424,965,814,384,265,4772,420,278,128,75,30,14,950,19,26,20,8,3,0,69,436,305,149,83,37,14,1024,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,1362,1735,1113,898,419,282,5816
402041171,0,0,0,758,1356,754,658,242,84,3849,345,866,578,639,262,120,2802,44,57,31,19,6,0,155,211,381,244,149,33,22,1039,253,437,276,170,41,22,1196,3,4,3,3,0,0,15,157,136,56,19,8,0,373,147,117,32,12,0,0,315,0,0,0,0,0,0,0,301,257,94,37,10,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,3,4,3,0,0,0,10,903,1568,945,838,313,138,4703
402041172,0,0,0,780,941,445,415,171,108,2858,598,818,439,370,156,112,2495,177,97,46,24,7,3,342,8,4,0,10,0,0,23,183,99,42,28,4,4,367,29,15,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,816,936,485,402,161,118,2911
402051049,0,0,4,717,1185,554,692,259,60,3464,553,1098,577,700,242,75,3238,173,196,9,0,0,0,383,57,50,30,20,0,3,159,237,247,42,16,0,3,542,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,792,1349,622,715,242,74,3797
402051050,0,0,0,578,1054,534,767,232,75,3240,592,1046,521,668,241,65,3134,47,17,3,0,0,0,67,14,3,3,3,0,0,23,57,24,13,3,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,1068,531,670,241,72,3230
402051051,0,0,3,610,1449,630,711,262,75,3737,590,1336,612,680,264,97,3588,40,36,6,5,4,0,95,6,12,12,6,0,0,41,46,48,18,15,9,0,134,6,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,649,1406,638,691,268,97,3747
402051052,0,0,0,2028,2298,947,786,250,117,6422,1312,1799,847,716,288,132,5088,552,320,60,37,3,6,976,36,34,12,12,3,0,98,589,358,72,49,8,7,1079,173,85,30,9,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,85,30,9,3,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,10,0,0,26,2081,2248,951,783,300,139,6492
402051053,0,0,0,1391,2554,1307,1288,400,133,7067,1103,2394,1172,1229,381,154,6431,292,111,39,9,4,0,460,38,53,21,7,0,0,121,330,164,60,21,4,0,584,28,14,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,3,0,0,0,44,0,3,8,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,4,0,4,11,0,3,0,0,0,0,5,1461,2582,1241,1256,383,155,7075
402051054,0,0,0,1003,2303,1049,1082,338,101,5867,1047,2134,1027,1040,360,116,5721,58,40,13,4,4,0,119,0,0,3,0,0,0,5,61,43,16,4,4,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1108,2177,1047,1041,361,115,5856
402051055,0,0,0,1221,1781,716,716,264,81,4774,920,1639,687,657,242,78,4219,95,70,31,22,0,3,216,6,0,0,3,0,0,15,100,77,29,22,0,3,228,257,107,34,13,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,261,108,34,13,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,7,0,6,6,0,0,0,11,1280,1824,760,691,241,80,4880
403011056,0,0,3,1784,1990,745,661,249,53,5486,799,1329,575,677,235,53,3664,621,412,76,29,3,0,1144,85,119,63,34,6,0,312,709,529,144,57,14,0,1457,185,110,24,3,0,0,316,31,36,4,3,0,0,74,5,8,0,0,0,0,15,0,0,0,0,0,0,4,224,153,25,3,0,0,407,6,4,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,9,9,4,0,0,0,0,19,9,12,0,4,0,0,28,1746,2026,741,746,251,57,5567
403011057,0,0,7,3388,3092,975,845,306,66,8670,710,1355,578,693,249,62,3653,933,677,167,78,16,0,1874,202,315,86,59,14,3,687,1137,991,253,143,31,3,2558,718,256,50,23,3,0,1051,305,201,31,16,0,0,559,355,277,62,22,4,0,716,0,0,0,0,0,0,3,1380,731,146,60,8,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,20,10,6,0,0,0,0,20,23,10,5,5,0,0,39,3259,3101,985,899,288,70,8598
403021058,0,0,0,2181,1852,781,600,211,72,5695,767,1020,525,535,184,71,3101,499,337,158,97,23,11,1133,46,62,35,23,7,7,189,545,400,200,122,36,15,1323,771,357,137,46,14,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,357,137,46,14,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,3,0,0,0,0,6,9,9,6,3,0,0,29,2102,1785,863,710,226,93,5780
403021059,0,0,0,700,1589,838,890,276,96,4387,658,1606,809,870,248,107,4300,99,55,16,3,0,0,180,10,12,8,4,0,0,38,113,68,25,14,3,0,220,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,775,1679,837,883,254,107,4524
403021060,0,0,0,773,1380,572,552,191,55,3527,629,1274,573,579,164,70,3282,99,72,10,5,4,0,192,8,10,3,5,0,0,27,107,78,14,10,3,3,225,19,13,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,756,1366,593,590,171,70,3547
403021061,0,0,0,2099,2063,871,652,240,110,6034,945,1327,614,549,219,81,3737,906,493,209,91,27,10,1740,183,224,116,64,15,12,614,1091,720,321,158,40,25,2355,60,38,18,16,8,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,38,21,16,8,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,4,6,7,3,0,22,2110,2091,966,727,266,104,6269
403021062,0,0,0,2127,1927,794,662,203,70,5787,894,1156,601,602,193,65,3509,653,527,160,99,19,10,1456,101,146,96,50,8,0,406,754,671,248,149,29,9,1865,428,170,54,22,8,3,686,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,427,170,57,22,8,3,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,3,11,5,0,0,0,0,21,2089,2009,910,779,226,81,6088
403021063,0,0,0,503,1032,730,693,257,81,3286,541,1067,721,761,246,80,3417,12,3,8,7,0,0,29,0,4,3,0,0,0,8,16,12,4,7,0,0,38,11,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,1090,728,764,245,80,3472
403021064,0,0,0,1943,2101,816,608,183,68,5731,939,1269,572,533,156,60,3529,836,587,233,129,32,14,1832,150,206,140,89,14,7,598,982,791,372,219,47,26,2432,125,46,31,6,3,7,217,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,48,32,6,3,7,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,3,5,9,9,5,0,0,32,2057,2128,982,758,203,91,6219
403031065,0,0,0,314,617,273,295,110,25,1641,248,578,281,308,105,27,1549,44,6,8,0,0,0,59,17,3,0,0,0,0,18,62,10,8,0,0,0,78,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,312,595,286,311,106,27,1641
403031066,0,0,0,567,948,446,404,136,51,2546,425,834,385,397,151,63,2252,89,59,18,11,3,0,185,31,28,11,13,3,3,92,121,89,33,23,10,5,280,26,14,9,10,12,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,9,10,12,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,567,943,425,430,171,70,2611
403031067,0,0,0,875,1554,650,797,270,75,4220,686,1406,628,911,279,73,3989,62,44,14,7,6,0,134,0,11,0,4,0,0,12,68,50,14,12,6,0,148,159,64,12,3,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,64,12,3,0,0,240,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,9,3,3,0,0,0,0,8,914,1531,656,928,290,76,4383
403031068,0,0,0,1583,1730,915,1093,341,94,5753,717,1239,800,1031,349,89,4218,153,149,79,88,25,0,496,9,8,4,13,0,0,32,156,159,84,96,23,0,521,587,249,67,30,5,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,593,250,67,30,8,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,13,3,3,6,0,0,0,15,4,0,3,0,0,0,15,1478,1652,957,1156,378,87,5716
403031069,0,0,0,1607,1976,867,1013,378,116,5958,702,1364,646,953,343,97,4113,257,279,81,82,30,5,743,24,46,30,20,8,0,127,287,323,113,97,37,8,868,474,231,66,37,8,4,813,34,3,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,240,70,39,8,4,865,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,0,0,14,0,3,3,4,0,0,15,10,9,0,0,0,0,20,1505,1940,838,1102,391,104,5881
403031070,0,0,0,895,1184,494,414,142,68,3202,590,911,363,359,158,73,2447,189,116,66,46,13,3,431,9,21,6,4,0,0,41,204,132,67,46,13,3,467,65,39,12,6,3,0,123,9,13,17,12,8,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,49,28,24,13,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,3,3,0,0,35,879,1115,455,437,185,76,3142
403041071,0,0,0,732,1407,773,937,268,99,4220,659,1373,778,820,268,89,3988,116,75,8,3,0,0,200,0,3,0,0,0,0,3,116,80,8,3,0,0,202,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,774,1449,789,825,268,94,4197
403041072,0,0,0,1254,1932,843,798,339,137,5303,1212,1694,870,829,362,138,5111,110,70,25,8,4,3,223,19,23,9,5,4,0,59,126,92,32,13,3,3,280,74,58,4,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,58,4,0,0,0,134,24,5,0,0,0,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,11,3,0,0,0,34,22,12,4,3,0,0,45,1461,1866,915,849,373,146,5606
403041073,0,0,0,1153,1203,520,407,161,86,3529,749,1002,522,372,164,74,2878,375,171,29,13,8,4,611,22,37,19,14,3,0,89,396,208,50,29,12,4,701,36,22,3,0,0,0,57,27,7,3,0,0,0,38,15,0,0,0,0,0,16,0,0,0,0,0,0,0,75,30,5,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1226,1246,573,402,175,83,3700
403041074,0,0,0,1252,1483,584,447,159,85,4013,898,1254,531,413,172,65,3336,289,127,24,9,0,0,450,30,57,36,15,5,0,146,327,177,53,27,7,0,598,97,34,3,0,3,0,134,0,0,0,0,0,0,0,15,14,0,0,0,0,35,0,0,0,0,0,0,0,111,47,4,3,3,0,173,10,6,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,3,11,6,0,0,0,0,18,0,8,3,0,0,0,11,1344,1493,596,444,185,65,4130
403041075,0,0,0,147,342,150,189,73,27,935,122,340,167,169,70,28,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,3,129,343,171,169,71,28,908
403041076,0,0,8,190,529,293,347,103,28,1492,170,554,269,321,119,32,1460,3,3,0,3,3,0,9,0,0,0,0,0,0,0,3,3,3,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,558,272,326,118,32,1473
403041077,0,0,0,526,1350,670,741,290,77,3644,458,1308,627,708,262,93,3459,23,25,3,3,3,0,56,10,14,18,3,0,0,46,30,37,20,7,5,3,105,5,9,6,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,3,0,0,19,51,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,56,0,0,0,0,0,0,3,552,1364,657,718,269,93,3647
403041078,0,0,9,500,783,396,421,139,62,2292,421,811,357,379,144,44,2155,52,39,7,3,0,0,99,0,3,0,0,0,0,8,51,45,10,3,0,0,106,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,0,3,472,855,369,384,145,46,2271
403041079,0,0,0,835,1043,464,376,148,89,2959,642,973,473,350,133,66,2626,165,67,21,10,7,4,264,9,6,4,3,0,0,23,174,66,25,10,3,4,286,68,10,3,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,10,7,4,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,1050,503,362,139,69,2994
403041080,0,0,0,1095,1905,868,914,290,87,5158,848,1719,787,901,258,86,4594,313,193,10,3,0,0,519,19,23,7,0,3,0,52,329,214,14,9,4,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,1191,1937,796,905,264,86,5179
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,8
403041083,0,0,0,467,815,289,389,128,37,2130,449,835,288,372,137,36,2106,27,28,0,0,0,0,55,0,0,0,0,0,0,0,27,28,0,0,0,0,55,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,4,0,0,0,0,17,8,14,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,14,0,0,0,0,21,0,4,0,5,0,0,11,494,888,291,374,137,37,2214
403041084,0,0,4,1512,1947,883,708,243,109,5403,1076,1634,836,667,226,108,4544,533,246,60,16,3,0,854,18,7,6,0,0,0,34,550,252,67,16,3,0,889,14,7,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1649,1890,903,677,232,110,5465
