SA2_MAINCODE_2016,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650m,C06_PI_S_R_NS,C06_PI_S_R_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650m,C11_Ne_Ni_inc_R_NS,C11_N_inc_R_Tot,C11_1_149_R0_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650m,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R0_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650m,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R0_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650m,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R0_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650m,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R0_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650m,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649
507041184,4,10,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,5,11,3,8,52,41,5,3,0,12,156,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,0,0,0,0,7,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,5,12,3,5,0,28,0,0,0,0,0,0,0,4,10,5,0,0,26,0,0,0,0,0,0,0,4,20,7
507051185,8,3,0,0,0,0,0,29,0,0,0,0,0,3,3,0,0,0,0,0,5,32,0,20,37,18,106,41,7,0,0,0,0,262,3,0,0,0,0,0,5,7,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,5,0,0,0,4,13,3,0,0,3,0,0,3,6,0,0,0,0,24,5,0,3,0,0,4,3,13,3,0,0,0,40,4,0,0,0,0,0,3,3,3,0,0,0,13,5,0,0,3,3,3,15,28,0,0,0,0,57,3,0,0,3,3,5,17,26,0,0,0,0,56,3,0,0,0,9,4,18,52,3,3,3,3,94,3,0,0,0,8,9,13,61,6,0,0,0,96,0,3,0,4,11,3,30,89,6,0,0,0,151,3,0,0,0,3,4,17,103,18,0,0,0,140,3,0,0,0,0,3,10,69,16,3
507051186,0,0,0,0,0,0,5,65,6,3,0,19,3,0,0,0,0,0,0,8,38,73,37,179,435,66,21,6,0,0,0,6,23,837,0,0,0,0,0,0,7,0,0,0,0,0,14,0,9,0,6,0,3,0,0,0,0,0,0,16,4,8,3,0,3,9,13,0,0,0,0,0,41,16,12,10,3,9,14,15,3,0,0,0,3,70,0,4,11,8,11,28,27,0,0,0,0,0,86,3,0,18,8,6,10,4,0,0,0,0,0,46,0,0,7,10,8,23,23,0,0,0,0,7,81,0,0,3,3,7,25,38,3,0,0,0,3,81,3,0,3,5,10,23,35,3,0,0,0,0,72,0,0,3,0,6,22,43,0,0,0,0,0,71,4,0,3,3,3,14,46,6,0,0,0,0,76,0,0,0,0,3,10,26,8,0,0,0,0,49,0,3,0,0,0,9,24,8,0,0
507051187,42,3,0,0,0,0,3,139,0,0,0,3,0,0,0,0,0,0,0,4,9,35,21,75,267,272,278,20,3,0,0,4,20,992,0,0,0,0,0,0,3,3,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,3,3,9,0,0,0,0,26,5,7,11,7,0,6,8,8,0,0,0,0,46,0,3,3,3,0,0,35,14,0,0,0,0,52,0,0,3,0,0,3,10,3,0,0,0,0,31,0,0,7,6,4,11,31,14,0,0,0,3,80,3,0,0,4,0,4,42,18,0,0,0,4,80,0,0,5,3,8,6,51,25,0,0,0,0,109,0,0,0,3,3,11,51,35,0,0,0,0,104,3,0,3,0,12,8,79,53,0,0,0,3,169,0,0,0,0,11,8,25,40,4,0,0,0,92,0,0,0,0,3,5,34,43,5,0
507051188,16,8,0,0,0,0,7,139,9,4,29,7,7,3,0,0,0,0,0,13,70,175,79,648,591,128,111,38,9,9,3,9,59,1851,3,0,0,3,0,3,10,7,0,0,0,3,29,7,3,4,10,0,0,0,3,0,0,0,3,26,15,13,15,25,14,24,11,4,3,0,4,3,129,27,49,34,51,30,30,16,4,0,0,3,13,254,11,14,30,35,44,62,36,6,0,0,3,0,240,4,3,22,14,9,15,15,4,0,0,0,0,89,11,5,11,21,17,51,60,14,0,0,0,3,198,8,0,10,25,20,55,55,20,3,0,0,0,189,8,0,3,14,18,42,57,19,3,0,3,3,173,4,0,3,16,21,41,50,22,3,0,0,3,165,3,0,0,14,27,43,81,70,7,3,6,5,249,3,0,0,6,11,18,36,46,3,4,0,0,125,4,0,4,5,10,15,18,40,15,5
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,7,4,0,0,0,0,0,79,3,0,12,12,0,3,0,3,0,0,0,6,41,79,42,338,397,122,75,16,9,3,0,3,28,1116,3,0,0,0,3,4,3,0,0,0,0,0,15,9,0,0,0,7,3,0,0,0,0,0,3,22,14,10,7,14,6,14,15,4,0,0,0,4,92,6,24,13,11,12,26,13,3,0,0,0,0,109,3,0,10,23,27,29,34,4,0,0,0,0,132,3,0,0,10,8,14,16,0,0,0,0,0,53,4,0,9,21,23,22,32,7,0,0,0,3,127,6,0,5,11,11,27,26,10,0,0,0,0,105,3,0,4,8,16,27,46,19,0,0,0,0,120,3,0,0,3,9,17,27,15,0,0,0,3,79,8,0,0,5,9,21,59,42,6,0,0,3,159,0,0,0,0,3,11,29,27,0,0,0,0,75,0,0,0,0,9,6,26,15,4,0
507051191,29,5,0,0,0,0,3,76,0,0,3,4,0,3,4,0,0,0,0,0,15,26,4,47,154,80,219,64,0,3,0,3,11,613,0,0,0,0,0,0,5,6,0,0,0,0,9,3,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,8,0,3,0,0,0,0,15,0,0,0,3,9,4,6,3,0,0,0,0,30,0,0,0,3,3,9,19,4,0,0,0,0,50,0,0,0,3,0,3,11,3,0,0,0,0,28,0,0,3,4,5,12,33,18,0,0,0,0,76,0,0,3,0,3,12,30,27,0,0,0,3,84,0,0,0,4,4,15,32,37,3,0,0,0,94,0,0,0,0,3,10,25,33,3,3,0,0,81,0,0,0,4,12,16,41,82,16,3,0,0,174,0,0,3,0,3,3,27,57,10,3,0,0,103,0,0,0,0,3,3,38,63,9,3
507051192,20,4,0,0,0,3,0,111,0,0,0,12,0,0,0,0,0,0,0,0,21,58,32,121,473,126,106,13,0,0,0,10,20,962,0,0,0,4,0,5,10,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,8,4,4,12,3,0,4,6,0,0,0,0,0,37,3,14,3,4,5,8,15,3,0,0,0,4,62,8,7,11,4,6,13,32,3,0,0,0,0,85,0,0,14,10,0,10,7,3,0,0,0,0,40,0,3,13,5,11,12,55,15,0,0,0,0,109,3,0,5,10,3,15,30,12,0,0,0,3,77,3,0,3,11,5,32,56,15,0,0,0,3,131,3,0,3,7,5,8,39,16,0,0,0,3,85,0,0,0,4,7,17,75,24,0,0,3,3,135,0,0,0,0,5,9,43,25,0,0,0,0,89,0,0,0,0,3,7,24,10,0,0
507051193,6,0,0,0,0,0,0,80,4,0,4,12,0,0,0,0,0,0,0,3,32,71,41,141,578,214,78,7,0,0,0,10,27,1181,0,0,0,3,0,0,3,0,0,0,0,0,14,3,0,0,0,0,3,7,0,0,0,0,3,16,3,11,10,5,0,0,9,0,0,0,0,3,43,13,17,11,6,0,8,8,0,0,0,0,8,70,3,6,12,11,9,21,34,6,0,0,0,5,102,0,0,16,8,0,6,14,0,0,0,3,0,51,6,0,10,13,3,20,50,7,0,0,0,3,103,4,0,3,3,4,25,54,6,0,0,0,0,111,0,0,0,9,8,21,56,8,0,0,0,0,106,0,0,0,3,9,29,71,10,0,0,0,0,118,4,0,3,0,13,24,84,22,0,0,3,3,150,0,0,0,3,0,5,44,12,0,0,0,0,68,0,0,0,0,4,3,19,7,0,0
509011225,14,3,0,0,0,0,3,121,8,3,11,9,0,6,0,0,0,0,6,10,54,245,114,422,675,158,140,45,3,3,4,14,63,1890,3,0,3,0,3,3,3,0,0,0,0,4,24,12,5,3,3,0,5,0,0,0,0,0,7,33,19,13,25,25,7,8,6,0,0,0,0,7,111,39,43,68,25,11,23,18,3,0,0,0,16,248,9,22,39,38,27,42,41,4,0,0,3,14,241,3,6,27,16,9,11,8,0,0,0,0,0,84,9,13,26,31,23,48,36,12,0,0,0,0,208,4,3,21,14,22,61,62,12,0,0,0,0,208,13,4,15,17,23,65,49,12,0,0,0,6,204,4,0,5,11,13,50,58,20,3,0,3,5,172,9,0,8,13,13,41,77,18,0,0,0,0,187,7,0,0,10,4,16,37,14,3,0,0,3,94,9,0,0,5,3,4,21,17,0,0
509011226,0,0,0,0,0,0,3,24,4,0,0,0,0,0,0,0,0,0,0,0,7,82,28,54,30,6,3,6,0,0,0,4,16,227,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,0,0,0,0,0,0,0,15,9,0,3,0,3,0,0,0,0,0,0,0,10,5,0,8,5,0,3,3,0,0,0,0,0,24,3,0,0,3,0,0,0,0,0,0,0,0,11,7,0,8,3,0,0,0,0,0,0,0,0,26,8,0,3,3,0,3,3,0,0,0,0,5,29,6,0,5,4,3,5,4,0,0,0,0,0,28,4,0,0,0,3,0,3,3,0,0,0,4,20,3,0,3,0,3,0,4,3,0,0,0,3,28,4,0,4,0,4,0,0,3,0,0,0,0,14,0,0,0,3,0,0,0,3,0,0
509011227,8,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,17,16,53,101,32,57,13,0,0,0,0,6,297,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,5,8,5,4,0,3,0,0,0,0,0,0,29,3,0,6,3,4,6,5,3,0,0,0,0,35,0,0,0,4,0,8,3,0,0,0,0,0,16,3,0,4,6,0,11,9,0,0,0,0,0,36,3,0,0,0,5,3,18,3,0,0,0,0,40,0,0,0,4,0,12,16,4,0,0,0,0,37,4,0,0,4,0,3,10,3,0,0,0,0,27,3,0,0,3,3,12,11,15,0,0,0,0,48,0,0,0,0,0,5,6,5,0,0,0,0,17,0,0,0,3,0,0,8,5,0,0
509011228,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,7,11,86,40,129,186,34,7,0,0,0,0,0,23,510,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,9,3,3,4,8,0,4,3,3,0,0,0,0,30,11,14,11,11,5,5,3,0,0,0,0,3,64,4,3,11,15,15,19,7,0,0,0,0,0,79,3,0,8,3,3,6,5,0,0,0,0,0,27,8,4,8,13,12,18,10,0,0,0,3,0,75,11,3,3,8,11,18,6,4,0,0,0,0,62,3,0,5,6,7,13,18,0,0,0,0,0,58,7,0,0,6,5,9,4,0,0,0,0,0,32,7,0,3,7,8,6,16,0,0,0,3,3,51,3,0,3,3,3,3,4,6,0,0,0,0,30,0,0,0,0,0,4,4,3,0,0
509011229,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,7,177,47,64,15,0,5,3,0,0,3,7,30,341,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,0,0,0,0,0,0,0,0,0,9,12,3,3,9,0,3,0,0,0,0,0,0,30,9,3,3,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,14,5,0,0,0,0,0,0,0,5,34,13,3,11,6,0,0,0,0,0,0,0,7,40,14,0,3,3,3,0,0,0,0,0,0,0,25,10,4,10,3,0,0,0,0,0,0,0,3,28,19,0,12,4,3,3,0,0,0,0,0,0,42,9,3,8,0,0,0,0,0,0,0,0,0,16,7,0,0,3,0,0,0,0,0,0
509011230,0,0,0,0,0,0,4,27,10,0,3,0,0,0,0,0,0,0,0,6,22,120,75,180,43,17,6,0,0,0,0,5,23,471,0,0,3,3,0,0,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,0,0,0,0,13,7,5,11,8,3,0,0,0,0,0,0,0,30,7,11,14,3,3,0,0,0,0,0,0,0,51,8,0,15,16,0,0,0,0,0,0,0,0,37,8,3,7,6,0,0,0,0,0,0,0,0,27,13,3,21,14,9,8,0,0,0,0,0,0,61,3,3,14,8,4,3,0,0,0,0,0,3,37,7,0,3,19,4,5,0,0,0,0,0,5,41,12,0,17,26,0,4,3,0,0,0,0,0,63,6,0,23,14,3,8,4,0,0,0,0,3,53,3,0,9,4,3,4,0,0,0,0,0,0,29,4,0,8,7,0,4,3,0,0,0
509011231,0,0,0,0,0,0,3,40,10,0,4,0,0,0,0,0,0,0,0,0,14,216,64,115,16,0,0,0,0,0,0,0,37,440,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,25,20,9,11,4,0,0,0,0,0,0,0,3,39,9,3,20,3,3,0,0,0,0,0,0,0,37,15,3,9,0,0,0,0,0,0,0,0,7,32,19,4,7,10,3,0,0,0,0,0,0,4,49,17,0,11,8,0,5,0,0,0,0,0,4,50,19,0,10,8,3,0,0,0,0,0,0,3,54,15,5,14,3,0,0,0,0,0,0,0,6,42,18,0,11,6,3,0,0,0,0,0,0,3,45,6,0,0,9,0,0,0,0,0,0,0,0,19,4,0,0,3,0,0,0,0,0,0
509011232,6,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,36,41,24,16,3,6,0,0,0,6,151,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,3,3,3,3,3,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,5,3,0,0,0,0,18,5,0,3,4,0,4,3,0,0,0,0,0,27,0,0,0,3,0,3,11,0,0,0,0,0,22,3,0,0,0,0,3,3,3,0,0,0,0,16,3,0,0,0,0,3,7,3,0,0,0,0,15,0,0,0,0,4,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0
509011233,4,0,0,0,0,0,0,45,6,3,3,8,0,0,0,0,0,0,3,9,36,138,65,207,244,45,33,3,3,3,3,8,32,796,0,0,0,0,0,3,0,0,0,0,0,3,15,0,3,0,0,0,0,0,0,0,0,0,0,9,6,9,13,5,4,3,4,0,0,0,0,3,54,19,32,13,17,7,6,3,5,0,0,0,3,107,3,9,18,14,8,19,9,6,0,0,0,8,94,3,3,20,12,8,6,5,0,0,0,0,0,66,4,5,14,18,11,27,17,3,0,0,0,3,107,0,0,10,14,13,31,17,9,0,0,0,0,87,3,3,10,7,8,23,38,4,0,0,0,5,104,4,0,0,7,6,17,25,4,0,0,0,3,73,3,0,0,9,5,23,22,15,0,0,0,5,82,3,0,0,6,3,5,14,8,0,0,0,0,41,3,0,0,5,0,8,10,9,0,0
509011234,0,0,0,0,0,0,0,30,3,3,4,0,0,0,0,0,0,0,0,0,13,109,34,120,59,6,0,0,3,0,0,0,14,347,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,13,11,8,3,0,0,0,0,0,3,48,11,3,13,11,3,0,0,0,0,0,0,0,55,9,3,13,12,4,0,0,0,0,0,0,0,42,3,0,3,4,4,3,0,0,0,0,0,0,25,12,0,5,11,13,5,0,0,0,0,3,0,51,10,0,3,14,3,0,0,0,0,0,0,0,33,3,0,3,11,6,3,0,0,0,0,0,3,27,8,0,7,8,8,3,4,0,0,0,0,3,31,14,0,3,8,4,4,0,0,0,0,0,0,39,10,3,3,4,4,0,3,0,0,0,0,0,23,0,0,0,9,0,5,0,0,0,0
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,4,55,5,31,20,17,9,3,3,0,0,0,6,147,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,0,0,0,0,0,0,15,3,0,4,0,3,0,0,6,0,0,0,0,17,3,0,0,0,0,0,4,0,0,0,0,0,10,3,0,5,0,0,0,4,0,0,0,0,0,19,4,0,3,0,0,0,7,3,0,0,0,3,17,5,0,0,0,0,0,8,0,0,0,0,0,16,0,3,0,0,0,3,3,4,0,0,0,3,19,3,0,0,0,3,0,3,9,0,0,0,4,16,3,0,0,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0
509021237,0,0,0,0,0,0,4,25,0,3,0,0,0,0,0,0,0,0,0,3,6,172,68,67,8,0,0,0,0,0,0,3,28,343,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,7,4,8,3,0,0,0,0,0,0,0,0,23,19,4,7,9,0,0,0,0,0,0,0,0,39,9,8,4,7,0,0,0,0,0,0,0,0,27,3,8,8,3,0,0,0,0,0,0,0,0,20,15,3,14,8,0,0,0,0,0,0,0,4,44,18,3,4,7,0,3,0,0,0,0,0,0,35,12,3,9,9,0,0,0,0,0,0,0,3,42,0,0,9,6,0,0,0,0,0,0,0,3,30,13,3,3,9,0,0,0,0,0,0,0,7,44,5,0,3,3,0,0,0,0,0,0,0,0,14,7,0,0,4,3,0,0,0,0,0
509021238,0,0,0,0,0,0,0,32,0,3,0,3,0,0,0,0,0,0,0,3,18,213,73,92,24,3,0,0,0,0,0,3,26,438,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,9,3,3,7,0,0,0,0,0,0,0,0,0,17,13,12,14,12,0,0,0,0,0,0,0,0,42,7,7,15,7,0,3,0,0,0,0,0,0,41,3,8,7,3,0,0,0,0,0,0,0,0,24,11,5,5,7,6,0,0,0,0,0,0,3,36,11,3,9,9,0,0,0,0,0,0,0,3,35,17,3,17,6,3,4,0,0,0,0,0,7,55,11,4,14,8,0,0,0,0,0,0,0,9,44,14,5,14,13,3,0,0,0,0,0,0,5,61,12,3,3,3,0,0,0,0,0,0,0,3,23,5,3,4,3,0,0,0,0,0,0
509021239,6,0,0,0,0,0,8,62,9,0,3,0,0,0,0,0,0,0,0,5,25,190,32,142,173,47,21,7,4,3,0,9,37,657,0,0,0,4,0,0,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,7,9,0,3,4,3,5,0,3,0,0,0,3,32,21,0,4,6,3,5,0,0,0,0,0,3,49,7,0,5,10,10,4,14,0,0,0,0,6,57,9,0,4,7,0,3,0,0,0,0,0,6,36,20,0,6,11,7,5,11,0,0,0,0,7,65,8,0,6,3,5,5,8,4,0,0,0,8,49,15,0,3,7,11,11,11,6,0,0,3,8,76,14,0,3,9,14,11,12,3,0,0,0,0,70,25,4,7,12,17,11,18,5,0,0,0,12,102,11,0,0,9,3,0,8,14,0,0,0,3,53,7,0,3,5,3,0,10,5,0,0
509021240,0,0,0,0,0,0,3,48,7,7,8,0,0,0,0,0,0,0,3,0,25,247,108,152,33,8,3,0,3,0,0,7,31,600,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,8,4,7,0,3,0,0,0,0,0,0,0,0,22,18,13,15,0,0,0,0,0,0,0,0,3,56,10,3,8,12,3,3,0,0,0,0,0,0,41,4,6,10,3,4,0,0,0,0,0,0,0,29,16,6,15,14,3,0,0,0,0,0,0,6,66,17,3,12,9,3,3,0,0,0,0,0,8,60,11,3,23,8,5,5,3,0,0,0,0,0,63,15,0,5,6,3,3,0,3,0,0,0,3,41,13,3,6,11,3,3,7,0,0,0,0,6,56,12,0,12,3,3,0,0,3,0,0,0,0,36,10,3,5,3,0,0,0,6,0,0
509021241,0,0,0,0,0,0,4,37,8,0,4,3,0,0,0,0,0,0,0,11,27,226,72,140,31,8,4,3,0,0,0,3,46,531,3,3,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,6,9,7,6,0,0,0,0,0,0,0,0,0,24,19,12,12,7,0,0,0,0,0,0,0,3,49,11,5,10,8,3,0,4,0,0,0,0,3,40,6,0,6,3,3,0,0,0,0,0,0,0,22,6,0,5,4,0,7,0,0,0,0,0,0,30,9,5,16,8,0,6,0,0,0,0,0,5,50,17,0,9,11,4,3,0,0,0,0,0,0,45,25,6,7,14,0,0,0,0,0,0,0,3,53,22,3,12,3,7,4,0,0,0,0,0,3,52,12,3,15,4,3,0,0,4,0,0,0,3,43,8,0,6,11,0,3,0,0,0,0
509021242,0,0,0,0,0,0,3,38,4,0,0,0,0,0,0,0,0,0,0,7,8,240,58,61,19,3,0,0,0,0,0,3,31,416,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,3,15,15,13,3,4,0,0,0,0,0,0,0,0,37,10,0,3,3,0,0,0,0,0,0,0,0,18,9,3,3,3,0,0,0,0,0,0,0,0,14,22,3,9,3,0,0,0,0,0,0,0,3,47,20,3,3,5,3,0,0,0,0,0,0,10,43,16,8,4,4,0,0,0,0,0,0,0,0,39,16,0,6,0,0,0,0,0,0,0,0,0,26,15,3,9,4,0,0,0,0,0,0,0,3,35,6,0,0,0,3,0,0,0,0,0,0,4,14,16,0,0,7,0,4,3,0,0,0
