SA4_NAME16	Year	LabourForceStatus	Sex	adults
Melbourne - North West	2011	Not in the labour force	F	55659
Melbourne - North West	2011	Not in the labour force	M	35391
Melbourne - North West	2011	Unemployed (looking for work)	F	3981
Melbourne - North West	2011	Unemployed (looking for work)	M	4674
Melbourne - North West	2016		F	8617
Melbourne - North West	2016		M	8511
Melbourne - North West	2016	Employed (away from work)	F	4504
Melbourne - North West	2016	Employed (away from work)	M	4274
Melbourne - North West	2016	Employed (full-time)	F	33536
Melbourne - North West	2016	Employed (full-time)	M	62946
Melbourne - North West	2016	Employed (part-time)	F	33189
Melbourne - North West	2016	Employed (part-time)	M	17950
Melbourne - North West	2016	Not in the labour force	F	61442
Melbourne - North West	2016	Not in the labour force	M	40967
Melbourne - North West	2016	Unemployed (looking for work)	F	5808
Melbourne - North West	2016	Unemployed (looking for work)	M	6855
Melbourne - Outer East	2006		F	8244
Melbourne - Outer East	2006		M	7742
Melbourne - Outer East	2006	Employed (away from work)	F	6912
Melbourne - Outer East	2006	Employed (away from work)	M	7025
Melbourne - Outer East	2006	Employed (full-time)	F	48927
Melbourne - Outer East	2006	Employed (full-time)	M	98515
Melbourne - Outer East	2006	Employed (part-time)	F	52513
Melbourne - Outer East	2006	Employed (part-time)	M	20360
Melbourne - Outer East	2006	Not in the labour force	F	70640
Melbourne - Outer East	2006	Not in the labour force	M	41253
Melbourne - Outer East	2006	Unemployed (looking for work)	F	4683
Melbourne - Outer East	2006	Unemployed (looking for work)	M	5112
Melbourne - Outer East	2011		F	6814
Melbourne - Outer East	2011		M	6731
Melbourne - Outer East	2011	Employed (away from work)	F	7355
Melbourne - Outer East	2011	Employed (away from work)	M	6851
Melbourne - Outer East	2011	Employed (full-time)	F	51185
Melbourne - Outer East	2011	Employed (full-time)	M	100089
Melbourne - Outer East	2011	Employed (part-time)	F	56218
Melbourne - Outer East	2011	Employed (part-time)	M	22892
Melbourne - Outer East	2011	Not in the labour force	F	73303
Melbourne - Outer East	2011	Not in the labour force	M	45711
Melbourne - Outer East	2011	Unemployed (looking for work)	F	5261
Melbourne - Outer East	2011	Unemployed (looking for work)	M	5667
Melbourne - Outer East	2016		F	9433
Melbourne - Outer East	2016		M	8565
Melbourne - Outer East	2016	Employed (away from work)	F	6810
Melbourne - Outer East	2016	Employed (away from work)	M	5407
Melbourne - Outer East	2016	Employed (full-time)	F	51744
Melbourne - Outer East	2016	Employed (full-time)	M	98259
Melbourne - Outer East	2016	Employed (part-time)	F	59645
Melbourne - Outer East	2016	Employed (part-time)	M	25863
Melbourne - Outer East	2016	Not in the labour force	F	77065
Melbourne - Outer East	2016	Not in the labour force	M	51695
Melbourne - Outer East	2016	Unemployed (looking for work)	F	6461
Melbourne - Outer East	2016	Unemployed (looking for work)	M	7105
Melbourne - South East	2006		F	13554
Melbourne - South East	2006		M	13834
Melbourne - South East	2006	Employed (away from work)	F	7752
Melbourne - South East	2006	Employed (away from work)	M	9100
Melbourne - South East	2006	Employed (full-time)	F	58340
Melbourne - South East	2006	Employed (full-time)	M	112310
Melbourne - South East	2006	Employed (part-time)	F	50697
Melbourne - South East	2006	Employed (part-time)	M	24291
Melbourne - South East	2006	Not in the labour force	F	97629
Melbourne - South East	2006	Not in the labour force	M	60110
Melbourne - South East	2006	Unemployed (looking for work)	F	8202
Melbourne - South East	2006	Unemployed (looking for work)	M	8916
Melbourne - South East	2011		F	11881
Melbourne - South East	2011		M	12520
Melbourne - South East	2011	Employed (away from work)	F	8709
Melbourne - South East	2011	Employed (away from work)	M	9377
Melbourne - South East	2011	Employed (full-time)	F	66224
Melbourne - South East	2011	Employed (full-time)	M	125965
Melbourne - South East	2011	Employed (part-time)	F	59373
Melbourne - South East	2011	Employed (part-time)	M	30959
Melbourne - South East	2011	Not in the labour force	F	110574
Melbourne - South East	2011	Not in the labour force	M	71049
Melbourne - South East	2011	Unemployed (looking for work)	F	10000
Melbourne - South East	2011	Unemployed (looking for work)	M	10404
Melbourne - South East	2016		F	16116
Melbourne - South East	2016		M	16213
Melbourne - South East	2016	Employed (away from work)	F	8813
Melbourne - South East	2016	Employed (away from work)	M	8162
Melbourne - South East	2016	Employed (full-time)	F	72063
Melbourne - South East	2016	Employed (full-time)	M	136838
Melbourne - South East	2016	Employed (part-time)	F	70639
Melbourne - South East	2016	Employed (part-time)	M	39185
Melbourne - South East	2016	Not in the labour force	F	124571
Melbourne - South East	2016	Not in the labour force	M	84506
Melbourne - South East	2016	Unemployed (looking for work)	F	13661
Melbourne - South East	2016	Unemployed (looking for work)	M	14344
Melbourne - West	2006		F	12427
Melbourne - West	2006		M	13172
Melbourne - West	2006	Employed (away from work)	F	7082
Melbourne - West	2006	Employed (away from work)	M	8586
Melbourne - West	2006	Employed (full-time)	F	52752
Melbourne - West	2006	Employed (full-time)	M	97035
Melbourne - West	2006	Employed (part-time)	F	40586
Melbourne - West	2006	Employed (part-time)	M	19156
Melbourne - West	2006	Not in the labour force	F	82060
Melbourne - West	2006	Not in the labour force	M	50249
Melbourne - West	2006	Unemployed (looking for work)	F	8026
Melbourne - West	2006	Unemployed (looking for work)	M	9071
Melbourne - West	2011		F	14227
Melbourne - West	2011		M	15579
Melbourne - West	2011	Employed (away from work)	F	8879
Melbourne - West	2011	Employed (away from work)	M	9262
Melbourne - West	2011	Employed (full-time)	F	65245
Melbourne - West	2011	Employed (full-time)	M	119460
Melbourne - West	2011	Employed (part-time)	F	51859
Melbourne - West	2011	Employed (part-time)	M	26976
Melbourne - West	2011	Not in the labour force	F	95164
Melbourne - West	2011	Not in the labour force	M	59687
Melbourne - West	2011	Unemployed (looking for work)	F	10004
Melbourne - West	2011	Unemployed (looking for work)	M	10493
Melbourne - West	2016		F	17407
Melbourne - West	2016		M	17287
Melbourne - West	2016	Employed (away from work)	F	9011
Melbourne - West	2016	Employed (away from work)	M	8364
Melbourne - West	2016	Employed (full-time)	F	74036
Melbourne - West	2016	Employed (full-time)	M	133547
Melbourne - West	2016	Employed (part-time)	F	64847
Melbourne - West	2016	Employed (part-time)	M	36416
Melbourne - West	2016	Not in the labour force	F	109123
Melbourne - West	2016	Not in the labour force	M	72404
Melbourne - West	2016	Unemployed (looking for work)	F	14864
Melbourne - West	2016	Unemployed (looking for work)	M	15184
Mornington Peninsula	2006		F	8043
Mornington Peninsula	2006		M	7175
Mornington Peninsula	2006	Employed (away from work)	F	3543
Mornington Peninsula	2006	Employed (away from work)	M	3843
Mornington Peninsula	2006	Employed (full-time)	F	22080
Mornington Peninsula	2006	Employed (full-time)	M	46215
Mornington Peninsula	2006	Employed (part-time)	F	25650
Mornington Peninsula	2006	Employed (part-time)	M	10631
Mornington Peninsula	2006	Not in the labour force	F	43929
Mornington Peninsula	2006	Not in the labour force	M	27094
Mornington Peninsula	2006	Unemployed (looking for work)	F	3007
Mornington Peninsula	2006	Unemployed (looking for work)	M	3270
Mornington Peninsula	2011		F	6276
Mornington Peninsula	2011		M	5776
Mornington Peninsula	2011	Employed (away from work)	F	4009
Mornington Peninsula	2011	Employed (away from work)	M	3956
Mornington Peninsula	2011	Employed (full-time)	F	24600
Mornington Peninsula	2011	Employed (full-time)	M	49978
Mornington Peninsula	2011	Employed (part-time)	F	29231
Mornington Peninsula	2011	Employed (part-time)	M	12430
Mornington Peninsula	2011	Not in the labour force	F	47047
Mornington Peninsula	2011	Not in the labour force	M	30267
Mornington Peninsula	2011	Unemployed (looking for work)	F	3241
Mornington Peninsula	2011	Unemployed (looking for work)	M	3393
Mornington Peninsula	2016		F	7788
Mornington Peninsula	2016		M	7151
Mornington Peninsula	2016	Employed (away from work)	F	3909
Mornington Peninsula	2016	Employed (away from work)	M	3181
Mornington Peninsula	2016	Employed (full-time)	F	26154
Mornington Peninsula	2016	Employed (full-time)	M	50967
Mornington Peninsula	2016	Employed (part-time)	F	32650
Mornington Peninsula	2016	Employed (part-time)	M	14050
Mornington Peninsula	2016	Not in the labour force	F	49335
Mornington Peninsula	2016	Not in the labour force	M	34231
Mornington Peninsula	2016	Unemployed (looking for work)	F	3869
Mornington Peninsula	2016	Unemployed (looking for work)	M	3981
North West	2006		F	3302
North West	2006		M	3182
North West	2006	Employed (away from work)	F	2150
North West	2006	Employed (away from work)	M	2382
North West	2006	Employed (full-time)	F	13166
North West	2006	Employed (full-time)	M	27859
North West	2006	Employed (part-time)	F	13858
North West	2006	Employed (part-time)	M	5395
North West	2006	Not in the labour force	F	25524
North West	2006	Not in the labour force	M	17001
North West	2006	Unemployed (looking for work)	F	1570
North West	2006	Unemployed (looking for work)	M	1842
North West	2011		F	3199
North West	2011		M	3327
North West	2011	Employed (away from work)	F	2135
North West	2011	Employed (away from work)	M	2188
North West	2011	Employed (full-time)	F	12798
North West	2011	Employed (full-time)	M	26503
North West	2011	Employed (part-time)	F	14359
North West	2011	Employed (part-time)	M	5934
North West	2011	Not in the labour force	F	26318
North West	2011	Not in the labour force	M	18564
North West	2011	Unemployed (looking for work)	F	1473
North West	2011	Unemployed (looking for work)	M	1809
North West	2016		F	5231
North West	2016		M	5214
North West	2016	Employed (away from work)	F	2125
North West	2016	Employed (away from work)	M	2006
North West	2016	Employed (full-time)	F	12612
North West	2016	Employed (full-time)	M	25061
North West	2016	Employed (part-time)	F	15121
North West	2016	Employed (part-time)	M	6448
North West	2016	Not in the labour force	F	25724
North West	2016	Not in the labour force	M	19918
North West	2016	Unemployed (looking for work)	F	1653
North West	2016	Unemployed (looking for work)	M	2244
Shepparton	2006		F	2576
Shepparton	2006		M	2549
Shepparton	2006	Employed (away from work)	F	1831
Shepparton	2006	Employed (away from work)	M	2171
Shepparton	2006	Employed (full-time)	F	10741
Shepparton	2006	Employed (full-time)	M	22467
Shepparton	2006	Employed (part-time)	F	11551
Shepparton	2006	Employed (part-time)	M	4283
Shepparton	2006	Not in the labour force	F	19953
Shepparton	2006	Not in the labour force	M	13329
Shepparton	2006	Unemployed (looking for work)	F	1400
Shepparton	2006	Unemployed (looking for work)	M	1595
Shepparton	2011		F	2695
Shepparton	2011		M	2778
Shepparton	2011	Employed (away from work)	F	1874
Shepparton	2011	Employed (away from work)	M	1972
Shepparton	2011	Employed (full-time)	F	10966
Shepparton	2011	Employed (full-time)	M	22116
Shepparton	2011	Employed (part-time)	F	12440
Shepparton	2011	Employed (part-time)	M	4864
Shepparton	2011	Not in the labour force	F	21404
Shepparton	2011	Not in the labour force	M	15275
Shepparton	2011	Unemployed (looking for work)	F	1281
Shepparton	2011	Unemployed (looking for work)	M	1610
Shepparton	2016		F	4385
Shepparton	2016		M	4263
Shepparton	2016	Employed (away from work)	F	1915
Shepparton	2016	Employed (away from work)	M	1823
Shepparton	2016	Employed (full-time)	F	11004
Shepparton	2016	Employed (full-time)	M	21565
Shepparton	2016	Employed (part-time)	F	12972
Shepparton	2016	Employed (part-time)	M	5434
Shepparton	2016	Not in the labour force	F	21867
Shepparton	2016	Not in the labour force	M	16972
Shepparton	2016	Unemployed (looking for work)	F	1496
Shepparton	2016	Unemployed (looking for work)	M	1811
Warrnambool and South West	2006		F	2463
Warrnambool and South West	2006		M	2331
Warrnambool and South West	2006	Employed (away from work)	F	1987
Warrnambool and South West	2006	Employed (away from work)	M	2093
Warrnambool and South West	2006	Employed (full-time)	F	10371
Warrnambool and South West	2006	Employed (full-time)	M	23173
Warrnambool and South West	2006	Employed (part-time)	F	12470
Warrnambool and South West	2006	Employed (part-time)	M	4845
Warrnambool and South West	2006	Not in the labour force	F	19693
Warrnambool and South West	2006	Not in the labour force	M	12251
Warrnambool and South West	2006	Unemployed (looking for work)	F	1283
Warrnambool and South West	2006	Unemployed (looking for work)	M	1401
Warrnambool and South West	2011		F	2320
Warrnambool and South West	2011		M	2340
Warrnambool and South West	2011	Employed (away from work)	F	2029
Warrnambool and South West	2011	Employed (away from work)	M	2049
Warrnambool and South West	2011	Employed (full-time)	F	10430
Warrnambool and South West	2011	Employed (full-time)	M	22728
Warrnambool and South West	2011	Employed (part-time)	F	13727
Warrnambool and South West	2011	Employed (part-time)	M	5562
Warrnambool and South West	2011	Not in the labour force	F	19966
Warrnambool and South West	2011	Not in the labour force	M	13381
Warrnambool and South West	2011	Unemployed (looking for work)	F	1090
Warrnambool and South West	2011	Unemployed (looking for work)	M	1341
Warrnambool and South West	2016		F	3885
Warrnambool and South West	2016		M	3779
Warrnambool and South West	2016	Employed (away from work)	F	1987
Warrnambool and South West	2016	Employed (away from work)	M	1827
Warrnambool and South West	2016	Employed (full-time)	F	10212
Warrnambool and South West	2016	Employed (full-time)	M	21323
Warrnambool and South West	2016	Employed (part-time)	F	14070
Warrnambool and South West	2016	Employed (part-time)	M	6188
Warrnambool and South West	2016	Not in the labour force	F	20163
Warrnambool and South West	2016	Not in the labour force	M	14526
Warrnambool and South West	2016	Unemployed (looking for work)	F	1218
Warrnambool and South West	2016	Unemployed (looking for work)	M	1489
Migratory - Offshore - Shipping (Vic.)	2006		F	3
Migratory - Offshore - Shipping (Vic.)	2006		M	10
Migratory - Offshore - Shipping (Vic.)	2006	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Vic.)	2006	Employed (full-time)	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Employed (full-time)	M	33
Migratory - Offshore - Shipping (Vic.)	2006	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Employed (part-time)	M	0
Migratory - Offshore - Shipping (Vic.)	2006	Not in the labour force	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Not in the labour force	M	3
Migratory - Offshore - Shipping (Vic.)	2006	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Vic.)	2006	Unemployed (looking for work)	M	0
Migratory - Offshore - Shipping (Vic.)	2011		F	0
Migratory - Offshore - Shipping (Vic.)	2011		M	2
Migratory - Offshore - Shipping (Vic.)	2011	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Vic.)	2011	Employed (full-time)	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Employed (full-time)	M	31
Migratory - Offshore - Shipping (Vic.)	2011	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Employed (part-time)	M	0
Migratory - Offshore - Shipping (Vic.)	2011	Not in the labour force	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Not in the labour force	M	0
Migratory - Offshore - Shipping (Vic.)	2011	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Vic.)	2011	Unemployed (looking for work)	M	0
Migratory - Offshore - Shipping (Vic.)	2016		F	0
Migratory - Offshore - Shipping (Vic.)	2016		M	8
Migratory - Offshore - Shipping (Vic.)	2016	Employed (away from work)	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Vic.)	2016	Employed (full-time)	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Employed (full-time)	M	16
Migratory - Offshore - Shipping (Vic.)	2016	Employed (part-time)	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Employed (part-time)	M	0
Migratory - Offshore - Shipping (Vic.)	2016	Not in the labour force	F	4
Migratory - Offshore - Shipping (Vic.)	2016	Not in the labour force	M	0
Migratory - Offshore - Shipping (Vic.)	2016	Unemployed (looking for work)	F	0
Migratory - Offshore - Shipping (Vic.)	2016	Unemployed (looking for work)	M	0
No usual address (Vic.)	2006		F	247
No usual address (Vic.)	2006		M	353
No usual address (Vic.)	2006	Employed (away from work)	F	94
No usual address (Vic.)	2006	Employed (away from work)	M	173
No usual address (Vic.)	2006	Employed (full-time)	F	531
No usual address (Vic.)	2006	Employed (full-time)	M	1048
