SA4_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Sydney - Parramatta	2016	30-34	Married	M	15224
Sydney - Parramatta	2016	30-34	Never married	F	4842
Sydney - Parramatta	2016	30-34	Never married	M	7438
Sydney - Parramatta	2016	30-34	Separated	F	650
Sydney - Parramatta	2016	30-34	Separated	M	451
Sydney - Parramatta	2016	30-34	Widowed	F	43
Sydney - Parramatta	2016	30-34	Widowed	M	21
Sydney - Parramatta	2016	35-39	Divorced	F	1055
Sydney - Parramatta	2016	35-39	Divorced	M	752
Sydney - Parramatta	2016	35-39	Married	F	12370
Sydney - Parramatta	2016	35-39	Married	M	14476
Sydney - Parramatta	2016	35-39	Never married	F	2869
Sydney - Parramatta	2016	35-39	Never married	M	3966
Sydney - Parramatta	2016	35-39	Separated	F	742
Sydney - Parramatta	2016	35-39	Separated	M	543
Sydney - Parramatta	2016	35-39	Widowed	F	89
Sydney - Parramatta	2016	35-39	Widowed	M	31
Sydney - Parramatta	2016	40-44	Divorced	F	1463
Sydney - Parramatta	2016	40-44	Divorced	M	935
Sydney - Parramatta	2016	40-44	Married	F	9724
Sydney - Parramatta	2016	40-44	Married	M	10833
Sydney - Parramatta	2016	40-44	Never married	F	2304
Sydney - Parramatta	2016	40-44	Never married	M	2933
Sydney - Parramatta	2016	40-44	Separated	F	706
Sydney - Parramatta	2016	40-44	Separated	M	552
Sydney - Parramatta	2016	40-44	Widowed	F	146
Sydney - Parramatta	2016	40-44	Widowed	M	33
Sydney - Parramatta	2016	45-49	Divorced	F	1856
Sydney - Parramatta	2016	45-49	Divorced	M	1160
Sydney - Parramatta	2016	45-49	Married	F	8696
Sydney - Parramatta	2016	45-49	Married	M	9230
Sydney - Parramatta	2016	45-49	Never married	F	1827
Sydney - Parramatta	2016	45-49	Never married	M	2313
Sydney - Parramatta	2016	45-49	Separated	F	732
Sydney - Parramatta	2016	45-49	Separated	M	556
Sydney - Parramatta	2016	45-49	Widowed	F	272
Sydney - Parramatta	2016	45-49	Widowed	M	62
Sydney - Parramatta	2016	50-54	Divorced	F	2099
Sydney - Parramatta	2016	50-54	Divorced	M	1401
Sydney - Parramatta	2016	50-54	Married	F	8231
Sydney - Parramatta	2016	50-54	Married	M	8732
Sydney - Parramatta	2016	50-54	Never married	F	1474
Sydney - Parramatta	2016	50-54	Never married	M	1924
Sydney - Parramatta	2016	50-54	Separated	F	709
Sydney - Parramatta	2016	50-54	Separated	M	600
Sydney - Parramatta	2016	50-54	Widowed	F	391
Sydney - Parramatta	2016	50-54	Widowed	M	94
Sydney - Parramatta	2016	55-59	Divorced	F	2139
Sydney - Parramatta	2016	55-59	Divorced	M	1534
Sydney - Parramatta	2016	55-59	Married	F	7274
Sydney - Parramatta	2016	55-59	Married	M	7943
Sydney - Parramatta	2016	55-59	Never married	F	1183
Sydney - Parramatta	2016	55-59	Never married	M	1467
Sydney - Parramatta	2016	55-59	Separated	F	583
Sydney - Parramatta	2016	55-59	Separated	M	530
Sydney - Parramatta	2016	55-59	Widowed	F	693
Sydney - Parramatta	2016	55-59	Widowed	M	129
Sydney - Parramatta	2016	60-64	Divorced	F	1681
Sydney - Parramatta	2016	60-64	Divorced	M	1307
Sydney - Parramatta	2016	60-64	Married	F	6185
Sydney - Parramatta	2016	60-64	Married	M	6750
Sydney - Parramatta	2016	60-64	Never married	F	780
Sydney - Parramatta	2016	60-64	Never married	M	986
Sydney - Parramatta	2016	60-64	Separated	F	462
Sydney - Parramatta	2016	60-64	Separated	M	462
Sydney - Parramatta	2016	60-64	Widowed	F	1067
Sydney - Parramatta	2016	60-64	Widowed	M	185
Sydney - Parramatta	2016	65-69	Divorced	F	1267
Sydney - Parramatta	2016	65-69	Divorced	M	1025
Sydney - Parramatta	2016	65-69	Married	F	4992
Sydney - Parramatta	2016	65-69	Married	M	5823
Sydney - Parramatta	2016	65-69	Never married	F	538
Sydney - Parramatta	2016	65-69	Never married	M	637
Sydney - Parramatta	2016	65-69	Separated	F	360
Sydney - Parramatta	2016	65-69	Separated	M	362
Sydney - Parramatta	2016	65-69	Widowed	F	1271
Sydney - Parramatta	2016	65-69	Widowed	M	270
Sydney - Parramatta	2016	70-74	Divorced	F	764
Sydney - Parramatta	2016	70-74	Divorced	M	609
Sydney - Parramatta	2016	70-74	Married	F	3496
Sydney - Parramatta	2016	70-74	Married	M	4395
Sydney - Parramatta	2016	70-74	Never married	F	291
Sydney - Parramatta	2016	70-74	Never married	M	395
Sydney - Parramatta	2016	70-74	Separated	F	171
Sydney - Parramatta	2016	70-74	Separated	M	236
Sydney - Parramatta	2016	70-74	Widowed	F	1563
Sydney - Parramatta	2016	70-74	Widowed	M	344
Sydney - Parramatta	2016	75-79	Divorced	F	454
Sydney - Parramatta	2016	75-79	Divorced	M	354
Sydney - Parramatta	2016	75-79	Married	F	2375
Sydney - Parramatta	2016	75-79	Married	M	3200
Sydney - Parramatta	2016	75-79	Never married	F	187
Sydney - Parramatta	2016	75-79	Never married	M	263
Sydney - Parramatta	2016	75-79	Separated	F	86
Sydney - Parramatta	2016	75-79	Separated	M	147
Sydney - Parramatta	2016	75-79	Widowed	F	1956
Sydney - Parramatta	2016	75-79	Widowed	M	472
Sydney - Parramatta	2016	80-84	Divorced	F	258
Sydney - Parramatta	2016	80-84	Divorced	M	230
Sydney - Parramatta	2016	80-84	Married	F	1292
Sydney - Parramatta	2016	80-84	Married	M	2108
Sydney - Parramatta	2016	80-84	Never married	F	120
Sydney - Parramatta	2016	80-84	Never married	M	151
Sydney - Parramatta	2016	80-84	Separated	F	46
Sydney - Parramatta	2016	80-84	Separated	M	77
Sydney - Parramatta	2016	80-84	Widowed	F	2127
Sydney - Parramatta	2016	80-84	Widowed	M	520
Sydney - Parramatta	2016	85+	Divorced	F	216
Sydney - Parramatta	2016	85+	Divorced	M	116
Sydney - Parramatta	2016	85+	Married	F	730
Sydney - Parramatta	2016	85+	Married	M	1495
Sydney - Parramatta	2016	85+	Never married	F	176
Sydney - Parramatta	2016	85+	Never married	M	117
Sydney - Parramatta	2016	85+	Separated	F	29
Sydney - Parramatta	2016	85+	Separated	M	56
Sydney - Parramatta	2016	85+	Widowed	F	3669
Sydney - Parramatta	2016	85+	Widowed	M	978
Sydney - Ryde	2006	15-19	Divorced	F	3
Sydney - Ryde	2006	15-19	Divorced	M	3
Sydney - Ryde	2006	15-19	Married	F	21
Sydney - Ryde	2006	15-19	Married	M	12
Sydney - Ryde	2006	15-19	Never married	F	4779
Sydney - Ryde	2006	15-19	Never married	M	5405
Sydney - Ryde	2006	15-19	Separated	F	0
Sydney - Ryde	2006	15-19	Separated	M	0
Sydney - Ryde	2006	15-19	Widowed	F	0
Sydney - Ryde	2006	15-19	Widowed	M	0
Sydney - Ryde	2006	20-24	Divorced	F	7
Sydney - Ryde	2006	20-24	Divorced	M	6
Sydney - Ryde	2006	20-24	Married	F	416
Sydney - Ryde	2006	20-24	Married	M	197
Sydney - Ryde	2006	20-24	Never married	F	5755
Sydney - Ryde	2006	20-24	Never married	M	5963
Sydney - Ryde	2006	20-24	Separated	F	11
Sydney - Ryde	2006	20-24	Separated	M	12
Sydney - Ryde	2006	20-24	Widowed	F	10
Sydney - Ryde	2006	20-24	Widowed	M	3
Sydney - Ryde	2006	25-29	Divorced	F	65
Sydney - Ryde	2006	25-29	Divorced	M	39
Sydney - Ryde	2006	25-29	Married	F	1780
Sydney - Ryde	2006	25-29	Married	M	1182
Sydney - Ryde	2006	25-29	Never married	F	3168
Sydney - Ryde	2006	25-29	Never married	M	3764
Sydney - Ryde	2006	25-29	Separated	F	38
Sydney - Ryde	2006	25-29	Separated	M	33
Sydney - Ryde	2006	25-29	Widowed	F	4
Sydney - Ryde	2006	25-29	Widowed	M	7
Sydney - Ryde	2006	30-34	Divorced	F	233
Sydney - Ryde	2006	30-34	Divorced	M	104
Sydney - Ryde	2006	30-34	Married	F	3392
Sydney - Ryde	2006	30-34	Married	M	2777
Sydney - Ryde	2006	30-34	Never married	F	1736
Sydney - Ryde	2006	30-34	Never married	M	2117
Sydney - Ryde	2006	30-34	Separated	F	95
Sydney - Ryde	2006	30-34	Separated	M	69
Sydney - Ryde	2006	30-34	Widowed	F	8
Sydney - Ryde	2006	30-34	Widowed	M	3
Sydney - Ryde	2006	35-39	Divorced	F	431
Sydney - Ryde	2006	35-39	Divorced	M	242
Sydney - Ryde	2006	35-39	Married	F	4315
Sydney - Ryde	2006	35-39	Married	M	3548
Sydney - Ryde	2006	35-39	Never married	F	1165
Sydney - Ryde	2006	35-39	Never married	M	1346
Sydney - Ryde	2006	35-39	Separated	F	156
Sydney - Ryde	2006	35-39	Separated	M	113
Sydney - Ryde	2006	35-39	Widowed	F	14
Sydney - Ryde	2006	35-39	Widowed	M	3
Sydney - Ryde	2006	40-44	Divorced	F	542
Sydney - Ryde	2006	40-44	Divorced	M	366
Sydney - Ryde	2006	40-44	Married	F	4538
Sydney - Ryde	2006	40-44	Married	M	4315
Sydney - Ryde	2006	40-44	Never married	F	844
Sydney - Ryde	2006	40-44	Never married	M	1058
Sydney - Ryde	2006	40-44	Separated	F	236
Sydney - Ryde	2006	40-44	Separated	M	143
Sydney - Ryde	2006	40-44	Widowed	F	64
Sydney - Ryde	2006	40-44	Widowed	M	18
Sydney - Ryde	2006	45-49	Divorced	F	622
Sydney - Ryde	2006	45-49	Divorced	M	419
Sydney - Ryde	2006	45-49	Married	F	4359
Sydney - Ryde	2006	45-49	Married	M	4098
Sydney - Ryde	2006	45-49	Never married	F	695
Sydney - Ryde	2006	45-49	Never married	M	863
Sydney - Ryde	2006	45-49	Separated	F	240
Sydney - Ryde	2006	45-49	Separated	M	188
Sydney - Ryde	2006	45-49	Widowed	F	81
Sydney - Ryde	2006	45-49	Widowed	M	29
Sydney - Ryde	2006	50-54	Divorced	F	758
Sydney - Ryde	2006	50-54	Divorced	M	459
Sydney - Ryde	2006	50-54	Married	F	3730
Sydney - Ryde	2006	50-54	Married	M	3690
Sydney - Ryde	2006	50-54	Never married	F	543
Sydney - Ryde	2006	50-54	Never married	M	638
Sydney - Ryde	2006	50-54	Separated	F	209
Sydney - Ryde	2006	50-54	Separated	M	158
Sydney - Ryde	2006	50-54	Widowed	F	141
Sydney - Ryde	2006	50-54	Widowed	M	47
Sydney - Ryde	2006	55-59	Divorced	F	746
Sydney - Ryde	2006	55-59	Divorced	M	483
Sydney - Ryde	2006	55-59	Married	F	3189
Sydney - Ryde	2006	55-59	Married	M	3585
Sydney - Ryde	2006	55-59	Never married	F	416
Sydney - Ryde	2006	55-59	Never married	M	484
Sydney - Ryde	2006	55-59	Separated	F	130
Sydney - Ryde	2006	55-59	Separated	M	130
Sydney - Ryde	2006	55-59	Widowed	F	240
Sydney - Ryde	2006	55-59	Widowed	M	50
Sydney - Ryde	2006	60-64	Divorced	F	497
Sydney - Ryde	2006	60-64	Divorced	M	329
Sydney - Ryde	2006	60-64	Married	F	2305
Sydney - Ryde	2006	60-64	Married	M	2578
Sydney - Ryde	2006	60-64	Never married	F	304
Sydney - Ryde	2006	60-64	Never married	M	271
Sydney - Ryde	2006	60-64	Separated	F	101
Sydney - Ryde	2006	60-64	Separated	M	86
Sydney - Ryde	2006	60-64	Widowed	F	327
Sydney - Ryde	2006	60-64	Widowed	M	40
Sydney - Ryde	2006	65-69	Divorced	F	353
Sydney - Ryde	2006	65-69	Divorced	M	224
Sydney - Ryde	2006	65-69	Married	F	1868
Sydney - Ryde	2006	65-69	Married	M	2054
Sydney - Ryde	2006	65-69	Never married	F	202
Sydney - Ryde	2006	65-69	Never married	M	165
Sydney - Ryde	2006	65-69	Separated	F	80
Sydney - Ryde	2006	65-69	Separated	M	69
Sydney - Ryde	2006	65-69	Widowed	F	574
Sydney - Ryde	2006	65-69	Widowed	M	103
Sydney - Ryde	2006	70-74	Divorced	F	233
Sydney - Ryde	2006	70-74	Divorced	M	129
Sydney - Ryde	2006	70-74	Married	F	1532
Sydney - Ryde	2006	70-74	Married	M	1778
Sydney - Ryde	2006	70-74	Never married	F	145
Sydney - Ryde	2006	70-74	Never married	M	151
Sydney - Ryde	2006	70-74	Separated	F	40
Sydney - Ryde	2006	70-74	Separated	M	51
Sydney - Ryde	2006	70-74	Widowed	F	712
Sydney - Ryde	2006	70-74	Widowed	M	178
Sydney - Ryde	2006	75-79	Divorced	F	170
Sydney - Ryde	2006	75-79	Divorced	M	94
Sydney - Ryde	2006	75-79	Married	F	1161
Sydney - Ryde	2006	75-79	Married	M	1612
Sydney - Ryde	2006	75-79	Never married	F	174
Sydney - Ryde	2006	75-79	Never married	M	131
Sydney - Ryde	2006	75-79	Separated	F	39
Sydney - Ryde	2006	75-79	Separated	M	30
Sydney - Ryde	2006	75-79	Widowed	F	1220
Sydney - Ryde	2006	75-79	Widowed	M	263
Sydney - Ryde	2006	80-84	Divorced	F	121
Sydney - Ryde	2006	80-84	Divorced	M	62
Sydney - Ryde	2006	80-84	Married	F	734
Sydney - Ryde	2006	80-84	Married	M	1054
Sydney - Ryde	2006	80-84	Never married	F	184
Sydney - Ryde	2006	80-84	Never married	M	81
Sydney - Ryde	2006	80-84	Separated	F	15
Sydney - Ryde	2006	80-84	Separated	M	16
Sydney - Ryde	2006	80-84	Widowed	F	1417
Sydney - Ryde	2006	80-84	Widowed	M	342
Sydney - Ryde	2006	85+	Divorced	F	70
Sydney - Ryde	2006	85+	Divorced	M	36
Sydney - Ryde	2006	85+	Married	F	325
Sydney - Ryde	2006	85+	Married	M	556
Sydney - Ryde	2006	85+	Never married	F	249
Sydney - Ryde	2006	85+	Never married	M	49
Sydney - Ryde	2006	85+	Separated	F	11
Sydney - Ryde	2006	85+	Separated	M	18
Sydney - Ryde	2006	85+	Widowed	F	1795
Sydney - Ryde	2006	85+	Widowed	M	399
Sydney - Ryde	2011	15-19	Divorced	F	0
Sydney - Ryde	2011	15-19	Divorced	M	4
Sydney - Ryde	2011	15-19	Married	F	11
Sydney - Ryde	2011	15-19	Married	M	5
Sydney - Ryde	2011	15-19	Never married	F	4825
Sydney - Ryde	2011	15-19	Never married	M	5395
Sydney - Ryde	2011	15-19	Separated	F	0
Sydney - Ryde	2011	15-19	Separated	M	0
Sydney - Ryde	2011	15-19	Widowed	F	0
Sydney - Ryde	2011	15-19	Widowed	M	0
Sydney - Ryde	2011	20-24	Divorced	F	3
Sydney - Ryde	2011	20-24	Divorced	M	0
Sydney - Ryde	2011	20-24	Married	F	377
Sydney - Ryde	2011	20-24	Married	M	166
Sydney - Ryde	2011	20-24	Never married	F	6291
Sydney - Ryde	2011	20-24	Never married	M	6244
Sydney - Ryde	2011	20-24	Separated	F	8
Sydney - Ryde	2011	20-24	Separated	M	8
Sydney - Ryde	2011	20-24	Widowed	F	6
Sydney - Ryde	2011	20-24	Widowed	M	3
Sydney - Ryde	2011	25-29	Divorced	F	63
Sydney - Ryde	2011	25-29	Divorced	M	36
Sydney - Ryde	2011	25-29	Married	F	2224
Sydney - Ryde	2011	25-29	Married	M	1482
Sydney - Ryde	2011	25-29	Never married	F	3603
Sydney - Ryde	2011	25-29	Never married	M	4306
Sydney - Ryde	2011	25-29	Separated	F	54
Sydney - Ryde	2011	25-29	Separated	M	26
Sydney - Ryde	2011	25-29	Widowed	F	5
Sydney - Ryde	2011	25-29	Widowed	M	5
Sydney - Ryde	2011	30-34	Divorced	F	170
Sydney - Ryde	2011	30-34	Divorced	M	94
Sydney - Ryde	2011	30-34	Married	F	3650
Sydney - Ryde	2011	30-34	Married	M	3245
Sydney - Ryde	2011	30-34	Never married	F	1778
Sydney - Ryde	2011	30-34	Never married	M	2211
Sydney - Ryde	2011	30-34	Separated	F	86
Sydney - Ryde	2011	30-34	Separated	M	70
Sydney - Ryde	2011	30-34	Widowed	F	12
Sydney - Ryde	2011	30-34	Widowed	M	4
Sydney - Ryde	2011	35-39	Divorced	F	309
Sydney - Ryde	2011	35-39	Divorced	M	176
Sydney - Ryde	2011	35-39	Married	F	4318
Sydney - Ryde	2011	35-39	Married	M	3974
Sydney - Ryde	2011	35-39	Never married	F	1199
Sydney - Ryde	2011	35-39	Never married	M	1396
Sydney - Ryde	2011	35-39	Separated	F	145
Sydney - Ryde	2011	35-39	Separated	M	100
Sydney - Ryde	2011	35-39	Widowed	F	18
Sydney - Ryde	2011	35-39	Widowed	M	3
Sydney - Ryde	2011	40-44	Divorced	F	520
Sydney - Ryde	2011	40-44	Divorced	M	297
Sydney - Ryde	2011	40-44	Married	F	4425
Sydney - Ryde	2011	40-44	Married	M	3933
Sydney - Ryde	2011	40-44	Never married	F	914
Sydney - Ryde	2011	40-44	Never married	M	1007
Sydney - Ryde	2011	40-44	Separated	F	208
Sydney - Ryde	2011	40-44	Separated	M	118
Sydney - Ryde	2011	40-44	Widowed	F	35
Sydney - Ryde	2011	40-44	Widowed	M	10
Sydney - Ryde	2011	45-49	Divorced	F	648
Sydney - Ryde	2011	45-49	Divorced	M	406
Sydney - Ryde	2011	45-49	Married	F	4373
Sydney - Ryde	2011	45-49	Married	M	4343
Sydney - Ryde	2011	45-49	Never married	F	744
Sydney - Ryde	2011	45-49	Never married	M	886
Sydney - Ryde	2011	45-49	Separated	F	236
Sydney - Ryde	2011	45-49	Separated	M	155
Sydney - Ryde	2011	45-49	Widowed	F	87
Sydney - Ryde	2011	45-49	Widowed	M	22
Sydney - Ryde	2011	50-54	Divorced	F	678
Sydney - Ryde	2011	50-54	Divorced	M	459
Sydney - Ryde	2011	50-54	Married	F	4127
Sydney - Ryde	2011	50-54	Married	M	3940
Sydney - Ryde	2011	50-54	Never married	F	646
Sydney - Ryde	2011	50-54	Never married	M	714
Sydney - Ryde	2011	50-54	Separated	F	219
Sydney - Ryde	2011	50-54	Separated	M	152
Sydney - Ryde	2011	50-54	Widowed	F	105
Sydney - Ryde	2011	50-54	Widowed	M	37
Sydney - Ryde	2011	55-59	Divorced	F	740
Sydney - Ryde	2011	55-59	Divorced	M	427
Sydney - Ryde	2011	55-59	Married	F	3382
Sydney - Ryde	2011	55-59	Married	M	3475
Sydney - Ryde	2011	55-59	Never married	F	490
Sydney - Ryde	2011	55-59	Never married	M	564
Sydney - Ryde	2011	55-59	Separated	F	192
Sydney - Ryde	2011	55-59	Separated	M	165
Sydney - Ryde	2011	55-59	Widowed	F	229
Sydney - Ryde	2011	55-59	Widowed	M	53
Sydney - Ryde	2011	60-64	Divorced	F	703
Sydney - Ryde	2011	60-64	Divorced	M	444
Sydney - Ryde	2011	60-64	Married	F	2822
Sydney - Ryde	2011	60-64	Married	M	3206
Sydney - Ryde	2011	60-64	Never married	F	359
Sydney - Ryde	2011	60-64	Never married	M	396
Sydney - Ryde	2011	60-64	Separated	F	114
Sydney - Ryde	2011	60-64	Separated	M	108
Sydney - Ryde	2011	60-64	Widowed	F	323
Sydney - Ryde	2011	60-64	Widowed	M	82
Sydney - Ryde	2011	65-69	Divorced	F	447
Sydney - Ryde	2011	65-69	Divorced	M	273
Sydney - Ryde	2011	65-69	Married	F	2032
Sydney - Ryde	2011	65-69	Married	M	2280
Sydney - Ryde	2011	65-69	Never married	F	271
Sydney - Ryde	2011	65-69	Never married	M	219
Sydney - Ryde	2011	65-69	Separated	F	70
Sydney - Ryde	2011	65-69	Separated	M	84
Sydney - Ryde	2011	65-69	Widowed	F	446
Sydney - Ryde	2011	65-69	Widowed	M	86
Sydney - Ryde	2011	70-74	Divorced	F	309
Sydney - Ryde	2011	70-74	Divorced	M	204
Sydney - Ryde	2011	70-74	Married	F	1640
Sydney - Ryde	2011	70-74	Married	M	1852
Sydney - Ryde	2011	70-74	Never married	F	177
Sydney - Ryde	2011	70-74	Never married	M	148
Sydney - Ryde	2011	70-74	Separated	F	64
Sydney - Ryde	2011	70-74	Separated	M	64
Sydney - Ryde	2011	70-74	Widowed	F	695
Sydney - Ryde	2011	70-74	Widowed	M	124
Sydney - Ryde	2011	75-79	Divorced	F	208
Sydney - Ryde	2011	75-79	Divorced	M	108
Sydney - Ryde	2011	75-79	Married	F	1204
Sydney - Ryde	2011	75-79	Married	M	1553
Sydney - Ryde	2011	75-79	Never married	F	139
Sydney - Ryde	2011	75-79	Never married	M	102
Sydney - Ryde	2011	75-79	Separated	F	43
Sydney - Ryde	2011	75-79	Separated	M	50
Sydney - Ryde	2011	75-79	Widowed	F	836
Sydney - Ryde	2011	75-79	Widowed	M	199
Sydney - Ryde	2011	80-84	Divorced	F	151
Sydney - Ryde	2011	80-84	Divorced	M	64
Sydney - Ryde	2011	80-84	Married	F	781
Sydney - Ryde	2011	80-84	Married	M	1210
Sydney - Ryde	2011	80-84	Never married	F	147
Sydney - Ryde	2011	80-84	Never married	M	85
Sydney - Ryde	2011	80-84	Separated	F	17
Sydney - Ryde	2011	80-84	Separated	M	19
Sydney - Ryde	2011	80-84	Widowed	F	1267
Sydney - Ryde	2011	80-84	Widowed	M	283
Sydney - Ryde	2011	85+	Divorced	F	99
Sydney - Ryde	2011	85+	Divorced	M	50
Sydney - Ryde	2011	85+	Married	F	394
Sydney - Ryde	2011	85+	Married	M	771
Sydney - Ryde	2011	85+	Never married	F	230
Sydney - Ryde	2011	85+	Never married	M	55
Sydney - Ryde	2011	85+	Separated	F	10
Sydney - Ryde	2011	85+	Separated	M	10
Sydney - Ryde	2011	85+	Widowed	F	2078
Sydney - Ryde	2011	85+	Widowed	M	494
Sydney - Ryde	2016	15-19	Divorced	F	4
Sydney - Ryde	2016	15-19	Divorced	M	0
Sydney - Ryde	2016	15-19	Married	F	18
Sydney - Ryde	2016	15-19	Married	M	19
Sydney - Ryde	2016	15-19	Never married	F	4995
Sydney - Ryde	2016	15-19	Never married	M	5784
Sydney - Ryde	2016	15-19	Separated	F	0
Sydney - Ryde	2016	15-19	Separated	M	3
Sydney - Ryde	2016	15-19	Widowed	F	0
Sydney - Ryde	2016	15-19	Widowed	M	4
Sydney - Ryde	2016	20-24	Divorced	F	14
Sydney - Ryde	2016	20-24	Divorced	M	7
Sydney - Ryde	2016	20-24	Married	F	344
Sydney - Ryde	2016	20-24	Married	M	144
Sydney - Ryde	2016	20-24	Never married	F	6798
Sydney - Ryde	2016	20-24	Never married	M	6903
Sydney - Ryde	2016	20-24	Separated	F	4
Sydney - Ryde	2016	20-24	Separated	M	7
Sydney - Ryde	2016	20-24	Widowed	F	8
Sydney - Ryde	2016	20-24	Widowed	M	3
Sydney - Ryde	2016	25-29	Divorced	F	79
Sydney - Ryde	2016	25-29	Divorced	M	43
Sydney - Ryde	2016	25-29	Married	F	2531
Sydney - Ryde	2016	25-29	Married	M	1657
Sydney - Ryde	2016	25-29	Never married	F	4697
Sydney - Ryde	2016	25-29	Never married	M	5280
Sydney - Ryde	2016	25-29	Separated	F	54
Sydney - Ryde	2016	25-29	Separated	M	34
Sydney - Ryde	2016	25-29	Widowed	F	5
Sydney - Ryde	2016	25-29	Widowed	M	3
Sydney - Ryde	2016	30-34	Divorced	F	207
Sydney - Ryde	2016	30-34	Divorced	M	106
Sydney - Ryde	2016	30-34	Married	F	4770
Sydney - Ryde	2016	30-34	Married	M	4267
Sydney - Ryde	2016	30-34	Never married	F	2241
Sydney - Ryde	2016	30-34	Never married	M	2666
Sydney - Ryde	2016	30-34	Separated	F	108
Sydney - Ryde	2016	30-34	Separated	M	92
Sydney - Ryde	2016	30-34	Widowed	F	13
Sydney - Ryde	2016	30-34	Widowed	M	4
Sydney - Ryde	2016	35-39	Divorced	F	319
Sydney - Ryde	2016	35-39	Divorced	M	201
Sydney - Ryde	2016	35-39	Married	F	4989
