SA4_NAME16	Year	IndustryOfEmployment	Sex	workers
Sydney - Sutherland	2011	Electricity gas water and waste services	F	219
Sydney - Sutherland	2011	Electricity gas water and waste services	M	1065
Sydney - Sutherland	2011	Financial and insurance services	F	3333
Sydney - Sutherland	2011	Financial and insurance services	M	3009
Sydney - Sutherland	2011	Health care and social assistance	F	9294
Sydney - Sutherland	2011	Health care and social assistance	M	2095
Sydney - Sutherland	2011	Information media and telecommunications	F	806
Sydney - Sutherland	2011	Information media and telecommunications	M	1279
Sydney - Sutherland	2011	Manufacturing	F	2453
Sydney - Sutherland	2011	Manufacturing	M	6323
Sydney - Sutherland	2011	Mining	F	34
Sydney - Sutherland	2011	Mining	M	169
Sydney - Sutherland	2011	Other services	F	1951
Sydney - Sutherland	2011	Other services	M	2265
Sydney - Sutherland	2011	Professional scientific and technical services	F	4585
Sydney - Sutherland	2011	Professional scientific and technical services	M	4814
Sydney - Sutherland	2011	Public administration and safety	F	3055
Sydney - Sutherland	2011	Public administration and safety	M	4484
Sydney - Sutherland	2011	Rental hiring and real estate services	F	1112
Sydney - Sutherland	2011	Rental hiring and real estate services	M	1057
Sydney - Sutherland	2011	Retail trade	F	6352
Sydney - Sutherland	2011	Retail trade	M	4724
Sydney - Sutherland	2011	Transport postal and warehousing	F	2246
Sydney - Sutherland	2011	Transport postal and warehousing	M	5541
Sydney - Sutherland	2011	Wholesale trade	F	2057
Sydney - Sutherland	2011	Wholesale trade	M	3216
Sydney - Sutherland	2016		F	1833
Sydney - Sutherland	2016		M	2777
Sydney - Sutherland	2016	Accommodation and food services	F	3225
Sydney - Sutherland	2016	Accommodation and food services	M	2875
Sydney - Sutherland	2016	Administrative and support services	F	2018
Sydney - Sutherland	2016	Administrative and support services	M	1574
Sydney - Sutherland	2016	Agriculture forestry and fishing	F	70
Sydney - Sutherland	2016	Agriculture forestry and fishing	M	132
Sydney - Sutherland	2016	Arts and recreation services	F	936
Sydney - Sutherland	2016	Arts and recreation services	M	1087
Sydney - Sutherland	2016	Construction	F	1409
Sydney - Sutherland	2016	Construction	M	10094
Sydney - Sutherland	2016	Education and training	F	7976
Sydney - Sutherland	2016	Education and training	M	2551
Sydney - Sutherland	2016	Electricity gas water and waste services	F	204
Sydney - Sutherland	2016	Electricity gas water and waste services	M	893
Sydney - Sutherland	2016	Financial and insurance services	F	3148
Sydney - Sutherland	2016	Financial and insurance services	M	3142
Sydney - Sutherland	2016	Health care and social assistance	F	10258
Sydney - Sutherland	2016	Health care and social assistance	M	2408
Sydney - Sutherland	2016	Information media and telecommunications	F	743
Sydney - Sutherland	2016	Information media and telecommunications	M	1296
Sydney - Sutherland	2016	Manufacturing	F	1864
Sydney - Sutherland	2016	Manufacturing	M	4197
Sydney - Sutherland	2016	Mining	F	40
Sydney - Sutherland	2016	Mining	M	170
Sydney - Sutherland	2016	Other services	F	2122
Sydney - Sutherland	2016	Other services	M	2341
Sydney - Sutherland	2016	Professional scientific and technical services	F	4715
Sydney - Sutherland	2016	Professional scientific and technical services	M	5043
Sydney - Sutherland	2016	Public administration and safety	F	3295
Sydney - Sutherland	2016	Public administration and safety	M	4317
Sydney - Sutherland	2016	Rental hiring and real estate services	F	1210
Sydney - Sutherland	2016	Rental hiring and real estate services	M	1135
Sydney - Sutherland	2016	Retail trade	F	5935
Sydney - Sutherland	2016	Retail trade	M	4435
Sydney - Sutherland	2016	Transport postal and warehousing	F	2175
Sydney - Sutherland	2016	Transport postal and warehousing	M	5130
Sydney - Sutherland	2016	Wholesale trade	F	1371
Sydney - Sutherland	2016	Wholesale trade	M	2278
Migratory - Offshore - Shipping (NSW)	2006		F	0
Migratory - Offshore - Shipping (NSW)	2006		M	0
Migratory - Offshore - Shipping (NSW)	2006	Accommodation and food services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Accommodation and food services	M	0
Migratory - Offshore - Shipping (NSW)	2006	Administrative and support services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Administrative and support services	M	0
Migratory - Offshore - Shipping (NSW)	2006	Agriculture forestry and fishing	F	0
Migratory - Offshore - Shipping (NSW)	2006	Agriculture forestry and fishing	M	0
Migratory - Offshore - Shipping (NSW)	2006	Arts and recreation services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Arts and recreation services	M	0
Migratory - Offshore - Shipping (NSW)	2006	Construction	F	0
Migratory - Offshore - Shipping (NSW)	2006	Construction	M	3
Migratory - Offshore - Shipping (NSW)	2006	Education and training	F	0
Migratory - Offshore - Shipping (NSW)	2006	Education and training	M	0
Migratory - Offshore - Shipping (NSW)	2006	Electricity gas water and waste services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Electricity gas water and waste services	M	0
Migratory - Offshore - Shipping (NSW)	2006	Financial and insurance services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Financial and insurance services	M	0
Migratory - Offshore - Shipping (NSW)	2006	Health care and social assistance	F	0
Migratory - Offshore - Shipping (NSW)	2006	Health care and social assistance	M	0
Migratory - Offshore - Shipping (NSW)	2006	Information media and telecommunications	F	0
Migratory - Offshore - Shipping (NSW)	2006	Information media and telecommunications	M	0
Migratory - Offshore - Shipping (NSW)	2006	Manufacturing	F	0
Migratory - Offshore - Shipping (NSW)	2006	Manufacturing	M	3
Migratory - Offshore - Shipping (NSW)	2006	Mining	F	0
Migratory - Offshore - Shipping (NSW)	2006	Mining	M	0
Migratory - Offshore - Shipping (NSW)	2006	Other services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Other services	M	0
Migratory - Offshore - Shipping (NSW)	2006	Professional scientific and technical services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Professional scientific and technical services	M	3
Migratory - Offshore - Shipping (NSW)	2006	Public administration and safety	F	5
Migratory - Offshore - Shipping (NSW)	2006	Public administration and safety	M	12
Migratory - Offshore - Shipping (NSW)	2006	Rental hiring and real estate services	F	0
Migratory - Offshore - Shipping (NSW)	2006	Rental hiring and real estate services	M	0
Migratory - Offshore - Shipping (NSW)	2006	Retail trade	F	0
Migratory - Offshore - Shipping (NSW)	2006	Retail trade	M	0
Migratory - Offshore - Shipping (NSW)	2006	Transport postal and warehousing	F	0
Migratory - Offshore - Shipping (NSW)	2006	Transport postal and warehousing	M	21
Migratory - Offshore - Shipping (NSW)	2006	Wholesale trade	F	0
Migratory - Offshore - Shipping (NSW)	2006	Wholesale trade	M	0
Migratory - Offshore - Shipping (NSW)	2011		F	0
Migratory - Offshore - Shipping (NSW)	2011		M	0
Migratory - Offshore - Shipping (NSW)	2011	Accommodation and food services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Accommodation and food services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Administrative and support services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Administrative and support services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Agriculture forestry and fishing	F	0
Migratory - Offshore - Shipping (NSW)	2011	Agriculture forestry and fishing	M	0
Migratory - Offshore - Shipping (NSW)	2011	Arts and recreation services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Arts and recreation services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Construction	F	0
Migratory - Offshore - Shipping (NSW)	2011	Construction	M	0
Migratory - Offshore - Shipping (NSW)	2011	Education and training	F	0
Migratory - Offshore - Shipping (NSW)	2011	Education and training	M	0
Migratory - Offshore - Shipping (NSW)	2011	Electricity gas water and waste services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Electricity gas water and waste services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Financial and insurance services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Financial and insurance services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Health care and social assistance	F	3
Migratory - Offshore - Shipping (NSW)	2011	Health care and social assistance	M	0
Migratory - Offshore - Shipping (NSW)	2011	Information media and telecommunications	F	0
Migratory - Offshore - Shipping (NSW)	2011	Information media and telecommunications	M	0
Migratory - Offshore - Shipping (NSW)	2011	Manufacturing	F	0
Migratory - Offshore - Shipping (NSW)	2011	Manufacturing	M	3
Migratory - Offshore - Shipping (NSW)	2011	Mining	F	0
Migratory - Offshore - Shipping (NSW)	2011	Mining	M	0
Migratory - Offshore - Shipping (NSW)	2011	Other services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Other services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Professional scientific and technical services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Professional scientific and technical services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Public administration and safety	F	0
Migratory - Offshore - Shipping (NSW)	2011	Public administration and safety	M	0
Migratory - Offshore - Shipping (NSW)	2011	Rental hiring and real estate services	F	0
Migratory - Offshore - Shipping (NSW)	2011	Rental hiring and real estate services	M	0
Migratory - Offshore - Shipping (NSW)	2011	Retail trade	F	3
Migratory - Offshore - Shipping (NSW)	2011	Retail trade	M	0
Migratory - Offshore - Shipping (NSW)	2011	Transport postal and warehousing	F	0
Migratory - Offshore - Shipping (NSW)	2011	Transport postal and warehousing	M	13
Migratory - Offshore - Shipping (NSW)	2011	Wholesale trade	F	0
Migratory - Offshore - Shipping (NSW)	2011	Wholesale trade	M	0
Migratory - Offshore - Shipping (NSW)	2016		F	7
Migratory - Offshore - Shipping (NSW)	2016		M	11
Migratory - Offshore - Shipping (NSW)	2016	Accommodation and food services	F	3
Migratory - Offshore - Shipping (NSW)	2016	Accommodation and food services	M	3
Migratory - Offshore - Shipping (NSW)	2016	Administrative and support services	F	0
Migratory - Offshore - Shipping (NSW)	2016	Administrative and support services	M	7
Migratory - Offshore - Shipping (NSW)	2016	Agriculture forestry and fishing	F	0
Migratory - Offshore - Shipping (NSW)	2016	Agriculture forestry and fishing	M	3
Migratory - Offshore - Shipping (NSW)	2016	Arts and recreation services	F	0
Migratory - Offshore - Shipping (NSW)	2016	Arts and recreation services	M	4
Migratory - Offshore - Shipping (NSW)	2016	Construction	F	0
Migratory - Offshore - Shipping (NSW)	2016	Construction	M	4
Migratory - Offshore - Shipping (NSW)	2016	Education and training	F	3
Migratory - Offshore - Shipping (NSW)	2016	Education and training	M	3
Migratory - Offshore - Shipping (NSW)	2016	Electricity gas water and waste services	F	0
Migratory - Offshore - Shipping (NSW)	2016	Electricity gas water and waste services	M	0
Migratory - Offshore - Shipping (NSW)	2016	Financial and insurance services	F	5
Migratory - Offshore - Shipping (NSW)	2016	Financial and insurance services	M	3
Migratory - Offshore - Shipping (NSW)	2016	Health care and social assistance	F	17
Migratory - Offshore - Shipping (NSW)	2016	Health care and social assistance	M	7
Migratory - Offshore - Shipping (NSW)	2016	Information media and telecommunications	F	0
Migratory - Offshore - Shipping (NSW)	2016	Information media and telecommunications	M	0
Migratory - Offshore - Shipping (NSW)	2016	Manufacturing	F	3
Migratory - Offshore - Shipping (NSW)	2016	Manufacturing	M	3
Migratory - Offshore - Shipping (NSW)	2016	Mining	F	0
Migratory - Offshore - Shipping (NSW)	2016	Mining	M	0
Migratory - Offshore - Shipping (NSW)	2016	Other services	F	3
Migratory - Offshore - Shipping (NSW)	2016	Other services	M	0
Migratory - Offshore - Shipping (NSW)	2016	Professional scientific and technical services	F	6
Migratory - Offshore - Shipping (NSW)	2016	Professional scientific and technical services	M	0
Migratory - Offshore - Shipping (NSW)	2016	Public administration and safety	F	0
Migratory - Offshore - Shipping (NSW)	2016	Public administration and safety	M	3
Migratory - Offshore - Shipping (NSW)	2016	Rental hiring and real estate services	F	0
Migratory - Offshore - Shipping (NSW)	2016	Rental hiring and real estate services	M	3
Migratory - Offshore - Shipping (NSW)	2016	Retail trade	F	9
Migratory - Offshore - Shipping (NSW)	2016	Retail trade	M	0
Migratory - Offshore - Shipping (NSW)	2016	Transport postal and warehousing	F	0
Migratory - Offshore - Shipping (NSW)	2016	Transport postal and warehousing	M	3
Migratory - Offshore - Shipping (NSW)	2016	Wholesale trade	F	5
Migratory - Offshore - Shipping (NSW)	2016	Wholesale trade	M	0
No usual address (NSW)	2006		F	48
No usual address (NSW)	2006		M	124
No usual address (NSW)	2006	Accommodation and food services	F	167
No usual address (NSW)	2006	Accommodation and food services	M	188
No usual address (NSW)	2006	Administrative and support services	F	54
No usual address (NSW)	2006	Administrative and support services	M	83
No usual address (NSW)	2006	Agriculture forestry and fishing	F	33
No usual address (NSW)	2006	Agriculture forestry and fishing	M	107
No usual address (NSW)	2006	Arts and recreation services	F	45
No usual address (NSW)	2006	Arts and recreation services	M	79
No usual address (NSW)	2006	Construction	F	30
No usual address (NSW)	2006	Construction	M	245
No usual address (NSW)	2006	Education and training	F	89
No usual address (NSW)	2006	Education and training	M	76
No usual address (NSW)	2006	Electricity gas water and waste services	F	3
No usual address (NSW)	2006	Electricity gas water and waste services	M	32
No usual address (NSW)	2006	Financial and insurance services	F	56
No usual address (NSW)	2006	Financial and insurance services	M	56
No usual address (NSW)	2006	Health care and social assistance	F	215
